DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 27", Houston ,W132-128  ,1-0,Ellis  46,Lee  15,Curry  11,A,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Fri, Oct 29", LA ,W109-91  ,2-0,Wright  24,Lee  12,Ellis  11,A,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Sun, Oct 31",Los Angeles ,L107-83  ,2-1,Ellis  20,Carney  8,Biedrins  4,H,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Wed, Nov 3", Memphis ,W115-109  ,3-1,Ellis  39,Lee  16,Ellis  8,A,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Fri, Nov 5", Utah ,W85-78  ,4-1,Ellis  23,Biedrins  20,Curry  6,A,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Sun, Nov 7",Detroit ,L102-97  ,4-2,Ellis  24,Biedrins  13,Curry  6,H,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Mon, Nov 8",Toronto ,W109-102  ,5-2,Curry  34,Lee  12,Curry  4,H,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Wed, Nov 10",New York ,W122-117  ,6-2,Lee  28,Lee  10,Curry  8,H,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Thu, Nov 11",Chicago ,L120-90  ,6-3,Ellis  24,Wright  8,Curry  6,H,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Sat, Nov 13",Milwaukee ,L79-72  ,6-4,Ellis  24,Biedrins  9,Ellis  8,H,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Mon, Nov 15", Detroit ,W101-97  ,7-4,Ellis  27,Gadzuric  11,Wright  6,A,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Fri, Nov 19", New York ,L125-119  ,7-5,Ellis  40,Biedrins  8,Curry  8,A,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Sun, Nov 21",Los Angeles ,L117-89  ,7-6,Wright  16,Adrien  10,Ellis  3,H,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Mon, Nov 22", Denver ,L106-89  ,7-7,Ellis  20,Gadzuric  11,Curry  5,A,Golden State Warriors 2010-11 Regular Season NBA Schedule
"Wed, Nov 24",Houston ,L111-101  ,7-8,Wright  24,Biedrins  10,Curry  6,H,Golden State Warriors 2010-11 Regular Season NBA Schedule
