DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29",Miami ,L107-95  ,0-1,Gortat  18,Gortat  7,Wall  11,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Thu, Oct 30",Orlando ,W105-98  ,1-1,Wall  30,Gortat  12,Wall  12,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Nov 1", Milwaukee ,W108-97  ,2-1,Hilario  22,Gortat  9,Wall  10,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Tue, Nov 4",New York ,W98-83  ,3-1,Pierce  17,Gortat  7,Wall  7,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Nov 5", Indiana ,W96-94 OT ,4-1,Wall  31,Gortat  10,Wall  10,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Fri, Nov 7",Toronto ,L103-84  ,4-2,Porter Jr.  13,Gortat  10,Wall  7,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Nov 8",Indiana ,W97-90  ,5-2,Wall  18,Humphries  9,Hilario  5,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Nov 12", Detroit ,W107-103  ,6-2,Wall  27,Gortat  13,Wall  11,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Nov 15", Orlando ,W98-93  ,7-2,Humphries  16,Gortat  7,Wall  10,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Nov 19", Dallas ,L105-102  ,7-3,Beal  21,Gortat  6,Wall  11,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Fri, Nov 21", Cleveland ,W91-78  ,8-3,Wall  28,Hilario  7,Wall  7,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Nov 22",Milwaukee ,W111-100  ,9-3,Pierce  25,Gortat  13,Wall  9,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Tue, Nov 25", Atlanta ,L106-102  ,9-4,Wall  21,Gortat  11,Wall  13,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Nov 26",Cleveland ,L113-87  ,9-5,Butler  23,Wall  4,Wall  7,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Nov 29", New Orleans ,W83-80  ,10-5,Gortat  24,Gortat  13,Wall  7,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Mon, Dec 1", Miami ,W107-86  ,11-5,Butler  23,Gortat  10,Wall  13,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Dec 3", Los Angeles ,W111-95  ,12-5,Beal  27,Humphries  20,Wall  16,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Fri, Dec 5", Denver ,W119-89  ,13-5,Humphries  20,Wall  8,Wall  12,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sun, Dec 7",Boston ,L101-93  ,13-6,Butler  22,Humphries  14,Wall  14,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Mon, Dec 8", Boston ,W133-132 2OT ,14-6,Pierce  28,Gortat  12,Wall  17,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Dec 10",Orlando ,W91-89  ,15-6,Wall  21,Wall  6,Wall  11,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Fri, Dec 12", LA ,W104-96  ,16-6,Beal  29,Humphries  8,Wall  11,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sun, Dec 14", Utah ,W93-84  ,17-6,Beal  22,Beal  7,Wall  8,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Tue, Dec 16", Minnesota ,W109-95  ,18-6,Butler  23,Humphries  10,Wall  17,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Fri, Dec 19",Miami ,W105-103  ,19-6,Hilario  20,Beal  7,Wall  10,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sun, Dec 21", Phoenix ,L104-92  ,19-7,Butler  17,Beal  7,Wall  8,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Tue, Dec 23", Chicago ,L99-91  ,19-8,Wall  18,Gortat  11,Wall  9,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Thu, Dec 25",New York ,W102-91  ,20-8,Wall  24,Gortat  9,Wall  11,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Dec 27", Boston ,W101-88  ,21-8,Humphries  18,Gortat  10,Wall  7,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Mon, Dec 29",Houston ,W104-103  ,22-8,Beal  33,Gortat  7,Wall  12,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Tue, Dec 30",Dallas ,L114-87  ,22-9,Humphries  11,Humphries  7,Wall  8,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Fri, Jan 2",Oklahoma City ,L109-102  ,22-10,Beal  21,Beal  10,Wall  12,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Jan 3",San Antonio ,L101-92  ,22-11,Wall  15,Humphries  8,Wall  8,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Mon, Jan 5",New Orleans ,W92-85  ,23-11,Wall  15,Hilario  7,Wall  12,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Jan 7", New York ,W101-91  ,24-11,Hilario  20,Gortat  11,Wall  8,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Fri, Jan 9", Chicago ,W102-86  ,25-11,Gortat  21,Gortat  13,Wall  12,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sun, Jan 11",Atlanta ,L120-89  ,25-12,Wall  15,Hilario  6,Wall  8,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Tue, Jan 13", San Antonio ,W101-93  ,26-12,Wall  25,Gortat  11,Wall  8,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Jan 14",Chicago ,W105-99  ,27-12,Pierce  22,Gortat  9,Wall  9,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Fri, Jan 16", Brooklyn ,L102-80  ,27-13,Wall  13,Humphries  8,Wall  6,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Jan 17",Brooklyn ,W99-90  ,28-13,Hilario  20,Gortat  16,Beal  8,H,Washington Wizards 2014-15 Regular Season NBA Schedule
"Mon, Jan 19", Philadelphia ,W111-76  ,29-13,Gortat  20,Seraphin  9,Wall  10,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Wed, Jan 21", Oklahoma City ,L105-103 OT ,29-14,Hilario  24,Pierce  12,Wall  13,A,Washington Wizards 2014-15 Regular Season NBA Schedule
"Sat, Jan 24",Portland ,L103-96  ,29-15,Wall  25,Gortat  7,Wall  9,H,Washington Wizards 2014-15 Regular Season NBA Schedule
