DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 11", New Jersey ,W103-89  ,1-0,,,,A,Indiana Pacers 2006-07 Preseason NBA Schedule
"Sat, Oct 14", Utah ,L97-84  ,1-1,,,,A,Indiana Pacers 2006-07 Preseason NBA Schedule
"Mon, Oct 16", Minnesota ,L103-87  ,1-2,,,,A,Indiana Pacers 2006-07 Preseason NBA Schedule
"Wed, Oct 18",Denver ,L114-102  ,1-3,,,,H,Indiana Pacers 2006-07 Preseason NBA Schedule
"Thu, Oct 19", Charlotte ,W109-96  ,2-3,,,,A,Indiana Pacers 2006-07 Preseason NBA Schedule
"Sat, Oct 21",Minnesota ,W98-91  ,3-3,,,,H,Indiana Pacers 2006-07 Preseason NBA Schedule
"Tue, Oct 24",Charlotte ,L101-89  ,3-4,,,,H,Indiana Pacers 2006-07 Preseason NBA Schedule
"Thu, Oct 26",Utah ,L122-96  ,3-5,,,,H,Indiana Pacers 2006-07 Preseason NBA Schedule
