DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 19",Oklahoma City ,L105-84  ,0-1,Porzingis  31,Porzingis  12,Baker  4,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Oct 21", Detroit ,L111-107  ,0-2,Porzingis  33,Freedom  10,Sessions  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Oct 24",Boston ,L110-89  ,0-3,Freedom  16,Freedom  19,Sessions  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Oct 27", Brooklyn ,W107-86  ,1-3,Porzingis  30,O'Quinn  12,Ntilikina  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Oct 29",Cleveland ,W114-95  ,2-3,Hardaway Jr.  34,Porzingis  12,Jack  9,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Oct 30", Denver ,W116-110  ,3-3,Porzingis  38,O'Quinn  12,Jack  10,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Nov 1", Houston ,L119-97  ,3-4,Hardaway Jr.  23,Hardaway Jr.  7,Ntilikina  8,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Nov 3", Phoenix ,W120-107  ,4-4,Porzingis  37,Freedom  15,Jack  8,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Nov 5", Indiana ,W108-101  ,5-4,Porzingis  40,Freedom  18,Ntilikina  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Nov 7", Charlotte ,W118-113  ,6-4,Porzingis  28,Freedom  6,Lee  9,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Nov 8",Orlando ,L112-99  ,6-5,Hardaway Jr.  26,Hardaway Jr.  11,Ntilikina  9,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Nov 11", Sacramento ,W118-91  ,7-5,Porzingis  34,Freedom  13,Jack  6,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Nov 13", Cleveland ,L104-101  ,7-6,Hardaway Jr.  28,Freedom  16,Hardaway Jr.  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Nov 15", Utah ,W106-101  ,8-6,Hardaway Jr.  26,Porzingis  8,Hardaway Jr.  6,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Nov 17",Toronto ,L107-84  ,8-7,Hardaway Jr.  13,Freedom  6,Jack  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Nov 20", LA ,W107-85  ,9-7,Porzingis  25,Freedom  16,Jack  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Nov 22", Toronto ,W108-100  ,10-7,Hardaway Jr.  38,Porzingis  12,Hardaway Jr.  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Nov 24",Atlanta ,L116-104  ,10-8,Porzingis  28,Hernangomez  7,Jack  14,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Nov 25",Houston ,L117-102  ,10-9,Beasley  30,O'Quinn  15,Jack  8,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Nov 27", Portland ,L103-91  ,10-10,Porzingis  22,O'Quinn  11,O'Quinn  3,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Nov 29", Miami ,W115-86  ,11-10,Freedom  22,Freedom  14,Jack  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Dec 3", Orlando ,L105-100  ,11-11,Beasley  21,Freedom  16,Jack  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Dec 4",Indiana ,L115-97  ,11-12,Hernangomez  14,Hernangomez  10,Jack  5,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Dec 6", Memphis ,W99-88  ,12-12,Lee  24,Freedom  12,Jack  10,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Dec 9",Chicago ,L104-102  ,12-13,Porzingis  23,Freedom  11,Ntilikina  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Dec 10", Atlanta ,W111-107  ,13-13,Porzingis  30,Porzingis  8,Jack  4,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Dec 12", Los Angeles ,W113-109 OT ,14-13,Porzingis  37,Porzingis  11,Jack  10,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Thu, Dec 14",Brooklyn ,W111-104  ,15-13,Lee  27,O'Quinn  10,Ntilikina  8,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Dec 16", Oklahoma City ,W111-96  ,16-13,Beasley  30,Jack  8,Jack  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Dec 18",Charlotte ,L109-91  ,16-14,Beasley  23,Beasley  9,Jack  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Thu, Dec 21", Boston ,W102-93  ,17-14,Beasley  32,Beasley  12,Lee  3,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Dec 22",Detroit ,L104-101  ,17-15,Porzingis  29,Freedom  16,Jack  6,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Dec 25", Philadelphia ,L105-98  ,17-16,Freedom  31,Freedom  22,Jack  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Dec 27",Chicago ,L92-87  ,17-17,Porzingis  23,Freedom  11,Jack  8,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Thu, Dec 28",San Antonio ,L119-107  ,17-18,Beasley  23,Beasley  12,Ntilikina  11,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Dec 30",New Orleans ,W105-103  ,18-18,Porzingis  30,Freedom  9,Jack  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Jan 2", San Antonio ,L100-91  ,18-19,Beasley  18,Beasley  9,Lee  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Jan 3",Washington ,L121-103  ,18-20,Beasley  20,O'Quinn  10,Jack  4,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Jan 5",Miami ,L107-103 OT ,18-21,Lee  24,Beasley  10,Jack  5,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Jan 7",Dallas ,W100-96  ,19-21,Porzingis  29,Freedom  18,Jack  8,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Jan 10", Chicago ,L122-119 2OT ,19-22,Beasley  26,Beasley  12,Jack  10,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Jan 12",Minnesota ,L118-108  ,19-23,Jack  18,Freedom  12,Jack  8,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Jan 14", New Orleans ,L123-118 OT ,19-24,Porzingis  25,Freedom  10,Jack  8,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Jan 15",Brooklyn ,W119-104  ,20-24,Porzingis  26,Beasley  10,Ntilikina  10,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Jan 17",Memphis ,L105-99  ,20-25,Porzingis  21,Porzingis  9,Jack  8,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Jan 19",Utah ,W117-115  ,21-25,Hardaway Jr.  31,Freedom  9,Jack  6,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Jan 21",Los Angeles ,L127-107  ,21-26,Porzingis  17,Freedom  14,Jack  10,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Jan 23",Golden State ,L123-112  ,21-27,Beasley  21,Freedom  9,Jack  6,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Thu, Jan 25",Denver ,L130-118  ,21-28,Porzingis  21,Porzingis  7,Burke  11,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Jan 26",Phoenix ,W107-85  ,22-28,Freedom  20,Freedom  10,Lee  5,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Jan 30", Brooklyn ,W111-95  ,23-28,Porzingis  28,Freedom  20,Freedom  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Jan 31",Boston ,L103-73  ,23-29,Freedom  17,Freedom  17,Jack  4,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Feb 2",Milwaukee ,L92-90  ,23-30,Freedom  17,Freedom  18,Jack  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Feb 4", Atlanta ,L99-96  ,23-31,Porzingis  22,Freedom  12,Jack  4,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Feb 6", Milwaukee ,L103-89  ,23-32,Freedom  19,Freedom  16,Hardaway Jr.  4,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Thu, Feb 8",Toronto ,L113-88  ,23-33,Beasley  21,Kornet  10,Jack  6,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Feb 11",Indiana ,L121-113  ,23-34,Freedom  17,Beasley  13,Mudiay  10,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Feb 12",Philadelphia ,L108-92  ,23-35,Beasley  22,Freedom  13,Freedom  3,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Feb 14", Washington ,L118-113  ,23-36,Hardaway Jr.  37,Freedom  14,Freedom  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Thu, Feb 22",Orlando ,W120-113  ,24-36,Burke  26,Freedom  12,Burke  6,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Feb 24", Boston ,L121-112  ,24-37,Burke  26,Freedom  12,Burke  8,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Feb 26", Golden State ,L125-111  ,24-38,Mudiay  20,Freedom  7,Mudiay  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Mar 2",LA ,L128-105  ,24-39,Freedom  18,Freedom  14,Mudiay  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Mar 4",Sacramento ,L102-99  ,24-40,Hardaway Jr.  24,Freedom  16,Burke  6,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Mar 6",Portland ,L111-87  ,24-41,Hardaway Jr.  19,Freedom  11,Burke  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Mar 9",Milwaukee ,L120-112  ,24-42,Hardaway Jr.  26,Freedom  8,O'Quinn  6,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Mar 11", Toronto ,L132-106  ,24-43,Hardaway Jr.  25,Beasley  11,Mudiay  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Mar 13", Dallas ,L110-97  ,24-44,Beasley  21,Freedom  15,Ntilikina  6,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Thu, Mar 15", Philadelphia ,L118-110  ,24-45,Beasley  24,Beasley  13,Beasley  7,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Mar 17", Charlotte ,W124-101  ,25-45,Hardaway Jr.  25,Freedom  9,Burke  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Mar 19", Chicago ,W110-92  ,26-45,Hardaway Jr.  22,Freedom  13,Burke  5,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Mar 21",Miami ,L119-98  ,26-46,Freedom  23,Freedom  13,Mudiay  4,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Mar 23", Minnesota ,L108-104  ,26-47,Hardaway Jr.  39,Freedom  15,Burke  9,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Sun, Mar 25",Washington ,W101-97  ,27-47,Burke  19,Freedom  11,Mudiay  7,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Mar 26",Charlotte ,L137-128 OT ,27-48,Burke  42,Freedom  13,Burke  12,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Mar 28",Philadelphia ,L118-101  ,27-49,Beasley  22,Freedom  14,Burke  6,H,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Mar 31", Detroit ,L115-109  ,27-50,Beasley  32,O'Quinn  15,Burke  15,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Tue, Apr 3", Orlando ,L97-73  ,27-51,Hardaway Jr.  16,O'Quinn  12,Burke  4,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Fri, Apr 6", Miami ,W122-98  ,28-51,Dotson  30,O'Quinn  14,Ntilikina  9,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Sat, Apr 7", Milwaukee ,L115-102  ,28-52,Jack  18,O'Quinn  16,Burke  8,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Mon, Apr 9", Cleveland ,L123-109  ,28-53,Beasley  20,Thomas  7,Burke  8,A,New York Knicks 2017-18 Regular Season NBA Schedule
"Wed, Apr 11",Cleveland ,W110-98  ,29-53,Kornet  23,Dotson  10,Burke  9,H,New York Knicks 2017-18 Regular Season NBA Schedule
