DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26", Houston ,W120-114  ,1-0,Clarkson  25,Mozgov  8,Randle  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Oct 28",Utah ,L96-89  ,1-1,Williams  17,Deng  12,Williams  6,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Oct 30",Oklahoma City ,L113-96  ,1-2,Randle  20,Randle  9,Russell  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Nov 1",Indiana ,L115-108  ,1-3,Williams  19,Randle  10,Williams  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Nov 2",Atlanta ,W123-116  ,2-3,Russell  23,Deng  10,Russell  8,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Nov 4", Golden State ,W117-97  ,3-3,Randle  20,Randle  14,Clarkson  5,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Nov 6", Phoenix ,W119-108  ,4-3,Young  22,Mozgov  8,Williams  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Nov 8", Dallas ,L109-97  ,4-4,Clarkson  22,Randle  10,Russell  7,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Thu, Nov 10",Sacramento ,W101-91  ,5-4,Williams  21,Randle  8,Randle  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sat, Nov 12",New Orleans ,W126-99  ,6-4,Clarkson  23,Randle  11,Randle  8,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Nov 13",Minnesota ,L125-99  ,6-5,Williams  17,Randle  6,Williams  4,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Nov 15", Brooklyn ,W125-118  ,7-5,Russell  32,Randle  14,Randle  10,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Nov 18", San Antonio ,L116-107  ,7-6,Williams  24,Randle  9,Randle  7,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Nov 20", Chicago ,L118-110  ,7-7,Williams  25,Nance Jr.  6,Russell  7,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Nov 22", Oklahoma City ,W111-109  ,8-7,Clarkson  18,Calderon  6,Williams  5,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Nov 23",Golden State ,L149-106  ,8-8,Clarkson  16,Deng  7,Calderon  6,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Nov 25", Golden State ,L109-85  ,8-9,Clarkson  20,Robinson  10,Calderon  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Nov 27", Atlanta ,W109-94  ,9-9,Williams  21,Nance Jr.  10,Clarkson  5,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Nov 29",New Orleans ,L105-88  ,9-10,Williams  16,Randle  10,Calderon  6,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Nov 30",Chicago ,W96-90  ,10-10,Williams  18,Randle  20,Williams  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Dec 2",Toronto ,L113-80  ,10-11,Ingram  17,Randle  8,Williams  4,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sat, Dec 3",Memphis ,L103-100  ,10-12,Williams  40,Randle  6,Huertas  7,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Mon, Dec 5", Utah ,L107-101  ,10-13,Williams  38,Randle  11,Williams  7,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Dec 7",Houston ,L134-95  ,10-14,Williams  24,Randle  10,Huertas  7,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Dec 9", Phoenix ,L119-115  ,10-15,Williams  35,Deng  11,Randle  5,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Dec 11", New York ,L118-112  ,10-16,Williams  24,Randle  10,Williams  5,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Mon, Dec 12",Sacramento ,L116-92  ,10-17,Russell  17,Randle  8,Russell  4,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Dec 14",Brooklyn ,L107-97  ,10-18,Williams  16,Mozgov  13,Williams  2,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Dec 16",Philadelphia ,W100-89  ,11-18,Randle  25,Nance Jr.  11,Randle  4,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sat, Dec 17",Cleveland ,L119-108  ,11-19,Young  32,Ingram  10,Ingram  9,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Dec 20",Charlotte ,L117-113  ,11-20,Clarkson  25,Deng  7,Williams  8,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Thu, Dec 22",Miami ,L115-107  ,11-21,Williams  27,Robinson  12,Russell  7,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Dec 23",Orlando ,L109-90  ,11-22,Clarkson  18,Robinson  11,Russell  3,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Dec 25", LA ,W111-102  ,12-22,Mozgov  19,Deng  12,Randle  8,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Dec 27", Utah ,L102-100  ,12-23,Randle  25,Randle  12,Russell  4,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Thu, Dec 29", Dallas ,L101-89  ,12-24,Randle  18,Robinson  10,Russell  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Jan 1", Toronto ,L123-114  ,12-25,Russell  28,Randle  9,Randle  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Jan 3", Memphis ,W116-102  ,13-25,Young  20,Randle  14,Randle  11,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Thu, Jan 5",Portland ,L118-109  ,13-26,Russell  22,Randle  9,Randle  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Jan 6", Miami ,W127-100  ,14-26,Williams  24,Deng  14,Russell  5,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Jan 8", Orlando ,W111-95  ,15-26,Randle  19,Randle  9,Russell  7,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Jan 10", Portland ,L108-87  ,15-27,Deng  14,Randle  10,Russell  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Thu, Jan 12",San Antonio ,L134-94  ,15-28,Randle  22,Randle  6,Randle  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sat, Jan 14",LA ,L113-97  ,15-29,Clarkson  21,Randle  8,Ingram  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Jan 15", Detroit ,L102-97  ,15-30,Williams  26,Randle  10,Williams  4,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Jan 17", Denver ,L127-121  ,15-31,Williams  24,Zubac  13,Williams  7,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Jan 20", Indiana ,W108-95  ,16-31,Williams  27,Black  13,Calderon  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Jan 22",Dallas ,L122-73  ,16-32,Williams  15,Mozgov  8,Randle  4,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Jan 25",Portland ,L105-98  ,16-33,Williams  31,Zubac  10,Williams  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Thu, Jan 26",Utah ,L96-88  ,16-34,Williams  20,Zubac  10,Clarkson  4,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Jan 31", Denver ,W120-116  ,17-34,Young  23,Black  8,Russell  10,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Thu, Feb 2",Washington ,L116-108  ,17-35,Clarkson  20,Black  11,Russell  11,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Feb 3",Boston ,L113-107  ,17-36,Williams  21,Nance Jr.  11,Russell  6,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Mon, Feb 6",New York ,W121-107  ,18-36,Williams  22,Nance Jr.  10,Russell  6,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Feb 8",Detroit ,L121-102  ,18-37,Randle  17,Black  10,Ingram  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Feb 10",Milwaukee ,W122-114  ,19-37,Young  26,Randle  7,Russell  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Feb 14", Sacramento ,L97-96  ,19-38,Williams  29,Randle  7,Williams  5,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Feb 15",Phoenix ,L137-101  ,19-39,Russell  21,Randle  10,Nance Jr.  5,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Feb 24",Oklahoma City ,L110-93  ,19-40,Russell  29,Nance Jr.  12,Russell  6,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Feb 26", San Antonio ,L119-98  ,19-41,Ingram  22,Randle  12,Randle  4,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Feb 28", Charlotte ,L109-104  ,19-42,Randle  23,Randle  19,Russell  9,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Mar 3", Boston ,L115-95  ,19-43,Clarkson  20,Randle  7,Russell  4,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Mar 5", New Orleans ,L105-97  ,19-44,Young  19,Randle  12,Russell  7,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Mar 7",Dallas ,L122-111  ,19-45,Russell  22,Randle  18,Randle  10,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Thu, Mar 9",Phoenix ,W122-110  ,20-45,Russell  28,Randle  8,Russell  4,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Mar 12", Philadelphia ,L118-116  ,20-46,Clarkson  30,Randle  12,Clarkson  8,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Mon, Mar 13",Denver ,L129-101  ,20-47,Zubac  25,Zubac  11,Clarkson  3,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Wed, Mar 15",Houston ,L139-100  ,20-48,Randle  32,Randle  8,Ingram  3,H,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Mar 17", Milwaukee ,L107-103  ,20-49,Clarkson  21,Randle  12,Randle  8,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Mar 19", Cleveland ,L125-120  ,20-50,Russell  40,Brewer  9,Randle  7,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Mar 21", LA ,L133-109  ,20-51,Ingram  21,Randle  7,Russell  5,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Fri, Mar 24", Minnesota ,W130-119 OT ,21-51,Clarkson  35,Randle  12,Russell  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Sun, Mar 26", Portland ,L97-81  ,21-52,Russell  22,Randle  9,Clarkson  6,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
"Tue, Mar 28", Washington ,L119-108  ,21-53,Russell  28,Nance Jr.  11,Russell  9,A,Los Angeles Lakers 2016-17 Regular Season NBA Schedule
