DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 28", Cleveland ,W90-85  ,1-0,Pierce  27,Perkins  8,Rondo  6,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Oct 31", Chicago ,W96-80  ,2-0,Garnett  18,Garnett  10,Rondo  6,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sat, Nov 1",Indiana ,L95-79  ,2-1,Garnett  18,Garnett  14,Pierce  4,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Tue, Nov 4",Houston ,W103-99  ,3-1,Allen  29,Garnett  11,Rondo  7,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Nov 5",Oklahoma City ,W96-83  ,4-1,Pierce  20,Pierce  9,Rondo  11,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Nov 7", Milwaukee ,W101-89  ,5-1,Pierce  18,Pierce  10,Rondo  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Nov 9",Detroit ,W88-76  ,6-1,Allen  23,Garnett  12,Rondo  5,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Mon, Nov 10", Toronto ,W94-87  ,7-1,Pierce  36,Garnett  10,Pierce  4,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Nov 12", Atlanta ,W103-102  ,8-1,Pierce  34,Garnett  12,Rondo  10,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Nov 14", Denver ,L94-85  ,8-2,Allen  26,Garnett  9,Rondo  7,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sat, Nov 15",Milwaukee ,W102-97 OT ,9-2,Pierce  28,Pierce  7,Pierce  6,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Tue, Nov 18", New York ,W110-101  ,10-2,Pierce  22,Pierce  8,Rondo  7,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Thu, Nov 20", Detroit ,W98-80  ,11-2,Rondo  18,Perkins  10,Rondo  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Nov 21",Minnesota ,W95-78  ,12-2,Garnett  17,Pierce  11,Allen  6,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Nov 23",Toronto ,W118-103  ,13-2,Allen  21,Perkins  8,Garnett  5,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Nov 26", Golden State ,W119-111  ,14-2,Allen  25,Garnett  13,Rondo  7,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Nov 28", Philadelphia ,W102-78  ,15-2,Allen  23,Perkins  7,Rondo  12,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sat, Nov 29",Charlotte ,W89-84  ,16-2,Pierce  19,Perkins  12,Rondo  9,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Mon, Dec 1", Orlando ,W107-88  ,17-2,Pierce  24,Perkins  13,Rondo  12,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Dec 3", Indiana ,W114-96  ,18-2,Allen  31,Garnett  14,Rondo  17,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Dec 5", Portland ,W93-78  ,19-2,Allen  19,Perkins  12,Rondo  7,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Dec 7",Indiana ,W122-117 OT ,20-2,Allen  35,Garnett  20,Pierce  8,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Thu, Dec 11",Washington ,W122-88  ,21-2,Pierce  22,Garnett  12,Pierce  8,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Dec 12", New Orleans ,W94-82  ,22-2,Pierce  28,Perkins  13,Pierce  6,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Mon, Dec 15", Utah ,W100-91  ,23-2,Rondo  25,Perkins  14,Rondo  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Dec 17",Atlanta ,W88-85  ,24-2,Garnett  18,Perkins  10,Rondo  7,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Dec 19", Chicago ,W126-108  ,25-2,Allen  27,Perkins  8,Rondo  15,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Dec 21", New York ,W124-105  ,26-2,Rondo  26,Perkins  12,Garnett  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Tue, Dec 23", Philadelphia ,W110-91  ,27-2,Rondo  18,Perkins  11,Pierce  7,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Thu, Dec 25",Los Angeles ,L92-83  ,27-3,Garnett  22,Pierce  10,Rondo  12,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Dec 26",Golden State ,L99-89  ,27-4,Pierce  21,Rondo  10,Rondo  9,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Dec 28",Sacramento ,W108-63  ,28-4,Garnett  21,Perkins  12,Rondo  6,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Tue, Dec 30",Portland ,L91-86  ,28-5,Pierce  28,Garnett  8,Rondo  7,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Jan 2", Washington ,W108-83  ,29-5,Pierce  26,Perkins  10,Rondo  14,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Jan 4",New York ,L100-88  ,29-6,Pierce  31,Garnett  9,Pierce  4,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Tue, Jan 6",Charlotte ,L114-106 OT ,29-7,Pierce  28,Garnett  13,Rondo  6,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Jan 7", Houston ,L89-85  ,29-8,Pierce  26,Garnett  8,Allen  6,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Jan 9",Cleveland ,L98-83  ,29-9,Garnett  18,Garnett  15,Rondo  13,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Jan 11",Toronto ,W94-88  ,30-9,Allen  36,Garnett  11,Rondo  11,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Mon, Jan 12", Toronto ,W115-109 OT ,31-9,Pierce  39,Garnett  12,Rondo  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Jan 14", New Jersey ,W118-86  ,32-9,Pierce  22,Garnett  9,Rondo  12,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sat, Jan 17",New Jersey ,W105-85  ,33-9,Allen  25,Garnett  10,Rondo  14,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Mon, Jan 19", Phoenix ,W104-87  ,34-9,Rondo  23,Davis  9,Pierce  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Jan 21",Miami ,W98-83  ,35-9,Allen  27,Garnett  13,Rondo  10,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Thu, Jan 22",Orlando ,W90-80  ,36-9,Pierce  27,Pierce  10,Pierce  4,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Jan 25", Dallas ,W124-100  ,37-9,Allen  23,Rondo  7,Rondo  14,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Jan 28", Sacramento ,W119-100  ,38-9,House  28,Garnett  8,Rondo  9,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Jan 30",Detroit ,W86-78  ,39-9,Garnett  22,Garnett  9,Rondo  12,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Feb 1", Minnesota ,W109-101  ,40-9,Pierce  36,Perkins  11,Rondo  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Tue, Feb 3",Philadelphia ,W100-99  ,41-9,Pierce  29,Davis  11,Rondo  8,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Thu, Feb 5", Los Angeles ,L110-109 OT ,41-10,Allen  22,Perkins  9,Rondo  12,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Feb 6",New York ,W110-100  ,42-10,Pierce  26,Garnett  11,Rondo  7,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Feb 8", San Antonio ,L105-99  ,42-11,Garnett  26,Garnett  12,Rondo  16,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Feb 11",New Orleans ,W89-77  ,43-11,Pierce  30,Garnett  10,Rondo  11,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Thu, Feb 12",Dallas ,W99-92  ,44-11,Pierce  31,Rondo  15,Rondo  14,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Thu, Feb 19",Utah ,L90-85  ,44-12,Pierce  20,Perkins  11,Rondo  7,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Feb 22",Phoenix ,W128-108  ,45-12,Rondo  32,Rondo  6,Rondo  10,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Mon, Feb 23",Denver ,W114-76  ,46-12,Allen  26,Rondo  8,Rondo  8,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Feb 25",LA ,L93-91  ,46-13,Pierce  20,Powe  9,Allen  6,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Feb 27", Indiana ,W104-99  ,47-13,Allen  30,Perkins  11,Rondo  17,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Mar 1", Detroit ,L105-95  ,47-14,Pierce  26,Pierce  6,Rondo  6,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Mar 4",New Jersey ,W115-111  ,48-14,Pierce  31,Perkins  13,Pierce  5,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Mar 6", Cleveland ,W105-94  ,49-14,Pierce  29,Powe  11,Rondo  10,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Mar 8", Orlando ,L86-79  ,49-15,Allen  32,Allen  9,Pierce  3,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Mar 11",Miami ,L107-99  ,49-16,Allen  27,Powe  13,Marbury  4,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Mar 13", Memphis ,W102-92  ,50-16,Powe  30,Powe  11,Rondo  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Mar 15",Milwaukee ,L86-77  ,50-17,Perkins  26,Perkins  12,Rondo  8,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Tue, Mar 17",Chicago ,L127-121  ,50-18,Pierce  37,Perkins  10,Rondo  10,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Mar 18", Miami ,W112-108 OT ,51-18,Pierce  36,Pierce  11,Rondo  10,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Mar 20",San Antonio ,W80-77  ,52-18,Allen  19,Pierce  12,Rondo  12,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sat, Mar 21",Memphis ,W105-87  ,53-18,Davis  24,Rondo  7,Rondo  10,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Mon, Mar 23", LA ,W90-77  ,54-18,Allen  20,Perkins  13,Rondo  7,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Mar 25",Orlando ,L84-82  ,54-19,Pierce  26,Perkins  11,Allen  5,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Mar 27",Atlanta ,W99-93  ,55-19,Allen  22,Davis  12,Pierce  5,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Mar 29", Oklahoma City ,W103-84  ,56-19,Pierce  27,Moore  11,Rondo  12,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Apr 1", Charlotte ,W111-109 2OT ,57-19,Pierce  32,Perkins  12,Rondo  9,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Apr 3", Atlanta ,W104-92  ,58-19,Pierce  21,Perkins  10,Rondo  6,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Apr 8", New Jersey ,W106-104  ,59-19,Rondo  31,Rondo  9,Rondo  5,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Fri, Apr 10", Miami ,W105-98  ,60-19,Pierce  28,Rondo  10,Rondo  12,A,Boston Celtics 2008-09 Regular Season NBA Schedule
"Sun, Apr 12",Cleveland ,L107-76  ,60-20,Pierce  14,Perkins  6,Rondo  6,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Tue, Apr 14",Philadelphia ,W100-98  ,61-20,Pierce  31,Perkins  12,Allen  5,H,Boston Celtics 2008-09 Regular Season NBA Schedule
"Wed, Apr 15", Washington ,W115-107  ,62-20,Davis  21,Powe  13,Marbury  8,A,Boston Celtics 2008-09 Regular Season NBA Schedule
