DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, May 19",Los Angeles ,L103-100  ,39-33,,,,H,Golden State Warriors 2020-21 Play-In NBA Schedule
"Fri, May 21", Memphis ,L117-112 OT ,39-33,,,,A,Golden State Warriors 2020-21 Play-In NBA Schedule
