DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 19",Memphis ,L100-86  ,Aldridge  32,Aldridge  14,Batum  4,H,Portland Trail Blazers 2014-15 Postseason NBA Schedule
"Wed, Apr 22",Memphis ,L97-82  ,Aldridge  24,Aldridge  14,Batum  7,H,Portland Trail Blazers 2014-15 Postseason NBA Schedule
"Sat, Apr 25", Memphis ,L115-109  ,Batum  27,Aldridge  7,Lillard  9,A,Portland Trail Blazers 2014-15 Postseason NBA Schedule
"Mon, Apr 27", Memphis ,W99-92  ,Lillard  32,Leonard  13,Lillard  7,A,Portland Trail Blazers 2014-15 Postseason NBA Schedule
"Wed, Apr 29",Memphis ,L99-93  ,McCollum  33,Batum  10,Batum  7,H,Portland Trail Blazers 2014-15 Postseason NBA Schedule
