DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19",Atlanta ,L117-107  ,0-1,Porter Jr.  21,Sengun  9,Porter Jr.  7,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Fri, Oct 21", Memphis ,L129-122  ,0-2,Green  33,Sengun  12,Porter Jr.  4,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sat, Oct 22",Milwaukee ,L125-105  ,0-3,Green  22,Smith Jr.  11,Porter Jr.  7,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Mon, Oct 24", Utah ,W114-108  ,1-3,Porter Jr.  26,Porter Jr.  10,Porter Jr.  4,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Wed, Oct 26",Utah ,L109-101  ,1-4,Porter Jr.  24,Martin  10,Porter Jr.  5,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Fri, Oct 28",Portland ,L125-111  ,1-5,Gordon  18,Sengun  11,Tate  6,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sun, Oct 30",Phoenix ,L124-109  ,1-6,Porter Jr.  26,Sengun  9,Porter Jr.  6,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Mon, Oct 31",LA ,L95-93  ,1-7,Martin  23,Sengun  9,Porter Jr.  5,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Wed, Nov 2", LA ,L109-101  ,1-8,Sengun  26,Sengun  13,Porter Jr.  7,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sat, Nov 5",Minnesota ,L129-117  ,1-9,Green  21,Sengun  7,Nix  6,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Mon, Nov 7",Orlando ,W134-127  ,2-9,Green  34,Sengun  10,Porter Jr.  11,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Wed, Nov 9",Toronto ,L116-109  ,2-10,Green  21,Smith Jr.  10,Porter Jr.  11,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sat, Nov 12",New Orleans ,L119-106  ,2-11,Green  33,Smith Jr.  15,Green  6,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Mon, Nov 14", LA ,L122-106  ,2-12,Green  25,Porter Jr.  7,Green  7,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Wed, Nov 16",Dallas ,W101-92  ,3-12,Porter Jr.  17,Porter Jr.  11,Porter Jr.  8,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Fri, Nov 18", Indiana ,L99-91  ,3-13,Gordon  24,Sengun  9,Green  5,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sun, Nov 20", Golden State ,L127-120  ,3-14,Porter Jr.  30,Eason  8,Porter Jr.  6,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Fri, Nov 25", Atlanta ,W128-122  ,4-14,Green  30,Martin  15,Porter Jr.  10,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sat, Nov 26", Oklahoma City ,W118-105  ,5-14,Green  28,Sengun  19,Green  9,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Mon, Nov 28",Denver ,L129-113  ,5-15,Sengun  18,Sengun  7,Green  7,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Wed, Nov 30",Denver ,L120-100  ,5-16,Porter Jr.  23,Sengun  11,Porter Jr.  5,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Fri, Dec 2",Phoenix ,W122-121  ,6-16,Green  30,Fernando  7,Porter Jr.  7,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sat, Dec 3",Golden State ,L120-101  ,6-17,Porter Jr.  20,Eason  10,Porter Jr.  4,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Mon, Dec 5", Philadelphia ,W132-123 2OT ,7-17,Green  27,Smith Jr.  11,Green  7,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Thu, Dec 8",San Antonio ,L118-109  ,7-18,Smith Jr.  23,Sengun  11,Nix  5,H,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sun, Dec 11", Milwaukee ,W97-92  ,8-18,Green  30,Smith Jr.  10,Porter Jr.  7,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Tue, Dec 13", Phoenix ,W111-97  ,9-18,Green  26,Sengun  16,Green  4,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Thu, Dec 15", Miami ,L111-108  ,9-19,Green  22,Smith Jr.  11,Porter Jr.  5,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Sat, Dec 17", Portland ,L107-95  ,9-20,Green  15,Sengun  8,Green  4,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Mon, Dec 19", San Antonio ,L124-105  ,9-21,Sengun  22,Smith Jr.  8,Nix  9,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Wed, Dec 21", Orlando ,L116-110  ,9-22,Porter Jr.  31,Sengun  12,Sengun  6,A,Houston Rockets 2022-23 Regular Season NBA Schedule
"Fri, Dec 23", Dallas ,L112-106  ,9-23,Smith Jr.  24,Smith Jr.  10,Sengun  7,A,Houston Rockets 2022-23 Regular Season NBA Schedule
