DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Apr 12",Toronto ,W109-105  ,40-42,LaVine  39,Vucevic  13,White  5,H,Chicago Bulls 2022-23 Play-In NBA Schedule
"Fri, Apr 14",Miami ,L102-91  ,40-42,DeRozan  26,Vucevic  9,DeRozan  9,H,Chicago Bulls 2022-23 Play-In NBA Schedule
