DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19",San Antonio ,W129-102  ,1-0,Rozier  24,Richards  10,Rozier  6,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Oct 21", New Orleans ,L124-112  ,1-1,Hayward  26,Rozier  8,Rozier  11,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Sun, Oct 23",Atlanta ,W126-109  ,2-1,Oubre Jr.  24,Richards  11,Smith Jr.  6,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Wed, Oct 26",New York ,L134-131 OT ,2-2,Hayward  21,Hayward  9,Smith Jr.  11,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Oct 28",Orlando ,L113-93  ,2-3,Hayward  18,McDaniels  7,Smith Jr.  4,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Sat, Oct 29", Golden State ,W120-113 OT ,3-3,Washington  31,McDaniels  11,Smith Jr.  8,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Mon, Oct 31", Sacramento ,L115-108  ,3-4,Washington  28,Plumlee  10,Smith Jr.  8,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Wed, Nov 2",Chicago ,L106-88  ,3-5,Oubre Jr.  24,Plumlee  13,Smith Jr.  6,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Nov 4",Memphis ,L130-99  ,3-6,Oubre Jr.  17,Richards  9,Bouknight  5,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Sat, Nov 5", Brooklyn ,L98-94  ,3-7,Rozier  25,Plumlee  11,Bouknight  5,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Mon, Nov 7", Washington ,L108-100  ,3-8,Washington  25,Plumlee  10,Smith Jr.  10,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Wed, Nov 9", Portland ,L105-95  ,3-9,Rozier  18,Plumlee  12,Rozier  5,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Thu, Nov 10",Miami ,L117-112 OT ,3-10,Oubre Jr.  29,Plumlee  15,Smith Jr.  8,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Sat, Nov 12",Miami ,L132-115  ,3-11,Rozier  22,Oubre Jr.  8,Rozier  6,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Mon, Nov 14",Orlando ,W112-105  ,4-11,Plumlee  18,Plumlee  10,Ball  9,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Wed, Nov 16", Indiana ,L125-113  ,4-12,Ball  26,Oubre Jr.  13,Rozier  8,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Nov 18",Cleveland ,L132-122 2OT ,4-13,Oubre Jr.  34,Richards  14,Hayward  7,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Sun, Nov 20",Washington ,L106-102  ,4-14,Oubre Jr.  23,Richards  10,Hayward  5,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Wed, Nov 23", Philadelphia ,W107-101  ,5-14,Rozier  22,Richards  13,Rozier  6,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Nov 25", Minnesota ,W110-108  ,6-14,Oubre Jr.  28,Jones  12,Rozier  8,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Mon, Nov 28",Boston ,L140-105  ,6-15,McDaniels  24,Richards  7,Maledon  8,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Dec 2", Washington ,W117-116  ,7-15,Rozier  25,Plumlee  10,Rozier  8,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Sat, Dec 3", Milwaukee ,L105-96  ,7-16,Rozier  26,Plumlee  11,Washington  5,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Mon, Dec 5", LA ,L119-117  ,7-17,Oubre Jr.  28,Plumlee  12,Rozier  8,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Wed, Dec 7",Brooklyn ,L122-116  ,7-18,Rozier  29,Plumlee  11,Washington  7,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Dec 9", New York ,L121-102  ,7-19,Rozier  24,Plumlee  9,Rozier  4,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Sun, Dec 11",Philadelphia ,L131-113  ,7-20,Rozier  29,Plumlee  12,Rozier  6,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Wed, Dec 14", Detroit ,L141-134 OT ,7-21,Oubre Jr.  28,Plumlee  18,Ball  11,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Dec 16", Atlanta ,L125-106  ,7-22,Ball  27,Richards  11,Rozier  9,A,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Sun, Dec 18",Denver ,L119-115  ,7-23,Ball  31,Hayward  10,Ball  5,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Mon, Dec 19",Sacramento ,W125-119  ,8-23,Oubre Jr.  31,Richards  11,Ball  12,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Wed, Dec 21",LA ,L126-105  ,8-24,Ball  25,Ball  11,Ball  12,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Fri, Dec 23",Los Angeles ,W134-130  ,9-24,Washington  24,Ball  8,Ball  8,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
"Mon, Dec 26",Portland ,L124-113  ,9-25,Ball  27,Plumlee  8,Ball  7,H,Charlotte Hornets 2022-23 Regular Season NBA Schedule
