DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29",Minnesota ,L98-96  ,0-1,Salmons  24,Hawes  14,Salmons  8,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Fri, Oct 31",Miami ,L103-77  ,0-2,Salmons  14,Hawes  11,Salmons  3,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Sat, Nov 1",Orlando ,L121-103  ,0-3,Martin  31,Thompson  5,Udrih  5,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Mon, Nov 3",Philadelphia ,L125-91  ,0-4,Thompson  17,Hawes  8,Thompson  5,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Wed, Nov 5", Memphis ,W100-95  ,1-4,Martin  33,Moore  11,Udrih  6,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Fri, Nov 7", Minnesota ,W121-109  ,2-4,Martin  26,Miller  10,Martin  6,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Sun, Nov 9", Golden State ,W115-98  ,3-4,Martin  27,Hawes  11,Miller  6,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Tue, Nov 11", Detroit ,L100-92  ,3-5,Hawes  19,Thompson  9,Salmons  7,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Wed, Nov 12",LA ,W103-98  ,4-5,Udrih  30,Miller  11,Miller  8,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Fri, Nov 14", Phoenix ,L97-95 OT ,4-6,Salmons  21,Miller  11,Miller  7,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Sun, Nov 16", San Antonio ,L90-88  ,4-7,Salmons  31,Miller  8,Udrih  4,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Tue, Nov 18",Memphis ,L109-94  ,4-8,Salmons  18,Thompson  9,Udrih  5,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Wed, Nov 19",New Orleans ,W105-96  ,5-8,Salmons  29,Miller  8,Udrih  7,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Fri, Nov 21", Portland ,L117-96  ,5-9,Thompson  19,Thompson  12,Brown  7,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Sun, Nov 23",Los Angeles ,L118-108  ,5-10,Salmons  24,Hawes  8,Brown  7,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Mon, Nov 24",Portland ,L91-90  ,5-11,Salmons  20,Miller  6,Udrih  8,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Wed, Nov 26", New Jersey ,L116-114 OT ,5-12,Salmons  38,Miller  13,Udrih  10,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Fri, Nov 28",Utah ,L120-94  ,5-13,Salmons  20,Hawes  6,Udrih  6,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Sat, Nov 29", Dallas ,L101-78  ,5-14,Udrih  13,Udrih  9,Udrih  7,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Tue, Dec 2", Utah ,L99-94  ,5-15,Martin  22,Miller  9,Hawes  6,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Sat, Dec 6", Denver ,L118-85  ,5-16,Salmons  22,Thompson  15,Udrih  4,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Tue, Dec 9", Los Angeles ,W113-101  ,6-16,Salmons  21,Hawes  9,Miller  5,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Fri, Dec 12",Los Angeles ,L112-103  ,6-17,Salmons  26,Thompson  8,Udrih  7,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Sat, Dec 13", New York ,L114-90  ,6-18,Salmons  14,Thompson  11,Udrih  6,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Mon, Dec 15", Minnesota ,W118-103  ,7-18,Garcia  21,Hawes  10,Brown  6,A,Sacramento Kings 2008-09 Regular Season NBA Schedule
"Tue, Dec 16",Portland ,L109-77  ,7-19,Salmons  21,Moore  6,Udrih  4,H,Sacramento Kings 2008-09 Regular Season NBA Schedule
