DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Fri, Oct 4",Franca,W137-89  ,1-0,Prince  22,Dinwiddie  12,LeVert  9,A,Brooklyn Nets 2019-20 Preseason NBA Schedule
"Thu, Oct 10", Los Angeles,W114-111  ,2-0,Dinwiddie  20,Kurucs  8,Dinwiddie  7,N,Brooklyn Nets 2019-20 Preseason NBA Schedule
"Sat, Oct 12", Los Angeles,W91-77  ,3-0,LeVert  22,Jordan  11,LeVert  5,N,Brooklyn Nets 2019-20 Preseason NBA Schedule
"Fri, Oct 18", Toronto ,L123-107  ,3-1,Irving  19,Jordan  9,Irving  4,A,Brooklyn Nets 2019-20 Preseason NBA Schedule
