DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 1",Detroit ,W105-97  ,1-0,Redd  37,Villanueva  12,Blake  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Nov 3",Toronto ,L109-92  ,1-1,Bogut  18,Villanueva  11,Blake  4,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Nov 4", Sacramento ,W104-91  ,2-1,Redd  26,Bogut  8,Williams  12,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Mon, Nov 6",Chicago ,L110-85  ,2-2,Redd  30,Villanueva  13,Williams  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Nov 8", Houston ,L97-93  ,2-3,Redd  34,Gadzuric  12,Bell  5,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Nov 10",Washington ,L116-111  ,2-4,Redd  28,Williams  10,Redd  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Nov 11", Utah ,L113-111  ,2-5,Redd  57,Bogut  7,Williams  8,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Nov 14",Atlanta ,W103-101  ,3-5,Redd  30,Bogut  8,Williams  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Nov 15",New Jersey ,L100-87  ,3-6,Williams  26,Patterson  5,Williams  4,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Nov 18", Indiana ,L102-100  ,3-7,Redd  21,Bogut  12,Williams  11,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Nov 21",Indiana ,L93-88  ,3-8,Williams  22,Gadzuric  11,Williams  9,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Nov 22", Philadelphia ,W98-94  ,4-8,Redd  32,Bogut  9,Noel  7,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Nov 25", Boston ,L111-98  ,4-9,Redd  24,Bogut  8,Williams  5,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Nov 28",Los Angeles ,W109-105  ,5-9,Redd  45,Bogut  9,Williams  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Dec 1",Phoenix ,L122-116  ,5-10,Redd  37,Bogut  13,Williams  5,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Dec 2",Golden State ,W115-110  ,6-10,Bell  28,Patterson  8,Williams  7,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Mon, Dec 4",Utah ,L101-88  ,6-11,Bell  23,Bogut  8,Williams  5,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Dec 6", Portland ,W102-94 OT ,7-11,Redd  33,Bogut  13,Williams  7,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Dec 8", Memphis ,W100-94  ,8-11,Patterson  30,Patterson  7,Patterson  5,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Dec 9",New York ,L115-107  ,8-12,Williams  33,Villanueva  8,Williams  9,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Dec 12", Seattle ,W94-93  ,9-12,Redd  22,Bogut  9,Williams  9,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Dec 13",New Jersey ,L108-95  ,9-13,Villanueva  23,Bogut  12,Williams  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Dec 15",Chicago ,L117-111  ,9-14,Redd  32,Patterson  13,Patterson  7,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Dec 16", Minnesota ,W108-104  ,10-14,Williams  28,Bogut  11,Williams  9,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Dec 20", Miami ,W121-95  ,11-14,Redd  28,Williams  11,Williams  10,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Dec 22",Minnesota ,W113-107  ,12-14,Redd  29,Bogut  10,Bogut  7,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Dec 23", New Jersey ,W115-104  ,13-14,Williams  32,Bogut  10,Williams  8,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Dec 26",San Antonio ,W114-107  ,14-14,Redd  36,Bogut  11,Williams  4,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Dec 27",Memphis ,W112-96  ,15-14,Bogut  20,Skinner  11,Williams  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Dec 29",Cleveland ,L109-99  ,15-15,Redd  24,Bogut  12,Williams  7,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Dec 30", Washington ,W119-102  ,16-15,Redd  28,Bogut  12,Williams  9,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Jan 3",Washington ,L108-105  ,16-16,Redd  27,Skinner  9,Bogut  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Jan 5", Cleveland ,L95-86  ,16-17,Redd  26,Bogut  10,Bell  5,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Mon, Jan 8",Denver ,L104-92  ,16-18,Patterson  29,Patterson  12,Patterson  7,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Jan 10", Toronto ,L90-77  ,16-19,Bogut  17,Bogut  18,Blake  6,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Jan 12",Philadelphia ,L110-97  ,16-20,Bell  26,Bogut  24,Boykins  11,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Mon, Jan 15",Charlotte ,W99-91  ,17-20,Boykins  30,Bogut  11,Bogut  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Jan 17", Chicago ,L99-90  ,17-21,Ilyasova  22,Patterson  11,Boykins  5,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Jan 19",Seattle ,L99-72  ,17-22,Patterson  16,Skinner  9,Boykins  5,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sun, Jan 21",Portland ,L99-95  ,17-23,Boykins  28,Ilyasova  9,Boykins  6,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Jan 23",LA ,L115-96  ,17-24,Bell  24,Skinner  8,Boykins  5,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Jan 24",Sacramento ,L114-106  ,17-25,Boykins  36,Patterson  12,Boykins  5,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Jan 26", Phoenix ,L98-90  ,17-26,Bell  21,Villanueva  10,Boykins  4,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sun, Jan 28", New York ,W107-105  ,18-26,Williams  30,Skinner  14,Williams  10,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Jan 30",Miami ,L110-80  ,18-27,Villanueva  17,Gadzuric  11,Boykins  5,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Jan 31",Orlando ,L98-73  ,18-28,Williams  23,Villanueva  9,Bogut  4,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Fri, Feb 2",Detroit ,L96-86  ,18-29,Bogut  21,Bogut  13,Williams  7,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Feb 3", Miami ,L117-98  ,18-30,Williams  38,Villanueva  11,Williams  7,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Feb 6", Orlando ,W116-111  ,19-30,Patterson  27,Villanueva  9,Williams  8,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Thu, Feb 8",NO/Oklahoma City ,L109-101 2OT ,19-31,Williams  30,Patterson  16,Williams  5,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Sat, Feb 10", Denver ,L109-102  ,19-32,Boykins  26,Bogut  12,Boykins  6,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Feb 13", Dallas ,L99-93  ,19-33,Patterson  20,Bogut  17,Williams  5,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Feb 14",Boston ,L117-97  ,19-34,Williams  31,Skinner  11,Bogut  7,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Tue, Feb 20", Detroit ,L84-83  ,19-35,Bell  22,Skinner  13,Williams  6,A,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
"Wed, Feb 21",Indiana ,L136-129 2OT ,19-36,Redd  38,Ilyasova  8,Williams  10,H,Milwaukee Bucks 2006-07 Regular Season NBA Schedule
