DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 18",Utah ,L106-96  ,0-1,Barton  23,Jokic  12,Jokic  7,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Oct 21", Sacramento ,W96-79  ,1-1,Millsap  18,Chandler  12,Jokic  7,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Oct 23", Washington ,L109-104  ,1-2,Jokic  29,Jokic  9,Murray  6,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Oct 25",Charlotte ,L110-93  ,1-3,Jokic  18,Jokic  12,Barton  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Oct 27",Atlanta ,W105-100  ,2-3,Jokic  18,Jokic  15,Plumlee  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sun, Oct 29",Brooklyn ,W124-111  ,3-3,Murray  26,Jokic  14,Murray  5,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Oct 30",New York ,L116-110  ,3-4,Jokic  28,Millsap  10,Millsap  4,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Nov 1", Toronto ,W129-111  ,4-4,Murray  24,Jokic  16,Jokic  10,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Nov 3", Miami ,W95-94  ,5-4,Millsap  27,Jokic  14,Millsap  5,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Nov 4", Golden State ,L127-108  ,5-5,Barton  21,Barton  8,Mudiay  7,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Tue, Nov 7", Brooklyn ,W112-104  ,6-5,Jokic  41,Jokic  12,Jokic  5,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Thu, Nov 9", Oklahoma City ,W102-94  ,7-5,Mudiay  21,Jokic  11,Mudiay  5,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Nov 11", Orlando ,W125-107  ,8-5,Murray  32,Jokic  17,Jokic  9,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Nov 13",Portland ,L99-82  ,8-6,Murray  18,Chandler  7,Chandler  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Nov 17", New Orleans ,W146-114  ,9-6,Murray  31,Chandler  11,Millsap  7,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sun, Nov 19",Los Angeles ,L127-109  ,9-7,Harris  20,Lyles  8,Mudiay  7,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Nov 20",Sacramento ,W114-98  ,10-7,Barton  25,Jokic  14,Barton  5,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Nov 22",Houston ,L125-95  ,10-8,Barton  20,Plumlee  8,Barton  3,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Nov 24", Memphis ,W104-92  ,11-8,Jokic  28,Jokic  13,Jokic  8,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Tue, Nov 28",Utah ,L106-77  ,11-9,Harris  18,Hernangomez  10,Jokic  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Thu, Nov 30", Chicago ,W111-110  ,12-9,Barton  37,Faried  13,Jokic  4,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Dec 2", Los Angeles ,W115-100  ,13-9,Murray  28,Faried  9,Harris  6,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Dec 4",Dallas ,L122-105  ,13-10,Barton  23,Faried  11,Barton  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Dec 6",New Orleans ,L123-114  ,13-11,Harris  24,Lyles  11,Harris  4,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Dec 8",Orlando ,W103-89  ,14-11,Faried  20,Faried  10,Barton  5,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sun, Dec 10",Indiana ,L126-116 OT ,14-12,Lyles  25,Faried  11,Barton  9,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Tue, Dec 12",Detroit ,W103-84  ,15-12,Murray  28,Plumlee  13,Barton  10,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Dec 13",Boston ,L124-118  ,15-13,Harris  36,Murray  11,Harris  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Dec 15", New Orleans ,W117-111 OT ,16-13,Harris  21,Jokic  11,Barton  6,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Dec 18",Oklahoma City ,L95-94  ,16-14,Harris  17,Lyles  10,Barton  7,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Dec 20", Minnesota ,L112-104  ,16-15,Murray  30,Plumlee  10,Plumlee  6,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Dec 22",Portland ,W102-85  ,17-15,Jokic  27,Chandler  11,Jokic  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Dec 23",Golden State ,W96-81  ,18-15,Harris  19,Jokic  9,Barton  7,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Tue, Dec 26", Utah ,W107-83  ,19-15,Murray  22,Murray  8,Harris  5,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Dec 27",Minnesota ,L128-125 OT ,19-16,Barton  28,Lyles  10,Murray  8,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Dec 30", Philadelphia ,L107-102  ,19-17,Murray  31,Jokic  13,Jokic  6,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Jan 3", Phoenix ,W134-111  ,20-17,Harris  36,Lyles  11,Jokic  8,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Jan 5", Utah ,W99-91  ,21-17,Lyles  26,Jokic  10,Barton  8,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Jan 6",Sacramento ,L106-98  ,21-18,Lyles  19,Lyles  9,Jokic  10,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Jan 8",Golden State ,L124-114  ,21-19,Jokic  22,Jokic  12,Jokic  11,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Jan 10", Atlanta ,L110-97  ,21-20,Harris  25,Jokic  12,Jokic  7,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Jan 12", Memphis ,W87-78  ,22-20,Barton  17,Plumlee  9,Barton  3,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Jan 13",San Antonio ,L112-80  ,22-21,Jokic  23,Jokic  9,Jokic  7,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Tue, Jan 16", Dallas ,W105-102  ,23-21,Jokic  29,Jokic  18,Jokic  7,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Wed, Jan 17",LA ,L109-104  ,23-22,Harris  19,Plumlee  14,Barton  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Jan 19", Phoenix ,L108-100  ,23-23,Murray  30,Jokic  17,Jokic  5,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Jan 22", Portland ,W104-101  ,24-23,Murray  38,Jokic  12,Murray  6,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Thu, Jan 25", New York ,W130-118  ,25-23,Harris  23,Jokic  7,Jokic  10,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Jan 27", Dallas ,W91-89  ,26-23,Harris  24,Jokic  16,Jokic  11,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Jan 29", Boston ,L111-110  ,26-24,Jokic  24,Jokic  11,Murray  8,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Tue, Jan 30",San Antonio ,L106-104  ,26-25,Murray  18,Jokic  7,Jokic  8,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Thu, Feb 1", Oklahoma City ,W127-124  ,27-25,Murray  33,Jokic  13,Jokic  14,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Feb 3", Golden State ,W115-108  ,28-25,Barton  25,Lyles  10,Jokic  5,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Mon, Feb 5", Charlotte ,W121-104  ,29-25,Harris  27,Jokic  16,Barton  8,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Feb 9",Houston ,L130-104  ,29-26,Lyles  24,Lyles  7,Morris  6,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sat, Feb 10",Phoenix ,W123-113  ,30-26,Chandler  26,Jokic  9,Jokic  8,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Tue, Feb 13", San Antonio ,W117-109  ,31-26,Jokic  23,Jokic  13,Jokic  11,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Thu, Feb 15",Milwaukee ,W134-123  ,32-26,Jokic  30,Jokic  15,Jokic  17,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Feb 23", San Antonio ,W122-119  ,33-26,Jokic  28,Chandler  16,Jokic  11,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Sun, Feb 25", Houston ,L119-114  ,33-27,Barton  25,Jokic  14,Jokic  8,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Tue, Feb 27", LA ,L122-120  ,33-28,Harris  23,Plumlee  9,Chandler  6,A,Denver Nuggets 2017-18 Regular Season NBA Schedule
"Fri, Mar 2",Memphis ,W108-102  ,34-28,Harris  26,Jokic  9,Jokic  5,H,Denver Nuggets 2017-18 Regular Season NBA Schedule
