DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 20", Houston ,W124-106  ,1-0,Towns  30,Towns  10,Russell  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sat, Oct 23", New Orleans ,W96-89  ,2-0,Towns  25,Edwards  9,Beverley  6,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Oct 25", New Orleans ,L107-98  ,2-1,Towns  32,Towns  14,Towns  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Oct 27",Milwaukee ,W113-108  ,3-1,Russell  29,Vanderbilt  13,Beverley  7,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sat, Oct 30", Denver ,L93-91  ,3-2,Beasley  18,Edwards  11,Russell  6,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Nov 1", Orlando ,L115-97  ,3-3,Edwards  24,Towns  16,Towns  6,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Nov 3", LA ,L126-115  ,3-4,Edwards  28,Towns  11,Beverley  8,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Nov 5", LA ,L104-84  ,3-5,Towns  20,Towns  8,McLaughlin  5,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Nov 8",Memphis ,L125-118 OT ,3-6,Russell  30,Towns  12,Russell  7,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Nov 10",Golden State ,L123-110  ,3-7,Edwards  48,Towns  11,Russell  7,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Nov 12",Los Angeles ,W107-83  ,4-7,Towns  29,Towns  7,Russell  7,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sat, Nov 13",LA ,L129-102  ,4-8,Edwards  21,Edwards  11,Russell  8,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Nov 15", Phoenix ,L99-96  ,4-9,Towns  35,Towns  13,Edwards  6,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Nov 17", Sacramento ,W107-97  ,5-9,Edwards  26,Vanderbilt  7,Russell  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Thu, Nov 18", San Antonio ,W115-90  ,6-9,Towns  25,Towns  12,Beverley  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sat, Nov 20", Memphis ,W138-95  ,7-9,Russell  28,Vanderbilt  10,Russell  5,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Nov 22",New Orleans ,W110-96  ,8-9,Towns  28,Vanderbilt  11,Russell  8,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Nov 24", Miami ,W113-101  ,9-9,Edwards  33,Vanderbilt  15,Edwards  6,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Nov 26",Charlotte ,L133-115  ,9-10,Towns  25,Vanderbilt  8,Towns  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sat, Nov 27",Philadelphia ,W121-120 2OT ,10-10,Russell  35,Vanderbilt  14,Russell  8,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Nov 29", Indiana ,W100-98  ,11-10,Towns  32,Edwards  9,Russell  11,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Dec 1",Washington ,L115-107  ,11-11,Towns  34,Vanderbilt  12,Russell  9,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Dec 3",Brooklyn ,L110-105  ,11-12,Russell  21,Vanderbilt  15,Russell  11,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Dec 6", Atlanta ,L121-110  ,11-13,Towns  31,Towns  16,Edwards  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Dec 8", Utah ,L136-104  ,11-14,Towns  22,Towns  7,Towns  5,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Dec 10", Cleveland ,L123-106  ,11-15,Towns  21,Vanderbilt  8,Beverley  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Dec 12",Portland ,W116-111  ,12-15,Edwards  24,Towns  10,Russell  5,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Dec 15",Denver ,W124-107  ,13-15,Edwards  38,Russell  8,Beverley  8,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Dec 17", Los Angeles ,W110-92  ,14-15,Towns  28,Vanderbilt  16,Beverley  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Dec 19", Dallas ,W111-105  ,15-15,Towns  24,Vanderbilt  10,Towns  6,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Dec 21",Dallas ,L114-102  ,15-16,Towns  26,Towns  14,Russell  12,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Thu, Dec 23",Utah ,L128-116  ,15-17,Beasley  33,Reid  10,Russell  14,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Dec 27", Boston ,W108-103  ,16-17,Nowell  29,Knight  11,McLaughlin  10,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Dec 28", New York ,L96-88  ,16-18,Beasley  20,Knight  7,Beverley  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Dec 31",Utah ,L120-108  ,16-19,Edwards  26,Reid  7,Beverley  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Jan 2",Los Angeles ,L108-103  ,16-20,Reid  23,Vanderbilt  12,Beverley  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Jan 3",LA ,W122-104  ,17-20,Edwards  28,Vanderbilt  9,Beverley  12,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Jan 5", Oklahoma City ,W98-90  ,18-20,Edwards  22,Towns  16,Beverley  6,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Jan 7",Oklahoma City ,W135-105  ,19-20,Russell  27,Vanderbilt  16,Russell  12,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Jan 9",Houston ,W141-123  ,20-20,Towns  40,Vanderbilt  19,Russell  10,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Jan 11",New Orleans ,L128-125  ,20-21,Edwards  28,Towns  8,Russell  10,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Thu, Jan 13",Memphis ,L116-108  ,20-22,Edwards  30,Vanderbilt  13,Russell  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Jan 16", Golden State ,W119-99  ,21-22,Towns  26,Towns  11,Russell  12,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Jan 18",New York ,W112-110  ,22-22,Edwards  21,Vanderbilt  7,Beverley  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Jan 19",Atlanta ,L134-122  ,22-23,Russell  31,Towns  10,Towns  7,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Jan 23", Brooklyn ,W136-125  ,23-23,Edwards  25,Vanderbilt  9,Russell  10,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Jan 25",Portland ,W109-107  ,24-23,Edwards  40,Towns  17,Vanderbilt  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Thu, Jan 27",Golden State ,L124-115  ,24-24,Towns  31,Towns  12,Towns  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Jan 28",Phoenix ,L134-124  ,24-25,Edwards  27,Towns  9,Edwards  10,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Jan 30", Utah ,W126-106  ,25-25,Towns  31,Towns  11,Towns  10,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Feb 1", Denver ,W130-115  ,26-25,Towns  24,Towns  10,Towns  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Thu, Feb 3",Detroit ,W128-117  ,27-25,Edwards  25,Towns  14,McLaughlin  8,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Feb 6", Detroit ,W118-105  ,28-25,Towns  24,Towns  12,Russell  8,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Feb 8",Sacramento ,W134-114  ,29-25,Towns  25,Vanderbilt  11,McLaughlin  11,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Feb 9",Sacramento ,L132-119  ,29-26,Russell  29,Vanderbilt  11,Russell  10,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Feb 11",Chicago ,L134-122  ,29-27,Edwards  31,Towns  8,Edwards  8,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Feb 13",Indiana ,W129-120  ,30-27,Edwards  37,Towns  13,Russell  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Feb 15", Charlotte ,W126-120 OT ,31-27,Towns  39,Towns  15,Russell  11,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Feb 16", Toronto ,L103-91  ,31-28,Towns  24,Towns  11,Russell  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Thu, Feb 24", Memphis ,W119-114  ,32-28,Russell  37,Vanderbilt  12,Russell  9,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Feb 25", Philadelphia ,L133-102  ,32-29,Towns  25,Vanderbilt  8,Edwards  5,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Feb 28",Cleveland ,W127-122  ,33-29,Russell  25,Vanderbilt  9,McLaughlin  7,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Mar 1", Golden State ,W129-114  ,34-29,Towns  39,Towns  9,Russell  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Mar 4",Oklahoma City ,W138-101  ,46-36,Towns  20,Towns  8,Beverley  8,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sat, Mar 5", Portland ,W135-121  ,36-29,Towns  36,Towns  15,Russell  15,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Mar 7", Portland ,W124-81  ,37-29,Towns  27,Towns  13,Beverley  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Mar 9", Oklahoma City ,W132-102  ,38-29,Beasley  33,Towns  11,Russell  12,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Mar 11",Orlando ,L118-110  ,38-30,Edwards  25,Towns  13,Russell  7,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sat, Mar 12",Miami ,W113-104  ,39-30,Nowell  16,Towns  10,Russell  9,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Mar 14",San Antonio ,W149-139  ,40-30,Towns  60,Towns  17,Beverley  8,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Mar 16", Los Angeles ,W124-104  ,41-30,Towns  30,Vanderbilt  9,Russell  6,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sat, Mar 19", Milwaukee ,W138-119  ,42-30,Towns  25,Towns  11,Russell  9,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Mon, Mar 21",Dallas ,L110-108  ,42-31,Towns  22,Towns  8,Russell  4,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Mar 23", Phoenix ,L125-116  ,42-32,Edwards  19,Vanderbilt  12,Russell  7,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Mar 25", Dallas ,W116-95  ,43-32,Towns  20,Towns  9,Russell  8,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Mar 27",Boston ,L134-112  ,43-33,Edwards  24,Edwards  5,Edwards  6,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Wed, Mar 30",Toronto ,L125-102  ,43-34,Edwards  24,Towns  10,McLaughlin  5,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Fri, Apr 1",Denver ,W136-130  ,44-34,Towns  32,Towns  9,Edwards  7,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Apr 3",Houston ,W139-132  ,45-34,Edwards  33,Towns  11,Russell  9,H,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Tue, Apr 5", Washington ,L132-114  ,45-35,Towns  26,Towns  10,Russell  11,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Thu, Apr 7", San Antonio ,W127-121  ,46-35,Edwards  49,Towns  13,Edwards  8,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
"Sun, Apr 10", Chicago ,L124-120  ,46-36,Knight  17,Knight  8,Monroe  5,A,Minnesota Timberwolves 2021-22 Regular Season NBA Schedule
