DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 22", New Orleans ,W130-122 OT ,1-0,Siakam  34,Siakam  18,VanVleet  7,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Oct 25",Boston ,L112-106  ,1-1,Siakam  33,Siakam  8,Lowry  7,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Oct 26",Chicago ,W108-84  ,2-1,Siakam  19,Gasol  10,Lowry  8,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Oct 28", Orlando ,W104-95  ,3-1,Lowry  26,Gasol  10,Lowry  6,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Oct 30", Detroit ,W125-113  ,4-1,Siakam  30,Anunoby  8,VanVleet  11,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Nov 2",Milwaukee ,L115-105  ,4-2,Lowry  36,Gasol  12,VanVleet  7,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Nov 6", Sacramento ,W124-120  ,5-2,Lowry  24,Siakam  13,Lowry  6,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Nov 8",New Orleans ,W122-104  ,6-2,Siakam  44,Siakam  10,VanVleet  11,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Nov 10",Los Angeles ,W113-104  ,7-2,Siakam  24,Siakam  11,VanVleet  10,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Nov 11",LA ,L98-88  ,7-3,Siakam  16,Siakam  10,VanVleet  8,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Nov 13",Portland ,W114-106  ,8-3,Siakam  36,Hollis Jefferson  11,VanVleet  7,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Nov 16",Dallas ,L110-102  ,8-4,Powell  26,Gasol  9,VanVleet  7,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Nov 18", Charlotte ,W132-96  ,9-4,Anunoby  24,Boucher  11,Gasol  9,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Nov 20", Orlando ,W113-97  ,10-4,VanVleet  24,Siakam  11,VanVleet  7,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Nov 23",Atlanta ,W119-116  ,11-4,Siakam  34,Hollis Jefferson  9,VanVleet  9,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Nov 25", Philadelphia ,W101-96  ,12-4,Siakam  25,Hollis Jefferson  10,Gasol  9,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Nov 27", New York ,W126-98  ,13-4,Siakam  31,Boucher  12,Davis  5,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Nov 29",Orlando ,W90-83  ,14-4,Powell  33,Siakam  13,Siakam  5,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Dec 1", Utah ,W130-110  ,15-4,Siakam  35,Hollis Jefferson  6,VanVleet  11,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Tue, Dec 3", Miami ,L121-110 OT ,15-5,Powell  23,Siakam  12,Lowry  11,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Thu, Dec 5", Houston ,L119-109  ,15-6,Siakam  24,Siakam  9,Lowry  8,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Dec 8",Philadelphia ,L110-104  ,15-7,Lowry  26,Anunoby  10,Lowry  5,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Dec 9",Chicago ,W93-92  ,16-7,Siakam  22,Ibaka  14,Lowry  7,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Dec 11", LA ,L112-92  ,16-8,Siakam  24,Gasol  11,Gasol  6,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Dec 14", Brooklyn ,W110-102  ,17-8,Siakam  30,Gasol  15,Lowry  6,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Dec 16", Cleveland ,W133-113  ,18-8,Siakam  33,Anunoby  9,Lowry  11,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Dec 18",Detroit ,W112-99  ,19-8,Siakam  26,Ibaka  13,Lowry  10,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Dec 20", Washington ,W122-118  ,20-8,Lowry  26,Ibaka  10,Lowry  9,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Dec 22", Dallas ,W110-107  ,21-8,Lowry  32,Hollis Jefferson  9,Lowry  10,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Dec 23",Indiana ,L120-115 OT ,21-9,Lowry  30,Anunoby  12,VanVleet  11,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Dec 25", Boston ,L118-102  ,21-10,VanVleet  27,Ibaka  8,Lowry  8,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Dec 28",Boston ,W113-97  ,22-10,Lowry  30,Ibaka  10,McCaw  8,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Dec 29", Oklahoma City ,L98-97  ,22-11,VanVleet  20,Ibaka  14,VanVleet  8,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Tue, Dec 31", Cleveland ,W117-97  ,23-11,Lowry  24,Ibaka  10,Lowry  8,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Thu, Jan 2",Miami ,L84-76  ,23-12,Ibaka  19,Anunoby  12,Lowry  8,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Jan 4",Brooklyn ,W121-102  ,24-12,VanVleet  29,Ibaka  12,VanVleet  11,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Tue, Jan 7", Portland ,L101-99  ,24-13,Lowry  24,Ibaka  11,Lowry  10,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Jan 8",Charlotte ,W112-110 OT ,25-13,Davis  23,Davis  11,McCaw  11,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Jan 12", San Antonio ,L105-104  ,25-14,Ibaka  21,Ibaka  14,Lowry  15,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Jan 15",Oklahoma City ,W130-121  ,26-14,Powell  23,Davis  7,Lowry  8,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Jan 17", Washington ,W140-111  ,27-14,Powell  28,Ibaka  8,Lowry  8,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Jan 18",Minnesota ,W122-112  ,28-14,VanVleet  29,Lowry  7,Powell  4,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Jan 20",Atlanta ,W122-117  ,29-14,Powell  27,Hollis Jefferson  10,Lowry  7,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Jan 22", Philadelphia ,W107-95  ,30-14,VanVleet  22,Siakam  15,VanVleet  8,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Jan 24",New York ,W118-112  ,31-14,Lowry  26,Gasol  9,VanVleet  9,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Jan 26",San Antonio ,W110-106  ,32-14,Siakam  35,Gasol  12,VanVleet  7,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Tue, Jan 28", Atlanta ,W130-114  ,33-14,Ibaka  24,Ibaka  10,Lowry  11,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Thu, Jan 30",Cleveland ,W115-109  ,53-19,Ibaka  26,VanVleet  7,VanVleet  12,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Jan 31",Detroit ,W105-92  ,35-14,Siakam  30,VanVleet  8,VanVleet  9,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Feb 2", Chicago ,W129-102  ,36-14,Davis  31,Siakam  9,VanVleet  8,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Feb 5", Indiana ,W119-118  ,37-14,Lowry  32,Siakam  9,Lowry  10,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Feb 7",Indiana ,W115-106  ,38-14,Ibaka  22,Ibaka  10,Lowry  11,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sat, Feb 8", Brooklyn ,W119-118  ,39-14,VanVleet  29,Davis  8,VanVleet  6,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Mon, Feb 10", Minnesota ,W137-126  ,40-14,Siakam  34,Anunoby  12,Lowry  11,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Wed, Feb 12",Brooklyn ,L101-91  ,40-15,Ibaka  28,Lowry  11,Lowry  12,H,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Fri, Feb 21", Phoenix ,W118-101  ,41-15,Siakam  37,Siakam  12,Lowry  10,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
"Sun, Feb 23", Indiana ,W127-81  ,42-15,Siakam  21,Ibaka  15,Lowry  11,A,Toronto Raptors 2019-20 Regular Season NBA Schedule
