DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Jan 20",Indiana ,L120-95  ,22-24,Walker  23,Biyombo  11,Walker  7,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Wed, Jan 23",Memphis ,W118-107  ,23-24,Walker  22,Biyombo  10,Walker  7,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Fri, Jan 25",Milwaukee ,L108-99  ,23-25,Batum  19,Williams  8,Walker  5,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Mon, Jan 28", New York ,W101-92  ,24-25,Lamb  15,Hernangomez  10,Walker  5,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Wed, Jan 30",Boston ,L126-94  ,24-26,Walker  21,Lamb  5,Batum  4,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Fri, Feb 1", Memphis ,W100-92  ,25-26,Walker  23,Batum  10,Parker  7,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sat, Feb 2", Chicago ,W125-118  ,26-26,Walker  37,Lamb  9,Walker  10,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Tue, Feb 5", LA ,L117-115  ,26-27,Walker  32,Zeller  11,Walker  9,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Wed, Feb 6",Dallas ,L99-93  ,26-28,Walker  30,Zeller  13,Walker  6,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sat, Feb 9",Atlanta ,W129-120  ,27-28,Walker  37,Zeller  8,Batum  8,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Mon, Feb 11",Indiana ,L99-90  ,27-29,Walker  34,Williams  11,Walker  3,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Thu, Feb 14",Orlando ,L127-89  ,27-30,Monk  15,Williams  8,Graham  4,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Fri, Feb 22", Washington ,W123-110  ,28-30,Walker  27,Williams  9,Walker  11,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sat, Feb 23", Brooklyn ,L117-115  ,28-31,Walker  32,Zeller  11,Parker  5,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Mon, Feb 25", Golden State ,L121-110  ,28-32,Zeller  28,Zeller  9,Lamb  7,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Wed, Feb 27", Houston ,L118-113  ,28-33,Walker  35,Lamb  14,Lamb  6,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Fri, Mar 1",Brooklyn ,W123-112  ,29-33,Walker  25,Zeller  9,Walker  7,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sun, Mar 3", Portland ,L118-108  ,29-34,Lamb  23,Biyombo  9,Walker  12,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Wed, Mar 6", Miami ,L91-84  ,29-35,Kaminsky  20,Zeller  10,Walker  7,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Fri, Mar 8", Washington ,W112-111  ,30-35,Williams  30,Lamb  10,Walker  6,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sat, Mar 9",Milwaukee ,L131-114  ,30-36,Walker  25,Batum  8,Walker  4,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Mon, Mar 11",Houston ,L118-106  ,30-37,Walker  40,Walker  10,Walker  7,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Fri, Mar 15",Washington ,W116-110  ,31-37,Walker  28,Lamb  8,Batum  6,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sun, Mar 17",Miami ,L93-75  ,31-38,Lamb  21,Kaminsky  7,Walker  4,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Tue, Mar 19", Philadelphia ,L118-114  ,31-39,Lamb  26,Lamb  11,Walker  4,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Thu, Mar 21", Minnesota ,W113-106  ,32-39,Walker  31,Bridges  12,Walker  6,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sat, Mar 23", Boston ,W124-117  ,33-39,Walker  36,Walker  11,Walker  9,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sun, Mar 24",Toronto ,W115-114  ,34-39,Bacon  20,Hernangomez  10,Walker  13,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Tue, Mar 26", San Antonio ,W125-116 OT ,35-39,Walker  38,Kaminsky  10,Walker  11,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Fri, Mar 29",Los Angeles ,L129-115  ,35-40,Walker  24,Biyombo  9,Walker  6,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sun, Mar 31",Golden State ,L137-90  ,35-41,Hernangomez  22,Hernangomez  5,Lamb  5,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Mon, Apr 1",Utah ,L111-102  ,35-42,Walker  47,Hernangomez  8,Graham  6,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Wed, Apr 3",New Orleans ,W115-109  ,36-42,Walker  32,Biyombo  9,Walker  7,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Fri, Apr 5", Toronto ,W113-111  ,37-42,Walker  29,Kaminsky  13,Walker  8,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Sun, Apr 7",Detroit ,W104-91  ,38-42,Walker  31,Biyombo  9,Walker  7,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Tue, Apr 9",Cleveland ,W124-97  ,39-42,Walker  23,Bridges  7,Walker  7,H,Charlotte Hornets 2018-19 Regular Season NBA Schedule
"Wed, Apr 10", Orlando ,L122-114  ,39-43,Walker  43,Lamb  8,Walker  5,A,Charlotte Hornets 2018-19 Regular Season NBA Schedule
