DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 4",Chicago ,W129-125  ,1-0,Graham  21,Hayes  6,Alvarado  6,H,New Orleans Pelicans 2022-23 Preseason NBA Schedule
"Fri, Oct 7", Detroit ,W107-101  ,2-0,Alvarado  28,Hernangomez  8,Valanciunas  5,A,New Orleans Pelicans 2022-23 Preseason NBA Schedule
"Sun, Oct 9",San Antonio ,W111-97  ,3-0,Murphy III  27,Hernangomez  11,Graham  6,H,New Orleans Pelicans 2022-23 Preseason NBA Schedule
"Wed, Oct 12",Miami ,L120-103  ,3-1,Hernangomez  17,Marshall  8,Marshall  4,H,New Orleans Pelicans 2022-23 Preseason NBA Schedule
"Fri, Oct 14", Atlanta,W120-111  ,4-1,Ingram  19,Valanciunas  10,McCollum  7,N,New Orleans Pelicans 2022-23 Preseason NBA Schedule
