DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 18",Dallas ,W117-111  ,1-0,Schroder  28,Prince  10,Schroder  7,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Fri, Oct 20",Charlotte ,L109-91  ,1-1,Schroder  25,Dedmon  7,Schroder  5,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Sun, Oct 22",Brooklyn ,L116-104  ,1-2,Belinelli  19,Collins  13,Schroder  8,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Mon, Oct 23",Miami ,L104-93  ,1-3,Prince  20,Collins  11,Bazemore  4,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Thu, Oct 26",Chicago ,L91-86  ,1-4,Belinelli  23,Muscala  10,Muscala  4,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Fri, Oct 27", Denver ,L105-100  ,1-5,Schroder  20,Dedmon  10,Schroder  6,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Sun, Oct 29", Milwaukee ,L117-106  ,1-6,Schroder  21,Collins  7,Schroder  8,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Wed, Nov 1",Philadelphia ,L119-109  ,1-7,Schroder  25,Prince  11,Schroder  6,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Fri, Nov 3", Houston ,L119-104  ,1-8,Bazemore  18,Collins  12,Taylor  5,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Sun, Nov 5",Cleveland ,W117-115  ,2-8,Schroder  28,Collins  13,Schroder  9,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Mon, Nov 6", Boston ,L110-107  ,2-9,Schroder  23,Dedmon  12,Schroder  6,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Fri, Nov 10",Detroit ,L111-104  ,2-10,Bazemore  22,Dedmon  9,Schroder  11,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Sat, Nov 11",Washington ,L113-94  ,2-11,Prince  19,Dedmon  8,Schroder  5,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Mon, Nov 13",New Orleans ,L106-105  ,2-12,Bazemore  22,Cavanaugh  6,Bazemore  7,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Wed, Nov 15", Sacramento ,W126-80  ,3-12,Schroder  21,Dedmon  14,Schroder  8,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Sat, Nov 18", Boston ,L110-99  ,3-13,Schroder  23,Dedmon  8,Schroder  9,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Mon, Nov 20",San Antonio ,L96-85  ,3-14,Collins  21,Collins  9,Schroder  9,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Wed, Nov 22", LA ,L116-103  ,3-15,Belinelli  20,Collins  10,Schroder  7,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Fri, Nov 24", New York ,W116-104  ,4-15,Schroder  26,Prince  8,Schroder  8,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Sat, Nov 25", Toronto ,L112-78  ,4-16,Schroder  14,Schroder  4,Magette  6,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Thu, Nov 30", Cleveland ,L121-114  ,4-17,Schroder  27,Collins  7,Bazemore  6,A,Atlanta Hawks 2017-18 Regular Season NBA Schedule
"Sat, Dec 2",Brooklyn ,W114-102  ,5-17,Schroder  24,Ilyasova  11,Schroder  6,H,Atlanta Hawks 2017-18 Regular Season NBA Schedule
