DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 9", Memphis ,W92-88  ,1-0,Deng  18,Mohammed  12,Hinrich  7,A,Chicago Bulls 2012-13 Preseason NBA Schedule
"Fri, Oct 12", Cleveland,L86-83  ,1-1,Hinrich  14,Mohammed  11,Hinrich  8,N,Chicago Bulls 2012-13 Preseason NBA Schedule
"Sat, Oct 13",Minnesota ,L82-75  ,1-2,Hinrich  15,Noah  13,Hinrich  3,H,Chicago Bulls 2012-13 Preseason NBA Schedule
"Tue, Oct 16", Milwaukee ,W100-94  ,2-2,Robinson  24,Noah  12,Robinson  13,A,Chicago Bulls 2012-13 Preseason NBA Schedule
"Fri, Oct 19", Minnesota ,W92-81  ,3-2,Boozer  24,Noah  12,Hinrich  8,A,Chicago Bulls 2012-13 Preseason NBA Schedule
"Tue, Oct 23", Oklahoma City ,W94-89  ,4-2,Boozer  24,Boozer  12,Boozer  5,A,Chicago Bulls 2012-13 Preseason NBA Schedule
"Fri, Oct 26", Indiana,W97-90  ,5-2,Robinson  21,Gibson  11,Robinson  8,N,Chicago Bulls 2012-13 Preseason NBA Schedule
