DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 28", LA ,L111-104  ,0-1,Cousins  32,Cousins  13,Belinelli  7,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Fri, Oct 30", Los Angeles ,W132-114  ,1-1,Cousins  21,Cousins  11,Rondo  8,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Sat, Oct 31",LA ,L114-109  ,1-2,Rondo  21,Gay  9,Rondo  8,H,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Tue, Nov 3", Memphis ,L103-89  ,1-3,Gay  19,Cauley-Stein  7,Rondo  4,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Wed, Nov 4",Phoenix ,L118-97  ,1-4,Koufos  16,Gay  8,Collison  6,H,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Fri, Nov 6", Houston ,L116-110  ,1-5,Casspi  22,Cauley-Stein  9,Collison  9,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Sat, Nov 7", Golden State ,L103-94  ,1-6,Gay  22,Rondo  12,Rondo  15,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Mon, Nov 9", San Antonio ,L106-88  ,1-7,Cousins  21,Cousins  12,Rondo  12,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Wed, Nov 11", Detroit ,W101-92  ,2-7,Cousins  33,Rondo  11,Rondo  15,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Fri, Nov 13", Brooklyn ,W111-109  ,3-7,Cousins  40,Cousins  13,Rondo  14,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Sun, Nov 15", Toronto ,W107-101  ,4-7,Cousins  36,Cousins  10,Rondo  14,A,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Wed, Nov 18",Atlanta ,L103-97  ,4-8,Cousins  24,Cousins  12,Rondo  10,H,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Thu, Nov 19",Miami ,L116-109  ,4-9,Belinelli  23,Gay  12,Rondo  18,H,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Sat, Nov 21",Orlando ,W97-91  ,5-9,Cousins  29,Cousins  12,Rondo  9,H,Sacramento Kings 2015-16 Regular Season NBA Schedule
"Mon, Nov 23",Charlotte ,L127-122 OT ,5-10,Cousins  30,Cousins  11,Rondo  20,H,Sacramento Kings 2015-16 Regular Season NBA Schedule
