DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 2", New York ,W114-100 OT ,1-0,Pierce  30,Pierce  12,West  9,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Fri, Nov 4", Detroit ,L82-81  ,1-1,Pierce  28,Blount  9,Davis  8,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Sat, Nov 5",Charlotte ,L107-105 OT ,1-2,Pierce  32,Davis  10,Dickau  7,H,Boston Celtics 2005-06 Regular Season NBA Schedule
"Wed, Nov 9", Memphis ,W99-98  ,2-2,Pierce  29,Pierce  7,Pierce  8,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Fri, Nov 11", San Antonio ,L103-82  ,2-3,Pierce  20,Pierce  10,Davis  5,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Sun, Nov 13", Houston ,W102-82  ,3-3,LaFrentz  32,LaFrentz  8,Pierce  10,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Tue, Nov 15",Detroit ,L115-100  ,3-4,Davis  31,LaFrentz  9,Davis  9,H,Boston Celtics 2005-06 Regular Season NBA Schedule
"Wed, Nov 16", Seattle ,L113-100  ,3-5,Pierce  22,Jefferson  8,Davis  9,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Fri, Nov 18", Toronto ,W100-93  ,4-5,Pierce  26,Pierce  11,Davis  7,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Tue, Nov 22",Cleveland ,L115-93  ,4-6,Davis  27,Pierce  15,Davis  5,H,Boston Celtics 2005-06 Regular Season NBA Schedule
"Wed, Nov 23",Atlanta ,L120-117  ,4-7,Pierce  33,Pierce  6,Davis  7,H,Boston Celtics 2005-06 Regular Season NBA Schedule
"Fri, Nov 25", Charlotte ,W90-89  ,5-7,Pierce  27,LaFrentz  10,Davis  6,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Mon, Nov 28", Orlando ,L87-83  ,5-8,Davis  22,Pierce  13,Davis  6,A,Boston Celtics 2005-06 Regular Season NBA Schedule
"Wed, Nov 30", Philadelphia ,W110-103  ,6-8,Pierce  32,Perkins  19,West  7,A,Boston Celtics 2005-06 Regular Season NBA Schedule
