DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Dec 26", Memphis ,W95-82  ,1-0,Ginobili  24,Splitter  8,Parker  7,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Dec 28", LA ,W115-90  ,2-0,Ginobili  24,Duncan  8,Parker  9,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Thu, Dec 29",Houston ,L105-85  ,2-1,Blair  22,Blair  12,Splitter  3,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sat, Dec 31", Utah ,W104-89  ,3-1,Ginobili  23,Blair  10,Parker  8,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Mon, Jan 2",Minnesota ,L106-96  ,3-2,Duncan  16,Bonner  6,Parker  9,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Jan 4", Golden State ,W101-95  ,4-2,Parker  21,Duncan  11,Parker  8,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Thu, Jan 5", Dallas ,W93-71  ,5-2,Bonner  17,Jefferson  7,Parker  8,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sat, Jan 7", Denver ,W121-117  ,6-2,Green  24,Blair  10,Ford  7,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sun, Jan 8",Oklahoma City ,L108-96  ,6-3,Neal  18,Leonard  10,Parker  7,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Tue, Jan 10",Milwaukee ,L106-103  ,6-4,Parker  22,Duncan  8,Parker  8,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Jan 11", Houston ,W101-95 OT ,7-4,Parker  28,Duncan  11,Parker  8,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Fri, Jan 13", Portland ,W99-83  ,8-4,Parker  20,Blair  11,Parker  9,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sun, Jan 15", Phoenix ,W102-91  ,9-4,Duncan  24,Duncan  11,Parker  9,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Tue, Jan 17",Miami ,L120-98  ,9-5,Green  20,Duncan  7,Jefferson  5,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Jan 18",Orlando ,W85-83 OT ,10-5,Parker  25,Duncan  10,Parker  9,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Fri, Jan 20", Sacramento ,L88-86  ,10-6,Parker  24,Duncan  10,Parker  6,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sat, Jan 21",Houston ,L105-102  ,10-7,Splitter  25,Leonard  11,Parker  13,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Mon, Jan 23",New Orleans ,W104-102  ,11-7,Duncan  28,Duncan  7,Parker  17,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Jan 25", Atlanta ,W105-83  ,12-7,Blair  17,Duncan  11,Parker  7,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Fri, Jan 27",Minnesota ,L87-79  ,12-8,Parker  20,Duncan  10,Duncan  4,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sun, Jan 29",Dallas ,L101-100 OT ,12-9,Neal  19,Blair  9,Neal  7,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Mon, Jan 30",Memphis ,W83-73  ,13-9,Bonner  15,Leonard  10,Parker  12,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Feb 1", Houston ,W99-91  ,14-9,Duncan  25,Bonner  10,Parker  4,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Thu, Feb 2", New Orleans ,W93-81  ,15-9,Duncan  19,Duncan  9,Parker  7,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sat, Feb 4", Oklahoma City ,W107-96  ,16-9,Parker  42,Duncan  15,Parker  9,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Mon, Feb 6",Memphis ,W89-84  ,17-9,Parker  21,Duncan  17,Parker  7,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Feb 8",Philadelphia ,W100-90  ,18-9,Parker  37,Duncan  11,Parker  8,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sat, Feb 11",New Jersey ,W103-89  ,19-9,Neal  18,Duncan  10,Duncan  5,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Tue, Feb 14",Detroit ,W99-95  ,20-9,Duncan  18,Duncan  13,Parker  7,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Feb 15",Toronto ,W113-106  ,21-9,Parker  34,Green  7,Parker  14,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sat, Feb 18",LA ,W103-100 OT ,22-9,Parker  30,Duncan  17,Parker  10,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Mon, Feb 20",Utah ,W106-102  ,23-9,Parker  23,Leonard  8,Parker  11,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Tue, Feb 21",Portland ,L137-97  ,23-10,Leonard  24,Leonard  10,Joseph  3,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Thu, Feb 23",Denver ,W114-99  ,24-10,Blair  28,Blair  12,Parker  12,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Feb 29", Chicago ,L96-89  ,24-11,Neal  21,Duncan  10,Parker  9,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Fri, Mar 2", Charlotte ,W102-72  ,25-11,Parker  15,Blair  11,Parker  4,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Sun, Mar 4", Denver ,L99-94  ,25-12,Parker  25,Duncan  9,Parker  7,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Mar 7", New York ,W118-105  ,26-12,Parker  32,Duncan  8,Parker  6,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Fri, Mar 9", LA ,L120-108  ,26-13,Ginobili  22,Leonard  6,Ginobili  6,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Mon, Mar 12", Washington ,W112-97  ,27-13,Parker  31,Blair  12,Parker  7,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Wed, Mar 14", Orlando ,W122-111  ,28-13,Parker  31,Duncan  13,Parker  12,A,San Antonio Spurs 2011-12 Regular Season NBA Schedule
"Fri, Mar 16",Oklahoma City ,W114-105  ,29-13,Parker  25,Duncan  19,Parker  7,H,San Antonio Spurs 2011-12 Regular Season NBA Schedule
