DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 16",Golden State ,L108-100  ,0-1,George  27,Adams  11,Schroder  6,H,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Fri, Oct 19",LA ,L108-92  ,0-2,George  20,Adams  18,Schroder  8,H,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Sun, Oct 21", Sacramento ,L131-120  ,0-3,Westbrook  32,Adams  14,Westbrook  8,A,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Thu, Oct 25", Boston ,L101-95  ,0-4,George  22,Westbrook  15,Westbrook  8,A,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Sun, Oct 28", Phoenix ,W117-110  ,1-4,Westbrook  23,Noel  15,Westbrook  7,A,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Tue, Oct 30", LA ,W128-110  ,2-4,George  32,George  12,Westbrook  8,A,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Thu, Nov 1",Charlotte ,W111-107  ,3-4,Westbrook  29,Adams  12,Westbrook  10,H,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Fri, Nov 2",Washington ,W134-111  ,4-4,Westbrook  23,Noel  7,Westbrook  12,H,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Mon, Nov 5", New Orleans ,W122-116  ,5-4,George  23,Adams  8,Westbrook  9,A,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Wed, Nov 7",Cleveland ,W95-86  ,6-4,Schroder  28,Adams  13,George  2,H,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Thu, Nov 8", Houston ,W98-80  ,7-4,George  20,George  11,George  6,A,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
"Sat, Nov 10",Dallas ,L111-96  ,7-5,George  20,George  13,George  6,H,Oklahoma City Thunder 2018-19 Regular Season NBA Schedule
