DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 5", Cleveland ,W131-95  ,1-0,LaVine  25,Johnson  11,Caruso  10,A,Chicago Bulls 2021-22 Preseason NBA Schedule
"Fri, Oct 8", New Orleans ,W121-85  ,2-0,LaVine  21,Vucevic  10,Caruso  5,A,Chicago Bulls 2021-22 Preseason NBA Schedule
"Sun, Oct 10",Cleveland ,W102-101  ,3-0,DeRozan  23,Johnson  11,Caruso  4,H,Chicago Bulls 2021-22 Preseason NBA Schedule
"Fri, Oct 15", Memphis ,W118-105  ,4-0,LaVine  31,Vucevic  8,LaVine  6,A,Chicago Bulls 2021-22 Preseason NBA Schedule
