DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 23",Seattle ,L87-82  ,Stojakovic  24,Thomas  8,Bibby  4,H,Sacramento Kings 2004-05 Postseason NBA Schedule
"Tue, Apr 26",Seattle ,L105-93  ,Jackson  17,Stojakovic  10,Bibby  8,H,Sacramento Kings 2004-05 Postseason NBA Schedule
"Fri, Apr 29", Seattle ,W116-104  ,Bibby  31,Bibby  7,Bibby  4,A,Sacramento Kings 2004-05 Postseason NBA Schedule
"Sun, May 1", Seattle ,L115-102  ,Stojakovic  27,Thomas  14,Bibby  7,A,Sacramento Kings 2004-05 Postseason NBA Schedule
"Tue, May 3",Seattle ,L122-118  ,Stojakovic  38,Miller  6,Miller  11,H,Sacramento Kings 2004-05 Postseason NBA Schedule
