DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 17", Atlanta ,W126-107  ,1-0,Hardaway Jr.  31,Freedom  11,Hardaway Jr.  5,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Oct 19",Brooklyn ,L107-105  ,1-1,Freedom  29,Freedom  10,Ntilikina  4,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sat, Oct 20", Boston ,L103-101  ,1-2,Hardaway Jr.  24,Freedom  15,Burke  9,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Oct 22",Milwaukee ,L124-113  ,1-3,Hardaway Jr.  24,Freedom  13,Ntilikina  5,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Oct 24",Miami ,L110-87  ,1-4,Dotson  20,Dotson  10,Ntilikina  5,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Oct 26", Golden State ,L128-100  ,1-5,Hardaway Jr.  24,Freedom  13,Hardaway Jr.  4,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Oct 29", Brooklyn ,W115-96  ,2-5,Hardaway Jr.  25,Freedom  15,Hardaway Jr.  8,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Oct 31", Indiana ,L107-101  ,2-6,Hardaway Jr.  37,Vonleh  10,Ntilikina  7,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Nov 2",Dallas ,W118-106  ,3-6,Trier  23,Robinson  10,Ntilikina  7,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Nov 4",Washington ,L108-95  ,3-7,Freedom  18,Freedom  12,Hardaway Jr.  4,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Nov 5", Chicago ,L116-115 2OT ,3-8,Freedom  23,Freedom  24,Freedom  7,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Nov 7",Atlanta ,W112-107  ,4-8,Hardaway Jr.  34,Vonleh  13,Hardaway Jr.  3,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sat, Nov 10",Toronto ,L128-112  ,4-9,Hardaway Jr.  27,Freedom  15,Ntilikina  4,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Nov 11", Orlando ,L115-89  ,4-10,Knox II  17,Freedom  15,Burke  5,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Nov 14",Oklahoma City ,L128-103  ,4-11,Hardaway Jr.  20,Hezonja  6,Mudiay  5,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Nov 16",New Orleans ,L129-124  ,4-12,Hardaway Jr.  30,Hardaway Jr.  8,Trier  5,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Nov 18",Orlando ,L131-117  ,4-13,Hardaway Jr.  32,Freedom  19,Freedom  3,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Tue, Nov 20", Portland ,L118-114  ,4-14,Hardaway Jr.  32,Vonleh  14,Freedom  6,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Nov 21",Boston ,W117-109  ,5-14,Burke  29,Vonleh  10,Burke  11,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Nov 23", New Orleans ,W114-109  ,6-14,Mudiay  27,Freedom  11,Vonleh  5,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Nov 25",Memphis ,W103-98  ,7-14,Hardaway Jr.  22,Freedom  26,Mudiay  4,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Tue, Nov 27",Detroit ,L115-108  ,7-15,Trier  24,Freedom  14,Trier  7,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Nov 28",Philadelphia ,L117-91  ,7-16,Freedom  17,Knox II  7,Hardaway Jr.  3,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sat, Dec 1", Milwaukee ,W136-134 OT ,8-16,Mudiay  28,Freedom  7,Hardaway Jr.  8,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Dec 3", Washington ,L110-107  ,8-17,Hardaway Jr.  20,Freedom  16,Mudiay  4,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Thu, Dec 6",Boston ,L128-100  ,8-18,Hardaway Jr.  22,Freedom  11,Mudiay  6,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sat, Dec 8", Brooklyn ,L112-104  ,8-19,Freedom  23,Freedom  14,Mudiay  4,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Dec 9", Charlotte ,L119-107  ,8-20,Knox II  26,Knox II  15,Vonleh  9,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Dec 12",Cleveland ,L113-106  ,8-21,Freedom  20,Freedom  10,Mudiay  7,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Dec 14",Charlotte ,W126-124 OT ,9-21,Mudiay  34,Vonleh  11,Mudiay  8,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Dec 16",Indiana ,L110-99  ,9-22,Freedom  20,Freedom  15,Mudiay  6,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Dec 17", Phoenix ,L128-110  ,9-23,Mudiay  32,Freedom  10,Mudiay  6,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Dec 19",Philadelphia ,L131-109  ,9-24,Hardaway Jr.  27,Vonleh  10,Hardaway Jr.  5,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Dec 21", Atlanta ,L114-107  ,9-25,Mudiay  32,Vonleh  10,Hardaway Jr.  5,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Tue, Dec 25", Milwaukee ,L109-95  ,9-26,Knox II  21,Vonleh  14,Mudiay  5,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Thu, Dec 27",Milwaukee ,L112-96  ,9-27,Kornet  23,Vonleh  13,Mudiay  6,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sat, Dec 29",Utah ,L129-97  ,9-28,Hardaway Jr.  18,Vonleh  9,Kornet  5,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Tue, Jan 1",Denver ,L115-108  ,9-29,Kornet  19,Vonleh  14,Mudiay  9,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Jan 4",Los Angeles ,W119-112  ,10-29,Hardaway Jr.  22,Freedom  15,Mudiay  6,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Jan 7",Portland ,L111-101  ,10-30,Freedom  18,Freedom  14,Mudiay  7,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Tue, Jan 8",Golden State ,L122-95  ,10-31,Hezonja  19,Freedom  16,Mudiay  4,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Jan 11", Indiana ,L121-106  ,10-32,Mudiay  21,Thomas  7,Dotson  4,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Jan 13", Philadelphia ,L108-105  ,10-33,Knox II  31,Knox II  7,Ntilikina  6,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Thu, Jan 17", Washington,L101-100  ,10-34,Mudiay  25,Vonleh  10,Trier  3,N,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Jan 21", Oklahoma City ,L127-109  ,10-35,Hardaway Jr.  23,Trier  6,Trier  8,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Jan 23", Houston ,L114-110  ,10-36,Trier  31,Trier  10,Ntilikina  6,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Jan 25",Brooklyn ,L109-99  ,10-37,Burke  25,Vonleh  13,Burke  5,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Jan 27", Miami ,L106-97  ,10-38,Hardaway Jr.  22,Vonleh  9,Hardaway Jr.  5,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Jan 28",Charlotte ,L101-92  ,10-39,Knox II  19,Vonleh  12,Hardaway Jr.  4,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Jan 30", Dallas ,L114-90  ,10-40,Knox II  17,Robinson  7,Burke  3,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Feb 1", Boston ,L113-99  ,10-41,Dotson  22,Vonleh  11,Vonleh  7,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Sun, Feb 3", Memphis ,L96-84  ,10-42,Knox II  17,Jordan  12,Smith Jr.  6,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Tue, Feb 5", Detroit ,L105-92  ,10-43,Smith Jr.  25,Robinson  10,Smith Jr.  6,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Fri, Feb 8",Detroit ,L120-103  ,10-44,Smith Jr.  31,Jordan  11,Smith Jr.  8,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Sat, Feb 9", Toronto ,L104-99  ,10-45,Knox II  20,Jordan  18,Allen  6,A,New York Knicks 2018-19 Regular Season NBA Schedule
"Mon, Feb 11",Cleveland ,L107-104  ,10-46,Allen  25,Jordan  10,Allen  6,H,New York Knicks 2018-19 Regular Season NBA Schedule
"Wed, Feb 13", Philadelphia ,L126-111  ,10-47,Trier  19,Robinson  13,Jordan  7,A,New York Knicks 2018-19 Regular Season NBA Schedule
