DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30",Phoenix ,L104-91  ,0-1,Lillard  32,Batum  13,Matthews  4,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Nov 1",Denver ,W113-98  ,1-1,Aldridge  25,Matthews  12,Lillard  7,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Nov 2", San Antonio ,W115-105  ,2-1,Lillard  25,Batum  12,Batum  11,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Nov 5", Houston ,L116-101  ,2-2,Lillard  22,Lopez  6,Williams  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Nov 8", Sacramento ,W104-91  ,3-2,Lillard  22,Lillard  8,Batum  8,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Nov 9",Sacramento ,W96-85  ,4-2,Aldridge  22,Aldridge  14,Lillard  6,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Nov 11", Detroit ,W109-103  ,5-2,Lillard  25,Aldridge  12,Batum  8,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Nov 13", Phoenix ,W90-89  ,6-2,Robinson  15,Lopez  15,Lillard  8,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Nov 15",Boston ,W109-96  ,7-2,Aldridge  27,Aldridge  12,Williams  8,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Nov 17",Toronto ,W118-110 OT ,8-2,Aldridge  25,Aldridge  11,Lillard  8,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Nov 18",Brooklyn ,W108-98  ,9-2,Aldridge  27,Aldridge  8,Lillard  9,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Nov 20",Milwaukee ,W91-82  ,10-2,Aldridge  21,Batum  8,Batum  8,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Nov 22", Chicago ,W98-95  ,11-2,Matthews  28,Lopez  16,Lillard  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Nov 23",Golden State ,W113-101  ,12-2,Aldridge  30,Aldridge  21,Lillard  9,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Nov 25", New York ,W102-91  ,13-2,Batum  23,Aldridge  14,Batum  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Nov 27",Phoenix ,L120-106  ,13-3,Aldridge  24,Lopez  10,Batum  5,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Dec 1",Los Angeles ,W114-108  ,14-3,Aldridge  27,Lopez  12,Lillard  9,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Dec 2", Indiana ,W106-102  ,15-3,Aldridge  28,Aldridge  10,Aldridge  3,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Dec 4", Oklahoma City ,W111-104  ,16-3,Aldridge  38,Aldridge  13,Lillard  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Dec 6", Utah ,W130-98  ,17-3,Matthews  24,Aldridge  15,Lillard  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Dec 7", Dallas ,L108-106  ,17-4,Lillard  32,Lopez  14,Batum  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Dec 9",Utah ,W105-94  ,18-4,Aldridge  24,Lopez  11,Batum  11,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Thu, Dec 12", Houston ,W111-104  ,19-4,Aldridge  31,Aldridge  25,Batum  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Dec 14",Philadelphia ,W139-105  ,20-4,Aldridge  20,Aldridge  16,Batum  9,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Dec 15",Detroit ,W111-109 OT ,21-4,Aldridge  27,Lopez  13,Lillard  7,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Dec 17",Cleveland ,W119-116  ,22-4,Lillard  36,Aldridge  15,Lillard  10,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Dec 18",Minnesota ,L120-109  ,22-5,Lillard  36,Aldridge  14,Lillard  6,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Dec 21", New Orleans ,W110-107  ,23-5,Lillard  29,Aldridge  8,Batum  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Thu, Dec 26", LA ,W116-112 OT ,24-5,Aldridge  32,Lopez  15,Williams  8,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Dec 28", Miami ,L108-107  ,24-6,Matthews  23,Freeland  12,Batum  9,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Dec 30",New Orleans ,L110-108  ,24-7,Lillard  29,Aldridge  8,Batum  6,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Dec 31",Oklahoma City ,W98-94  ,25-7,Aldridge  25,Aldridge  14,Lillard  11,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Thu, Jan 2", Charlotte ,W134-104  ,26-7,Matthews  25,Aldridge  15,Williams  10,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Jan 4", Philadelphia ,L101-99  ,26-8,Aldridge  29,Lopez  15,Batum  10,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Jan 7",Sacramento ,L123-119  ,26-9,Lillard  41,Batum  11,Williams  6,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Jan 8", Orlando ,W110-94  ,27-9,Aldridge  36,Batum  10,Batum  14,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Jan 11", Boston ,W112-104  ,28-9,Aldridge  21,Aldridge  13,Batum  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Jan 15", Cleveland ,W108-96  ,29-9,Aldridge  32,Aldridge  18,Williams  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Jan 17",San Antonio ,W109-100  ,30-9,Aldridge  26,Aldridge  13,Lillard  9,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Jan 18",Dallas ,W127-111  ,31-9,Aldridge  30,Aldridge  12,Lillard  10,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Jan 20",Houston ,L126-113  ,31-10,Aldridge  27,Aldridge  20,Batum  7,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Jan 21",Oklahoma City ,L105-97  ,31-11,Aldridge  29,Aldridge  16,Williams  9,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Thu, Jan 23", Denver ,W110-105  ,32-11,Aldridge  44,Aldridge  13,Batum  10,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Jan 25", Minnesota ,W115-104  ,33-11,Aldridge  21,Lopez  10,Williams  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Jan 26",Golden State ,L103-88  ,33-12,Matthews  21,Aldridge  11,Lillard  4,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Jan 28", Memphis ,L98-81  ,33-13,Aldridge  27,Aldridge  16,Matthews  5,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Feb 1", Toronto ,W106-103  ,34-13,Aldridge  27,Aldridge  15,Lillard  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Feb 3",Washington ,L100-90  ,34-14,Lillard  25,Aldridge  10,Lillard  8,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Feb 5",New York ,W94-90  ,35-14,Batum  20,Aldridge  12,Aldridge  5,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Feb 7",Indiana ,L118-113 OT ,35-15,Lillard  38,Lopez  14,Lillard  11,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Feb 8",Minnesota ,W117-110  ,36-15,Aldridge  26,Lopez  11,Matthews  6,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Feb 11", Oklahoma City ,L98-95  ,36-16,Batum  18,Lopez  14,Lillard  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Feb 12",LA ,L122-117  ,36-17,Aldridge  25,Batum  7,Batum  7,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Feb 19", San Antonio ,L111-109  ,36-18,Lillard  31,Lopez  14,Lillard  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Feb 21", Utah ,W102-94  ,37-18,Lillard  28,Lopez  18,Lillard  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Feb 23", Minnesota ,W108-97  ,38-18,Lillard  32,Robinson  18,Lillard  5,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Feb 25",Denver ,W100-95  ,39-18,Lillard  31,Lopez  10,Lillard  9,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Feb 26", Brooklyn ,W124-80  ,40-18,Williams  21,Barton  11,Williams  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Mar 1", Denver ,W102-96  ,41-18,Lopez  18,Batum  16,Batum  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Mar 3", Los Angeles ,L107-106  ,41-19,Aldridge  21,Lopez  16,Lillard  5,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Mar 5", Atlanta ,W102-78  ,42-19,Williams  15,Batum  18,Lillard  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Mar 7",Dallas ,L103-98  ,42-20,Aldridge  30,Aldridge  17,Batum  5,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Mar 9",Houston ,L118-113 OT ,42-21,Aldridge  28,Aldridge  12,Williams  11,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Mar 11",Memphis ,L109-99  ,42-22,Lillard  32,Aldridge  10,Lillard  7,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Mar 12",San Antonio ,L103-90  ,42-23,Lillard  23,Batum  14,Matthews  4,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Mar 14",New Orleans ,W111-103  ,43-23,Lillard  27,Batum  18,Lillard  5,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Mar 16", Golden State ,L113-112  ,43-24,Lillard  26,Batum  14,Lillard  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Mar 18", Milwaukee ,W120-115 OT ,44-24,Matthews  26,Lopez  14,Batum  9,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Thu, Mar 20", Washington ,W116-103  ,45-24,Matthews  28,Batum  14,Lillard  10,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sat, Mar 22",Charlotte ,L124-94  ,45-25,Lillard  20,Wright  6,Batum  6,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Mon, Mar 24",Miami ,L93-91  ,45-26,Lillard  19,Batum  10,Lillard  6,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Mar 25",Orlando ,L95-85  ,45-27,Lopez  20,Lopez  13,Barton  4,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Thu, Mar 27",Atlanta ,W100-85  ,46-27,Aldridge  25,Aldridge  16,Williams  11,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Mar 28",Chicago ,W91-74  ,47-27,Williams  18,Aldridge  13,Lillard  4,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Mar 30", Memphis ,W105-98  ,48-27,Aldridge  28,Lopez  10,Batum  6,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Tue, Apr 1",Los Angeles ,W124-112  ,49-27,Lillard  34,Aldridge  15,Lillard  8,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Apr 4", Phoenix ,L109-93  ,49-28,Lopez  18,Lopez  13,Lillard  7,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Apr 6", New Orleans ,W100-94  ,50-28,Aldridge  25,Aldridge  18,Lillard  5,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Apr 9", Sacramento ,W100-99  ,51-28,Aldridge  22,Lopez  9,Lillard  10,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Fri, Apr 11",Utah ,W111-99  ,52-28,Matthews  21,Aldridge  14,Batum  7,H,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Sun, Apr 13", Golden State ,W119-117 OT ,53-28,Aldridge  26,Batum  12,Batum  5,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
"Wed, Apr 16", LA ,W110-104  ,54-28,Barton  23,Barton  10,Claver  4,A,Portland Trail Blazers 2013-14 Regular Season NBA Schedule
