DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19", Washington ,L114-107  ,0-1,Haliburton  26,Hield  10,Haliburton  7,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Oct 21", San Antonio ,L137-134  ,0-2,Haliburton  27,Taylor  7,Haliburton  12,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sat, Oct 22", Detroit ,W124-115  ,1-2,Mathurin  27,Smith  15,Haliburton  10,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Oct 24",Philadelphia ,L120-106  ,1-3,Haliburton  19,Smith  10,Haliburton  10,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Oct 26",Chicago ,L124-109  ,1-4,Hield  25,Smith  9,Haliburton  11,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Oct 28",Washington ,W127-117  ,2-4,Turner  27,Turner  10,Haliburton  12,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sat, Oct 29",Brooklyn ,W125-116  ,3-4,Mathurin  32,Smith  14,Haliburton  8,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Oct 31",Brooklyn ,L116-109  ,3-5,Duarte  30,Haliburton  8,Hield  7,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Nov 4", Miami ,W101-99  ,4-5,Hield  25,Hield  9,Haliburton  9,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Nov 7", New Orleans ,W129-122  ,5-5,Turner  37,Turner  12,Haliburton  13,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Nov 9", Denver ,L122-119  ,5-6,Mathurin  30,Turner  11,Haliburton  12,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sat, Nov 12", Toronto ,W118-104  ,6-6,Hield  22,Turner  10,Haliburton  15,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Nov 16",Charlotte ,W125-113  ,7-6,Haliburton  22,Turner  10,Haliburton  11,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Nov 18",Houston ,W99-91  ,8-6,Haliburton  19,Smith  18,Haliburton  8,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sat, Nov 19", Orlando ,W114-113  ,9-6,Haliburton  22,Turner  11,Haliburton  14,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Nov 21", Orlando ,W123-102  ,10-6,Mathurin  22,Jackson  8,Haliburton  14,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Nov 23", Minnesota ,L115-101  ,10-7,Turner  31,Turner  7,Haliburton  14,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Nov 25", Brooklyn ,W128-117  ,11-7,Hield  26,Turner  8,Haliburton  15,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sun, Nov 27",LA ,L114-100  ,11-8,Smith  23,Smith  9,Haliburton  11,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Nov 28",Los Angeles ,W116-115  ,12-8,Haliburton  24,Turner  13,Haliburton  14,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Nov 30",Sacramento ,L137-114  ,12-9,Smith  22,Smith  6,Haliburton  10,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Dec 2",Utah ,L139-119  ,12-10,Turner  18,Haliburton  6,Nembhard  10,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sun, Dec 4",Portland ,L116-100  ,12-11,Turner  24,Hield  11,Nembhard  8,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Dec 5",Golden State ,W112-104  ,13-11,Nembhard  31,Hield  9,Nembhard  13,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Dec 7",Minnesota ,L121-115  ,13-12,Hield  26,Turner  7,Haliburton  15,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Dec 9", Washington ,W121-111  ,14-12,Hield  28,Mathurin  8,Haliburton  11,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sat, Dec 10", Brooklyn ,L136-133  ,14-13,Haliburton  35,Mathurin  7,Haliburton  9,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Dec 12", Miami ,L87-82  ,14-14,Hield  19,Turner  13,Haliburton  6,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Dec 14", Golden State ,W125-119  ,15-14,Haliburton  29,Mathurin  6,McConnell  9,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Dec 16",Cleveland ,L118-112  ,15-15,Mathurin  22,Turner  11,Haliburton  14,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sun, Dec 18", New York ,L109-106  ,15-16,Nesmith  23,Nesmith  10,Haliburton  10,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Dec 21",Boston ,W117-112  ,16-16,Haliburton  33,Smith  9,Haliburton  8,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Dec 23",Miami ,W111-108  ,17-16,Haliburton  43,Smith  11,Haliburton  7,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Dec 26",New Orleans ,L113-93  ,17-17,Mathurin  15,Turner  8,Haliburton  6,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Tue, Dec 27", Atlanta ,W129-114  ,18-17,Hield  28,Hield  9,Haliburton  7,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Thu, Dec 29", Cleveland ,W135-126  ,19-17,Haliburton  29,Turner  12,Haliburton  9,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sat, Dec 31", LA ,W131-130  ,20-17,Turner  34,Hield  8,Haliburton  10,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Mon, Jan 2", Toronto ,W122-114  ,21-17,Mathurin  21,Smith  11,Haliburton  8,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Wed, Jan 4",Philadelphia ,L129-126 OT ,21-18,Hield  24,Hield  9,Haliburton  12,H,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Fri, Jan 6", Portland ,W108-99  ,22-18,Mathurin  19,Turner  7,Haliburton  12,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
"Sun, Jan 8", Charlotte ,W116-111  ,23-18,Turner  29,Brissett  10,Haliburton  13,A,Indiana Pacers 2022-23 Regular Season NBA Schedule
