DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 31",New Orleans ,W99-95  ,1-0,Duncan  24,Duncan  11,Parker  6,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Thu, Nov 1", Oklahoma City ,W86-84  ,2-0,Duncan  20,Duncan  8,Parker  11,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sat, Nov 3", Utah ,W110-100  ,3-0,Parker  24,Duncan  11,Parker  10,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Mon, Nov 5", Indiana ,W101-79  ,4-0,Neal  17,Blair  11,Parker  7,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Nov 7",LA ,L106-84  ,4-1,Green  12,Blair  7,Parker  6,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Fri, Nov 9",Sacramento ,W97-86  ,5-1,Duncan  23,Duncan  12,Parker  6,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sat, Nov 10",Portland ,W112-109  ,6-1,Neal  27,Duncan  9,Ginobili  4,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Tue, Nov 13",Los Angeles ,W84-82  ,7-1,Parker  19,Duncan  9,Parker  7,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Thu, Nov 15", New York ,L104-100  ,7-2,Parker  19,Duncan  14,Parker  12,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sat, Nov 17", Denver ,W126-100  ,8-2,Ginobili  20,Jackson  9,Parker  6,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Mon, Nov 19", LA ,L92-87  ,8-3,Duncan  20,Duncan  14,Parker  6,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Nov 21",Boston ,W112-100  ,9-3,Parker  26,Duncan  15,Parker  6,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Fri, Nov 23",Indiana ,W104-97  ,10-3,Parker  33,Duncan  17,Parker  10,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sun, Nov 25",Toronto ,W111-106 2OT ,11-3,Parker  32,Green  9,Duncan  6,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Mon, Nov 26",Washington ,W118-92  ,12-3,Diaw  16,Splitter  12,Splitter  7,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Nov 28",Orlando ,W110-89  ,13-3,Ginobili  20,Diaw  7,Parker  8,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Thu, Nov 29",Miami ,L105-100  ,13-4,Neal  20,Bonner  10,Neal  7,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sat, Dec 1", Memphis ,W99-95 OT ,14-4,Parker  30,Duncan  15,Parker  6,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Dec 5", Milwaukee ,W110-99  ,15-4,Neal  22,Bonner  12,Parker  10,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Fri, Dec 7", Houston ,W114-92  ,16-4,Parker  17,Duncan  12,Parker  7,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sat, Dec 8",Charlotte ,W132-102  ,17-4,Green  23,De Colo  8,Parker  9,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Mon, Dec 10",Houston ,W134-126 OT ,18-4,Neal  29,Duncan  13,Parker  12,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Dec 12",Utah ,L99-96  ,18-5,Duncan  22,Duncan  21,Parker  7,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Thu, Dec 13",Portland ,L98-90  ,18-6,Parker  21,Splitter  7,Ginobili  7,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sat, Dec 15", Boston ,W103-88  ,19-6,Parker  22,Duncan  12,Parker  8,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Mon, Dec 17",Oklahoma City ,L107-93  ,19-7,Parker  14,Blair  6,Parker  7,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Tue, Dec 18",Denver ,L112-106  ,19-8,Duncan  31,Duncan  18,Duncan  6,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Fri, Dec 21", New Orleans ,W99-94  ,20-8,Parker  25,Duncan  10,Ginobili  7,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sun, Dec 23", Dallas ,W129-91  ,21-8,Green  25,Splitter  7,Ginobili  9,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Dec 26", Toronto ,W100-80  ,22-8,Duncan  15,Leonard  10,Parker  7,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Fri, Dec 28", Houston ,W122-116  ,23-8,Parker  31,Splitter  6,Parker  10,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sun, Dec 30",Dallas ,W111-86  ,24-8,Parker  21,Duncan  10,Parker  9,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Mon, Dec 31", Brooklyn ,W104-73  ,25-8,Parker  20,Diaw  6,Parker  6,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Jan 2",Milwaukee ,W117-110  ,26-8,Duncan  28,Duncan  13,Parker  11,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Thu, Jan 3",New York ,L100-83  ,26-9,Neal  12,Duncan  6,Parker  6,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sat, Jan 5", Philadelphia ,W109-86  ,27-9,Parker  20,Splitter  10,Parker  5,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Mon, Jan 7",New Orleans ,L95-88  ,27-10,Ginobili  21,Duncan  8,Ginobili  4,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Jan 9", Los Angeles ,W108-105  ,28-10,Parker  24,Splitter  14,Parker  6,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Fri, Jan 11",Memphis ,L101-98 OT ,28-11,Parker  30,Duncan  15,Parker  5,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sun, Jan 13", Minnesota ,W106-88  ,29-11,Parker  20,Duncan  9,Parker  6,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Wed, Jan 16", Memphis ,W103-82  ,30-11,Duncan  19,Splitter  9,Parker  11,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Fri, Jan 18", Golden State ,W95-88  ,31-11,Parker  25,Duncan  10,Parker  8,A,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Sat, Jan 19",Atlanta ,W98-93  ,32-11,Parker  23,Splitter  7,Parker  12,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
"Mon, Jan 21",Philadelphia ,W90-85  ,33-11,Duncan  24,Duncan  17,Parker  8,H,San Antonio Spurs 2012-13 Regular Season NBA Schedule
