DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 23",Miami ,L120-101  ,0-1,Jackson Jr.  17,Anderson  8,Jones  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Fri, Oct 25", Chicago ,L110-102  ,0-2,Jackson Jr.  23,Valanciunas  13,Morant  5,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sun, Oct 27", Brooklyn ,W134-133 OT ,1-2,Morant  30,Valanciunas  11,Morant  9,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Tue, Oct 29",Los Angeles ,L120-91  ,1-3,Morant  16,Valanciunas  11,Brooks  4,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sat, Nov 2", Phoenix ,L114-105  ,1-4,Morant  24,Clarke  11,Morant  7,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Mon, Nov 4", Houston ,L107-100  ,1-5,Morant  23,Valanciunas  10,Morant  6,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Wed, Nov 6", Minnesota ,W137-121  ,2-5,Brooks  31,Valanciunas  14,Jones  5,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Fri, Nov 8",Orlando ,L118-86  ,2-6,Valanciunas  15,Valanciunas  9,Morant  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sat, Nov 9", Dallas ,L138-122  ,2-7,Jackson Jr.  23,Anderson  5,Jones  8,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Mon, Nov 11",San Antonio ,W113-109  ,3-7,Jackson Jr.  24,Valanciunas  12,Jones  6,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Wed, Nov 13",Charlotte ,W119-117  ,4-7,Morant  23,Valanciunas  13,Morant  11,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Fri, Nov 15", Utah ,W107-106  ,5-7,Morant  25,Crowder  10,Morant  8,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sun, Nov 17", Denver ,L131-114  ,5-8,Jackson Jr.  22,Valanciunas  10,Jones  7,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Tue, Nov 19", Golden State ,L114-95  ,5-9,Morant  20,Crowder  11,Morant  6,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sat, Nov 23", Los Angeles ,L109-108  ,5-10,Morant  26,Clarke  11,Morant  6,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Mon, Nov 25",Indiana ,L126-114  ,5-11,Jackson Jr.  28,Valanciunas  10,Morant  10,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Wed, Nov 27", LA ,L121-119  ,5-12,Valanciunas  30,Valanciunas  16,Morant  11,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Fri, Nov 29", Utah ,L103-94  ,5-13,Valanciunas  22,Valanciunas  17,Morant  4,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sun, Dec 1",Minnesota ,W115-107  ,6-13,Brooks  26,Caboclo  13,Melton  8,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Mon, Dec 2", Indiana ,L117-104  ,6-14,Jackson Jr.  31,Melton  9,Jones  6,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Wed, Dec 4",Chicago ,L106-99  ,6-15,Valanciunas  32,Valanciunas  13,Melton  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sat, Dec 7",Utah ,L126-112  ,6-16,Jackson Jr.  26,Valanciunas  6,Jones  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Mon, Dec 9",Golden State ,W110-102  ,7-16,Morant  26,Valanciunas  10,Morant  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Wed, Dec 11",Phoenix ,W115-108  ,8-16,Brooks  27,Valanciunas  9,Morant  6,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Fri, Dec 13", Milwaukee ,L127-114  ,8-17,Jackson Jr.  43,Crowder  11,Jones  7,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sat, Dec 14", Washington ,W128-111  ,9-17,Brooks  27,Valanciunas  12,Jones  9,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Mon, Dec 16", Miami ,W118-111  ,10-17,Valanciunas  21,Valanciunas  10,Morant  10,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Wed, Dec 18",Oklahoma City ,L126-122  ,10-18,Clarke  27,Valanciunas  9,Morant  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Fri, Dec 20",Cleveland ,L114-107  ,10-19,Jackson Jr.  24,Valanciunas  14,Morant  11,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sat, Dec 21", Sacramento ,W119-115  ,11-19,Jackson Jr.  18,Crowder  10,Crowder  5,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Mon, Dec 23", San Antonio ,L145-115  ,11-20,Jackson Jr.  22,Valanciunas  12,Morant  4,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Thu, Dec 26",Oklahoma City ,W110-97  ,12-20,Valanciunas  21,Crowder  10,Anderson  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sat, Dec 28",Denver ,L119-110  ,12-21,Jackson Jr.  20,Valanciunas  10,Morant  8,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sun, Dec 29", Charlotte ,W117-104  ,13-21,Brooks  20,Jackson Jr.  12,Morant  7,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Thu, Jan 2",Sacramento ,L128-123  ,13-22,Morant  23,Valanciunas  12,Morant  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sat, Jan 4",LA ,W140-114  ,14-22,Crowder  27,Valanciunas  12,Morant  9,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sun, Jan 5",Phoenix ,W121-114  ,15-22,Valanciunas  30,Valanciunas  8,Morant  7,H,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Tue, Jan 7", Minnesota ,W119-112  ,16-22,Brooks  28,Crowder  8,Morant  7,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Fri, Jan 10", San Antonio ,W134-121  ,17-22,Jackson Jr.  24,Valanciunas  9,Morant  14,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Sun, Jan 12", Golden State ,W122-102  ,18-22,Valanciunas  31,Valanciunas  19,Morant  10,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Tue, Jan 14", Houston ,W121-110  ,19-22,Morant  26,Clarke  7,Morant  8,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
"Fri, Jan 17", Cleveland ,W113-109  ,20-22,Brooks  26,Valanciunas  18,Morant  8,A,Memphis Grizzlies 2019-20 Regular Season NBA Schedule
