DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29",Toronto ,L109-102  ,0-1,Scott  20,Horford  13,Teague  8,H,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Sat, Nov 1", Indiana ,W102-92  ,1-1,Teague  25,Carroll  9,Teague  6,A,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Wed, Nov 5",San Antonio ,L94-92  ,1-2,Millsap  17,Millsap  7,Teague  7,H,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Fri, Nov 7",Charlotte ,L122-119 2OT ,1-3,Horford  24,Horford  10,Teague  15,H,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Sat, Nov 8", New York ,W103-96  ,2-3,Korver  27,Millsap  13,Teague  5,A,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Mon, Nov 10",New York ,W91-85  ,3-3,Millsap  19,Carroll  10,Teague  6,H,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Wed, Nov 12", Utah ,W100-97  ,4-3,Millsap  30,Millsap  17,Teague  8,A,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Fri, Nov 14", Miami ,W114-103  ,5-3,Millsap  19,Millsap  9,Teague  9,A,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Sat, Nov 15",Cleveland ,L127-94  ,5-4,Millsap  16,Millsap  7,Mack  6,H,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Tue, Nov 18", Los Angeles ,L114-109  ,5-5,Millsap  29,Sefolosha  9,Mack  5,A,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Fri, Nov 21", Detroit ,W99-89  ,6-5,Teague  28,Millsap  12,Teague  6,A,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Tue, Nov 25",Washington ,W106-102  ,7-5,Teague  28,Millsap  11,Mack  5,H,Atlanta Hawks 2014-15 Regular Season NBA Schedule
"Wed, Nov 26", Toronto ,L126-115  ,7-6,Teague  24,Horford  9,Teague  12,A,Atlanta Hawks 2014-15 Regular Season NBA Schedule
