DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19",Memphis ,L115-112 OT ,0-1,Randle  24,Randle  11,Brunson  9,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Fri, Oct 21", Detroit ,W130-106  ,1-1,Quickley  20,Hartenstein  11,Quickley  7,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Mon, Oct 24", Orlando ,W115-102  ,2-1,Randle  25,Randle  12,Quickley  8,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Wed, Oct 26", Charlotte ,W134-131 OT ,3-1,Brunson  27,Barrett  8,Brunson  13,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Fri, Oct 28",Milwaukee ,L119-108  ,3-2,Barrett  20,Randle  12,Rose  4,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Sun, Oct 30",Cleveland ,L121-108  ,3-3,Brunson  16,Randle  9,Brunson  7,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Wed, Nov 2", Atlanta ,L112-99  ,3-4,Brunson  20,Quickley  16,Brunson  5,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Fri, Nov 4",Philadelphia ,W106-104  ,4-4,Brunson  23,Randle  10,Brunson  7,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Sat, Nov 5", Boston ,L133-118  ,4-5,Randle  29,Hartenstein  14,Brunson  10,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Mon, Nov 7",Minnesota ,W120-107  ,5-5,Randle  31,Randle  8,Brunson  8,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Wed, Nov 9",Brooklyn ,L112-85  ,5-6,Randle  24,Randle  11,Quickley  4,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Fri, Nov 11", Detroit ,W121-112  ,6-6,Barrett  30,Hartenstein  12,Brunson  7,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Sun, Nov 13", Oklahoma City ,L145-135  ,6-7,Reddish  26,Randle  10,Brunson  7,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Tue, Nov 15",Utah ,W118-111  ,7-7,Brunson  25,Sims  13,Brunson  8,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Wed, Nov 16",Denver ,W106-103  ,8-7,Randle  34,Randle  11,Brunson  7,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Fri, Nov 18",Golden State ,L111-101  ,8-8,Randle  20,Sims  10,Barrett  5,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Sun, Nov 20",Phoenix ,L116-95  ,8-9,Brunson  27,Randle  6,Grimes  8,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Mon, Nov 21",Oklahoma City ,W129-119  ,9-9,Brunson  34,Randle  11,Brunson  9,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Fri, Nov 25", Portland ,L132-129 OT ,9-10,Brunson  32,Barrett  10,Barrett  5,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Sun, Nov 27", Memphis ,L127-123  ,9-11,Brunson  30,Randle  10,Brunson  9,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Tue, Nov 29",Detroit ,W140-110  ,10-11,Randle  36,Robinson  13,Randle  5,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Wed, Nov 30", Milwaukee ,L109-103  ,10-12,Barrett  26,Robinson  20,Randle  5,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Sat, Dec 3", Dallas ,L121-100  ,10-13,Randle  24,Toppin  7,Randle  3,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Sun, Dec 4", Cleveland ,W92-81  ,11-13,Brunson  23,Robinson  11,Brunson  4,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Wed, Dec 7", Atlanta ,W113-89  ,12-13,Randle  34,Randle  17,Brunson  6,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Fri, Dec 9",Charlotte ,W121-102  ,13-13,Randle  33,Robinson  13,Brunson  11,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Sun, Dec 11", Sacramento ,W112-99  ,14-13,Barrett  27,Barrett  9,Barrett  6,A,New York Knicks 2022-23 Regular Season NBA Schedule
"Wed, Dec 14",Chicago ,W128-120 OT ,15-13,Randle  31,Randle  13,Randle  7,H,New York Knicks 2022-23 Regular Season NBA Schedule
"Fri, Dec 16",Chicago ,W114-91  ,16-13,Barrett  27,Randle  12,Brunson  6,H,New York Knicks 2022-23 Regular Season NBA Schedule
