DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 31", Los Angeles ,W116-106  ,1-0,Batum  26,Hickson  10,Lillard  11,A,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Fri, Nov 2",Oklahoma City ,L106-92  ,1-1,Aldridge  22,Aldridge  15,Lillard  7,H,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Sat, Nov 3",Houston ,W95-85 OT ,2-1,Aldridge  27,Hickson  12,Lillard  9,H,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Mon, Nov 5",Dallas ,L114-91  ,2-2,Aldridge  20,Hickson  11,Lillard  5,H,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Thu, Nov 8", LA ,L103-90  ,2-3,Batum  23,Batum  9,Batum  5,A,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Sat, Nov 10", San Antonio ,L112-109  ,2-4,Batum  33,Hickson  14,Aldridge  7,A,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Mon, Nov 12", Atlanta ,L95-87  ,2-5,Hickson  19,Hickson  18,Aldridge  8,A,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Tue, Nov 13",Sacramento ,W103-86  ,3-5,Lillard  22,Hickson  13,Lillard  9,H,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Fri, Nov 16", Houston ,W119-117 OT ,4-5,Batum  35,Leonard  8,Lillard  5,A,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Sun, Nov 18", Chicago ,W102-94  ,5-5,Batum  21,Aldridge  13,Price  5,A,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Wed, Nov 21",Phoenix ,L114-87  ,5-6,Lillard  24,Aldridge  7,Batum  4,H,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
"Fri, Nov 23", Minnesota ,W103-95  ,6-6,Matthews  30,Hickson  13,Lillard  8,A,Portland Trail Blazers 2012-13 Regular Season NBA Schedule
