DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 18",Boston ,L126-117  ,0-1,Harden  35,Embiid  15,Harden  7,H,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Thu, Oct 20", Milwaukee ,L90-88  ,0-2,Harden  31,Embiid  12,Harden  9,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Sat, Oct 22", San Antonio ,L114-105  ,0-3,Embiid  40,Embiid  13,Harden  12,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Mon, Oct 24", Indiana ,W120-106  ,1-3,Harden  29,Harden  9,Harden  11,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Wed, Oct 26",Toronto ,L119-109  ,1-4,Maxey  31,Harris  8,Harden  9,H,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Fri, Oct 28",Toronto ,W112-90  ,2-4,Maxey  44,Maxey  8,Melton  6,H,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Sat, Oct 29",Chicago ,W114-109  ,3-4,Embiid  25,Embiid  7,Harden  11,H,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Mon, Oct 31",Washington ,W118-111  ,4-4,Maxey  28,Harden  7,Harden  17,H,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Wed, Nov 2", Washington ,L121-111  ,4-5,Maxey  32,Harris  9,Harden  10,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Fri, Nov 4", New York ,L106-104  ,4-6,Maxey  31,Harris  9,Melton  9,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Mon, Nov 7", Phoenix ,W100-88  ,5-6,Embiid  33,Embiid  10,Harris  6,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Thu, Nov 10",Atlanta ,L104-95  ,5-7,Embiid  26,Embiid  13,Maxey  5,H,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Sat, Nov 12", Atlanta ,W121-109  ,6-7,Embiid  42,Embiid  10,Maxey  9,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Sun, Nov 13", Utah ,W105-98  ,7-7,Embiid  59,Embiid  11,Embiid  8,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Fri, Nov 18", Milwaukee ,W110-102  ,8-7,Embiid  32,Embiid  11,Embiid  8,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
"Sat, Nov 19", Minnesota ,L112-109  ,8-8,Embiid  32,Embiid  9,Embiid  6,A,Philadelphia 76ers 2022-23 Regular Season NBA Schedule
