DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 19",San Antonio ,W96-95 OT ,Marbury  26,Marion  12,Marbury  6,H,Phoenix Suns 2002-03 Postseason NBA Schedule
"Mon, Apr 21",San Antonio ,L84-76  ,Marbury  32,Marion  12,Marbury  5,H,Phoenix Suns 2002-03 Postseason NBA Schedule
"Fri, Apr 25", San Antonio ,L99-86  ,Marbury  25,Johnson  9,Marbury  7,A,Phoenix Suns 2002-03 Postseason NBA Schedule
"Sun, Apr 27", San Antonio ,W86-84  ,Marbury  18,Marion  14,Marbury  7,A,Phoenix Suns 2002-03 Postseason NBA Schedule
"Tue, Apr 29",San Antonio ,L94-82  ,Marion  22,Stoudemire  14,Marbury  7,H,Phoenix Suns 2002-03 Postseason NBA Schedule
"Thu, May 1", San Antonio ,L87-85  ,Marion  24,Marion  15,Hardaway  5,A,Phoenix Suns 2002-03 Postseason NBA Schedule
