DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 19",Los Angeles ,W108-92  ,1-0,Griffin  29,Jordan  24,Williams  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Oct 21", Phoenix ,W130-88  ,2-0,Griffin  29,Jordan  13,Williams  6,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Tue, Oct 24", Utah ,W102-84  ,3-0,Griffin  22,Jordan  18,Griffin  6,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Thu, Oct 26",Portland ,W104-103  ,4-0,Griffin  25,Jordan  18,Griffin  5,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Oct 28", Detroit ,L95-87  ,4-1,Rivers  20,Jordan  14,Beverley  8,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Oct 30", Golden State ,L141-113  ,4-2,Gallinari  19,Jordan  11,Gallinari  4,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Nov 1", Dallas ,W119-98  ,5-2,Griffin  20,Jordan  9,Griffin  7,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Nov 4", Memphis ,L113-104  ,5-3,Griffin  30,Griffin  11,Gallinari  6,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Sun, Nov 5", Miami ,L104-101  ,5-4,Griffin  23,Jordan  19,Griffin  4,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Tue, Nov 7",San Antonio ,L120-107  ,5-5,Rivers  24,Griffin  9,Griffin  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Nov 10",Oklahoma City ,L120-111  ,5-6,Williams  35,Jordan  12,Griffin  5,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Nov 11",New Orleans ,L111-103  ,5-7,Griffin  26,Jordan  14,Griffin  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Nov 13", Philadelphia ,L109-105  ,5-8,Williams  31,Williams  7,Williams  6,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Nov 17",Cleveland ,L118-113 OT ,5-9,Griffin  23,Jordan  22,Williams  7,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Nov 18",Charlotte ,L102-87  ,5-10,Williams  25,Jordan  14,Williams  4,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Nov 20",New York ,L107-85  ,5-11,Griffin  21,Jordan  9,Griffin  5,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Nov 22",Atlanta ,W116-103  ,6-11,Griffin  26,Jordan  16,Griffin  10,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Nov 25",Sacramento ,W97-95  ,7-11,Griffin  33,Jordan  16,Williams  8,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Nov 27", Los Angeles ,W120-115  ,8-11,Williams  42,Griffin  11,Griffin  6,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Thu, Nov 30", Utah ,L126-107  ,8-12,Rivers  25,Jordan  16,Rivers  6,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Dec 2",Dallas ,L108-82  ,8-13,Williams  18,Jordan  17,Williams  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sun, Dec 3",Minnesota ,L112-106  ,8-14,Rivers  30,Jordan  12,Williams  10,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Dec 6", Minnesota ,L113-107  ,8-15,Williams  23,Jordan  21,Williams  8,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Dec 9", Washington ,W113-112  ,9-15,Williams  35,Jordan  17,Williams  8,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Dec 11", Toronto ,W96-91  ,10-15,Williams  17,Jordan  17,Williams  5,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Dec 13",Orlando ,W106-95  ,11-15,Williams  31,Jordan  20,Williams  8,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Dec 15",Washington ,L100-91  ,11-16,Williams  23,Jordan  16,Evans  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Dec 16",Miami ,L90-85  ,11-17,Harrell  15,Jordan  20,Williams  7,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Dec 18",San Antonio ,L109-91  ,11-18,Jordan  13,Jordan  14,Teodosic  5,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Dec 20", Phoenix ,W108-95  ,12-18,Rivers  21,Jordan  20,Teodosic  8,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Dec 22",Houston ,W128-118  ,13-18,Rivers  36,Jordan  20,Rivers  7,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Dec 23",Memphis ,L115-112  ,13-19,Rivers  38,Jordan  18,Teodosic  4,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Tue, Dec 26", Sacramento ,W122-95  ,14-19,Harrell  22,Jordan  15,Teodosic  10,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Dec 29",Los Angeles ,W121-106  ,15-19,Griffin  24,Jordan  16,Teodosic  7,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sun, Dec 31", Charlotte ,W106-98  ,16-19,Williams  40,Jordan  16,Williams  8,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Tue, Jan 2", Memphis ,W113-105  ,17-19,Williams  33,Jordan  9,Griffin  8,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Thu, Jan 4", Oklahoma City ,L127-117  ,17-20,Jordan  26,Jordan  17,Williams  10,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Jan 6", Golden State ,L121-105  ,17-21,Williams  23,Jordan  11,Evans  7,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Jan 8", Atlanta ,W108-107  ,18-21,Williams  34,Jordan  18,Williams  4,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Jan 10",Golden State ,W125-106  ,19-21,Williams  50,Jordan  12,Williams  7,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Thu, Jan 11",Sacramento ,W121-115  ,20-21,Williams  30,Griffin  12,Teodosic  9,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Jan 13", Sacramento ,W126-105  ,21-21,Williams  26,Reed  13,Griffin  9,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Jan 15", Houston ,W113-102  ,22-21,Williams  31,Johnson  12,Williams  9,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Jan 17", Denver ,W109-104  ,23-21,Griffin  20,Griffin  12,Williams  5,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Jan 20",Utah ,L125-113  ,23-22,Williams  31,Griffin  8,Williams  7,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Jan 22", Minnesota ,L126-118  ,23-23,Griffin  32,Griffin  11,Griffin  12,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Jan 24", Boston ,L113-102  ,23-24,Griffin  23,Jordan  14,Williams  7,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Jan 26",Memphis ,W109-100  ,24-24,Williams  40,Jordan  9,Williams  10,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sun, Jan 28",New Orleans ,W112-103  ,25-24,Griffin  27,Jordan  19,Griffin  7,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Tue, Jan 30", Portland ,L104-96  ,25-25,Williams  20,Jordan  19,Williams  5,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Feb 3", Chicago ,W113-103  ,26-25,Gallinari  24,Jordan  16,Williams  6,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Feb 5", Dallas ,W104-101  ,27-25,Gallinari  28,Jordan  13,Williams  8,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Feb 9",Detroit ,W108-95  ,28-25,Williams  26,Jordan  17,Williams  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Sat, Feb 10",Philadelphia ,L112-98  ,28-26,Williams  23,Jordan  21,Williams  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Mon, Feb 12",Brooklyn ,W114-101  ,29-26,Williams  20,Jordan  17,Williams  4,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Feb 14",Boston ,W129-119  ,30-26,Jordan  30,Jordan  13,Williams  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Thu, Feb 22",Golden State ,L134-127  ,30-27,Harris  22,Jordan  14,Williams  12,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Feb 23",Phoenix ,W128-117  ,31-27,Williams  35,Jordan  13,Rivers  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Tue, Feb 27",Denver ,W122-120  ,32-27,Williams  25,Jordan  9,Williams  6,H,LA Clippers 2017-18 Regular Season NBA Schedule
"Wed, Feb 28", Houston ,L105-92  ,32-28,Harris  24,Jordan  16,Teodosic  4,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Mar 2", New York ,W128-105  ,33-28,Williams  21,Jordan  20,Williams  8,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Sun, Mar 4", Brooklyn ,W123-120  ,34-28,Rivers  27,Jordan  15,Williams  4,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Tue, Mar 6", New Orleans ,L121-116  ,34-29,Harris  27,Jordan  20,Williams  11,A,LA Clippers 2017-18 Regular Season NBA Schedule
"Fri, Mar 9", Cleveland ,W116-102  ,35-29,Harris  23,Jordan  23,Williams  7,A,LA Clippers 2017-18 Regular Season NBA Schedule
