Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Full Scoreboard »,82,84.3,32.1,77.8,41.3,4.3,14.4,30.2,15.7,21.1,74.4,12.0,28.7,40.6,19.0,7.9,5.0,16.0,22.9,NBA Team Regular Season Stats 2003-04
2,ESPN,82,84.3,31.9,77.9,40.9,3.8,11.6,32.7,16.7,22.5,74.4,11.1,30.0,41.1,17.3,7.7,4.6,15.3,22.4,NBA Team Regular Season Stats 2003-04
3,NBA,82,85.6,32.6,75.4,43.2,4.0,12.4,32.4,16.5,22.0,75.0,10.6,29.5,40.1,20.1,7.1,6.2,15.9,21.9,NBA Team Regular Season Stats 2003-04
4,Home,82,87.8,32.8,76.9,42.7,5.1,14.5,35.0,17.0,22.3,76.1,10.6,30.1,40.8,19.8,8.0,4.6,16.1,21.2,NBA Team Regular Season Stats 2003-04
5,Scores,82,88.0,32.1,78.1,41.2,5.6,15.0,37.2,18.2,24.7,73.7,11.1,28.7,39.7,20.6,8.7,4.4,13.5,20.7,NBA Team Regular Season Stats 2003-04
6,Schedule,82,88.5,33.2,77.6,42.8,3.3,10.8,30.7,18.7,25.1,74.7,12.6,32.5,45.1,18.5,7.2,4.1,14.6,19.7,NBA Team Regular Season Stats 2003-04
7,Standings,82,89.1,33.4,80.8,41.4,4.8,14.4,33.4,17.4,23.1,75.3,12.2,29.3,41.5,20.7,6.7,3.6,13.5,20.2,NBA Team Regular Season Stats 2003-04
8,Stats,82,89.7,32.4,75.7,42.8,5.3,15.3,34.3,19.7,25.6,76.8,10.9,30.3,41.2,18.6,7.0,5.4,14.7,21.1,NBA Team Regular Season Stats 2003-04
9,Teams,82,89.9,31.0,71.7,43.2,5.1,14.7,34.3,22.9,29.6,77.1,10.6,26.0,36.6,18.6,8.1,6.5,15.4,24.4,NBA Team Regular Season Stats 2003-04
10,Players,82,90.5,33.5,77.7,43.2,5.4,16.2,33.3,18.0,24.2,74.4,12.1,29.2,41.4,21.3,8.3,5.6,15.2,21.4,NBA Team Regular Season Stats 2003-04
