Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Full Scoreboard »,72,104.7,37.9,86.2,44.0,12.0,35.6,33.7,16.9,22.2,76.1,9.7,34.4,44.1,23.6,6.6,5.4,12.2,17.9,NBA Team Regular Season Stats 2020-21
2,ESPN,72,106.8,39.8,86.4,46.0,11.4,32.2,35.2,15.9,20.5,77.6,8.8,33.2,42.0,24.7,8.2,4.5,14.5,21.3,NBA Team Regular Season Stats 2020-21
3,NBA,72,107.2,40.9,91.4,44.7,10.9,31.8,34.1,14.5,18.9,76.8,9.8,32.8,42.6,22.3,7.7,3.9,11.0,19.0,NBA Team Regular Season Stats 2020-21
4,Home,72,107.8,40.1,86.4,46.4,11.6,32.5,35.6,16.1,20.7,77.7,9.2,32.0,41.2,22.9,7.1,4.2,12.4,18.1,NBA Team Regular Season Stats 2020-21
5,Scores,72,108.0,39.1,85.2,45.9,14.3,39.1,36.5,15.6,19.9,78.2,9.5,33.4,42.9,25.8,7.5,4.0,14.3,19.6,NBA Team Regular Season Stats 2020-21
6,Schedule,72,108.1,39.4,86.9,45.3,11.9,33.0,36.0,17.4,22.8,76.4,9.8,33.2,42.9,23.5,7.2,4.7,14.9,21.0,NBA Team Regular Season Stats 2020-21
7,Standings,72,109.5,40.5,86.8,46.7,11.6,32.8,35.4,16.8,21.7,77.8,9.4,33.3,42.7,22.9,6.9,3.6,13.0,18.0,NBA Team Regular Season Stats 2020-21
8,Stats,72,110.1,40.0,85.4,46.9,13.0,35.7,36.3,17.1,22.1,77.3,9.1,32.1,41.2,25.9,7.5,4.5,13.5,19.2,NBA Team Regular Season Stats 2020-21
9,Teams,72,110.2,40.1,87.1,46.0,12.8,35.2,36.5,17.2,22.5,76.4,9.8,34.2,43.9,22.7,7.3,3.7,12.0,20.1,NBA Team Regular Season Stats 2020-21
10,Players,72,111.1,41.4,86.9,47.6,11.3,31.4,36.2,17.0,22.3,76.0,10.0,34.4,44.3,24.8,8.0,5.8,13.3,20.4,NBA Team Regular Season Stats 2020-21
11,Daily Lines,72,111.2,39.9,86.0,46.4,12.8,34.3,37.4,18.5,23.5,78.5,9.4,33.1,42.5,24.1,7.4,4.6,13.5,19.3,NBA Team Regular Season Stats 2020-21
12,More,72,111.4,41.3,89.1,46.3,11.9,34.2,34.9,16.9,21.1,80.3,10.0,32.7,42.7,24.4,7.7,5.0,11.9,19.8,NBA Team Regular Season Stats 2020-21
13,Team,72,111.4,41.3,88.1,46.8,14.5,39.5,36.6,14.4,19.3,74.5,10.6,34.5,45.2,27.1,8.1,4.8,14.1,18.6,NBA Team Regular Season Stats 2020-21
14,Opponent,72,111.6,41.4,87.7,47.3,11.5,32.3,35.6,17.2,22.2,77.4,8.7,33.5,42.1,24.1,8.5,5.1,12.1,17.7,NBA Team Regular Season Stats 2020-21
15,Differential,72,111.7,39.0,84.7,46.1,13.9,36.7,37.9,19.8,24.8,79.9,10.0,35.9,45.9,26.0,6.6,5.6,15.3,19.5,NBA Team Regular Season Stats 2020-21
16,New York Knicks,72,112.3,41.0,88.7,46.2,12.9,35.1,36.7,17.4,22.1,78.8,9.8,34.9,44.7,25.4,7.7,5.2,14.2,18.3,NBA Team Regular Season Stats 2020-21
17,Los Angeles Lakers,72,112.3,42.0,86.7,48.4,12.4,32.4,38.3,15.9,20.4,77.9,9.9,33.8,43.7,25.4,8.5,5.9,13.5,20.2,NBA Team Regular Season Stats 2020-21
18,Utah Jazz,72,112.7,40.2,89.0,45.2,12.4,34.5,35.9,19.8,25.5,77.8,10.7,36.6,47.3,23.8,7.9,4.3,14.5,19.5,NBA Team Regular Season Stats 2020-21
19,LA Clippers,72,112.8,42.4,89.8,47.2,12.3,32.6,37.7,15.7,20.7,75.8,10.2,37.2,47.4,24.8,6.3,5.1,12.5,18.6,NBA Team Regular Season Stats 2020-21
20,Miami Heat,72,113.3,42.2,89.7,47.1,13.7,36.8,37.3,15.2,19.3,78.6,9.8,37.6,47.4,26.0,7.6,5.3,12.2,18.7,NBA Team Regular Season Stats 2020-21
21,Philadelphia 76ers,72,114.1,41.9,91.3,45.9,13.2,36.2,36.5,17.1,22.0,77.5,10.5,32.6,43.1,24.0,7.6,4.6,12.1,18.9,NBA Team Regular Season Stats 2020-21
22,Phoenix Suns,72,114.2,42.4,92.9,45.6,14.8,38.6,38.4,14.6,18.8,78.0,9.6,33.8,43.4,25.1,7.0,4.8,12.7,18.3,NBA Team Regular Season Stats 2020-21
23,Denver Nuggets,72,114.3,41.8,88.3,47.3,12.9,34.6,37.2,17.9,22.8,78.7,9.9,35.5,45.4,24.9,6.1,4.6,12.0,19.1,NBA Team Regular Season Stats 2020-21
24,Dallas Mavericks,72,114.9,41.9,89.3,46.9,14.5,38.1,38.0,16.6,21.1,79.0,8.9,32.9,41.8,25.9,7.7,5.9,12.8,21.3,NBA Team Regular Season Stats 2020-21
25,Detroit Pistons,72,115.3,42.7,91.3,46.8,11.5,31.5,36.6,18.4,23.5,78.2,11.3,35.5,46.8,26.1,7.4,5.3,14.3,18.1,NBA Team Regular Season Stats 2020-21
26,Boston Celtics,72,115.6,43.4,91.7,47.3,13.6,37.3,36.4,15.3,19.8,77.3,10.1,37.0,47.1,25.8,9.0,5.3,12.5,18.6,NBA Team Regular Season Stats 2020-21
27,Atlanta Hawks,72,116.7,42.7,89.0,48.0,13.4,35.2,38.2,17.9,22.8,78.3,9.9,37.7,47.6,25.8,8.5,5.3,13.8,19.3,NBA Team Regular Season Stats 2020-21
28,Charlotte Hornets,72,117.4,43.6,89.4,48.8,12.4,32.6,38.0,17.8,22.7,78.7,10.7,34.6,45.2,25.3,7.6,4.7,13.2,18.7,NBA Team Regular Season Stats 2020-21
29,Chicago Bulls,72,117.7,43.0,89.3,48.2,13.1,33.5,39.2,18.5,23.5,78.6,10.0,35.8,45.8,26.8,7.6,5.5,14.7,19.9,NBA Team Regular Season Stats 2020-21
30,Toronto Raptors,72,118.5,43.1,91.6,47.1,12.4,33.7,36.9,19.8,25.4,78.1,10.3,35.8,46.1,24.5,8.2,4.8,14.1,22.0,NBA Team Regular Season Stats 2020-21
