Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Boston Celtics,82,91.1,33.8,77.7,43.4,5.4,15.9,34.0,18.2,24.1,75.6,10.5,29.1,39.6,18.7,7.0,4.4,15.4,20.2,NBA Team Regular Season Stats 2010-11
2,Chicago Bulls,82,91.3,34.2,79.5,43.0,5.2,16.0,32.6,17.7,23.1,76.4,10.1,28.3,38.4,19.0,6.9,5.8,14.1,20.1,NBA Team Regular Season Stats 2010-11
3,Milwaukee Bucks,82,92.7,34.6,77.3,44.7,5.3,16.0,33.4,18.3,23.7,77.0,10.2,32.1,42.3,20.2,6.2,4.8,15.2,20.7,NBA Team Regular Season Stats 2010-11
4,Orlando Magic,82,93.7,34.9,80.1,43.6,6.3,18.0,35.0,17.6,23.7,74.3,9.8,29.9,39.7,20.1,7.4,3.8,13.9,21.8,NBA Team Regular Season Stats 2010-11
5,New Orleans Hornets,82,94.0,35.1,76.9,45.7,6.8,19.0,35.7,17.0,22.0,77.0,9.4,30.0,39.3,21.2,6.1,4.8,14.5,20.4,NBA Team Regular Season Stats 2010-11
6,Miami Heat,82,94.6,35.0,80.7,43.4,6.7,19.3,34.5,18.0,24.1,74.4,10.5,28.6,39.2,20.1,7.0,3.0,13.2,21.8,NBA Team Regular Season Stats 2010-11
7,Portland Trail Blazers,82,94.8,35.4,75.8,46.7,6.5,17.6,36.7,17.5,22.8,76.7,10.6,29.1,39.7,19.2,6.9,4.1,15.7,21.3,NBA Team Regular Season Stats 2010-11
8,Los Angeles Lakers,82,95.4,36.7,84.0,43.7,6.8,20.3,33.5,15.2,19.9,76.5,12.2,29.3,41.5,22.3,7.1,4.5,13.6,20.7,NBA Team Regular Season Stats 2010-11
9,Atlanta Hawks,82,95.8,36.7,79.7,46.0,5.6,16.6,33.8,16.8,21.7,77.4,10.2,30.3,40.6,21.4,6.7,4.2,12.5,18.5,NBA Team Regular Season Stats 2010-11
10,Dallas Mavericks,82,96.0,36.5,81.2,45.0,6.2,18.0,34.3,16.7,22.3,75.0,10.7,30.0,40.7,20.6,7.6,3.7,13.6,20.1,NBA Team Regular Season Stats 2010-11
11,Charlotte Bobcats,82,97.3,36.0,79.2,45.5,7.0,19.6,35.9,18.2,23.3,78.0,9.8,29.8,39.6,21.7,7.3,6.0,13.2,21.1,NBA Team Regular Season Stats 2010-11
12,Philadelphia 76ers,82,97.5,36.5,81.0,45.1,5.7,16.8,34.0,18.7,24.2,77.3,10.7,31.8,42.5,21.5,7.1,4.6,14.2,18.8,NBA Team Regular Season Stats 2010-11
13,Memphis Grizzlies,82,97.6,36.2,79.1,45.7,7.2,19.4,36.9,18.1,23.8,76.1,11.0,29.1,40.1,21.0,7.5,6.2,16.7,21.4,NBA Team Regular Season Stats 2010-11
