Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
1,Cleveland Cavaliers,82,91.4,33.8,78.6,43.1,5.9,17.6,33.3,17.8,23.1,77.0,10.7,28.2,38.9,19.1,6.3,4.1,13.9,20.3,NBA Team Regular Season Stats 2008-09
2,San Antonio Spurs,82,93.3,36.3,80.1,45.3,5.5,14.4,37.9,15.3,19.9,76.9,9.1,31.3,40.4,18.1,6.5,4.3,11.7,18.4,NBA Team Regular Season Stats 2008-09
3,Boston Celtics,82,93.4,33.7,78.3,43.1,6.2,17.7,34.9,19.8,25.7,77.1,10.2,27.4,37.6,18.9,7.1,4.7,14.6,22.2,NBA Team Regular Season Stats 2008-09
4,Portland Trail Blazers,82,94.1,35.4,76.9,46.0,5.9,15.9,37.4,17.4,21.7,80.3,9.6,26.7,36.3,19.4,6.3,3.9,13.2,21.1,NBA Team Regular Season Stats 2008-09
5,New Orleans Hornets,82,94.3,34.8,77.2,45.0,7.0,19.8,35.4,17.7,22.9,77.3,10.0,30.0,40.0,20.1,5.8,3.5,13.3,20.4,NBA Team Regular Season Stats 2008-09
6,Orlando Magic,82,94.4,35.8,82.7,43.3,5.4,15.8,34.2,17.3,23.0,75.5,10.5,31.6,42.1,18.1,6.9,3.8,13.1,22.4,NBA Team Regular Season Stats 2008-09
7,Houston Rockets,82,94.4,36.5,82.1,44.4,5.7,15.8,35.7,15.8,21.1,74.9,10.6,29.3,39.9,19.8,7.2,5.3,12.3,20.6,NBA Team Regular Season Stats 2008-09
8,Detroit Pistons,82,94.7,35.1,77.8,45.1,5.3,15.0,35.4,19.3,24.9,77.5,10.5,29.9,40.4,20.1,5.6,4.2,11.8,19.7,NBA Team Regular Season Stats 2008-09
9,Charlotte Bobcats,82,94.9,35.2,77.4,45.4,6.8,18.6,36.6,17.8,23.5,75.6,10.7,28.2,38.9,19.6,7.6,6.0,14.7,20.9,NBA Team Regular Season Stats 2008-09
10,Atlanta Hawks,82,96.5,36.6,80.6,45.4,6.4,18.2,35.3,16.9,22.0,76.9,11.6,30.3,41.9,20.8,6.5,4.3,13.7,20.5,NBA Team Regular Season Stats 2008-09
11,Philadelphia 76ers,82,97.3,36.5,79.1,46.2,7.1,19.5,36.7,17.1,21.9,78.2,11.4,27.9,39.3,21.9,7.0,4.9,15.6,21.8,NBA Team Regular Season Stats 2008-09
12,Miami Heat,82,98.0,35.6,78.2,45.5,7.2,18.5,38.9,19.6,25.4,77.1,10.9,30.9,41.9,20.1,6.4,4.1,15.2,19.9,NBA Team Regular Season Stats 2008-09
13,Los Angeles Lakers,82,99.3,37.2,83.2,44.7,7.1,20.7,34.5,17.7,23.5,75.3,11.7,29.8,41.5,22.6,7.7,4.8,15.5,22.1,NBA Team Regular Season Stats 2008-09
14,Memphis Grizzlies,82,99.3,36.8,77.8,47.3,6.5,18.4,35.5,19.2,24.9,77.0,10.3,29.6,39.9,21.2,7.7,5.4,14.6,21.8,NBA Team Regular Season Stats 2008-09
15,Dallas Mavericks,82,99.8,37.5,82.3,45.5,6.3,16.8,37.5,18.6,23.3,79.8,10.8,30.6,41.4,19.6,7.2,4.1,13.0,20.1,NBA Team Regular Season Stats 2008-09
16,Milwaukee Bucks,82,100.4,34.8,76.0,45.8,6.9,18.1,37.8,23.9,30.2,79.1,10.1,30.8,41.0,21.1,7.5,4.6,16.5,22.5,NBA Team Regular Season Stats 2008-09
17,New Jersey Nets,82,100.5,36.0,77.9,46.2,7.3,18.7,39.1,21.2,27.8,76.2,10.6,30.8,41.4,21.9,6.9,4.8,13.5,20.5,NBA Team Regular Season Stats 2008-09
18,Utah Jazz,82,100.9,36.8,79.4,46.4,6.5,18.0,36.1,20.8,27.2,76.3,11.1,29.2,40.3,20.0,8.0,5.2,16.1,24.0,NBA Team Regular Season Stats 2008-09
19,Denver Nuggets,82,100.9,36.2,82.2,44.0,7.3,20.0,36.6,21.2,27.2,78.2,12.1,29.2,41.2,21.4,7.9,5.5,15.4,23.7,NBA Team Regular Season Stats 2008-09
20,Toronto Raptors,82,101.9,38.7,83.3,46.5,7.7,20.9,36.7,16.8,21.5,78.4,10.9,31.0,41.9,23.0,6.4,4.7,13.3,20.1,NBA Team Regular Season Stats 2008-09
21,Chicago Bulls,82,102.5,38.3,83.7,45.8,5.9,17.1,34.7,19.9,25.3,78.6,12.4,30.4,42.8,21.0,7.6,5.5,14.4,20.8,NBA Team Regular Season Stats 2008-09
22,Minnesota Timberwolves,82,102.7,37.9,80.0,47.4,6.5,17.3,37.7,20.3,26.2,77.8,9.9,31.0,40.9,21.5,7.4,5.9,12.5,20.0,NBA Team Regular Season Stats 2008-09
23,Oklahoma City Thunder,82,103.1,39.4,82.9,47.5,6.4,17.5,36.4,17.9,23.5,76.1,10.8,30.4,41.2,21.6,8.5,5.0,13.9,20.2,NBA Team Regular Season Stats 2008-09
24,Washington Wizards,82,103.5,38.6,80.1,48.2,8.2,21.2,38.7,18.1,23.9,75.9,11.4,30.4,41.8,24.6,7.2,5.3,13.9,20.0,NBA Team Regular Season Stats 2008-09
25,LA Clippers,82,103.9,39.2,83.0,47.3,6.5,17.5,37.5,18.9,24.8,76.0,11.7,32.4,44.1,23.8,8.0,5.0,13.3,19.6,NBA Team Regular Season Stats 2008-09
26,Indiana Pacers,82,106.2,38.3,83.7,45.8,6.9,18.5,37.5,22.6,29.6,76.4,11.1,33.0,44.1,21.1,7.7,5.4,14.0,20.6,NBA Team Regular Season Stats 2008-09
27,Phoenix Suns,82,107.5,40.0,85.7,46.7,7.6,19.9,38.3,19.9,25.7,77.5,12.1,28.7,40.8,21.2,8.6,4.5,14.2,22.9,NBA Team Regular Season Stats 2008-09
