Rank,Team Name,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF,Title
11,Denver Nuggets,73,109.2,40.0,86.5,46.3,12.1,33.9,35.8,17.1,22.5,75.9,10.1,32.6,42.6,25.4,7.2,4.4,13.7,20.5,NBA Team Regular Season Stats 2019-20
12,Charlotte Hornets,65,109.6,41.7,87.5,47.6,12.4,35.1,35.2,14.0,18.4,75.8,10.9,35.0,46.0,26.6,8.0,5.0,13.5,20.6,NBA Team Regular Season Stats 2019-20
13,LA Clippers,72,109.9,39.5,90.2,43.8,12.3,35.6,34.5,18.5,24.5,75.6,10.7,34.6,45.3,23.7,7.5,4.7,13.6,22.9,NBA Team Regular Season Stats 2019-20
14,Chicago Bulls,65,109.9,39.5,82.5,47.9,11.2,31.6,35.3,19.7,26.0,75.9,10.2,35.4,45.5,25.4,8.2,5.9,17.5,19.2,NBA Team Regular Season Stats 2019-20
15,Detroit Pistons,66,110.8,41.9,87.3,48.0,10.7,29.6,36.1,16.2,20.9,77.7,10.1,33.4,43.5,24.6,8.2,5.6,13.2,19.8,NBA Team Regular Season Stats 2019-20
16,Dallas Mavericks,75,112.1,41.9,91.6,45.8,12.3,34.9,35.1,16.0,21.0,76.0,10.4,35.0,45.4,23.9,7.0,4.1,11.4,21.3,NBA Team Regular Season Stats 2019-20
17,Sacramento Kings,72,112.1,40.3,85.5,47.1,12.4,34.8,35.7,19.2,24.3,79.0,9.1,34.5,43.5,24.9,7.7,4.2,14.6,19.5,NBA Team Regular Season Stats 2019-20
18,New York Knicks,66,112.3,39.9,86.0,46.3,13.3,34.9,38.1,19.2,25.7,74.9,9.6,34.6,44.2,24.3,7.2,5.0,13.1,19.8,NBA Team Regular Season Stats 2019-20
19,Brooklyn Nets,72,112.3,41.4,92.9,44.6,12.2,34.8,35.0,17.4,22.6,76.9,10.6,35.3,45.9,22.6,7.7,5.3,12.3,21.1,NBA Team Regular Season Stats 2019-20
20,Phoenix Suns,73,113.4,41.2,87.4,47.2,11.6,32.0,36.3,19.3,24.5,78.8,9.1,34.2,43.3,23.6,7.9,5.5,15.0,22.6,NBA Team Regular Season Stats 2019-20
21,Memphis Grizzlies,73,113.7,40.6,90.3,45.0,12.9,35.3,36.5,19.6,25.0,78.2,10.4,34.5,44.9,24.8,8.0,5.3,14.3,20.2,NBA Team Regular Season Stats 2019-20
22,Cleveland Cavaliers,65,114.8,43.9,89.4,49.1,12.4,33.0,37.5,14.7,19.2,76.7,9.7,33.1,42.9,26.1,9.4,6.3,12.6,19.6,NBA Team Regular Season Stats 2019-20
23,Houston Rockets,72,114.8,42.3,91.5,46.2,12.2,35.0,34.9,18.0,23.7,76.1,11.2,36.7,47.9,25.3,8.0,4.9,15.5,21.0,NBA Team Regular Season Stats 2019-20
24,Golden State Warriors,65,115.0,42.2,88.6,47.6,13.5,34.8,38.9,17.1,21.9,78.3,10.2,36.3,46.5,26.1,8.2,4.9,14.7,20.1,NBA Team Regular Season Stats 2019-20
25,San Antonio Spurs,71,115.2,42.3,90.2,46.9,13.1,35.1,37.3,17.4,22.5,77.7,9.4,35.9,45.3,25.7,6.8,4.3,12.8,20.1,NBA Team Regular Season Stats 2019-20
26,Portland Trail Blazers,74,116.1,41.8,91.6,45.6,13.6,35.4,38.3,19.1,24.7,77.1,11.5,35.4,46.9,24.9,6.8,4.9,12.4,20.1,NBA Team Regular Season Stats 2019-20
27,New Orleans Pelicans,72,117.1,42.7,91.8,46.5,12.2,33.9,36.1,19.4,24.7,78.9,10.1,34.7,44.8,24.5,8.5,4.8,13.9,21.1,NBA Team Regular Season Stats 2019-20
28,Minnesota Timberwolves,64,117.5,43.1,90.4,47.7,11.6,31.9,36.3,19.7,25.2,78.3,10.1,37.2,47.3,24.4,7.8,5.5,14.8,21.6,NBA Team Regular Season Stats 2019-20
29,Washington Wizards,72,119.1,43.1,88.4,48.8,12.4,33.1,37.6,20.4,26.3,77.8,10.5,35.7,46.2,25.2,7.5,5.0,15.5,22.2,NBA Team Regular Season Stats 2019-20
30,Atlanta Hawks,67,119.7,43.3,90.7,47.8,11.9,32.7,36.3,21.2,27.4,77.2,11.2,35.9,47.0,25.0,9.0,6.4,14.4,21.0,NBA Team Regular Season Stats 2019-20
