Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Keita Bates-Diop,SF,6-8,229,23,MIN,30,0,Ohio State,2018 Rnd 2 Pick 18,United States,NBA 2018-2019 Players Information
Nicolas Batum,F,6-8,230,30,CHA,75,10,Le Mans Sarthe Basket (France),2008 Rnd 1 Pick 25,France,NBA 2018-2019 Players Information
Jerryd Bayless,G,6-3,210,30,MIN,34,10,Arizona,2008 Rnd 1 Pick 11,United States,NBA 2018-2019 Players Information
Aron Baynes,C,6-10,260,32,BOS,51,6,Washington State,"2009 NBA Draft, Undrafted",New ZealandAustralia,NBA 2018-2019 Players Information
Kent Bazemore,GF,6-4,195,29,ATL,67,6,Old Dominion,"2012 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Bradley Beal,SG,6-4,207,25,WAS,82,6,Florida,2012 Rnd 1 Pick 3,United States,NBA 2018-2019 Players Information
Malik Beasley,SG,6-4,187,22,DEN,81,2,Florida State,2016 Rnd 1 Pick 19,United States,NBA 2018-2019 Players Information
Michael Beasley,PF,6-9,235,30,LAL,26,10,Kansas State,2008 Rnd 1 Pick 2,United States,NBA 2018-2019 Players Information
Marco Belinelli,G,6-5,225,32,SAS,79,11,Fortituto Kontatto Bologna (Italy),2007 Rnd 1 Pick 18,Italy,NBA 2018-2019 Players Information
Jordan Bell,PF,6-7,216,24,GSW,68,1,Oregon,2017 Rnd 2 Pick 8,United States,NBA 2018-2019 Players Information
DeAndre' Bembry,GF,6-5,210,24,ATL,82,2,Saint Joseph's,2016 Rnd 1 Pick 21,United States,NBA 2018-2019 Players Information
Dragan Bender,PF,7-1,235,21,PHX,46,2,Maccabi FOX Tel Aviv (Israel),2016 Rnd 1 Pick 4,Bosnia and HerzegovinaCroatia,NBA 2018-2019 Players Information
Dairis Bertans,SG,6-4,190,29,NOP,12,0,BK Ventspils (Latvia),"2011 NBA Draft, Undrafted",Latvia,NBA 2018-2019 Players Information
Davis Bertans,SF,6-10,225,26,SAS,76,2,Union Olimpija (Slovenia),2011 Rnd 2 Pick 12,Latvia,NBA 2018-2019 Players Information
Patrick Beverley,PG,6-2,180,30,LAC,78,6,Dnipro Dnipropetrovsk (Ukraine),2009 Rnd 2 Pick 12,United States,NBA 2018-2019 Players Information
Khem Birch,PF,6-8,233,26,ORL,50,1,UNLV,"2014 NBA Draft, Undrafted",Canada,NBA 2018-2019 Players Information
Bismack Biyombo,PF,6-8,255,26,CHA,54,7,Urbas Fuenlabrada (Spain),2011 Rnd 1 Pick 7,Democratic Republic of the Congo,NBA 2018-2019 Players Information
Nemanja Bjelica,PF,6-10,235,30,SAC,77,3,KK Crvena Zvezda (Serbia),2010 Rnd 2 Pick 5,Serbia,NBA 2018-2019 Players Information
Antonio Blakeney,SG,6-4,197,22,CHI,57,1,LSU,"2017 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Eric Bledsoe,PG,6-1,214,29,MIL,78,8,Kentucky,2010 Rnd 1 Pick 18,United States,NBA 2018-2019 Players Information
Jaron Blossomgame,F,6-8,220,25,CLE,27,0,Clemson,2017 Rnd 2 Pick 29,United States,NBA 2018-2019 Players Information
Bogdan Bogdanovic,SG,6-5,225,26,SAC,70,1,KK Partizan (Serbia),2014 Rnd 1 Pick 27,Serbia,NBA 2018-2019 Players Information
Bojan Bogdanovic,F,6-7,226,29,IND,81,4,KK Cibona (Croatia),2011 Rnd 2 Pick 1,Bosnia and HerzegovinaCroatia,NBA 2018-2019 Players Information
Andrew Bogut,C,7-0,260,34,GSW,11,13,Utah,2005 Rnd 1 Pick 1,Australia,NBA 2018-2019 Players Information
Jonah Bolden,SF,6-10,220,23,PHI,44,0,FMP Beograd (Serbia),2017 Rnd 2 Pick 6,Australia,NBA 2018-2019 Players Information
Isaac Bonga,SG,6-8,180,19,LAL,22,0,Fraport Skyliners (Germany),2018 Rnd 2 Pick 9,Germany,NBA 2018-2019 Players Information
Devin Booker,SG,6-6,206,22,PHX,64,3,Kentucky,2015 Rnd 1 Pick 13,United States,NBA 2018-2019 Players Information
Chris Boucher,PF,6-9,200,26,TOR,28,1,Oregon,"2017 NBA Draft, Undrafted",Saint LuciaCanada,NBA 2018-2019 Players Information
Avery Bradley,PG,6-3,180,28,"LAC, MEM",63,8,Texas,2010 Rnd 1 Pick 19,United States,NBA 2018-2019 Players Information
Tony Bradley,C,6-11,248,21,UTA,3,1,North Carolina,2017 Rnd 1 Pick 28,United States,NBA 2018-2019 Players Information
Corey Brewer,GF,6-9,186,32,"PHL, SAC",31,11,Florida,2007 Rnd 1 Pick 7,United States,NBA 2018-2019 Players Information
Mikal Bridges,SG,6-6,209,22,PHX,82,0,Villanova,2018 Rnd 1 Pick 10,United States,NBA 2018-2019 Players Information
Miles Bridges,SF,6-7,225,20,CHA,80,0,Michigan State,2018 Rnd 1 Pick 12,United States,NBA 2018-2019 Players Information
Isaiah Briscoe,PG,6-3,210,22,ORL,39,0,Kentucky,"2017 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Ryan Broekhoff,SF,6-7,215,28,DAL,42,0,Valparaiso,"2013 NBA Draft, Undrafted",Australia,NBA 2018-2019 Players Information
Malcolm Brogdon,SG,6-4,229,26,MIL,64,2,Virginia,2016 Rnd 2 Pick 6,United States,NBA 2018-2019 Players Information
Dillon Brooks,F,6-6,225,23,MEM,18,1,Oregon,2017 Rnd 2 Pick 15,Canada,NBA 2018-2019 Players Information
MarShon Brooks,GF,6-5,200,30,MEM,29,4,Providence,2011 Rnd 1 Pick 25,United States,NBA 2018-2019 Players Information
Jaylen Brown,SF,6-6,223,22,BOS,74,2,California,2016 Rnd 1 Pick 3,United States,NBA 2018-2019 Players Information
"Bruce Brown, Jr.",SG,6-4,202,22,DET,74,0,Miami (FL),2018 Rnd 2 Pick 12,United States,NBA 2018-2019 Players Information
"Troy Brown, Jr.",SF,6-7,215,19,WAS,52,0,Oregon,2018 Rnd 1 Pick 15,United States,NBA 2018-2019 Players Information
Lorenzo Brown,SG,6-5,189,28,TOR,26,4,NC State,2013 Rnd 2 Pick 22,United StatesSpain,NBA 2018-2019 Players Information
Sterling Brown,G,6-5,219,24,MIL,58,1,Southern Methodist,2017 Rnd 2 Pick 16,United States,NBA 2018-2019 Players Information
Jalen Brunson,PG,6-2,190,22,DAL,73,0,Villanova,2018 Rnd 2 Pick 3,United States,NBA 2018-2019 Players Information
Thomas Bryant,C,6-10,248,21,WAS,72,1,Indiana,2017 Rnd 2 Pick 12,United States,NBA 2018-2019 Players Information
Reggie Bullock,SG,6-6,205,27,"DET, LAL",63,5,North Carolina,2013 Rnd 1 Pick 25,United States,NBA 2018-2019 Players Information
Trey Burke,G,6-0,185,26,"DAL, NYK",58,5,Michigan,2013 Rnd 1 Pick 9,United States,NBA 2018-2019 Players Information
Alec Burks,SG,6-5,214,27,"CLE, SAC, UTH",64,7,Colorado,2011 Rnd 1 Pick 12,United States,NBA 2018-2019 Players Information
Deonte Burton,F,6-4,240,25,OKC,32,0,Iowa State,"2017 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Jimmy Butler,GF,6-7,230,29,"MIN, PHL",65,7,Marquette,2011 Rnd 1 Pick 30,United States,NBA 2018-2019 Players Information
Bruno Caboclo,PF,6-9,218,23,MEM,34,4,Pinheiros/Sky (Brazil),2014 Rnd 1 Pick 20,Brazil,NBA 2018-2019 Players Information
Jose Calderon,G,6-3,200,37,DET,49,13,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2018-2019 Players Information
Kentavious Caldwell-Pope,SG,6-5,204,26,LAL,82,5,Georgia,2013 Rnd 1 Pick 8,United States,NBA 2018-2019 Players Information
Isaiah Canaan,G,6-0,200,27,"MIL, MIN, PHX",30,5,Murray State,2013 Rnd 2 Pick 4,United States,NBA 2018-2019 Players Information
Clint Capela,PF,6-10,256,24,HOU,67,4,Chalon-Sur-Saone (France),2014 Rnd 1 Pick 25,Switzerland,NBA 2018-2019 Players Information
DeMarre Carroll,F,6-8,215,32,BRK,67,9,Missouri,2009 Rnd 1 Pick 27,United States,NBA 2018-2019 Players Information
Jevon Carter,PG,6-1,200,23,MEM,39,0,West Virginia,2018 Rnd 2 Pick 2,United States,NBA 2018-2019 Players Information
"Wendell Carter, Jr.",PF,6-10,270,19,CHI,44,0,Duke,2018 Rnd 1 Pick 7,United States,NBA 2018-2019 Players Information
Vince Carter,SF,6-6,220,42,ATL,76,20,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2018-2019 Players Information
Michael Carter-Williams,PG,6-5,190,27,"HOU, ORL",28,5,Syracuse,2013 Rnd 1 Pick 11,United States,NBA 2018-2019 Players Information
Alex Caruso,G,6-5,186,25,LAL,25,1,Texas A&M,"2016 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Omri Casspi,F,6-9,225,30,MEM,36,9,Maccabi FOX Tel Aviv (Israel),2009 Rnd 1 Pick 23,Israel,NBA 2018-2019 Players Information
Willie Cauley-Stein,C,7-0,240,25,SAC,81,3,Kentucky,2015 Rnd 1 Pick 6,United States,NBA 2018-2019 Players Information
Troy Caupain,G,6-4,210,23,ORL,4,0,Cincinnati,"2017 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Tyler Cavanaugh,F,6-9,240,25,UTA,11,1,George Washington,"2017 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Tyson Chandler,C,7-1,240,36,"LAL, PHX",55,17,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2018-2019 Players Information
Wilson Chandler,SF,6-9,225,31,"LAC, PHL",51,11,DePaul,2007 Rnd 1 Pick 23,United States,NBA 2018-2019 Players Information
Joe Chealey,PG,6-4,190,23,CHA,1,0,Charleston,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Chris Chiozza,PG,5-11,179,23,HOU,7,0,Florida,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Marquese Chriss,PF,6-9,240,21,"CLE, HOU",43,2,Washington,2016 Rnd 1 Pick 8,United States,NBA 2018-2019 Players Information
Gary Clark,SF,6-6,225,24,HOU,51,0,Cincinnati,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Ian Clark,G,6-3,175,27,NOP,60,5,Belmont,"2013 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Jordan Clarkson,G,6-3,194,26,CLE,81,4,Missouri,2014 Rnd 2 Pick 16,United StatesPhilippines,NBA 2018-2019 Players Information
John Collins,PF,6-9,226,21,ATL,61,1,Wake Forest,2017 Rnd 1 Pick 19,United States,NBA 2018-2019 Players Information
Zach Collins,C,6-11,250,21,POR,77,1,Gonzaga,2017 Rnd 1 Pick 10,United States,NBA 2018-2019 Players Information
Darren Collison,PG,6-0,175,31,IND,76,9,UCLA,2009 Rnd 1 Pick 21,United States,NBA 2018-2019 Players Information
"Bonzie Colson, Jr.",PF,6-5,225,23,MIL,8,0,Notre Dame,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Mike Conley,PG,6-0,175,31,MEM,70,11,Ohio State,2007 Rnd 1 Pick 4,United States,NBA 2018-2019 Players Information
Pat Connaughton,SF,6-5,209,26,MIL,61,3,Notre Dame,2015 Rnd 2 Pick 11,United States,NBA 2018-2019 Players Information
Quinn Cook,PG,6-1,180,25,GSW,74,2,Duke,"2015 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
DeMarcus Cousins,C,6-11,270,28,GSW,30,8,Kentucky,2010 Rnd 1 Pick 5,United States,NBA 2018-2019 Players Information
Robert Covington,F,6-7,209,28,"MIN, PHL",35,5,Tennessee State,"2013 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Allen Crabbe,SG,6-6,212,26,BRK,43,5,California,2013 Rnd 2 Pick 1,United States,NBA 2018-2019 Players Information
Torrey Craig,GF,6-5,221,28,DEN,75,1,USC Upstate,"2014 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Jamal Crawford,SG,6-5,195,38,PHX,64,18,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2018-2019 Players Information
Mitchell Creek,G,6-6,225,26,"BRK, MIN",5,0,Adelaide (Australia),"2014 NBA Draft, Undrafted",Australia,NBA 2018-2019 Players Information
Jae Crowder,SF,6-6,235,28,UTA,80,6,Marquette,2012 Rnd 2 Pick 4,United States,NBA 2018-2019 Players Information
Dante Cunningham,F,6-8,230,31,SAS,64,9,Villanova,2009 Rnd 2 Pick 3,United States,NBA 2018-2019 Players Information
Seth Curry,G,6-1,185,28,POR,74,5,Duke,"2013 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Stephen Curry,G,6-2,185,30,GSW,69,9,Davidson,2009 Rnd 1 Pick 7,United States,NBA 2018-2019 Players Information
Troy Daniels,G,6-4,205,27,PHX,51,5,VCU,"2013 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Anthony Davis,PF,6-10,253,25,NOP,56,6,Kentucky,2012 Rnd 1 Pick 1,United States,NBA 2018-2019 Players Information
Deyonta Davis,PF,6-9,237,22,ATL,9,2,Michigan State,2016 Rnd 2 Pick 1,United States,NBA 2018-2019 Players Information
Ed Davis,PF,6-9,218,29,BRK,81,8,North Carolina,2010 Rnd 1 Pick 13,United States,NBA 2018-2019 Players Information
Tyler Davis,C,6-10,266,21,OKC,1,0,Texas A&M,"2018 NBA Draft, Undrafted",United StatesPuerto Rico,NBA 2018-2019 Players Information
DeMar DeRozan,GF,6-6,220,29,SAS,77,9,USC,2009 Rnd 1 Pick 9,United States,NBA 2018-2019 Players Information
Dewayne Dedmon,PF,6-10,245,29,ATL,64,5,USC,"2013 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Sam Dekker,SF,6-9,230,24,"CLE, WAS",47,3,Wisconsin,2015 Rnd 1 Pick 18,United States,NBA 2018-2019 Players Information
Angel Delgado,C,6-10,230,24,LAC,2,0,Seton Hall,"2018 NBA Draft, Undrafted",Dominican Republic,NBA 2018-2019 Players Information
Matt Dellavedova,G,6-3,200,28,"CLE, MIL",48,5,Saint Mary's,"2013 NBA Draft, Undrafted",Australia,NBA 2018-2019 Players Information
Luol Deng,GF,6-9,220,33,MIN,22,14,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2018-2019 Players Information
Marcus Derrickson,PF,6-7,271,23,GSW,11,0,Georgetown,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Donte DiVincenzo,SG,6-4,203,22,MIL,27,0,Villanova,2018 Rnd 1 Pick 17,United States,NBA 2018-2019 Players Information
Cheick Diallo,PF,6-8,219,22,NOP,64,2,Kansas,2016 Rnd 2 Pick 3,Mali,NBA 2018-2019 Players Information
Hamidou Diallo,SG,6-5,202,20,OKC,51,0,Kentucky,2018 Rnd 2 Pick 15,United StatesGuinea,NBA 2018-2019 Players Information
Gorgui Dieng,FC,6-10,250,29,MIN,76,5,Louisville,2013 Rnd 1 Pick 21,Senegal,NBA 2018-2019 Players Information
Spencer Dinwiddie,PG,6-5,215,25,BRK,68,4,Colorado,2014 Rnd 2 Pick 8,United States,NBA 2018-2019 Players Information
Luka Doncic,SF,6-7,230,20,DAL,72,0,Real Madrid (Spain),2018 Rnd 1 Pick 3,Slovenia,NBA 2018-2019 Players Information
Tyler Dorsey,SG,6-5,183,23,"ATL, MEM",48,1,Oregon,2017 Rnd 2 Pick 11,United StatesGreece,NBA 2018-2019 Players Information
Damyean Dotson,SG,6-5,205,24,NYK,73,1,Houston,2017 Rnd 2 Pick 14,United States,NBA 2018-2019 Players Information
P.J. Dozier,PG,6-6,205,22,BOS,6,1,South Carolina,"2017 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Goran Dragic,G,6-4,190,32,MIA,36,10,Union Olimpija (Slovenia),2008 Rnd 2 Pick 15,Slovenia,NBA 2018-2019 Players Information
Andre Drummond,C,6-11,279,25,DET,79,6,UConn,2012 Rnd 1 Pick 9,United States,NBA 2018-2019 Players Information
Jared Dudley,PF,6-7,237,33,BRK,59,11,Boston College,2007 Rnd 1 Pick 22,United States,NBA 2018-2019 Players Information
Kris Dunn,SG,6-3,205,24,CHI,46,2,Providence,2016 Rnd 1 Pick 5,United States,NBA 2018-2019 Players Information
Kevin Durant,SF,6-11,240,30,GSW,78,11,Texas,2007 Rnd 1 Pick 2,United States,NBA 2018-2019 Players Information
Trevon Duval,PG,6-3,186,20,MIL,3,0,Duke,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Vince Edwards,SF,6-8,225,22,HOU,2,0,Purdue,2018 Rnd 2 Pick 22,United States,NBA 2018-2019 Players Information
Henry Ellenson,PF,6-10,240,22,"DET, NYK",19,2,Marquette,2016 Rnd 1 Pick 18,United States,NBA 2018-2019 Players Information
Wayne Ellington,SG,6-4,207,31,"DET, MIA",53,9,North Carolina,2009 Rnd 1 Pick 28,United States,NBA 2018-2019 Players Information
Joel Embiid,C,7-0,280,24,PHI,64,4,Kansas,2014 Rnd 1 Pick 3,Cameroon,NBA 2018-2019 Players Information
James Ennis,GF,6-6,215,28,"HOU, PHL",58,4,Long Beach State,2013 Rnd 2 Pick 20,United States,NBA 2018-2019 Players Information
Drew Eubanks,C,6-10,245,22,SAS,23,0,Oregon State,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Jacob Evans,SG,6-6,210,21,GSW,30,0,Cincinnati,2018 Rnd 1 Pick 28,United States,NBA 2018-2019 Players Information
Jawun Evans,PG,6-0,190,22,"OKC, PHX",8,1,Oklahoma State,2017 Rnd 2 Pick 9,United States,NBA 2018-2019 Players Information
Tyreke Evans,G,6-6,220,29,IND,69,9,Memphis,2009 Rnd 1 Pick 4,United States,NBA 2018-2019 Players Information
Dante Exum,PG,6-5,214,23,UTA,42,4,Australian Institute of Sport (Australian Capital Territory),2014 Rnd 1 Pick 5,Australia,NBA 2018-2019 Players Information
Kenneth Faried,F,6-8,228,29,"BRK, HOU",37,7,Morehead State,2011 Rnd 1 Pick 22,United States,NBA 2018-2019 Players Information
Derrick Favors,FC,6-10,265,27,UTA,76,8,Georgia Tech,2010 Rnd 1 Pick 3,United States,NBA 2018-2019 Players Information
Cristiano Felicio,C,6-10,275,26,CHI,60,3,Minas (Brazil),"2014 NBA Draft, Undrafted",Brazil,NBA 2018-2019 Players Information
Raymond Felton,PG,6-1,205,34,OKC,33,13,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2018-2019 Players Information
Terrance Ferguson,SG,6-7,190,20,OKC,74,1,Adelaide (Australia),2017 Rnd 1 Pick 21,United States,NBA 2018-2019 Players Information
Yogi Ferrell,G,6-0,180,25,SAC,71,2,Indiana,"2016 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Dorian Finney-Smith,SF,6-7,220,25,DAL,81,2,Florida,"2016 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Bryn Forbes,G,6-2,205,25,SAS,82,2,Michigan State,"2016 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Evan Fournier,SG,6-6,205,26,ORL,81,6,Poitiers Basket 86 (France),2012 Rnd 1 Pick 20,France,NBA 2018-2019 Players Information
De'Aaron Fox,PG,6-3,185,21,SAC,81,1,Kentucky,2017 Rnd 1 Pick 5,United States,NBA 2018-2019 Players Information
"Melvin Frazier, Jr.",SF,6-5,215,22,ORL,10,0,Tulane,2018 Rnd 2 Pick 5,United States,NBA 2018-2019 Players Information
Tim Frazier,G,6-0,172,28,"MIL, NOP",59,4,Penn State,"2014 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Jimmer Fredette,G,6-2,195,30,PHX,6,5,Brigham Young,2011 Rnd 1 Pick 10,United States,NBA 2018-2019 Players Information
Enes Freedom,F,6-10,250,26,"NYK, POR",67,7,Kentucky,2011 Rnd 1 Pick 3,SwitzerlandTurkey,NBA 2018-2019 Players Information
Channing Frye,FC,7-0,255,35,CLE,36,13,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2018-2019 Players Information
Markelle Fultz,PG,6-4,209,20,PHI,19,1,Washington,2017 Rnd 1 Pick 1,United States,NBA 2018-2019 Players Information
Danilo Gallinari,SF,6-10,236,30,LAC,68,10,AX Armani Exchange Milan (Italy),2008 Rnd 1 Pick 6,Italy,NBA 2018-2019 Players Information
Langston Galloway,G,6-1,200,27,DET,80,4,Saint Joseph's,"2014 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Billy Garrett,SG,6-6,215,24,NYK,4,0,DePaul,"2017 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Marc Gasol,C,7-1,255,34,"MEM, TOR",79,10,CB Girona (Spain),2007 Rnd 2 Pick 18,Spain,NBA 2018-2019 Players Information
Pau Gasol,FC,7-0,250,38,"MIL, SAN",30,17,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2018-2019 Players Information
Rudy Gay,SF,6-7,250,32,SAS,69,12,UConn,2006 Rnd 1 Pick 8,United States,NBA 2018-2019 Players Information
Paul George,GF,6-8,220,28,OKC,77,8,Fresno State,2010 Rnd 1 Pick 10,United States,NBA 2018-2019 Players Information
Taj Gibson,F,6-9,232,33,MIN,70,9,USC,2009 Rnd 1 Pick 26,United States,NBA 2018-2019 Players Information
Harry Giles,PF,6-10,240,20,SAC,58,1,Duke,2017 Rnd 1 Pick 20,United States,NBA 2018-2019 Players Information
Shai Gilgeous-Alexander,PG,6-6,195,20,LAC,82,0,Kentucky,2018 Rnd 1 Pick 11,Canada,NBA 2018-2019 Players Information
Rudy Gobert,C,7-1,258,26,UTA,81,5,Cholet Basket (France),2013 Rnd 1 Pick 27,France,NBA 2018-2019 Players Information
Brandon Goodwin,PG,6-0,180,23,DEN,16,0,Florida Gulf Coast,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Aaron Gordon,F,6-8,235,23,ORL,78,4,Arizona,2014 Rnd 1 Pick 4,United States,NBA 2018-2019 Players Information
Eric Gordon,G,6-3,215,30,HOU,68,10,Indiana,2008 Rnd 1 Pick 7,United StatesBahamas,NBA 2018-2019 Players Information
Marcin Gortat,FC,6-11,240,35,LAC,47,11,Koln 99ers (Germany),2005 Rnd 2 Pick 27,Poland,NBA 2018-2019 Players Information
Devonte' Graham,PG,6-1,195,24,CHA,46,0,Kansas,2018 Rnd 2 Pick 4,United States,NBA 2018-2019 Players Information
Treveon Graham,GF,6-5,219,25,BRK,35,2,VCU,"2015 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
Jerami Grant,F,6-7,210,24,OKC,80,4,Syracuse,2014 Rnd 2 Pick 9,United States,NBA 2018-2019 Players Information
Jerian Grant,SG,6-4,198,26,ORL,60,3,Notre Dame,2015 Rnd 1 Pick 19,United States,NBA 2018-2019 Players Information
Donte Grantham,PF,6-8,215,23,OKC,3,0,Clemson,"2018 NBA Draft, Undrafted",United States,NBA 2018-2019 Players Information
