Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Rodney Carney,F,6-7,205,24,MIN,67,2,Memphis,2006 Rnd 1 Pick 16,United States,NBA 2008-2009 Players Information
Matt Carroll,GF,6-6,212,28,"CHA, DAL",55,5,Notre Dame,"2003 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Anthony Carter,PG,6-1,190,33,DEN,78,10,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Vince Carter,SF,6-6,220,32,NJN,80,10,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2008-2009 Players Information
Mario Chalmers,G,6-2,190,22,MIA,82,0,Kansas,2008 Rnd 2 Pick 4,United States,NBA 2008-2009 Players Information
Tyson Chandler,C,7-1,240,26,NOP,45,7,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2008-2009 Players Information
Wilson Chandler,SF,6-9,225,21,NYK,82,1,DePaul,2007 Rnd 1 Pick 23,United States,NBA 2008-2009 Players Information
Speedy Claxton,G,5-11,170,30,ATL,2,8,Hofstra,2000 Rnd 1 Pick 20,United States,NBA 2008-2009 Players Information
Jarron Collins,C,6-11,248,30,UTA,26,7,Stanford,2001 Rnd 2 Pick 24,United States,NBA 2008-2009 Players Information
Jason Collins,C,7-0,255,30,MIN,31,7,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2008-2009 Players Information
Mardy Collins,G,6-6,220,24,"LAC, NYK",48,2,Temple,2006 Rnd 1 Pick 29,United States,NBA 2008-2009 Players Information
Nick Collison,FC,6-10,255,28,OKC,71,5,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2008-2009 Players Information
Mike Conley,PG,6-0,175,21,MEM,82,1,Ohio State,2007 Rnd 1 Pick 4,United States,NBA 2008-2009 Players Information
Brian Cook,PF,6-9,234,28,"HOU, ORL",30,5,Illinois,2003 Rnd 1 Pick 24,United States,NBA 2008-2009 Players Information
Daequan Cook,G,6-5,205,21,MIA,75,1,Ohio State,2007 Rnd 1 Pick 21,United States,NBA 2008-2009 Players Information
Jamal Crawford,SG,6-5,195,28,"GOS, NYK",65,8,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2008-2009 Players Information
Joe Crawford,G,6-5,207,22,NYK,2,0,Kentucky,2008 Rnd 2 Pick 28,United States,NBA 2008-2009 Players Information
Javaris Crittenton,G,6-5,200,21,"MEM, WAS",63,1,Georgia Tech,2007 Rnd 1 Pick 19,United States,NBA 2008-2009 Players Information
Austin Croshere,F,6-9,235,33,"MIL, SAN",14,11,Providence,1997 Rnd 1 Pick 12,United States,NBA 2008-2009 Players Information
Eddy Curry,C,7-0,295,26,NYK,3,7,Thornwood High School (Illinois),2001 Rnd 1 Pick 4,United States,NBA 2008-2009 Players Information
Samuel Dalembert,C,6-11,250,27,PHI,82,7,Seton Hall,2001 Rnd 1 Pick 26,CanadaHaiti,NBA 2008-2009 Players Information
Erick Dampier,C,6-11,265,33,DAL,80,12,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 2008-2009 Players Information
Antonio Daniels,G,6-4,195,33,"NOP, WAS",74,11,Bowling Green,1997 Rnd 1 Pick 4,United States,NBA 2008-2009 Players Information
Marquis Daniels,SF,6-6,200,28,IND,54,5,Auburn,"2003 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Jermareo Davidson,PF,6-10,230,24,GSW,14,1,Alabama,2007 Rnd 2 Pick 6,United States,NBA 2008-2009 Players Information
Baron Davis,G,6-3,215,29,LAC,65,9,UCLA,1999 Rnd 1 Pick 3,United States,NBA 2008-2009 Players Information
Glen Davis,PF,6-9,289,23,BOS,76,1,LSU,2007 Rnd 2 Pick 5,United States,NBA 2008-2009 Players Information
Paul Davis,FC,6-11,270,24,LAC,27,2,Michigan State,2006 Rnd 2 Pick 4,United States,NBA 2008-2009 Players Information
Ricky Davis,GF,6-7,195,29,LAC,36,10,Iowa,1998 Rnd 1 Pick 21,United States,NBA 2008-2009 Players Information
Luol Deng,GF,6-9,220,23,CHI,49,4,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2008-2009 Players Information
Boris Diaw,PF,6-8,250,26,"CHA, PHX",81,5,Pau-Orthez (France),2003 Rnd 1 Pick 21,France,NBA 2008-2009 Players Information
Yakhouba Diawara,SF,6-7,225,26,MIA,63,2,Pepperdine,"2005 NBA Draft, Undrafted",France,NBA 2008-2009 Players Information
Travis Diener,PG,6-1,174,27,IND,55,3,Marquette,2005 Rnd 2 Pick 8,United StatesItaly,NBA 2008-2009 Players Information
Ike Diogu,PF,6-8,255,25,"POR, SAC",29,3,Arizona State,2005 Rnd 1 Pick 9,United StatesNigeria,NBA 2008-2009 Players Information
DeSagana Diop,C,7-0,280,27,"CHA, DAL",75,7,Oak Hill Academy (Virginia),2001 Rnd 1 Pick 8,Senegal,NBA 2008-2009 Players Information
Juan Dixon,G,6-3,164,30,WAS,50,6,Maryland,2002 Rnd 1 Pick 17,United States,NBA 2008-2009 Players Information
Keyon Dooling,G,6-3,196,28,NJN,77,8,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2008-2009 Players Information
Joey Dorsey,FC,6-9,275,25,HOU,3,0,Memphis,2008 Rnd 2 Pick 3,United States,NBA 2008-2009 Players Information
Quincy Douby,G,6-3,175,24,"SAC, TOR",27,2,Rutgers,2006 Rnd 1 Pick 19,United States,NBA 2008-2009 Players Information
Chris Douglas-Roberts,SF,6-7,210,22,NJN,44,0,Memphis,2008 Rnd 2 Pick 10,United States,NBA 2008-2009 Players Information
Goran Dragic,G,6-4,190,22,PHX,55,0,Union Olimpija (Slovenia),2008 Rnd 2 Pick 15,Slovenia,NBA 2008-2009 Players Information
Jared Dudley,PF,6-7,237,23,"CHA, PHX",68,1,Boston College,2007 Rnd 1 Pick 22,United States,NBA 2008-2009 Players Information
Chris Duhon,G,6-1,190,26,NYK,79,4,Duke,2004 Rnd 2 Pick 9,United States,NBA 2008-2009 Players Information
Tim Duncan,FC,6-11,250,32,SAS,75,11,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2008-2009 Players Information
Mike Dunleavy,GF,6-9,230,28,IND,18,6,Duke,2002 Rnd 1 Pick 3,United States,NBA 2008-2009 Players Information
Kevin Durant,SF,6-11,240,20,OKC,74,1,Texas,2007 Rnd 1 Pick 2,United States,NBA 2008-2009 Players Information
Monta Ellis,G,6-3,185,23,GSW,25,3,Lanier High School (Mississippi),2005 Rnd 2 Pick 10,United States,NBA 2008-2009 Players Information
Francisco Elson,C-F,7-0,235,33,MIL,59,5,California,1999 Rnd 2 Pick 12,NetherlandsSouth Sudan,NBA 2008-2009 Players Information
Melvin Ely,FC,6-10,261,30,NOP,31,6,Fresno State,2002 Rnd 1 Pick 12,United States,NBA 2008-2009 Players Information
Maurice Evans,G-F,6-5,220,30,ATL,80,6,Texas,"2001 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Reggie Evans,PF,6-8,245,28,PHI,79,6,Iowa,"2002 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Jordan Farmar,PG,6-2,180,22,LAL,65,2,UCLA,2006 Rnd 1 Pick 26,United States,NBA 2008-2009 Players Information
Desmon Farmer,G,6-5,215,27,SAS,3,2,USC,"2004 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Raymond Felton,PG,6-1,205,24,CHA,82,3,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2008-2009 Players Information
Rudy Fernandez,SG,6-6,185,23,POR,78,0,Joventut Badalona (Spain),2007 Rnd 1 Pick 24,Spain,NBA 2008-2009 Players Information
Kyrylo Fesenko,C,7-1,280,22,UTA,21,1,BK Cherkassy (Ukraine),2007 Rnd 2 Pick 8,Ukraine,NBA 2008-2009 Players Information
Michael Finley,G-F,6-7,225,35,SAS,81,13,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 2008-2009 Players Information
Derek Fisher,G,6-1,210,34,LAL,82,12,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2008-2009 Players Information
T.J. Ford,PG,6-0,165,25,IND,74,5,Texas,2003 Rnd 1 Pick 8,United States,NBA 2008-2009 Players Information
Jeff Foster,C,6-11,236,32,IND,74,9,Texas State,1999 Rnd 1 Pick 21,United States,NBA 2008-2009 Players Information
Randy Foye,G,6-4,218,25,MIN,70,2,Villanova,2006 Rnd 1 Pick 7,United States,NBA 2008-2009 Players Information
Adonal Foyle,C,6-10,250,33,"MEM, ORL",10,11,Colgate,1997 Rnd 1 Pick 8,Saint Vincent and the GrenadinesUnited States,NBA 2008-2009 Players Information
Channing Frye,FC,7-0,255,25,POR,63,3,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2008-2009 Players Information
Dan Gadzuric,FC,6-11,240,31,MIL,67,6,UCLA,2002 Rnd 2 Pick 5,NetherlandsUnited States,NBA 2008-2009 Players Information
Danilo Gallinari,SF,6-10,236,20,NYK,28,0,AX Armani Exchange Milan (Italy),2008 Rnd 1 Pick 6,Italy,NBA 2008-2009 Players Information
Francisco Garcia,GF,6-7,195,27,SAC,65,3,Louisville,2005 Rnd 1 Pick 23,Dominican Republic,NBA 2008-2009 Players Information
Thomas Gardner,G,6-5,225,24,ATL,16,1,Missouri,"2006 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Kevin Garnett,PF,6-11,240,32,BOS,57,13,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2008-2009 Players Information
Marc Gasol,C,7-1,255,24,MEM,82,0,CB Girona (Spain),2007 Rnd 2 Pick 18,Spain,NBA 2008-2009 Players Information
Pau Gasol,FC,7-0,250,28,LAL,81,7,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2008-2009 Players Information
Rudy Gay,SF,6-7,250,22,MEM,79,2,UConn,2006 Rnd 1 Pick 8,United States,NBA 2008-2009 Players Information
Devean George,F-G,6-8,235,31,DAL,43,9,Augsburg College,1999 Rnd 1 Pick 23,United States,NBA 2008-2009 Players Information
Daniel Gibson,G,6-2,200,23,CLE,75,2,Texas,2006 Rnd 2 Pick 12,United States,NBA 2008-2009 Players Information
J.R. Giddens,GF,6-5,210,24,BOS,6,0,New Mexico,2008 Rnd 1 Pick 30,United States,NBA 2008-2009 Players Information
Eddie Gill,PG,6-0,190,30,MIL,6,7,Weber State,"2000 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Manu Ginobili,SG,6-6,205,31,SAS,44,6,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2008-2009 Players Information
Ryan Gomes,F,6-7,245,26,MIN,82,3,Providence,2005 Rnd 2 Pick 20,United States,NBA 2008-2009 Players Information
Drew Gooden,FC,6-10,250,27,"CHI, SAC, SAN",51,6,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2008-2009 Players Information
Ben Gordon,SG,6-3,200,25,CHI,82,4,UConn,2004 Rnd 1 Pick 3,EnglandUnited States,NBA 2008-2009 Players Information
Eric Gordon,G,6-3,215,20,LAC,78,0,Indiana,2008 Rnd 1 Pick 7,United StatesBahamas,NBA 2008-2009 Players Information
Marcin Gortat,FC,6-11,240,25,ORL,63,1,Koln 99ers (Germany),2005 Rnd 2 Pick 27,Poland,NBA 2008-2009 Players Information
Joey Graham,G,6-7,225,26,TOR,78,3,Oklahoma State,2005 Rnd 1 Pick 16,United States,NBA 2008-2009 Players Information
Stephen Graham,GF,6-6,215,26,IND,52,3,Oklahoma State,"2005 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Danny Granger,GF,6-9,222,25,IND,67,3,New Mexico,2005 Rnd 1 Pick 17,United States,NBA 2008-2009 Players Information
Aaron Gray,C,7-0,270,24,CHI,56,1,Pittsburgh,2007 Rnd 2 Pick 19,United States,NBA 2008-2009 Players Information
Gerald Green,GF,6-7,205,23,DAL,38,3,Gulf Shores Academy (Texas),2005 Rnd 1 Pick 18,United States,NBA 2008-2009 Players Information
Jeff Green,F,6-8,235,22,OKC,78,1,Georgetown,2007 Rnd 1 Pick 5,United States,NBA 2008-2009 Players Information
Willie Green,SG,6-3,201,27,PHI,81,5,Detroit-Mercy,2003 Rnd 2 Pick 12,United States,NBA 2008-2009 Players Information
Donte Greene,F,6-11,226,21,SAC,55,0,Syracuse,2008 Rnd 1 Pick 28,United StatesGermany,NBA 2008-2009 Players Information
Hamed Haddadi,C,7-2,265,23,MEM,19,0,Saba Mehr Qazvin BC (Iran),"2004 NBA Draft, Undrafted",Iran,NBA 2008-2009 Players Information
Malik Hairston,SF,6-6,220,22,SAS,15,0,Oregon,2008 Rnd 2 Pick 18,United States,NBA 2008-2009 Players Information
Richard Hamilton,SG,6-7,193,31,DET,67,9,UConn,1999 Rnd 1 Pick 7,United States,NBA 2008-2009 Players Information
Matt Harpring,F,6-7,230,32,UTA,63,10,Georgia Tech,1998 Rnd 1 Pick 15,United States,NBA 2008-2009 Players Information
Al Harrington,F,6-9,245,29,"GOS, NYK",73,10,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2008-2009 Players Information
Devin Harris,G,6-3,185,26,NJN,69,4,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2008-2009 Players Information
Jason Hart,G,6-3,180,30,"DEN, LAC",39,7,Syracuse,2000 Rnd 2 Pick 20,United States,NBA 2008-2009 Players Information
Udonis Haslem,FC,6-7,235,28,MIA,75,5,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Trenton Hassell,F,6-5,227,29,NJN,53,7,Austin Peay,2001 Rnd 2 Pick 1,United States,NBA 2008-2009 Players Information
Spencer Hawes,C,7-1,245,20,SAC,77,1,Washington,2007 Rnd 1 Pick 10,United States,NBA 2008-2009 Players Information
Chuck Hayes,PF,6-6,240,25,HOU,71,3,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Jarvis Hayes,SF,6-6,220,27,NJN,74,5,Georgia,2003 Rnd 1 Pick 10,United StatesQatar,NBA 2008-2009 Players Information
Brendan Haywood,C,7-0,263,29,WAS,6,7,North Carolina,2001 Rnd 1 Pick 20,United States,NBA 2008-2009 Players Information
Luther Head,G,6-3,185,26,"HOU, MIA",32,3,Illinois,2005 Rnd 1 Pick 24,United States,NBA 2008-2009 Players Information
Walter Herrmann,F,6-9,225,29,DET,59,2,Unicaja (Spain),"2001 NBA Draft, Undrafted",Argentina,NBA 2008-2009 Players Information
Roy Hibbert,C,7-2,270,22,IND,70,0,Georgetown,2008 Rnd 1 Pick 17,United States,NBA 2008-2009 Players Information
J.J. Hickson,PF,6-9,242,20,CLE,62,0,NC State,2008 Rnd 1 Pick 19,United States,NBA 2008-2009 Players Information
George Hill,G,6-3,188,22,SAS,77,0,IUPUI,2008 Rnd 1 Pick 26,United States,NBA 2008-2009 Players Information
Grant Hill,SF,6-8,225,36,PHX,82,14,Duke,1994 Rnd 1 Pick 3,United States,NBA 2008-2009 Players Information
Steven Hill,C,7-0,248,23,OKC,1,0,Arkansas,"2008 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Kirk Hinrich,G,6-4,190,28,CHI,51,5,Kansas,2003 Rnd 1 Pick 7,United States,NBA 2008-2009 Players Information
Ryan Hollins,C,7-0,230,24,"CHA, DAL",45,2,UCLA,2006 Rnd 2 Pick 20,United States,NBA 2008-2009 Players Information
Al Horford,FC,6-9,240,22,ATL,67,1,Florida,2007 Rnd 1 Pick 3,Dominican RepublicUnited States,NBA 2008-2009 Players Information
Eddie House,G,6-1,190,30,BOS,81,8,Arizona State,2000 Rnd 2 Pick 8,United States,NBA 2008-2009 Players Information
Dwight Howard,C,6-11,265,23,ORL,79,4,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2008-2009 Players Information
Josh Howard,GF,6-7,210,28,DAL,52,5,Wake Forest,2003 Rnd 1 Pick 29,United States,NBA 2008-2009 Players Information
Juwan Howard,PF,6-9,240,36,"CHA, DEN",42,14,Michigan,1994 Rnd 1 Pick 5,United States,NBA 2008-2009 Players Information
Larry Hughes,G,6-5,184,30,"CHI, NYK",55,10,Saint Louis,1998 Rnd 1 Pick 8,United States,NBA 2008-2009 Players Information
Kris Humphries,PF,6-9,235,24,TOR,29,4,Minnesota,2004 Rnd 1 Pick 14,United States,NBA 2008-2009 Players Information
Lindsey Hunter,G,6-2,195,38,CHI,28,15,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 2008-2009 Players Information
Othello Hunter,FC,6-8,225,22,ATL,16,0,Ohio State,"2008 NBA Draft, Undrafted",United States,NBA 2008-2009 Players Information
Andre Iguodala,SF,6-6,215,25,PHI,82,4,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2008-2009 Players Information
Zydrunas Ilgauskas,C,7-3,260,33,CLE,65,12,BC Aisciai-Atletas (Lithuania),1996 Rnd 1 Pick 20,Lithuania,NBA 2008-2009 Players Information
Allen Iverson,G,6-0,165,33,"DEN, DET",57,12,Georgetown,1996 Rnd 1 Pick 1,United States,NBA 2008-2009 Players Information
Royal Ivey,G,6-4,215,27,PHI,71,4,Texas,2004 Rnd 2 Pick 8,United States,NBA 2008-2009 Players Information
