Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Tom Hawkins,F,6-5,210,29,CIN,79,6,Notre Dame,1959 Rnd 1 Pick 3,United States,NBA 1965-1966 Players Information
Fred Hetzel,F,6-8,220,23,GSW,53,0,Davidson,1965 Rnd 1 Pick 1,United States,NBA 1965-1966 Players Information
Art Heyman,GF,6-5,205,24,"CIN, PHL",17,2,Duke,1963 Rnd 1 Pick 1,United States,NBA 1965-1966 Players Information
Wayne Hightower,F,6-8,230,26,WAS,24,3,Kansas,1962 Rnd 1 Pick 5,United States,NBA 1965-1966 Players Information
Bailey Howell,SF,6-7,210,29,WAS,78,6,Mississippi State,1959 Rnd 1 Pick 2,United States,NBA 1965-1966 Players Information
Darrall Imhoff,C,6-10,220,27,LAL,77,5,California,1960 Rnd 1 Pick 3,United States,NBA 1965-1966 Players Information
Luke Jackson,FC,6-9,240,24,PHI,78,1,Texas-RGV,1964 Rnd 1 Pick 4,United States,NBA 1965-1966 Players Information
Gus Johnson,FC,6-6,230,27,WAS,41,2,Idaho,1963 Rnd 2 Pick 2,United States,NBA 1965-1966 Players Information
K.C. Jones,G,6-1,200,33,BOS,80,7,San Francisco,1955 Rnd 11 Pick 5,United States,NBA 1965-1966 Players Information
Sam Jones,GF,6-4,198,32,BOS,67,8,North Carolina Central,1956 Rnd 8 Pick 3,United States,NBA 1965-1966 Players Information
Wali Jones,G,6-2,180,24,PHI,80,1,Villanova,1964 Rnd 3 Pick 2,United States,NBA 1965-1966 Players Information
Red Kerr,FC,6-9,230,33,WAS,71,11,Illinois,1954 Rnd 1 Pick 6,United States,NBA 1965-1966 Players Information
Jim King,G,6-2,175,25,LAL,76,2,Tulsa,1963 Rnd 2 Pick 5,United States,NBA 1965-1966 Players Information
Don Kojis,SF,6-3,202,27,DET,60,2,Marquette,1961 Rnd 2 Pick 12,United States,NBA 1965-1966 Players Information
Howard Komives,PG,6-1,185,24,NYK,80,1,Bowling Green,1964 Rnd 2 Pick 6,United States,NBA 1965-1966 Players Information
Rudy LaRusso,FC,6-7,220,28,LAL,76,6,Dartmouth,1959 Rnd 2 Pick 4,United States,NBA 1965-1966 Players Information
Kevin Loughery,SG,6-3,190,25,WAS,74,3,St. John's,1961 Rnd 11 Pick 1,United States,NBA 1965-1966 Players Information
Jerry Lucas,FC,6-8,230,25,CIN,79,2,Ohio State,"1962 NBA Draft, Undrafted",United States,NBA 1965-1966 Players Information
Jon McGlocklin,GF,6-5,205,22,CIN,72,0,Indiana,1965 Rnd 3 Pick 7,United States,NBA 1965-1966 Players Information
McCoy McLemore,SF,6-7,230,23,GSW,80,1,Drake,1964 Rnd 3 Pick 7,United States,NBA 1965-1966 Players Information
Thales McReynolds,G,6-3,185,22,WAS,5,0,Miles College,1965 Rnd 11 Pick 2,United States,NBA 1965-1966 Players Information
Tom Meschery,F,6-6,215,27,GSW,80,4,Saint Mary's,1961 Rnd 1 Pick 7,China,NBA 1965-1966 Players Information
Eddie Miles,SG,6-4,195,25,DET,80,2,Seattle,1963 Rnd 1 Pick 4,United States,NBA 1965-1966 Players Information
Jeff Mullins,GF,6-4,190,23,STH,43,1,Duke,1964 Rnd 1 Pick 5,United States,NBA 1965-1966 Players Information
Willie Naulls,F,6-6,225,31,BOS,71,9,UCLA,1956 Rnd 2 Pick 2,United States,NBA 1965-1966 Players Information
Don Nelson,F,6-6,210,25,BOS,75,3,Iowa,1962 Rnd 3 Pick 1,United States,NBA 1965-1966 Players Information
Paul Neumann,PG,6-1,170,28,GSW,66,4,Stanford,1959 Rnd 4 Pick 5,United States,NBA 1965-1966 Players Information
Don Ohl,SG,6-3,190,29,WAS,73,5,Illinois,1958 Rnd 5 Pick 5,United States,NBA 1965-1966 Players Information
Bud Olsen,PF,6-8,220,25,"CIN, GOS",56,3,Louisville,1962 Rnd 2 Pick 6,United States,NBA 1965-1966 Players Information
Gary Phillips,G,6-3,189,26,GSW,63,4,Houston,1961 Rnd 1 Pick 9,United States,NBA 1965-1966 Players Information
Ron Reed,F,6-5,205,23,DET,57,0,Notre Dame,1965 Rnd 3 Pick 3,United States,NBA 1965-1966 Players Information
Willis Reed,FC,6-9,240,23,NYK,76,1,Grambling State,1964 Rnd 2 Pick 1,United States,NBA 1965-1966 Players Information
Oscar Robertson,G,6-5,220,27,CIN,76,5,Cincinnati,1960 Rnd 1 Pick 1,United States,NBA 1965-1966 Players Information
Guy Rodgers,PG,6-0,185,30,GSW,79,7,Temple,"1958 NBA Draft, Undrafted",United States,NBA 1965-1966 Players Information
Bill Russell,C,6-10,215,32,BOS,78,9,San Francisco,1956 Rnd 1 Pick 2,United States,NBA 1965-1966 Players Information
Satch Sanders,PF,6-6,210,27,BOS,72,5,NYU,1960 Rnd 1 Pick 8,United States,NBA 1965-1966 Players Information
Woody Sauldsberry,FC,6-7,220,31,BOS,39,6,Texas Southern,1957 Rnd 8 Pick 5,United States,NBA 1965-1966 Players Information
Ray Scott,FC,6-9,215,27,DET,79,4,Allentown (United States),1961 Rnd 1 Pick 4,United States,NBA 1965-1966 Players Information
Larry Siegfried,G,6-3,190,26,BOS,71,2,Ohio State,1961 Rnd 1 Pick 3,United States,NBA 1965-1966 Players Information
Paul Silas,PF,6-7,225,22,STH,46,1,Creighton,1964 Rnd 2 Pick 3,United States,NBA 1965-1966 Players Information
Jerry Sloan,GF,6-5,195,23,WAS,58,0,Evansville,1964 Rnd 3 Pick 3,United States,NBA 1965-1966 Players Information
Adrian Smith,PG,6-1,180,29,CIN,80,4,Kentucky,1958 Rnd 15 Pick 1,United States,NBA 1965-1966 Players Information
Willie Somerset,PG,5-8,170,23,WAS,7,0,Duquesne,1965 Rnd 7 Pick 3,United States,NBA 1965-1966 Players Information
Dave Stallworth,SF,6-7,200,24,NYK,78,0,Wichita State,1965 Rnd 1 Pick 3,United States,NBA 1965-1966 Players Information
Joe Strawder,C,6-10,235,25,DET,79,0,Bradley,1964 Rnd 4 Pick 9,United States,NBA 1965-1966 Players Information
Tom Thacker,G,6-2,170,26,CIN,50,2,Cincinnati,"1963 NBA Draft, Undrafted",United States,NBA 1965-1966 Players Information
John Thompson,C,6-10,225,24,BOS,10,1,Providence,1964 Rnd 3 Pick 9,United States,NBA 1965-1966 Players Information
Rod Thorn,G,6-4,195,24,"DET, STH",73,2,West Virginia,1963 Rnd 1 Pick 2,United States,NBA 1965-1966 Players Information
Nate Thurmond,FC,6-11,225,24,GSW,72,3,Bowling Green,1963 Rnd 1 Pick 3,United States,NBA 1965-1966 Players Information
Gene Tormohlen,FC,6-8,230,28,STH,70,2,Tennessee,1959 Rnd 2 Pick 5,United States,NBA 1965-1966 Players Information
John Tresvant,PF,6-7,215,26,"DET, STH",61,1,Seattle,1964 Rnd 5 Pick 6,United States,NBA 1965-1966 Players Information
Jack Twyman,F,6-6,210,31,CIN,72,10,Cincinnati,1955 Rnd 2 Pick 2,United States,NBA 1965-1966 Players Information
Dick Van Arsdale,GF,6-5,210,23,NYK,79,0,Indiana,1965 Rnd 2 Pick 2,United States,NBA 1965-1966 Players Information
Tom Van Arsdale,GF,6-5,202,23,DET,79,0,Indiana,1965 Rnd 2 Pick 3,United States,NBA 1965-1966 Players Information
Chico Vaughn,G,6-2,190,26,"DET, STH",54,3,Southern Illinois,1962 Rnd 4 Pick 1,United States,NBA 1965-1966 Players Information
Chet Walker,F,6-6,212,26,PHI,80,3,Bradley,1962 Rnd 2 Pick 5,United States,NBA 1965-1966 Players Information
Gerry Ward,G,6-4,195,24,PHI,65,2,Boston College,1963 Rnd 1 Pick 5,United States,NBA 1965-1966 Players Information
Ben Warley,F,6-5,200,29,"PHL, WAS",55,3,Tennessee State,1960 Rnd 4 Pick 3,United States,NBA 1965-1966 Players Information
Bob Warlick,SG,6-5,200,24,DET,10,0,Pepperdine,"1963 NBA Draft, Undrafted",United States,NBA 1965-1966 Players Information
Jim Washington,PF,6-6,210,22,STH,64,0,Villanova,1965 Rnd 1 Pick 6,United States,NBA 1965-1966 Players Information
Ronnie Watts,SF,6-6,210,22,BOS,1,0,Wake Forest,1965 Rnd 2 Pick 9,United States,NBA 1965-1966 Players Information
Bob Weiss,SG,6-2,180,23,PHI,7,0,Penn State,1965 Rnd 3 Pick 5,United States,NBA 1965-1966 Players Information
Jerry West,SG,6-2,185,27,LAL,79,5,West Virginia,1960 Rnd 1 Pick 2,United States,NBA 1965-1966 Players Information
Gene Wiley,FC,6-10,210,28,LAL,66,3,Wichita State,1962 Rnd 2 Pick 8,United States,NBA 1965-1966 Players Information
Lenny Wilkens,PG,6-1,180,28,STH,69,5,Providence,1960 Rnd 1 Pick 6,United States,NBA 1965-1966 Players Information
Jiff Wilson,FC,6-8,225,23,CIN,47,1,Cincinnati,"1964 NBA Draft, Undrafted",United States,NBA 1965-1966 Players Information
