Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Renaldo Balkman,F,6-8,208,25,DEN,13,3,South Carolina,2006 Rnd 1 Pick 20,United StatesPuerto Rico,NBA 2009-2010 Players Information
Marcus Banks,G,6-2,200,28,TOR,22,6,UNLV,2003 Rnd 1 Pick 13,United States,NBA 2009-2010 Players Information
Leandro Barbosa,G,6-3,194,27,PHX,44,6,Bauru (Brazil),2003 Rnd 1 Pick 28,Brazil,NBA 2009-2010 Players Information
J.J. Barea,G,5-10,180,25,DAL,78,3,Northeastern,"2006 NBA Draft, Undrafted",Puerto RicoUnited States,NBA 2009-2010 Players Information
Andrea Bargnani,FC,7-0,245,24,TOR,80,3,Universo De'Longhi Treviso (Italy),2006 Rnd 1 Pick 1,Italy,NBA 2009-2010 Players Information
Matt Barnes,GF,6-7,226,29,ORL,81,7,UCLA,2002 Rnd 2 Pick 17,United States,NBA 2009-2010 Players Information
Earl Barron,C,7-0,250,28,NYK,7,4,Memphis,"2003 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Brandon Bass,PF,6-8,250,24,ORL,50,4,LSU,2005 Rnd 2 Pick 3,United States,NBA 2009-2010 Players Information
Tony Battie,PF,6-11,230,34,NJN,15,12,Texas Tech,1997 Rnd 1 Pick 5,United States,NBA 2009-2010 Players Information
Shane Battier,F,6-8,220,31,HOU,67,8,Duke,2001 Rnd 1 Pick 6,United States,NBA 2009-2010 Players Information
Nicolas Batum,F,6-8,230,21,POR,37,1,Le Mans Sarthe Basket (France),2008 Rnd 1 Pick 25,France,NBA 2009-2010 Players Information
Jerryd Bayless,G,6-3,210,21,POR,74,1,Arizona,2008 Rnd 1 Pick 11,United States,NBA 2009-2010 Players Information
Michael Beasley,PF,6-9,235,21,MIA,78,1,Kansas State,2008 Rnd 1 Pick 2,United States,NBA 2009-2010 Players Information
Rodrigue Beaubois,G,6-1,183,22,DAL,56,0,Cholet Basket (France),2009 Rnd 1 Pick 25,France,NBA 2009-2010 Players Information
Marco Belinelli,G,6-5,225,23,TOR,66,2,Fortituto Kontatto Bologna (Italy),2007 Rnd 1 Pick 18,Italy,NBA 2009-2010 Players Information
Charlie Bell,G,6-3,200,30,MIL,71,5,Michigan State,"2001 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Raja Bell,SG,6-5,204,33,"CHA, GOS",6,10,Florida International,"1999 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Jonathan Bender,F,6-11,202,29,NYK,25,7,Picayune High School (Mississippi),1999 Rnd 1 Pick 5,United States,NBA 2009-2010 Players Information
Mike Bibby,G,6-2,195,31,ATL,80,11,Arizona,1998 Rnd 1 Pick 2,United States,NBA 2009-2010 Players Information
Andris Biedrins,C,7-0,250,23,GSW,33,5,BK Skonto Riga  (Latvia),2004 Rnd 1 Pick 11,Latvia,NBA 2009-2010 Players Information
Chauncey Billups,G,6-3,210,33,DEN,73,12,Colorado,1997 Rnd 1 Pick 3,United States,NBA 2009-2010 Players Information
DeJuan Blair,F,6-8,270,20,SAS,82,0,Pittsburgh,2009 Rnd 2 Pick 7,United States,NBA 2009-2010 Players Information
Steve Blake,G,6-3,172,30,"LAC, POR",80,6,Maryland,2003 Rnd 2 Pick 9,United States,NBA 2009-2010 Players Information
Andray Blatche,PF,6-11,260,23,WAS,81,4,South Kent School (Connecticut),2005 Rnd 2 Pick 19,United StatesPhilippines,NBA 2009-2010 Players Information
Keith Bogans,GF,6-5,215,29,SAS,79,6,Kentucky,2003 Rnd 2 Pick 14,United States,NBA 2009-2010 Players Information
Andrew Bogut,C,7-0,260,25,MIL,69,4,Utah,2005 Rnd 1 Pick 1,Australia,NBA 2009-2010 Players Information
Matt Bonner,FC,6-10,235,29,SAS,65,5,Florida,2003 Rnd 2 Pick 16,United States,NBA 2009-2010 Players Information
Josh Boone,C,6-10,237,25,NJN,63,3,UConn,2006 Rnd 1 Pick 23,United States,NBA 2009-2010 Players Information
Carlos Boozer,PF,6-9,266,28,UTA,78,7,Duke,2002 Rnd 2 Pick 6,GermanyUnited States,NBA 2009-2010 Players Information
Chris Bosh,PF,6-11,235,25,TOR,70,6,Georgia Tech,2003 Rnd 1 Pick 4,United States,NBA 2009-2010 Players Information
Ryan Bowen,F,6-9,218,34,OKC,1,9,Iowa,1998 Rnd 2 Pick 26,United States,NBA 2009-2010 Players Information
Earl Boykins,G,5-5,135,33,WAS,67,10,Eastern Michigan,"1998 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Elton Brand,PF,6-9,254,30,PHI,76,10,Duke,1999 Rnd 1 Pick 1,United States,NBA 2009-2010 Players Information
Corey Brewer,GF,6-9,186,23,MIN,82,2,Florida,2007 Rnd 1 Pick 7,United States,NBA 2009-2010 Players Information
Ronnie Brewer,GF,6-7,235,24,"MEM, UTH",58,3,Arkansas,2006 Rnd 1 Pick 14,United States,NBA 2009-2010 Players Information
Primoz Brezec,C,7-2,252,30,"MIL, PHL",21,7,Union Olimpija (Slovenia),2000 Rnd 1 Pick 27,Slovenia,NBA 2009-2010 Players Information
Jon Brockman,PF,6-7,255,22,SAC,52,0,Washington,2009 Rnd 2 Pick 8,United States,NBA 2009-2010 Players Information
Aaron Brooks,G,6-0,161,25,HOU,82,2,Oregon,2007 Rnd 1 Pick 26,United States,NBA 2009-2010 Players Information
Bobby Brown,PG,6-2,175,25,"LAC, NOP",45,1,Cal State Fullerton,"2007 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Derrick Brown,F,6-7,225,22,CHA,57,0,Xavier,2009 Rnd 2 Pick 10,United States,NBA 2009-2010 Players Information
Devin Brown,SF,6-5,220,31,"CHI, NOP",50,7,Texas-San Antonio,"2002 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Kwame Brown,C,6-11,290,27,DET,48,8,Glynn Academy (Georgia),2001 Rnd 1 Pick 1,United States,NBA 2009-2010 Players Information
Shannon Brown,G,6-4,210,24,LAL,82,3,Michigan State,2006 Rnd 1 Pick 25,United States,NBA 2009-2010 Players Information
Kobe Bryant,SG,6-6,212,31,LAL,73,13,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 2009-2010 Players Information
Chase Budinger,GF,6-7,215,21,HOU,74,0,Arizona,2009 Rnd 2 Pick 14,United States,NBA 2009-2010 Players Information
Caron Butler,SF,6-7,228,29,"DAL, WAS",74,7,UConn,2002 Rnd 1 Pick 10,United States,NBA 2009-2010 Players Information
Rasual Butler,GF,6-7,215,30,LAC,82,7,La Salle,2002 Rnd 2 Pick 24,United States,NBA 2009-2010 Players Information
Andrew Bynum,C,7-0,285,22,LAL,65,4,St. Joseph High School (New Jersey),2005 Rnd 1 Pick 10,United States,NBA 2009-2010 Players Information
Will Bynum,G,6-0,185,27,DET,63,2,Georgia Tech,"2005 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Jose Calderon,G,6-3,200,28,TOR,68,4,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2009-2010 Players Information
Marcus Camby,C,6-11,240,35,"LAC, POR",74,13,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 2009-2010 Players Information
Brian Cardinal,PF,6-8,245,32,MIN,29,9,Purdue,2000 Rnd 2 Pick 15,United States,NBA 2009-2010 Players Information
Rodney Carney,F,6-7,205,25,PHI,68,3,Memphis,2006 Rnd 1 Pick 16,United States,NBA 2009-2010 Players Information
DeMarre Carroll,F,6-8,215,23,MEM,71,0,Missouri,2009 Rnd 1 Pick 27,United States,NBA 2009-2010 Players Information
Matt Carroll,GF,6-6,212,29,DAL,25,6,Notre Dame,"2003 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Anthony Carter,PG,6-1,190,34,DEN,54,11,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Vince Carter,SF,6-6,220,33,ORL,75,11,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2009-2010 Players Information
Omri Casspi,F,6-9,225,21,SAC,77,0,Maccabi FOX Tel Aviv (Israel),2009 Rnd 1 Pick 23,Israel,NBA 2009-2010 Players Information
Mario Chalmers,G,6-2,190,23,MIA,73,1,Kansas,2008 Rnd 2 Pick 4,United States,NBA 2009-2010 Players Information
Tyson Chandler,C,7-1,240,27,CHA,51,8,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2009-2010 Players Information
Wilson Chandler,SF,6-9,225,22,NYK,65,2,DePaul,2007 Rnd 1 Pick 23,United States,NBA 2009-2010 Players Information
Earl Clark,F,6-10,234,22,PHX,51,0,Louisville,2009 Rnd 1 Pick 14,United States,NBA 2009-2010 Players Information
Jarron Collins,C,6-11,248,31,PHX,34,8,Stanford,2001 Rnd 2 Pick 24,United States,NBA 2009-2010 Players Information
Jason Collins,C,7-0,255,31,ATL,24,8,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2009-2010 Players Information
Mardy Collins,G,6-6,220,25,LAC,43,3,Temple,2006 Rnd 1 Pick 29,United States,NBA 2009-2010 Players Information
Darren Collison,PG,6-0,175,22,NOP,76,0,UCLA,2009 Rnd 1 Pick 21,United States,NBA 2009-2010 Players Information
Nick Collison,FC,6-10,255,29,OKC,75,6,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2009-2010 Players Information
Mike Conley,PG,6-0,175,22,MEM,80,2,Ohio State,2007 Rnd 1 Pick 4,United States,NBA 2009-2010 Players Information
Will Conroy,G,6-2,195,27,HOU,5,1,Washington,"2005 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Brian Cook,PF,6-9,234,29,HOU,15,6,Illinois,2003 Rnd 1 Pick 24,United States,NBA 2009-2010 Players Information
Daequan Cook,G,6-5,205,22,MIA,45,2,Ohio State,2007 Rnd 1 Pick 21,United States,NBA 2009-2010 Players Information
Jamal Crawford,SG,6-5,195,29,ATL,79,9,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2009-2010 Players Information
Dante Cunningham,F,6-8,230,22,POR,63,0,Villanova,2009 Rnd 2 Pick 3,United States,NBA 2009-2010 Players Information
Eddy Curry,C,7-0,295,27,NYK,7,8,Thornwood High School (Illinois),2001 Rnd 1 Pick 4,United States,NBA 2009-2010 Players Information
JamesOn Curry,G,6-4,200,24,LAC,1,1,Oklahoma State,2007 Rnd 2 Pick 21,United States,NBA 2009-2010 Players Information
Stephen Curry,G,6-2,185,21,GSW,80,0,Davidson,2009 Rnd 1 Pick 7,United States,NBA 2009-2010 Players Information
Samuel Dalembert,C,6-11,250,28,PHI,82,8,Seton Hall,2001 Rnd 1 Pick 26,CanadaHaiti,NBA 2009-2010 Players Information
Erick Dampier,C,6-11,265,34,DAL,55,13,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 2009-2010 Players Information
Marquis Daniels,SF,6-6,200,29,BOS,51,6,Auburn,"2003 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Baron Davis,G,6-3,215,30,LAC,75,10,UCLA,1999 Rnd 1 Pick 3,United States,NBA 2009-2010 Players Information
Glen Davis,PF,6-9,289,24,BOS,54,2,LSU,2007 Rnd 2 Pick 5,United States,NBA 2009-2010 Players Information
Paul Davis,FC,6-11,270,25,WAS,2,3,Michigan State,2006 Rnd 2 Pick 4,United States,NBA 2009-2010 Players Information
Ricky Davis,GF,6-7,195,30,LAC,36,11,Iowa,1998 Rnd 1 Pick 21,United States,NBA 2009-2010 Players Information
Austin Daye,F,6-11,220,21,DET,69,0,Gonzaga,2009 Rnd 1 Pick 15,United States,NBA 2009-2010 Players Information
DeMar DeRozan,GF,6-6,220,20,TOR,77,0,USC,2009 Rnd 1 Pick 9,United States,NBA 2009-2010 Players Information
Carlos Delfino,SG,6-6,230,27,MIL,75,4,Fortituto Kontatto Bologna (Italy),2003 Rnd 1 Pick 25,Argentina,NBA 2009-2010 Players Information
Luol Deng,GF,6-9,220,24,CHI,70,5,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2009-2010 Players Information
Boris Diaw,PF,6-8,250,27,CHA,82,6,Pau-Orthez (France),2003 Rnd 1 Pick 21,France,NBA 2009-2010 Players Information
Yakhouba Diawara,SF,6-7,225,27,MIA,6,3,Pepperdine,"2005 NBA Draft, Undrafted",France,NBA 2009-2010 Players Information
Travis Diener,PG,6-1,174,28,"IND, POR",9,4,Marquette,2005 Rnd 2 Pick 8,United StatesItaly,NBA 2009-2010 Players Information
DeSagana Diop,C,7-0,280,28,CHA,27,8,Oak Hill Academy (Virginia),2001 Rnd 1 Pick 8,Senegal,NBA 2009-2010 Players Information
Keyon Dooling,G,6-3,196,29,NJN,53,9,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2009-2010 Players Information
Joey Dorsey,FC,6-9,275,26,"HOU, SAC",15,1,Memphis,2008 Rnd 2 Pick 3,United States,NBA 2009-2010 Players Information
Toney Douglas,G,6-2,195,23,NYK,56,0,Florida State,2009 Rnd 1 Pick 29,United States,NBA 2009-2010 Players Information
Chris Douglas-Roberts,SF,6-7,210,23,NJN,67,1,Memphis,2008 Rnd 2 Pick 10,United States,NBA 2009-2010 Players Information
Goran Dragic,G,6-4,190,23,PHX,80,1,Union Olimpija (Slovenia),2008 Rnd 2 Pick 15,Slovenia,NBA 2009-2010 Players Information
Jared Dudley,PF,6-7,237,24,PHX,82,2,Boston College,2007 Rnd 1 Pick 22,United States,NBA 2009-2010 Players Information
Chris Duhon,G,6-1,190,27,NYK,67,5,Duke,2004 Rnd 2 Pick 9,United States,NBA 2009-2010 Players Information
Tim Duncan,FC,6-11,250,33,SAS,78,12,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2009-2010 Players Information
Mike Dunleavy,GF,6-9,230,29,IND,67,7,Duke,2002 Rnd 1 Pick 3,United States,NBA 2009-2010 Players Information
Kevin Durant,SF,6-11,240,21,OKC,82,2,Texas,2007 Rnd 1 Pick 2,United States,NBA 2009-2010 Players Information
Wayne Ellington,SG,6-4,207,22,MIN,76,0,North Carolina,2009 Rnd 1 Pick 28,United States,NBA 2009-2010 Players Information
Monta Ellis,G,6-3,185,24,GSW,64,4,Lanier High School (Mississippi),2005 Rnd 2 Pick 10,United States,NBA 2009-2010 Players Information
Francisco Elson,C-F,7-0,235,34,"MIL, PHL",12,6,California,1999 Rnd 2 Pick 12,NetherlandsSouth Sudan,NBA 2009-2010 Players Information
Maurice Evans,G-F,6-5,220,31,ATL,79,7,Texas,"2001 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Reggie Evans,PF,6-8,245,29,TOR,28,7,Iowa,"2002 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Tyreke Evans,G,6-6,220,20,SAC,72,0,Memphis,2009 Rnd 1 Pick 4,United States,NBA 2009-2010 Players Information
Jordan Farmar,PG,6-2,180,23,LAL,82,3,UCLA,2006 Rnd 1 Pick 26,United States,NBA 2009-2010 Players Information
Raymond Felton,PG,6-1,205,25,CHA,80,4,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2009-2010 Players Information
Rudy Fernandez,SG,6-6,185,24,POR,62,1,Joventut Badalona (Spain),2007 Rnd 1 Pick 24,Spain,NBA 2009-2010 Players Information
Kyrylo Fesenko,C,7-1,280,23,UTA,49,2,BK Cherkassy (Ukraine),2007 Rnd 2 Pick 8,Ukraine,NBA 2009-2010 Players Information
Michael Finley,G-F,6-7,225,36,"BOS, SAN",46,14,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 2009-2010 Players Information
Derek Fisher,G,6-1,210,35,LAL,82,13,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2009-2010 Players Information
Jonny Flynn,PG,5-10,196,21,MIN,81,0,Syracuse,2009 Rnd 1 Pick 6,United States,NBA 2009-2010 Players Information
T.J. Ford,PG,6-0,165,26,IND,47,6,Texas,2003 Rnd 1 Pick 8,United States,NBA 2009-2010 Players Information
Jeff Foster,C,6-11,236,33,IND,16,10,Texas State,1999 Rnd 1 Pick 21,United States,NBA 2009-2010 Players Information
Randy Foye,G,6-4,218,26,WAS,70,3,Villanova,2006 Rnd 1 Pick 7,United States,NBA 2009-2010 Players Information
Channing Frye,FC,7-0,255,26,PHX,81,4,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2009-2010 Players Information
Dan Gadzuric,FC,6-11,240,32,MIL,32,7,UCLA,2002 Rnd 2 Pick 5,NetherlandsUnited States,NBA 2009-2010 Players Information
Sundiata Gaines,G,6-1,195,23,UTA,32,0,Georgia,"2008 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Danilo Gallinari,SF,6-10,236,21,NYK,81,1,AX Armani Exchange Milan (Italy),2008 Rnd 1 Pick 6,Italy,NBA 2009-2010 Players Information
Francisco Garcia,GF,6-7,195,28,SAC,25,4,Louisville,2005 Rnd 1 Pick 23,Dominican Republic,NBA 2009-2010 Players Information
Kevin Garnett,PF,6-11,240,33,BOS,69,14,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2009-2010 Players Information
Marc Gasol,C,7-1,255,25,MEM,69,1,CB Girona (Spain),2007 Rnd 2 Pick 18,Spain,NBA 2009-2010 Players Information
Pau Gasol,FC,7-0,250,29,LAL,65,8,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2009-2010 Players Information
Rudy Gay,SF,6-7,250,23,MEM,80,3,UConn,2006 Rnd 1 Pick 8,United States,NBA 2009-2010 Players Information
Alonzo Gee,SF,6-6,225,22,WAS,11,0,Alabama,"2009 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Devean George,F-G,6-8,235,32,GSW,45,10,Augsburg College,1999 Rnd 1 Pick 23,United States,NBA 2009-2010 Players Information
Daniel Gibson,G,6-2,200,24,CLE,56,3,Texas,2006 Rnd 2 Pick 12,United States,NBA 2009-2010 Players Information
Taj Gibson,F,6-9,232,24,CHI,82,0,USC,2009 Rnd 1 Pick 26,United States,NBA 2009-2010 Players Information
J.R. Giddens,GF,6-5,210,25,"BOS, NYK",32,1,New Mexico,2008 Rnd 1 Pick 30,United States,NBA 2009-2010 Players Information
Trey Gilder,F,6-9,185,25,MEM,2,0,Northwestern State,"2008 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Manu Ginobili,SG,6-6,205,32,SAS,75,7,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2009-2010 Players Information
Ryan Gomes,F,6-7,245,27,MIN,76,4,Providence,2005 Rnd 2 Pick 20,United States,NBA 2009-2010 Players Information
Drew Gooden,FC,6-10,250,28,"DAL, LAC",70,7,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2009-2010 Players Information
Ben Gordon,SG,6-3,200,26,DET,62,5,UConn,2004 Rnd 1 Pick 3,EnglandUnited States,NBA 2009-2010 Players Information
Eric Gordon,G,6-3,215,21,LAC,62,1,Indiana,2008 Rnd 1 Pick 7,United StatesBahamas,NBA 2009-2010 Players Information
Marcin Gortat,FC,6-11,240,26,ORL,81,2,Koln 99ers (Germany),2005 Rnd 2 Pick 27,Poland,NBA 2009-2010 Players Information
Joey Graham,G,6-7,225,27,DEN,63,4,Oklahoma State,2005 Rnd 1 Pick 16,United States,NBA 2009-2010 Players Information
Stephen Graham,GF,6-6,215,27,CHA,70,4,Oklahoma State,"2005 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Danny Granger,GF,6-9,222,26,IND,62,4,New Mexico,2005 Rnd 1 Pick 17,United States,NBA 2009-2010 Players Information
Aaron Gray,C,7-0,270,25,"CHI, NOP",32,2,Pittsburgh,2007 Rnd 2 Pick 19,United States,NBA 2009-2010 Players Information
Danny Green,SF,6-6,215,22,CLE,20,0,North Carolina,2009 Rnd 2 Pick 16,United States,NBA 2009-2010 Players Information
Jeff Green,F,6-8,235,23,OKC,82,2,Georgetown,2007 Rnd 1 Pick 5,United States,NBA 2009-2010 Players Information
Willie Green,SG,6-3,201,28,PHI,73,6,Detroit-Mercy,2003 Rnd 2 Pick 12,United States,NBA 2009-2010 Players Information
Donte Greene,F,6-11,226,22,SAC,76,1,Syracuse,2008 Rnd 1 Pick 28,United StatesGermany,NBA 2009-2010 Players Information
Taylor Griffin,F,6-8,235,23,PHX,8,0,Oklahoma,2009 Rnd 2 Pick 18,United States,NBA 2009-2010 Players Information
Hamed Haddadi,C,7-2,265,24,MEM,36,1,Saba Mehr Qazvin BC (Iran),"2004 NBA Draft, Undrafted",Iran,NBA 2009-2010 Players Information
Malik Hairston,SF,6-6,220,23,SAS,47,1,Oregon,2008 Rnd 2 Pick 18,United States,NBA 2009-2010 Players Information
Marcus Haislip,FC,6-10,230,29,SAS,10,3,Tennessee,2002 Rnd 1 Pick 13,United States,NBA 2009-2010 Players Information
Richard Hamilton,SG,6-7,193,32,DET,46,10,UConn,1999 Rnd 1 Pick 7,United States,NBA 2009-2010 Players Information
Tyler Hansbrough,PF,6-9,250,24,IND,29,0,North Carolina,2009 Rnd 1 Pick 13,United States,NBA 2009-2010 Players Information
James Harden,SG,6-5,220,20,OKC,76,0,Arizona State,2009 Rnd 1 Pick 3,United States,NBA 2009-2010 Players Information
Al Harrington,F,6-9,245,30,NYK,72,11,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2009-2010 Players Information
Devin Harris,G,6-3,185,27,NJN,64,5,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2009-2010 Players Information
Mike Harris,F,6-6,242,26,"HOU, WAS",13,1,Rice,"2005 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Jason Hart,G,6-3,180,31,"MIN, NOP",5,8,Syracuse,2000 Rnd 2 Pick 20,United States,NBA 2009-2010 Players Information
Udonis Haslem,FC,6-7,235,29,MIA,78,6,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Trenton Hassell,F,6-5,227,30,NJN,52,8,Austin Peay,2001 Rnd 2 Pick 1,United States,NBA 2009-2010 Players Information
Spencer Hawes,C,7-1,245,21,SAC,72,2,Washington,2007 Rnd 1 Pick 10,United States,NBA 2009-2010 Players Information
Chuck Hayes,PF,6-6,240,26,HOU,82,4,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2009-2010 Players Information
Jarvis Hayes,SF,6-6,220,28,NJN,45,6,Georgia,2003 Rnd 1 Pick 10,United StatesQatar,NBA 2009-2010 Players Information
Brendan Haywood,C,7-0,263,30,"DAL, WAS",77,8,North Carolina,2001 Rnd 1 Pick 20,United States,NBA 2009-2010 Players Information
Luther Head,G,6-3,185,27,IND,47,4,Illinois,2005 Rnd 1 Pick 24,United States,NBA 2009-2010 Players Information
Gerald Henderson,SG,6-5,215,22,CHA,43,0,Duke,2009 Rnd 1 Pick 12,United States,NBA 2009-2010 Players Information
Roy Hibbert,C,7-2,270,23,IND,81,1,Georgetown,2008 Rnd 1 Pick 17,United States,NBA 2009-2010 Players Information
J.J. Hickson,PF,6-9,242,21,CLE,81,1,NC State,2008 Rnd 1 Pick 19,United States,NBA 2009-2010 Players Information
George Hill,G,6-3,188,23,SAS,78,1,IUPUI,2008 Rnd 1 Pick 26,United States,NBA 2009-2010 Players Information
Grant Hill,SF,6-8,225,37,PHX,81,15,Duke,1994 Rnd 1 Pick 3,United States,NBA 2009-2010 Players Information
Jordan Hill,PF,6-10,240,22,"HOU, NYK",47,0,Arizona,2009 Rnd 1 Pick 8,United States,NBA 2009-2010 Players Information
Kirk Hinrich,G,6-4,190,29,CHI,74,6,Kansas,2003 Rnd 1 Pick 7,United States,NBA 2009-2010 Players Information
Jrue Holiday,G,6-4,205,19,PHI,73,0,UCLA,2009 Rnd 1 Pick 17,United States,NBA 2009-2010 Players Information
Ryan Hollins,C,7-0,230,25,MIN,73,3,UCLA,2006 Rnd 2 Pick 20,United States,NBA 2009-2010 Players Information
Al Horford,FC,6-9,240,23,ATL,81,2,Florida,2007 Rnd 1 Pick 3,Dominican RepublicUnited States,NBA 2009-2010 Players Information
Eddie House,G,6-1,190,31,"BOS, NYK",68,9,Arizona State,2000 Rnd 2 Pick 8,United States,NBA 2009-2010 Players Information
Dwight Howard,C,6-11,265,24,ORL,82,5,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2009-2010 Players Information
