Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Greg Buckner,G-F,6-4,210,30,DAL,76,8,Clemson,1998 Rnd 2 Pick 24,United States,NBA 2006-2007 Players Information
Pat Burke,C,6-11,250,33,PHX,23,2,Auburn,"1997 NBA Draft, Undrafted",Ireland,NBA 2006-2007 Players Information
Caron Butler,SF,6-7,228,26,WAS,63,4,UConn,2002 Rnd 1 Pick 10,United States,NBA 2006-2007 Players Information
Jackie Butler,C,6-10,250,21,SAS,11,2,Coastal Christian Academy (Virginia),"2004 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Rasual Butler,GF,6-7,215,27,NOP,81,4,La Salle,2002 Rnd 2 Pick 24,United States,NBA 2006-2007 Players Information
Andrew Bynum,C,7-0,285,19,LAL,82,1,St. Joseph High School (New Jersey),2005 Rnd 1 Pick 10,United States,NBA 2006-2007 Players Information
Jose Calderon,G,6-3,200,25,TOR,77,1,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2006-2007 Players Information
Marcus Camby,C,6-11,240,32,DEN,70,10,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 2006-2007 Players Information
Brian Cardinal,PF,6-8,245,29,MEM,28,6,Purdue,2000 Rnd 2 Pick 15,United States,NBA 2006-2007 Players Information
Rodney Carney,F,6-7,205,22,PHI,67,0,Memphis,2006 Rnd 1 Pick 16,United States,NBA 2006-2007 Players Information
Matt Carroll,GF,6-6,212,26,CHA,72,3,Notre Dame,"2003 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Anthony Carter,PG,6-1,190,31,DEN,2,8,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Vince Carter,SF,6-6,220,30,NJN,82,8,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2006-2007 Players Information
Sam Cassell,G,6-3,185,37,LAC,58,13,Florida State,1993 Rnd 1 Pick 24,United States,NBA 2006-2007 Players Information
Kelvin Cato,C,6-11,255,32,NYK,18,9,Iowa State,1997 Rnd 1 Pick 15,United States,NBA 2006-2007 Players Information
Tyson Chandler,C,7-1,240,24,NOP,73,5,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2006-2007 Players Information
Josh Childress,SF,6-8,210,23,ATL,55,2,Stanford,2004 Rnd 1 Pick 6,United States,NBA 2006-2007 Players Information
Doug Christie,SG,6-6,200,36,LAC,7,14,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 2006-2007 Players Information
Speedy Claxton,G,5-11,170,28,ATL,42,6,Hofstra,2000 Rnd 1 Pick 20,United States,NBA 2006-2007 Players Information
Jarron Collins,C,6-11,248,28,UTA,82,5,Stanford,2001 Rnd 2 Pick 24,United States,NBA 2006-2007 Players Information
Jason Collins,C,7-0,255,28,NJN,80,5,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2006-2007 Players Information
Mardy Collins,G,6-6,220,22,NYK,52,0,Temple,2006 Rnd 1 Pick 29,United States,NBA 2006-2007 Players Information
Nick Collison,FC,6-10,255,26,SEA,82,3,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2006-2007 Players Information
Will Conroy,G,6-2,195,24,"LAC, MEM",7,0,Washington,"2005 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Brian Cook,PF,6-9,234,26,LAL,65,3,Illinois,2003 Rnd 1 Pick 24,United States,NBA 2006-2007 Players Information
Jamal Crawford,SG,6-5,195,26,NYK,59,6,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2006-2007 Players Information
Austin Croshere,F,6-9,235,31,DAL,61,9,Providence,1997 Rnd 1 Pick 12,United States,NBA 2006-2007 Players Information
Eddy Curry,C,7-0,295,24,NYK,81,5,Thornwood High School (Illinois),2001 Rnd 1 Pick 4,United States,NBA 2006-2007 Players Information
Samuel Dalembert,C,6-11,250,25,PHI,82,5,Seton Hall,2001 Rnd 1 Pick 26,CanadaHaiti,NBA 2006-2007 Players Information
Erick Dampier,C,6-11,265,31,DAL,76,10,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 2006-2007 Players Information
Antonio Daniels,G,6-4,195,31,WAS,80,9,Bowling Green,1997 Rnd 1 Pick 4,United States,NBA 2006-2007 Players Information
Marquis Daniels,SF,6-6,200,26,IND,45,3,Auburn,"2003 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Baron Davis,G,6-3,215,27,GSW,63,7,UCLA,1999 Rnd 1 Pick 3,United States,NBA 2006-2007 Players Information
Dale Davis,C-F,6-11,252,37,DET,46,15,Clemson,1991 Rnd 1 Pick 13,United States,NBA 2006-2007 Players Information
Paul Davis,FC,6-11,270,22,LAC,31,0,Michigan State,2006 Rnd 2 Pick 4,United States,NBA 2006-2007 Players Information
Ricky Davis,GF,6-7,195,27,MIN,81,8,Iowa,1998 Rnd 1 Pick 21,United States,NBA 2006-2007 Players Information
Carlos Delfino,SG,6-6,230,24,DET,82,2,Fortituto Kontatto Bologna (Italy),2003 Rnd 1 Pick 25,Argentina,NBA 2006-2007 Players Information
Luol Deng,GF,6-9,220,21,CHI,82,2,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2006-2007 Players Information
Boris Diaw,PF,6-8,250,24,PHX,73,3,Pau-Orthez (France),2003 Rnd 1 Pick 21,France,NBA 2006-2007 Players Information
Yakhouba Diawara,SF,6-7,225,24,DEN,64,0,Pepperdine,"2005 NBA Draft, Undrafted",France,NBA 2006-2007 Players Information
Dan Dickau,G,6-0,190,28,POR,50,4,Gonzaga,2002 Rnd 1 Pick 28,United States,NBA 2006-2007 Players Information
Travis Diener,PG,6-1,174,24,ORL,26,1,Marquette,2005 Rnd 2 Pick 8,United StatesItaly,NBA 2006-2007 Players Information
Ike Diogu,PF,6-8,255,23,"GOS, IND",59,1,Arizona State,2005 Rnd 1 Pick 9,United StatesNigeria,NBA 2006-2007 Players Information
DeSagana Diop,C,7-0,280,25,DAL,81,5,Oak Hill Academy (Virginia),2001 Rnd 1 Pick 8,Senegal,NBA 2006-2007 Players Information
Juan Dixon,G,6-3,164,28,"POR, TOR",81,4,Maryland,2002 Rnd 1 Pick 17,United States,NBA 2006-2007 Players Information
Michael Doleac,C,6-11,262,29,MIA,56,8,Utah,1998 Rnd 1 Pick 12,United States,NBA 2006-2007 Players Information
Keyon Dooling,G,6-3,196,26,ORL,66,6,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2006-2007 Players Information
Quincy Douby,G,6-3,175,22,SAC,42,0,Rutgers,2006 Rnd 1 Pick 19,United States,NBA 2006-2007 Players Information
Chris Duhon,G,6-1,190,24,CHI,78,2,Duke,2004 Rnd 2 Pick 9,United States,NBA 2006-2007 Players Information
Tim Duncan,FC,6-11,250,30,SAS,80,9,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2006-2007 Players Information
Mike Dunleavy,GF,6-9,230,26,"GOS, IND",82,4,Duke,2002 Rnd 1 Pick 3,United States,NBA 2006-2007 Players Information
Ronald Dupree,F,6-7,209,26,DET,19,3,LSU,"2003 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Monta Ellis,G,6-3,185,21,GSW,77,1,Lanier High School (Mississippi),2005 Rnd 2 Pick 10,United States,NBA 2006-2007 Players Information
Francisco Elson,C-F,7-0,235,31,SAS,70,3,California,1999 Rnd 2 Pick 12,NetherlandsSouth Sudan,NBA 2006-2007 Players Information
Melvin Ely,FC,6-10,261,28,"CHA, SAN",30,4,Fresno State,2002 Rnd 1 Pick 12,United States,NBA 2006-2007 Players Information
Maurice Evans,G-F,6-5,220,28,LAL,76,4,Texas,"2001 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Reggie Evans,PF,6-8,245,26,DEN,66,4,Iowa,"2002 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Daniel Ewing,G,6-3,185,23,LAC,61,1,Duke,2005 Rnd 2 Pick 2,United States,NBA 2006-2007 Players Information
Jordan Farmar,PG,6-2,180,20,LAL,72,0,UCLA,2006 Rnd 1 Pick 26,United States,NBA 2006-2007 Players Information
Desmon Farmer,G,6-5,215,25,SEA,8,1,USC,"2004 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Raymond Felton,PG,6-1,205,22,CHA,78,1,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2006-2007 Players Information
Michael Finley,G-F,6-7,225,33,SAS,82,11,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 2006-2007 Players Information
Derek Fisher,G,6-1,210,32,UTA,82,10,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2006-2007 Players Information
T.J. Ford,PG,6-0,165,23,TOR,75,3,Texas,2003 Rnd 1 Pick 8,United States,NBA 2006-2007 Players Information
Danny Fortson,F,6-7,260,30,SEA,14,9,Cincinnati,1997 Rnd 1 Pick 10,United States,NBA 2006-2007 Players Information
Jeff Foster,C,6-11,236,30,IND,75,7,Texas State,1999 Rnd 1 Pick 21,United States,NBA 2006-2007 Players Information
Randy Foye,G,6-4,218,23,MIN,82,0,Villanova,2006 Rnd 1 Pick 7,United States,NBA 2006-2007 Players Information
Adonal Foyle,C,6-10,250,31,GSW,48,9,Colgate,1997 Rnd 1 Pick 8,Saint Vincent and the GrenadinesUnited States,NBA 2006-2007 Players Information
Steve Francis,G,6-3,195,30,NYK,44,7,Maryland,1999 Rnd 1 Pick 2,United States,NBA 2006-2007 Players Information
Matt Freije,FC,6-10,240,25,ATL,19,1,Vanderbilt,2004 Rnd 2 Pick 24,United StatesLebanon,NBA 2006-2007 Players Information
Channing Frye,FC,7-0,255,23,NYK,72,1,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2006-2007 Players Information
Dan Gadzuric,FC,6-11,240,29,MIL,54,4,UCLA,2002 Rnd 2 Pick 5,NetherlandsUnited States,NBA 2006-2007 Players Information
Jorge Garbajosa,F,6-9,245,29,TOR,67,0,Unicaja (Spain),"1999 NBA Draft, Undrafted",Spain,NBA 2006-2007 Players Information
Francisco Garcia,GF,6-7,195,25,SAC,79,1,Louisville,2005 Rnd 1 Pick 23,Dominican Republic,NBA 2006-2007 Players Information
Kevin Garnett,PF,6-11,240,30,MIN,76,11,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2006-2007 Players Information
Pat Garrity,F,6-9,238,30,ORL,33,8,Notre Dame,1998 Rnd 1 Pick 19,United States,NBA 2006-2007 Players Information
Pau Gasol,FC,7-0,250,26,MEM,59,5,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2006-2007 Players Information
Rudy Gay,SF,6-7,250,20,MEM,78,0,UConn,2006 Rnd 1 Pick 8,United States,NBA 2006-2007 Players Information
Mickael Gelabale,F,6-7,215,23,SEA,70,0,Real Madrid (Spain),2005 Rnd 2 Pick 18,France,NBA 2006-2007 Players Information
Devean George,F-G,6-8,235,29,DAL,60,7,Augsburg College,1999 Rnd 1 Pick 23,United States,NBA 2006-2007 Players Information
Daniel Gibson,G,6-2,200,21,CLE,60,0,Texas,2006 Rnd 2 Pick 12,United States,NBA 2006-2007 Players Information
Manu Ginobili,SG,6-6,205,29,SAS,75,4,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2006-2007 Players Information
Gordan Giricek,G-F,6-6,210,29,UTA,61,4,KK Cibona (Croatia),1999 Rnd 2 Pick 11,Croatia,NBA 2006-2007 Players Information
Andreas Glyniadakis,C,7-0,245,25,SEA,13,0,Olympiacos (Greece),2003 Rnd 2 Pick 29,Greece,NBA 2006-2007 Players Information
Ryan Gomes,F,6-7,245,24,BOS,73,1,Providence,2005 Rnd 2 Pick 20,United States,NBA 2006-2007 Players Information
Drew Gooden,FC,6-10,250,25,CLE,80,4,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2006-2007 Players Information
Ben Gordon,SG,6-3,200,23,CHI,82,2,UConn,2004 Rnd 1 Pick 3,EnglandUnited States,NBA 2006-2007 Players Information
Joey Graham,G,6-7,225,24,TOR,79,1,Oklahoma State,2005 Rnd 1 Pick 16,United States,NBA 2006-2007 Players Information
Stephen Graham,GF,6-6,215,24,POR,14,1,Oklahoma State,"2005 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Danny Granger,GF,6-9,222,23,IND,82,1,New Mexico,2005 Rnd 1 Pick 17,United States,NBA 2006-2007 Players Information
Gerald Green,GF,6-7,205,21,BOS,81,1,Gulf Shores Academy (Texas),2005 Rnd 1 Pick 18,United States,NBA 2006-2007 Players Information
Willie Green,SG,6-3,201,25,PHI,74,3,Detroit-Mercy,2003 Rnd 2 Pick 12,United States,NBA 2006-2007 Players Information
Orien Greene,G,6-5,218,25,IND,41,1,Louisiana,2005 Rnd 2 Pick 23,United States,NBA 2006-2007 Players Information
Lynn Greer,SG,6-2,175,27,MIL,41,1,Temple,"2002 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Adrian Griffin,G-F,6-5,217,32,CHI,54,8,Seton Hall,"1996 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Eddie Griffin,F,6-10,220,24,MIN,13,5,Seton Hall,2001 Rnd 1 Pick 7,United States,NBA 2006-2007 Players Information
Mike Hall,F,6-8,230,22,WAS,2,0,George Washington,"2006 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Richard Hamilton,SG,6-7,193,29,DET,75,7,UConn,1999 Rnd 1 Pick 7,United States,NBA 2006-2007 Players Information
Matt Harpring,F,6-7,230,30,UTA,77,8,Georgia Tech,1998 Rnd 1 Pick 15,United States,NBA 2006-2007 Players Information
Al Harrington,F,6-9,245,27,"GOS, IND",78,8,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2006-2007 Players Information
Junior Harrington,G,6-4,180,26,MEM,29,3,Wingate,"2002 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Othella Harrington,F-C,6-9,235,33,CHA,26,10,Georgetown,1996 Rnd 2 Pick 1,United States,NBA 2006-2007 Players Information
Devin Harris,G,6-3,185,24,DAL,80,2,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2006-2007 Players Information
David Harrison,C,7-0,254,24,IND,24,2,Colorado,2004 Rnd 1 Pick 29,United States,NBA 2006-2007 Players Information
Jason Hart,G,6-3,180,28,"LAC, SAC",36,5,Syracuse,2000 Rnd 2 Pick 20,United States,NBA 2006-2007 Players Information
Udonis Haslem,FC,6-7,235,26,MIA,79,3,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Trenton Hassell,F,6-5,227,27,MIN,76,5,Austin Peay,2001 Rnd 2 Pick 1,United States,NBA 2006-2007 Players Information
Chuck Hayes,PF,6-6,240,23,HOU,78,1,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Jarvis Hayes,SF,6-6,220,25,WAS,81,3,Georgia,2003 Rnd 1 Pick 10,United StatesQatar,NBA 2006-2007 Players Information
Brendan Haywood,C,7-0,263,27,WAS,77,5,North Carolina,2001 Rnd 1 Pick 20,United States,NBA 2006-2007 Players Information
Luther Head,G,6-3,185,24,HOU,80,1,Illinois,2005 Rnd 1 Pick 24,United States,NBA 2006-2007 Players Information
Alan Henderson,F-C,6-9,235,34,PHI,38,11,Indiana,1995 Rnd 1 Pick 16,United States,NBA 2006-2007 Players Information
Walter Herrmann,F,6-9,225,27,CHA,48,0,Unicaja (Spain),"2001 NBA Draft, Undrafted",Argentina,NBA 2006-2007 Players Information
Grant Hill,SF,6-8,225,34,ORL,65,12,Duke,1994 Rnd 1 Pick 3,United States,NBA 2006-2007 Players Information
Kirk Hinrich,G,6-4,190,26,CHI,80,3,Kansas,2003 Rnd 1 Pick 7,United States,NBA 2006-2007 Players Information
Robert Hite,SG,6-2,184,23,MIA,12,0,Miami (FL),"2006 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Julius Hodge,SF,6-7,210,23,"DEN, MIL",9,1,NC State,2005 Rnd 1 Pick 20,United States,NBA 2006-2007 Players Information
Ryan Hollins,C,7-0,230,22,CHA,27,0,UCLA,2006 Rnd 2 Pick 20,United States,NBA 2006-2007 Players Information
Robert Horry,PF,6-9,220,36,SAS,68,14,Alabama,1992 Rnd 1 Pick 11,United States,NBA 2006-2007 Players Information
Eddie House,G,6-1,190,28,NJN,56,6,Arizona State,2000 Rnd 2 Pick 8,United States,NBA 2006-2007 Players Information
Dwight Howard,C,6-11,265,21,ORL,82,2,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2006-2007 Players Information
Josh Howard,GF,6-7,210,26,DAL,70,3,Wake Forest,2003 Rnd 1 Pick 29,United States,NBA 2006-2007 Players Information
Juwan Howard,PF,6-9,240,34,HOU,80,12,Michigan,1994 Rnd 1 Pick 5,United States,NBA 2006-2007 Players Information
Troy Hudson,G,6-1,170,30,MIN,34,9,Southern Illinois,"1997 NBA Draft, Undrafted",United States,NBA 2006-2007 Players Information
Larry Hughes,G,6-5,184,28,CLE,70,8,Saint Louis,1998 Rnd 1 Pick 8,United States,NBA 2006-2007 Players Information
Kris Humphries,PF,6-9,235,22,TOR,60,2,Minnesota,2004 Rnd 1 Pick 14,United States,NBA 2006-2007 Players Information
Lindsey Hunter,G,6-2,195,36,DET,52,13,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 2006-2007 Players Information
Steven Hunter,F-C,7-0,240,25,PHI,70,5,DePaul,2001 Rnd 1 Pick 15,United States,NBA 2006-2007 Players Information
Andre Iguodala,SF,6-6,215,23,PHI,76,2,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2006-2007 Players Information
Zydrunas Ilgauskas,C,7-3,260,31,CLE,78,10,BC Aisciai-Atletas (Lithuania),1996 Rnd 1 Pick 20,Lithuania,NBA 2006-2007 Players Information
Mile Ilic,C,7-1,255,22,NJN,5,0,KK FMP (Serbia),2005 Rnd 2 Pick 13,Serbia,NBA 2006-2007 Players Information
Ersan Ilyasova,F,6-10,235,19,MIL,66,1,Alpella B.K. (Turkey),2005 Rnd 2 Pick 6,Turkey,NBA 2006-2007 Players Information
Allen Iverson,G,6-0,165,31,"DEN, PHL",65,10,Georgetown,1996 Rnd 1 Pick 1,United States,NBA 2006-2007 Players Information
Royal Ivey,G,6-4,215,25,ATL,53,2,Texas,2004 Rnd 2 Pick 8,United States,NBA 2006-2007 Players Information
Jarrett Jack,G,6-3,200,23,POR,79,1,Georgia Tech,2005 Rnd 1 Pick 22,United States,NBA 2006-2007 Players Information
Bobby Jackson,G,6-1,185,33,NOP,56,9,Minnesota,1997 Rnd 1 Pick 23,United States,NBA 2006-2007 Players Information
Luke Jackson,SF,6-7,215,25,"LAC, TOR",13,2,Oregon,2004 Rnd 1 Pick 10,United States,NBA 2006-2007 Players Information
