Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Elmer Bennett,PG,6-0,171,26,PHI,8,2,Notre Dame,1992 Rnd 2 Pick 11,United States,NBA 1995-1996 Players Information
Mario Bennett,C-F,6-6,235,22,PHX,19,0,Arizona State,1995 Rnd 1 Pick 27,United States,NBA 1995-1996 Players Information
David Benoit,F,6-8,220,27,UTA,81,3,Alabama,"1990 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Travis Best,PG,5-11,182,23,IND,59,0,Georgia Tech,1995 Rnd 1 Pick 23,United States,NBA 1995-1996 Players Information
Mookie Blaylock,PG,6-1,190,28,ATL,81,6,Oklahoma,1989 Rnd 1 Pick 12,United States,NBA 1995-1996 Players Information
Corie Blount,PF,6-9,240,27,LAL,57,2,Cincinnati,1993 Rnd 1 Pick 25,United States,NBA 1995-1996 Players Information
Muggsy Bogues,PG,5-3,136,31,CHA,6,8,Wake Forest,1987 Rnd 1 Pick 12,United States,NBA 1995-1996 Players Information
Anthony Bonner,F,6-8,215,27,ORL,4,5,Saint Louis,1990 Rnd 1 Pick 23,United States,NBA 1995-1996 Players Information
Melvin Booker,G,6-1,185,23,HOU,11,1,Missouri,"1994 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Anthony Bowie,GF,6-6,190,32,ORL,74,9,Oklahoma,1986 Rnd 3 Pick 19,United States,NBA 1995-1996 Players Information
Donnie Boyce,SF,6-5,196,22,ATL,8,0,Colorado,1995 Rnd 2 Pick 13,United States,NBA 1995-1996 Players Information
Shawn Bradley,C,7-6,235,23,"NJN, PHL",79,2,Brigham Young,1993 Rnd 1 Pick 2,United StatesGermany,NBA 1995-1996 Players Information
Marques Bragg,PF,6-8,230,25,MIN,53,1,Providence,"1992 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Terrell Brandon,PG,5-11,180,25,CLE,75,4,Oregon,1991 Rnd 1 Pick 11,United States,NBA 1995-1996 Players Information
Tim Breaux,F,6-7,215,25,HOU,54,1,Wyoming,"1992 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Frank Brickowski,PF,6-9,240,36,SEA,63,11,Penn State,1981 Rnd 3 Pick 11,United States,NBA 1995-1996 Players Information
Scott Brooks,PG,5-11,165,30,DAL,69,8,UC Irvine,"1987 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Chucky Brown,SF,6-7,214,28,HOU,82,6,NC State,1989 Rnd 2 Pick 16,United States,NBA 1995-1996 Players Information
Dee Brown,PG,6-1,160,27,BOS,65,5,Jacksonville,1990 Rnd 1 Pick 19,United States,NBA 1995-1996 Players Information
Mike Brown,PF,6-9,257,32,PHI,9,9,Georgetown,1985 Rnd 3 Pick 22,United States,NBA 1995-1996 Players Information
P.J. Brown,C,6-11,225,26,NJN,81,2,Louisiana Tech,1992 Rnd 2 Pick 2,United States,NBA 1995-1996 Players Information
Randy Brown,PG,6-2,190,27,CHI,68,4,New Mexico State,1991 Rnd 2 Pick 4,United States,NBA 1995-1996 Players Information
Mark Bryant,PF,6-9,245,30,HOU,71,7,Seton Hall,1988 Rnd 1 Pick 21,United States,NBA 1995-1996 Players Information
Jud Buechler,SF,6-6,220,27,CHI,74,5,Arizona,1990 Rnd 2 Pick 11,United States,NBA 1995-1996 Players Information
Matt Bullard,PF,6-10,215,28,ATL,46,4,Iowa,"1990 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Scott Burrell,G-F,6-7,218,25,CHA,20,2,UConn,1993 Rnd 1 Pick 20,United States,NBA 1995-1996 Players Information
Junior Burrough,PF,6-8,242,23,BOS,61,0,Virginia,1995 Rnd 2 Pick 4,United States,NBA 1995-1996 Players Information
Mitchell Butler,SG,6-5,210,25,WAS,61,2,UCLA,"1993 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Jason Caffey,PF,6-8,255,22,CHI,57,0,Alabama,1995 Rnd 1 Pick 20,United States,NBA 1995-1996 Players Information
Michael Cage,PF,6-9,224,34,CLE,82,11,San Diego State,1984 Rnd 1 Pick 14,United States,NBA 1995-1996 Players Information
Adrian Caldwell,PF,6-8,265,29,IND,51,3,Lamar,"1989 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Elden Campbell,FC,6-11,215,27,LAL,82,5,Clemson,1990 Rnd 1 Pick 27,United States,NBA 1995-1996 Players Information
Antoine Carr,PF,6-9,225,34,UTA,80,11,Wichita State,1983 Rnd 1 Pick 8,United States,NBA 1995-1996 Players Information
Chris Carr,G,6-5,207,21,PHX,61,0,Southern Illinois,1995 Rnd 2 Pick 27,United States,NBA 1995-1996 Players Information
Sam Cassell,G,6-3,185,26,HOU,61,2,Florida State,1993 Rnd 1 Pick 24,United States,NBA 1995-1996 Players Information
Duane Causwell,C,7-0,240,27,SAC,73,5,Temple,1990 Rnd 1 Pick 18,United States,NBA 1995-1996 Players Information
Cedric Ceballos,SF,6-6,190,26,LAL,78,5,Cal State Fullerton,1990 Rnd 2 Pick 21,United States,NBA 1995-1996 Players Information
Rex Chapman,SG,6-4,185,28,MIA,56,7,Kentucky,1988 Rnd 1 Pick 8,United States,NBA 1995-1996 Players Information
Calbert Cheaney,GF,6-7,209,24,WAS,70,2,Indiana,1993 Rnd 1 Pick 6,United States,NBA 1995-1996 Players Information
Pete Chilcutt,F,6-10,230,27,HOU,74,4,North Carolina,1991 Rnd 1 Pick 27,United States,NBA 1995-1996 Players Information
Randolph Childress,SG,6-2,188,23,POR,28,0,Wake Forest,1995 Rnd 1 Pick 19,United States,NBA 1995-1996 Players Information
Chris Childs,SG,6-3,195,28,NJN,78,2,Boise State,"1989 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Doug Christie,SG,6-6,200,25,"NYK, TOR",55,3,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 1995-1996 Players Information
Robert Churchwell,GF,6-6,195,24,GSW,4,1,Georgetown,"1994 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Charles Claxton,C,7-0,265,25,BOS,3,0,Georgia,1994 Rnd 2 Pick 23,United States,NBA 1995-1996 Players Information
John Coker,C,7-0,253,24,PHX,5,0,Boise State,"1995 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Derrick Coleman,FC,6-10,230,28,PHI,11,5,Syracuse,1990 Rnd 1 Pick 1,United States,NBA 1995-1996 Players Information
Bimbo Coles,SG,6-1,180,27,"GOS, MIA",81,5,Virginia Tech,1990 Rnd 2 Pick 13,United States,NBA 1995-1996 Players Information
Marty Conlon,F-C,6-10,224,28,MIL,74,5,Providence,"1990 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Anthony Cook,FC,6-9,205,28,POR,11,4,Arizona,1989 Rnd 1 Pick 24,United States,NBA 1995-1996 Players Information
Tyrone Corbin,F,6-6,210,33,"MIA, SAC",71,10,DePaul,1985 Rnd 2 Pick 11,United States,NBA 1995-1996 Players Information
Joe Courtney,PF,6-8,235,26,CLE,23,3,Southern Mississippi,"1992 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
John Crotty,PG,6-1,185,26,CLE,58,4,Virginia,"1991 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Terry Cummings,PF,6-9,220,34,MIL,81,13,DePaul,1982 Rnd 1 Pick 2,United States,NBA 1995-1996 Players Information
Dell Curry,SG,6-4,190,31,CHA,82,9,Virginia Tech,1986 Rnd 1 Pick 15,United States,NBA 1995-1996 Players Information
Michael Curry,F-G,6-5,210,27,"DET, WAS",46,2,Georgia Southern,"1990 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Rastko Cvetkovic,C,7-1,260,25,DEN,14,0, ,"1992 NBA Draft, Undrafted",Serbia,NBA 1995-1996 Players Information
Sasha Danilovic,SF,6-5,200,26,MIA,19,0, ,1992 Rnd 2 Pick 16,Bosnia and Herzegovina,NBA 1995-1996 Players Information
Yinka Dare,C,7-1,270,23,NJN,58,1,George Washington,1994 Rnd 1 Pick 14,Nigeria,NBA 1995-1996 Players Information
Antonio Davis,FC,6-9,245,27,IND,82,2,UTEP,1990 Rnd 2 Pick 18,United States,NBA 1995-1996 Players Information
Dale Davis,C-F,6-11,252,26,IND,78,4,Clemson,1991 Rnd 1 Pick 13,United States,NBA 1995-1996 Players Information
Hubert Davis,SF,6-5,183,25,NYK,74,3,North Carolina,1992 Rnd 1 Pick 20,United States,NBA 1995-1996 Players Information
Mark Davis,G-F,6-7,210,22,MIN,57,0,Texas Tech,1995 Rnd 2 Pick 19,United States,NBA 1995-1996 Players Information
Terry Davis,F,6-9,225,28,DAL,28,6,Virginia Union,"1989 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Todd Day,GF,6-6,188,26,"BOS, MIL",79,3,Arkansas,1992 Rnd 1 Pick 8,United States,NBA 1995-1996 Players Information
Andrew DeClercq,C,6-10,230,23,GSW,22,0,Florida,1995 Rnd 2 Pick 5,United States,NBA 1995-1996 Players Information
Terry Dehere,SG,6-4,190,24,LAC,82,2,Seton Hall,1993 Rnd 1 Pick 13,United States,NBA 1995-1996 Players Information
Vinny Del Negro,SG,6-4,185,29,SAS,82,5,NC State,1988 Rnd 2 Pick 4,United States,NBA 1995-1996 Players Information
Bison Dele,C,6-11,235,26,LAC,65,4,Arizona,1991 Rnd 1 Pick 10,United States,NBA 1995-1996 Players Information
Dell Demps,G,6-3,205,26,SAS,16,2,Pacific,"1992 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Vlade Divac,C,7-1,260,28,LAL,79,6,KK Partizan (Serbia),1989 Rnd 1 Pick 26,Serbia,NBA 1995-1996 Players Information
Sherman Douglas,PG,6-0,180,29,"BOS, MIL",79,6,Syracuse,1989 Rnd 2 Pick 1,United States,NBA 1995-1996 Players Information
Clyde Drexler,SG,6-7,210,33,HOU,52,12,Houston,1983 Rnd 1 Pick 14,United States,NBA 1995-1996 Players Information
Kevin Duckworth,C,7-0,275,31,MIL,8,9,Eastern Illinois,1986 Rnd 2 Pick 9,United States,NBA 1995-1996 Players Information
Chris Dudley,C,6-11,235,31,POR,80,8,Yale,1987 Rnd 4 Pick 6,United States,NBA 1995-1996 Players Information
Joe Dumars,SG,6-3,190,32,DET,67,10,McNeese State,1985 Rnd 1 Pick 18,United States,NBA 1995-1996 Players Information
Richard Dumas,SF,6-7,200,26,PHI,39,3,Hapoel Galil Gilboa (Israel),1991 Rnd 2 Pick 19,United States,NBA 1995-1996 Players Information
Tony Dumas,F,6-6,190,23,DAL,67,1,UMKC,1994 Rnd 1 Pick 19,United States,NBA 1995-1996 Players Information
Ledell Eackles,SG,6-5,220,29,WAS,55,7,New Orleans,1988 Rnd 2 Pick 11,United States,NBA 1995-1996 Players Information
Acie Earl,PF,6-10,240,25,TOR,42,2,Iowa,1993 Rnd 1 Pick 19,United States,NBA 1995-1996 Players Information
Tyus Edney,PG,5-10,152,23,SAC,80,0,UCLA,1995 Rnd 2 Pick 18,United States,NBA 1995-1996 Players Information
Blue Edwards,SG,6-4,200,30,VAN,82,6,East Carolina,1989 Rnd 1 Pick 21,United States,NBA 1995-1996 Players Information
Doug Edwards,F,6-7,220,25,VAN,31,2,Florida State,1993 Rnd 1 Pick 15,United States,NBA 1995-1996 Players Information
James Edwards,C,7-0,225,40,CHI,28,18,Washington,1977 Rnd 3 Pick 2,United States,NBA 1995-1996 Players Information
Kevin Edwards,PG,6-3,190,30,NJN,34,7,DePaul,1988 Rnd 1 Pick 20,United States,NBA 1995-1996 Players Information
Craig Ehlo,SG,6-6,180,34,ATL,79,12,Washington State,1983 Rnd 3 Pick 1,United States,NBA 1995-1996 Players Information
Howard Eisley,G,6-2,177,23,UTA,65,1,Boston College,1994 Rnd 2 Pick 3,United States,NBA 1995-1996 Players Information
Mario Elie,SG,6-5,210,32,HOU,45,5,American International,1985 Rnd 7 Pick 21,United States,NBA 1995-1996 Players Information
Sean Elliott,SF,6-8,205,28,SAS,77,6,Arizona,1989 Rnd 1 Pick 3,United States,NBA 1995-1996 Players Information
Dale Ellis,GF,6-7,205,35,DEN,81,12,Tennessee,1983 Rnd 1 Pick 9,United States,NBA 1995-1996 Players Information
LaPhonso Ellis,PF,6-8,240,25,DEN,45,3,Notre Dame,1992 Rnd 1 Pick 5,United States,NBA 1995-1996 Players Information
LeRon Ellis,C,6-11,225,26,MIA,12,2,Syracuse,1991 Rnd 1 Pick 22,United States,NBA 1995-1996 Players Information
Pervis Ellison,C,6-9,210,28,BOS,69,6,Louisville,1989 Rnd 1 Pick 1,United States,NBA 1995-1996 Players Information
Vincenzo Esposito,SG,6-3,198,27,TOR,30,0, ,"1991 NBA Draft, Undrafted",Italy,NBA 1995-1996 Players Information
Patrick Ewing,C,7-0,240,33,NYK,76,10,Georgetown,1985 Rnd 1 Pick 1,United StatesJamaica,NBA 1995-1996 Players Information
Duane Ferrell,F,6-7,209,31,IND,54,7,Georgia Tech,"1988 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Danny Ferry,PF,6-10,230,29,CLE,82,5,Duke,1989 Rnd 1 Pick 2,United States,NBA 1995-1996 Players Information
Michael Finley,G-F,6-7,225,22,PHX,82,0,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 1995-1996 Players Information
Matt Fish,PF,6-11,235,26,"DEN, NYK",18,2,UNC Wilmington,1992 Rnd 2 Pick 23,United States,NBA 1995-1996 Players Information
Vern Fleming,G,6-5,185,34,NJN,77,11,Georgia,1984 Rnd 1 Pick 18,United States,NBA 1995-1996 Players Information
Sherell Ford,F,6-7,210,23,SEA,28,0,Illinois-Chicago,1995 Rnd 1 Pick 26,United States,NBA 1995-1996 Players Information
Greg Foster,C,6-11,240,27,UTA,73,5,UTEP,1990 Rnd 2 Pick 8,United States,NBA 1995-1996 Players Information
Rick Fox,SF,6-7,230,26,BOS,81,4,North Carolina,1991 Rnd 1 Pick 24,CanadaBahamas,NBA 1995-1996 Players Information
Kevin Gamble,SF,6-5,210,30,"MIA, SAC",65,8,Iowa,1987 Rnd 3 Pick 17,United States,NBA 1995-1996 Players Information
Kevin Garnett,PF,6-11,240,19,MIN,80,0,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 1995-1996 Players Information
Chris Gatling,PF,6-10,220,28,"GOS, MIA",71,4,Old Dominion,1991 Rnd 1 Pick 16,United States,NBA 1995-1996 Players Information
Kenny Gattison,FC,6-8,225,31,VAN,25,9,Old Dominion,1986 Rnd 3 Pick 8,United States,NBA 1995-1996 Players Information
Matt Geiger,C,7-0,243,26,CHA,77,3,Georgia Tech,1992 Rnd 2 Pick 15,United States,NBA 1995-1996 Players Information
Kendall Gill,SG,6-5,195,27,"CHA, NJN",47,5,Illinois,1990 Rnd 1 Pick 5,United States,NBA 1995-1996 Players Information
Armen Gilliam,PF,6-9,230,31,NJN,78,8,UNLV,1987 Rnd 1 Pick 2,United States,NBA 1995-1996 Players Information
Gerald Glass,F,6-5,240,28,"CHA, NJN",15,4,Ole Miss,1990 Rnd 1 Pick 20,United States,NBA 1995-1996 Players Information
Anthony Goldwire,G,6-1,182,24,CHA,42,0,Houston,1994 Rnd 2 Pick 25,United States,NBA 1995-1996 Players Information
Greg Graham,G,6-4,183,25,"NJN, PHL",53,2,Indiana,1993 Rnd 1 Pick 17,United States,NBA 1995-1996 Players Information
Ronnie Grandison,F,6-6,215,31,"ATL, MIA, NYK",28,5,New Orleans,1987 Rnd 5 Pick 8,United States,NBA 1995-1996 Players Information
Brian Grant,PF,6-9,254,23,SAC,78,1,Xavier,1994 Rnd 1 Pick 8,United States,NBA 1995-1996 Players Information
Gary Grant,G,6-3,185,30,NYK,47,7,Michigan,1988 Rnd 1 Pick 15,United States,NBA 1995-1996 Players Information
Greg Grant,PG,5-7,140,29,"DEN, PHL, WAS",31,5,The College of New Jersey,1989 Rnd 2 Pick 25,United States,NBA 1995-1996 Players Information
Harvey Grant,F,6-8,195,30,POR,76,7,Oklahoma,1988 Rnd 1 Pick 12,United States,NBA 1995-1996 Players Information
Horace Grant,PF,6-10,255,30,ORL,63,8,Clemson,1987 Rnd 1 Pick 10,United States,NBA 1995-1996 Players Information
A.C. Green,PF,6-9,220,32,PHX,82,10,Oregon State,1985 Rnd 1 Pick 23,United States,NBA 1995-1996 Players Information
Tom Gugliotta,PF,6-10,240,26,MIN,78,3,NC State,1992 Rnd 1 Pick 6,United States,NBA 1995-1996 Players Information
Jack Haley,FC,6-10,240,32,CHI,1,8,UCLA,1987 Rnd 4 Pick 10,United States,NBA 1995-1996 Players Information
Thomas Hamilton,C,7-2,330,20,BOS,11,0,King College Prep High School (Illinois),"1994 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Geert Hammink,C,7-0,262,26,"GOS, ORL",6,2,LSU,1993 Rnd 1 Pick 26,Netherlands,NBA 1995-1996 Players Information
Tom Hammonds,PF,6-9,215,28,DEN,71,6,Georgia Tech,1989 Rnd 1 Pick 9,United States,NBA 1995-1996 Players Information
Darrin Hancock,F,6-7,205,24,CHA,63,1,Maurienne (France),1994 Rnd 2 Pick 11,United States,NBA 1995-1996 Players Information
Penny Hardaway,PG,6-7,195,24,ORL,82,2,Memphis,1993 Rnd 1 Pick 3,United States,NBA 1995-1996 Players Information
Tim Hardaway,PG,6-0,175,29,"GOS, MIA",80,6,UTEP,1989 Rnd 1 Pick 14,United States,NBA 1995-1996 Players Information
Derek Harper,PG,6-4,185,34,NYK,82,12,Illinois,1983 Rnd 1 Pick 11,United States,NBA 1995-1996 Players Information
Ron Harper,SG,6-6,185,32,CHI,80,9,Miami (OH),1986 Rnd 1 Pick 8,United States,NBA 1995-1996 Players Information
Lucious Harris,SG,6-5,190,25,DAL,61,2,Long Beach State,1993 Rnd 2 Pick 1,United States,NBA 1995-1996 Players Information
Antonio Harvey,C,6-11,225,25,"LAC, VAN",55,2,Pfeiffer,"1993 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Hersey Hawkins,SG,6-3,190,29,SEA,82,7,Bradley,1988 Rnd 1 Pick 6,United States,NBA 1995-1996 Players Information
Alvin Heggs,PF,6-8,225,28,HOU,4,0,Texas,"1990 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Alan Henderson,F-C,6-9,235,23,ATL,79,0,Indiana,1995 Rnd 1 Pick 16,United States,NBA 1995-1996 Players Information
Carl Herrera,F,6-9,215,29,SAS,44,4,Houston,1990 Rnd 2 Pick 3,Trinidad and TobagoVenezuela,NBA 1995-1996 Players Information
Sean Higgins,F,6-9,205,27,PHI,44,4,Michigan,1990 Rnd 2 Pick 27,United States,NBA 1995-1996 Players Information
Grant Hill,SF,6-8,225,23,DET,80,1,Duke,1994 Rnd 1 Pick 3,United States,NBA 1995-1996 Players Information
Tyrone Hill,PF,6-9,240,27,CLE,44,5,Xavier,1990 Rnd 1 Pick 11,United States,NBA 1995-1996 Players Information
Donald Hodge,C,7-0,230,27,"CHA, DAL",15,4,Temple,1991 Rnd 2 Pick 6,United States,NBA 1995-1996 Players Information
Fred Hoiberg,G,6-4,203,23,IND,15,0,Iowa State,1995 Rnd 2 Pick 23,United States,NBA 1995-1996 Players Information
Jeff Hornacek,SG,6-3,190,32,UTA,82,9,Iowa State,1986 Rnd 2 Pick 22,United States,NBA 1995-1996 Players Information
Robert Horry,PF,6-9,220,25,HOU,71,3,Alabama,1992 Rnd 1 Pick 11,United States,NBA 1995-1996 Players Information
Allan Houston,G,6-6,205,24,DET,82,2,Tennessee,1993 Rnd 1 Pick 11,United States,NBA 1995-1996 Players Information
Byron Houston,F,6-7,250,26,SAC,25,3,Oklahoma State,1992 Rnd 1 Pick 27,United States,NBA 1995-1996 Players Information
Juwan Howard,PF,6-9,240,23,WAS,81,1,Michigan,1994 Rnd 1 Pick 5,United States,NBA 1995-1996 Players Information
Lindsey Hunter,G,6-2,195,25,DET,80,2,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 1995-1996 Players Information
Bobby Hurley,G,6-0,165,24,SAC,72,2,Duke,1993 Rnd 1 Pick 7,United States,NBA 1995-1996 Players Information
Jaren Jackson,SG,6-4,190,28,HOU,4,4,Georgetown,"1989 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Jim Jackson,SG,6-6,220,25,DAL,82,3,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 1995-1996 Players Information
Mark Jackson,PG,6-1,180,30,IND,81,8,St. John's,1987 Rnd 1 Pick 18,United States,NBA 1995-1996 Players Information
Henry James,PF,6-8,220,30,HOU,7,5,St. Mary's (TX),"1988 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Avery Johnson,PG,5-10,175,30,SAS,82,7,Southern,"1988 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Darryl Johnson,PG,6-1,170,30,CLE,11,1,Michigan State,1987 Rnd 3 Pick 12,United States,NBA 1995-1996 Players Information
Eddie Johnson,SF,6-7,215,36,IND,62,13,Illinois,1981 Rnd 2 Pick 6,United States,NBA 1995-1996 Players Information
Ervin Johnson,C,6-11,245,28,SEA,81,2,New Orleans,1993 Rnd 1 Pick 23,United States,NBA 1995-1996 Players Information
Kevin Johnson,PG,6-1,180,29,PHX,56,8,California,1987 Rnd 1 Pick 7,United States,NBA 1995-1996 Players Information
Larry Johnson,F,6-6,250,26,CHA,81,4,UNLV,1991 Rnd 1 Pick 1,United States,NBA 1995-1996 Players Information
Magic Johnson,PG,6-9,255,36,LAL,32,13,Michigan State,1979 Rnd 1 Pick 1,United States,NBA 1995-1996 Players Information
Charles A. Jones,FC,6-9,215,38,HOU,46,14,Albany State (GA),1979 Rnd 8 Pick 18,United States,NBA 1995-1996 Players Information
Eddie Jones,G-F,6-6,200,24,LAL,70,1,Temple,1994 Rnd 1 Pick 10,United States,NBA 1995-1996 Players Information
Popeye Jones,PF,6-8,250,25,DAL,68,2,Murray State,1992 Rnd 2 Pick 14,United States,NBA 1995-1996 Players Information
Michael Jordan,SG,6-6,215,33,CHI,82,10,North Carolina,1984 Rnd 1 Pick 3,United States,NBA 1995-1996 Players Information
Reggie Jordan,G,6-4,195,27,ATL,24,1,New Mexico State,"1993 NBA Draft, Undrafted",United States,NBA 1995-1996 Players Information
Adam Keefe,F,6-9,230,26,UTA,82,3,Stanford,1992 Rnd 1 Pick 10,United States,NBA 1995-1996 Players Information
Shawn Kemp,C,6-10,280,26,SEA,79,6,Trinity Valley CC,1989 Rnd 1 Pick 17,United States,NBA 1995-1996 Players Information
Tim Kempton,FC,6-10,245,32,ATL,3,5,Notre Dame,1986 Rnd 6 Pick 8,United States,NBA 1995-1996 Players Information
Steve Kerr,SG,6-3,175,30,CHI,82,7,Arizona,1988 Rnd 2 Pick 25,United States,NBA 1995-1996 Players Information
Jerome Kersey,PF,6-7,215,33,GSW,76,11,Longwood,1984 Rnd 2 Pick 22,United States,NBA 1995-1996 Players Information
Randolph Keys,F,6-7,195,29,MIL,69,4,Southern Mississippi,1988 Rnd 1 Pick 22,United States,NBA 1995-1996 Players Information
Jason Kidd,PG,6-4,210,22,DAL,81,1,California,1994 Rnd 1 Pick 2,United States,NBA 1995-1996 Players Information
Chris King,F,6-8,215,26,VAN,80,2,Wake Forest,1992 Rnd 2 Pick 18,United States,NBA 1995-1996 Players Information
Frankie King,G,6-1,185,23,LAL,6,0,Western Carolina,1995 Rnd 2 Pick 8,United States,NBA 1995-1996 Players Information
Jimmy King,GF,6-5,210,22,TOR,62,0,Michigan,1995 Rnd 2 Pick 6,United States,NBA 1995-1996 Players Information
Stacey King,PF,6-11,250,29,MIA,15,6,Oklahoma,1989 Rnd 1 Pick 6,United States,NBA 1995-1996 Players Information
Joe Kleine,C,6-11,255,34,PHX,56,10,Arkansas,1985 Rnd 1 Pick 6,United States,NBA 1995-1996 Players Information
Jon Koncak,C,7-0,250,32,ORL,67,10,Southern Methodist,1985 Rnd 1 Pick 5,United States,NBA 1995-1996 Players Information
Toni Kukoc,SF,6-11,235,27,CHI,81,2,KK Split (Croatia),1990 Rnd 2 Pick 2,Croatia,NBA 1995-1996 Players Information
