Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Rick Carlisle,G,6-5,210,25,BOS,38,0,Virginia,1984 Rnd 3 Pick 23,United States,NBA 1984-1985 Players Information
Antoine Carr,PF,6-9,225,23,ATL,62,0,Wichita State,1983 Rnd 1 Pick 8,United States,NBA 1984-1985 Players Information
Kenny Carr,GF,6-7,220,29,POR,48,7,NC State,1977 Rnd 1 Pick 6,United States,NBA 1984-1985 Players Information
M.L. Carr,GF,6-6,205,34,BOS,47,10,Guilford,1973 Rnd 5 Pick 7,United States,NBA 1984-1985 Players Information
Butch Carter,G,6-5,180,26,NYK,69,4,Indiana,1980 Rnd 2 Pick 14,United States,NBA 1984-1985 Players Information
Howard Carter,GF,6-5,215,23,DAL,11,1,LSU,1983 Rnd 1 Pick 15,United States,NBA 1984-1985 Players Information
Harvey Catchings,FC,6-9,218,33,LAC,70,10,Hardin-Simmons,1973 Rnd 9 Pick 1,United States,NBA 1984-1985 Players Information
Ron Cavenall,C,7-1,230,25,NYK,53,0,Texas Southern,"1981 NBA Draft, Undrafted",United States,NBA 1984-1985 Players Information
Tom Chambers,PF,6-10,220,25,SEA,81,3,Utah,1981 Rnd 1 Pick 8,United States,NBA 1984-1985 Players Information
Mo Cheeks,PG,6-1,180,28,PHI,78,6,West Texas A&M,1978 Rnd 2 Pick 14,United States,NBA 1984-1985 Players Information
Carlos Clark,G,6-4,210,24,BOS,63,1,Ole Miss,1983 Rnd 4 Pick 21,United States,NBA 1984-1985 Players Information
Don Collins,GF,6-6,190,26,WAS,11,4,Washington State,1980 Rnd 1 Pick 18,United States,NBA 1984-1985 Players Information
Steve Colter,G,6-3,165,22,POR,78,0,New Mexico State,1984 Rnd 2 Pick 9,United States,NBA 1984-1985 Players Information
Lester Conner,G,6-4,180,25,GSW,78,2,Oregon State,1982 Rnd 1 Pick 14,United States,NBA 1984-1985 Players Information
Darwin Cook,G,6-3,184,26,NJN,58,0,Portland,1980 Rnd 4 Pick 1,United States,NBA 1984-1985 Players Information
Jeff Cook,FC,6-10,215,28,"CLE, SAN",72,6,Idaho State,1978 Rnd 3 Pick 5,United States,NBA 1984-1985 Players Information
Joe Cooper,FC,6-10,230,27,SEA,3,2,Colorado,1981 Rnd 5 Pick 3,United States,NBA 1984-1985 Players Information
Michael Cooper,SG,6-5,170,28,LAL,82,6,New Mexico,1978 Rnd 3 Pick 16,United States,NBA 1984-1985 Players Information
Wayne Cooper,FC,6-10,220,28,DEN,80,6,New Orleans,1978 Rnd 2 Pick 18,United States,NBA 1984-1985 Players Information
Dave Corzine,C,6-11,250,28,CHI,82,6,DePaul,1978 Rnd 1 Pick 18,United States,NBA 1984-1985 Players Information
Charlie Criss,G,5-8,165,36,ATL,4,7,New Mexico State,"1970 NBA Draft, Undrafted",United States,NBA 1984-1985 Players Information
Pat Cummings,FC,6-9,230,28,NYK,63,6,Cincinnati,1978 Rnd 3 Pick 15,United States,NBA 1984-1985 Players Information
Terry Cummings,PF,6-9,220,23,MIL,79,2,DePaul,1982 Rnd 1 Pick 2,United States,NBA 1984-1985 Players Information
Earl Cureton,PF,6-9,210,27,DET,81,4,Detroit-Mercy,1979 Rnd 3 Pick 14,United States,NBA 1984-1985 Players Information
Quintin Dailey,G,6-3,180,24,CHI,79,2,San Francisco,1982 Rnd 1 Pick 7,United States,NBA 1984-1985 Players Information
Adrian Dantley,SF,6-5,208,29,UTA,55,8,Notre Dame,1976 Rnd 1 Pick 6,United States,NBA 1984-1985 Players Information
Brad Davis,G,6-3,180,29,DAL,82,7,Maryland,1977 Rnd 1 Pick 15,United States,NBA 1984-1985 Players Information
Charles Davis,F,6-7,215,26,"MIL, WAS",61,3,Vanderbilt,1981 Rnd 2 Pick 12,United States,NBA 1984-1985 Players Information
Johnny Davis,G,6-2,170,29,CLE,76,8,Dayton,1976 Rnd 2 Pick 5,United States,NBA 1984-1985 Players Information
Walter Davis,GF,6-6,193,30,PHX,23,7,North Carolina,1977 Rnd 1 Pick 5,United States,NBA 1984-1985 Players Information
Darryl Dawkins,C,6-11,251,28,NJN,39,9,Evans High School (Florida),1975 Rnd 1 Pick 5,United States,NBA 1984-1985 Players Information
Darren Daye,FC,6-8,220,24,WAS,80,1,UCLA,1983 Rnd 3 Pick 10,United States,NBA 1984-1985 Players Information
James Donaldson,C,7-2,275,27,LAC,82,4,Washington State,1979 Rnd 4 Pick 7,England,NBA 1984-1985 Players Information
John Drew,GF,6-6,205,30,UTA,19,10,Gardner-Webb,1974 Rnd 2 Pick 7,United States,NBA 1984-1985 Players Information
Larry Drew,G,6-1,170,26,KCK,72,4,Missouri,1980 Rnd 1 Pick 17,United States,NBA 1984-1985 Players Information
Clyde Drexler,SG,6-7,210,22,POR,80,1,Houston,1983 Rnd 1 Pick 14,United States,NBA 1984-1985 Players Information
"Mike Dunleavy, Sr.",G,6-3,180,30,MIL,19,8,South Carolina,1976 Rnd 6 Pick 13,United States,NBA 1984-1985 Players Information
T.R. Dunn,G,6-4,192,30,DEN,81,7,Alabama,1977 Rnd 2 Pick 19,United States,NBA 1984-1985 Players Information
Devin Durrant,F,6-7,200,24,IND,59,0,Brigham Young,1984 Rnd 2 Pick 1,United States,NBA 1984-1985 Players Information
Mark Eaton,C,7-4,275,28,UTA,82,2,UCLA,1979 Rnd 5 Pick 19,United States,NBA 1984-1985 Players Information
Jerry Eaves,G,6-4,180,26,ATL,3,2,Louisville,1982 Rnd 3 Pick 9,United States,NBA 1984-1985 Players Information
Kenton Edelin,F,6-8,205,22,IND,10,0,Virginia,1984 Rnd 7 Pick 1,United States,NBA 1984-1985 Players Information
Franklin Edwards,G,6-1,170,26,LAC,16,3,Cleveland State,1981 Rnd 1 Pick 22,United States,NBA 1984-1985 Players Information
James Edwards,C,7-0,225,29,PHX,70,7,Washington,1977 Rnd 3 Pick 2,United States,NBA 1984-1985 Players Information
Craig Ehlo,SG,6-6,180,23,HOU,44,1,Washington State,1983 Rnd 3 Pick 1,United States,NBA 1984-1985 Players Information
Dale Ellis,GF,6-7,205,24,DAL,72,1,Tennessee,1983 Rnd 1 Pick 9,United States,NBA 1984-1985 Players Information
Chris Engler,C,6-11,245,26,"CHI, MIL, NJN",11,2,Wyoming,1982 Rnd 3 Pick 14,United States,NBA 1984-1985 Players Information
Alex English,SF,6-7,190,31,DEN,81,8,South Carolina,1976 Rnd 2 Pick 6,United States,NBA 1984-1985 Players Information
Julius Erving,SF,6-6,200,35,PHI,78,12,Massachusetts,1972 Rnd 1 Pick 12,United States,NBA 1984-1985 Players Information
Mike Evans,G,6-1,170,29,DEN,81,6,Kansas State,1978 Rnd 1 Pick 21,United States,NBA 1984-1985 Players Information
Kenny Fields,GF,6-5,220,23,MIL,51,0,UCLA,1984 Rnd 1 Pick 21,United States,NBA 1984-1985 Players Information
Vern Fleming,G,6-5,185,23,IND,80,0,Georgia,1984 Rnd 1 Pick 18,United States,NBA 1984-1985 Players Information
Sleepy Floyd,PG,6-3,170,24,GSW,82,2,Georgetown,1982 Rnd 1 Pick 13,United States,NBA 1984-1985 Players Information
Phil Ford,G,6-2,175,29,HOU,25,6,North Carolina,1978 Rnd 1 Pick 2,United States,NBA 1984-1985 Players Information
Rod Foster,G,6-1,160,24,PHX,79,1,UCLA,1983 Rnd 2 Pick 4,United States,NBA 1984-1985 Players Information
World B. Free,G,6-2,185,31,CLE,71,9,Guilford,1975 Rnd 2 Pick 5,United States,NBA 1984-1985 Players Information
Bill Garnett,F,6-9,225,24,IND,65,2,Wyoming,1982 Rnd 1 Pick 4,United States,NBA 1984-1985 Players Information
George Gervin,GF,6-7,180,32,SAS,72,8,Eastern Michigan,1974 Rnd 3 Pick 4,United States,NBA 1984-1985 Players Information
Artis Gilmore,C,7-2,240,35,SAS,81,8,Jacksonville,1971 Rnd 7 Pick 15,United States,NBA 1984-1985 Players Information
Mike Glenn,G,6-2,175,29,ATL,60,7,Southern Illinois,1977 Rnd 2 Pick 1,United States,NBA 1984-1985 Players Information
Mike Gminski,C,6-11,250,25,NJN,81,4,Duke,1980 Rnd 1 Pick 7,United States,NBA 1984-1985 Players Information
Lancaster Gordon,G,6-3,185,22,LAC,63,0,Louisville,1984 Rnd 1 Pick 8,United States,NBA 1984-1985 Players Information
Stewart Granger,G,6-3,190,23,ATL,9,1,Villanova,1983 Rnd 1 Pick 24,Canada,NBA 1984-1985 Players Information
Butch Graves,G,6-3,200,23,CLE,4,0,Yale,1984 Rnd 3 Pick 21,United States,NBA 1984-1985 Players Information
Stuart Gray,C,7-0,235,21,IND,52,0,UCLA,1984 Rnd 2 Pick 5,Panama,NBA 1984-1985 Players Information
Rickey Green,PG,6-0,170,30,UTA,77,6,Michigan,1977 Rnd 1 Pick 16,United States,NBA 1984-1985 Players Information
Sidney Green,FC,6-9,220,24,CHI,48,1,UNLV,1983 Rnd 1 Pick 5,United States,NBA 1984-1985 Players Information
David Greenwood,F,6-9,222,27,CHI,61,5,UCLA,1979 Rnd 1 Pick 2,United States,NBA 1984-1985 Players Information
Kevin Grevey,GF,6-5,210,31,MIL,78,9,Kentucky,1975 Rnd 1 Pick 18,United States,NBA 1984-1985 Players Information
Darrell Griffith,SG,6-4,190,26,UTA,78,4,Louisville,1980 Rnd 1 Pick 2,United States,NBA 1984-1985 Players Information
Ernie Grunfeld,GF,6-6,210,29,NYK,69,7,Tennessee,1977 Rnd 1 Pick 11,RomaniaUnited States,NBA 1984-1985 Players Information
Bobby Hansen,SG,6-6,190,24,UTA,54,1,Iowa,1983 Rnd 3 Pick 7,United States,NBA 1984-1985 Players Information
Bill Hanzlik,SF,6-7,185,27,DEN,80,4,Notre Dame,1980 Rnd 1 Pick 20,United States,NBA 1984-1985 Players Information
Derek Harper,PG,6-4,185,23,DAL,82,1,Illinois,1983 Rnd 1 Pick 11,United States,NBA 1984-1985 Players Information
Scott Hastings,FC,6-10,235,24,ATL,64,2,Arkansas,1982 Rnd 2 Pick 6,United States,NBA 1984-1985 Players Information
Steve Hayes,C,7-0,205,29,PHI,11,5,Idaho State,1977 Rnd 4 Pick 10,United States,NBA 1984-1985 Players Information
Gerald Henderson,G,6-2,175,29,SEA,79,6,VCU,1978 Rnd 3 Pick 20,United States,NBA 1984-1985 Players Information
Rod Higgins,FC,6-7,200,25,CHI,68,2,Fresno State,1982 Rnd 2 Pick 8,United States,NBA 1984-1985 Players Information
Roy Hinson,FC,6-9,210,23,CLE,76,1,Rutgers,1983 Rnd 1 Pick 20,United States,NBA 1984-1985 Players Information
Craig Hodges,G,6-2,190,24,MIL,82,2,Long Beach State,1982 Rnd 3 Pick 2,United States,NBA 1984-1985 Players Information
Lionel Hollins,G,6-3,185,31,HOU,80,9,Arizona State,1975 Rnd 1 Pick 6,United States,NBA 1984-1985 Players Information
Mike Holton,G,6-4,185,23,PHX,73,1,UCLA,1983 Rnd 3 Pick 6,United StatesIsrael,NBA 1984-1985 Players Information
Phil Hubbard,FC,6-8,215,28,CLE,76,5,Michigan,1979 Rnd 1 Pick 15,United States,NBA 1984-1985 Players Information
Jay Humphries,G,6-3,185,22,PHX,80,0,Colorado,1984 Rnd 1 Pick 13,United States,NBA 1984-1985 Players Information
Geoff Huston,G,6-2,175,27,CLE,8,5,Texas Tech,1979 Rnd 3 Pick 6,United States,NBA 1984-1985 Players Information
Marc Iavaroni,F,6-8,210,28,"PHL, SAN",69,3,Virginia,1978 Rnd 3 Pick 11,United States,NBA 1984-1985 Players Information
Dan Issel,FC,6-9,235,36,DEN,77,8,Kentucky,1970 Rnd 8 Pick 3,United States,NBA 1984-1985 Players Information
Ralph Jackson,G,6-2,190,22,IND,1,0,UCLA,1984 Rnd 4 Pick 1,United States,NBA 1984-1985 Players Information
Clemon Johnson,FC,6-10,240,28,PHI,58,6,Florida A&M,1978 Rnd 2 Pick 22,United States,NBA 1984-1985 Players Information
Dennis Johnson,PG,6-4,185,30,BOS,80,8,Pepperdine,1976 Rnd 2 Pick 12,United States,NBA 1984-1985 Players Information
Eddie Johnson,SF,6-7,215,25,KCK,82,3,Illinois,1981 Rnd 2 Pick 6,United States,NBA 1984-1985 Players Information
Frank Johnson,G,6-1,185,26,WAS,46,3,Wake Forest,1981 Rnd 1 Pick 11,United States,NBA 1984-1985 Players Information
George Johnson,FC,6-11,205,36,NJN,64,13,Dillard,1970 Rnd 5 Pick 11,United States,NBA 1984-1985 Players Information
George Johnson,FC,6-7,210,28,PHI,55,6,St. John's,1978 Rnd 1 Pick 12,United States,NBA 1984-1985 Players Information
"Eddie Johnson, Jr.",G,6-2,180,30,ATL,73,7,Auburn,1977 Rnd 3 Pick 5,United States,NBA 1984-1985 Players Information
Magic Johnson,PG,6-9,255,25,LAL,77,5,Michigan State,1979 Rnd 1 Pick 1,United States,NBA 1984-1985 Players Information
Marques Johnson,GF,6-7,218,29,LAC,72,7,UCLA,1977 Rnd 1 Pick 3,United States,NBA 1984-1985 Players Information
Mickey Johnson,PF,6-10,190,32,GSW,66,10,Aurora,1974 Rnd 4 Pick 2,United States,NBA 1984-1985 Players Information
Steve Johnson,FC,6-10,235,27,CHI,74,3,Oregon State,1981 Rnd 1 Pick 7,United States,NBA 1984-1985 Players Information
Vinnie Johnson,G,6-2,200,28,DET,82,5,Baylor,1979 Rnd 1 Pick 7,United States,NBA 1984-1985 Players Information
Bobby Jones,SF,6-9,210,33,PHI,80,8,North Carolina,1974 Rnd 1 Pick 5,United States,NBA 1984-1985 Players Information
Caldwell Jones,FC,6-11,216,34,CHI,41,10,Albany State (GA),1973 Rnd 2 Pick 14,United States,NBA 1984-1985 Players Information
Charles A. Jones,FC,6-9,215,27,"CHI, WAS",31,3,Albany State (GA),1979 Rnd 8 Pick 18,United States,NBA 1984-1985 Players Information
Charles Alexander Jones,F,6-8,215,23,PHX,78,0,Louisville,1984 Rnd 2 Pick 12,United States,NBA 1984-1985 Players Information
Earl Jones,C,7-0,210,24,LAL,2,0,University of the District of Columbia,1984 Rnd 1 Pick 23,United States,NBA 1984-1985 Players Information
Edgar Jones,FC,6-10,225,28,"CLE, SAN",44,0,Nevada,1979 Rnd 2 Pick 9,United States,NBA 1984-1985 Players Information
Major Jones,F,6-9,225,31,DET,47,7,Albany State (GA),1976 Rnd 2 Pick 3,United States,NBA 1984-1985 Players Information
Ozell Jones,FC,6-11,235,24,SAS,67,0,Cal State Fullerton,1984 Rnd 4 Pick 20,United States,NBA 1984-1985 Players Information
Michael Jordan,SG,6-6,215,22,CHI,82,0,North Carolina,1984 Rnd 1 Pick 3,United States,NBA 1984-1985 Players Information
Rich Kelley,C,7-0,235,31,UTA,76,9,Stanford,1975 Rnd 1 Pick 7,United States,NBA 1984-1985 Players Information
Clark Kellogg,F,6-7,225,23,IND,77,2,Ohio State,1982 Rnd 1 Pick 8,United States,NBA 1984-1985 Players Information
Greg Kelser,F,6-7,190,27,IND,10,5,Michigan State,1979 Rnd 1 Pick 4,United States,NBA 1984-1985 Players Information
Jerome Kersey,PF,6-7,215,22,POR,77,0,Longwood,1984 Rnd 2 Pick 22,United States,NBA 1984-1985 Players Information
Albert King,GF,6-6,190,25,NJN,42,3,Maryland,1981 Rnd 1 Pick 10,United States,NBA 1984-1985 Players Information
Bernard King,SF,6-7,205,28,NYK,55,7,Tennessee,1977 Rnd 1 Pick 7,United States,NBA 1984-1985 Players Information
Reggie King,F,6-6,225,28,SEA,59,5,Alabama,1979 Rnd 1 Pick 18,United States,NBA 1984-1985 Players Information
Greg Kite,C,6-11,250,23,BOS,55,1,Brigham Young,1983 Rnd 1 Pick 21,United States,NBA 1984-1985 Players Information
Billy Knight,GF,6-6,195,32,"KCK, SAN",68,8,Pittsburgh,1974 Rnd 2 Pick 3,United States,NBA 1984-1985 Players Information
Joe Kopicki,PF,6-9,240,24,DEN,42,2,Detroit-Mercy,1982 Rnd 3 Pick 10,United States,NBA 1984-1985 Players Information
Mitch Kupchak,FC,6-9,230,30,LAL,58,8,North Carolina,1976 Rnd 1 Pick 13,United States,NBA 1984-1985 Players Information
Tom LaGarde,C,6-10,220,30,NJN,1,5,North Carolina,1977 Rnd 1 Pick 9,United States,NBA 1984-1985 Players Information
Bill Laimbeer,C,6-11,245,27,DET,82,4,Notre Dame,1979 Rnd 3 Pick 21,United States,NBA 1984-1985 Players Information
Allen Leavell,G,6-1,170,27,HOU,42,5,Oklahoma City,1979 Rnd 5 Pick 16,United States,NBA 1984-1985 Players Information
Ronnie Lester,G,6-2,175,26,LAL,32,4,Iowa,1980 Rnd 1 Pick 10,United States,NBA 1984-1985 Players Information
Fat Lever,PG,6-3,170,24,DEN,82,2,Arizona State,1982 Rnd 1 Pick 11,United States,NBA 1984-1985 Players Information
Cliff Levingston,F,6-8,210,24,ATL,74,2,Wichita State,1982 Rnd 1 Pick 9,United States,NBA 1984-1985 Players Information
Alton Lister,FC,7-0,240,26,MIL,81,3,Arizona State,1981 Rnd 1 Pick 21,United States,NBA 1984-1985 Players Information
Lewis Lloyd,GF,6-6,205,26,HOU,82,3,Drake,1981 Rnd 4 Pick 7,United States,NBA 1984-1985 Players Information
John Long,GF,6-5,195,28,DET,66,6,Detroit-Mercy,1978 Rnd 2 Pick 7,United States,NBA 1984-1985 Players Information
Sidney Lowe,G,6-0,195,25,"ATL, DET",21,1,NC State,1983 Rnd 2 Pick 1,United States,NBA 1984-1985 Players Information
John Lucas,G,6-3,175,31,HOU,47,8,Maryland,1976 Rnd 1 Pick 1,United States,NBA 1984-1985 Players Information
Maurice Lucas,PF,6-9,215,33,PHX,63,8,Marquette,1974 Rnd 1 Pick 14,United States,NBA 1984-1985 Players Information
Kyle Macy,G,6-3,175,27,PHX,65,5,Kentucky,1979 Rnd 1 Pick 22,United States,NBA 1984-1985 Players Information
Rick Mahorn,C,6-10,240,26,WAS,77,4,Hampton,1980 Rnd 2 Pick 12,United States,NBA 1984-1985 Players Information
Jeff Malone,SG,6-4,205,23,WAS,76,1,Mississippi State,1983 Rnd 1 Pick 10,United States,NBA 1984-1985 Players Information
Moses Malone,C,6-10,215,29,PHI,79,8,Petersburg High School (Virginia),"1975 NBA Draft, Undrafted",United States,NBA 1984-1985 Players Information
Pace Mannion,GF,6-7,190,24,UTA,34,1,Utah,1983 Rnd 2 Pick 19,United States,NBA 1984-1985 Players Information
Wes Matthews,G,6-1,170,25,CHI,78,4,Wisconsin,1980 Rnd 1 Pick 14,United States,NBA 1984-1985 Players Information
Cedric Maxwell,F,6-8,205,29,BOS,57,7,Charlotte,1977 Rnd 1 Pick 12,United States,NBA 1984-1985 Players Information
Bob McAdoo,FC,6-9,210,33,LAL,66,12,North Carolina,1972 Rnd 1 Pick 2,United States,NBA 1984-1985 Players Information
Tim McCormick,C,6-11,240,22,SEA,78,0,Michigan,1984 Rnd 1 Pick 12,United States,NBA 1984-1985 Players Information
Rodney McCray,SF,6-7,220,23,HOU,82,1,Louisville,1983 Rnd 1 Pick 3,United States,NBA 1984-1985 Players Information
Scooter McCray,F,6-9,215,25,SEA,6,1,Louisville,1983 Rnd 2 Pick 12,United States,NBA 1984-1985 Players Information
Hank McDowell,FC,6-9,215,25,HOU,34,3,Memphis,1981 Rnd 5 Pick 10,United States,NBA 1984-1985 Players Information
Mike McGee,GF,6-5,190,25,LAL,76,3,Michigan,1981 Rnd 1 Pick 19,United States,NBA 1984-1985 Players Information
Kevin McHale,PF,6-10,210,27,BOS,79,4,Minnesota,1980 Rnd 1 Pick 3,United States,NBA 1984-1985 Players Information
Kevin McKenna,GF,6-5,195,26,NJN,29,2,Creighton,1981 Rnd 4 Pick 19,United States,NBA 1984-1985 Players Information
Tom McMillen,PF,6-11,215,32,WAS,69,9,Maryland,1974 Rnd 1 Pick 9,United States,NBA 1984-1985 Players Information
Mark McNamara,C,6-11,235,25,"KCK, SAN",45,2,California,1982 Rnd 1 Pick 22,United States,NBA 1984-1985 Players Information
Joe C. Meriweather,FC,6-10,215,31,KCK,76,9,Southern Illinois,1975 Rnd 1 Pick 11,United States,NBA 1984-1985 Players Information
Larry Micheaux,F,6-9,220,24,"HOU, MIL",57,1,Houston,1983 Rnd 2 Pick 5,United States,NBA 1984-1985 Players Information
Mike Mitchell,F,6-7,215,29,SAS,82,6,Auburn,1978 Rnd 1 Pick 15,United States,NBA 1984-1985 Players Information
Paul Mokeski,C,7-0,250,28,MIL,79,5,Kansas,1979 Rnd 2 Pick 20,United States,NBA 1984-1985 Players Information
Sidney Moncrief,SG,6-3,180,27,MIL,73,5,Arkansas,1979 Rnd 1 Pick 5,United States,NBA 1984-1985 Players Information
Johnny Moore,G,6-1,175,26,SAS,82,5,Texas,1979 Rnd 2 Pick 21,United States,NBA 1984-1985 Players Information
Jay Murphy,FC,6-9,220,22,LAC,23,0,Boston College,1984 Rnd 2 Pick 7,United States,NBA 1984-1985 Players Information
Larry Nance,PF,6-10,205,26,PHX,61,3,Clemson,1981 Rnd 1 Pick 20,United States,NBA 1984-1985 Players Information
Calvin Natt,F,6-6,220,28,DEN,78,5,Louisiana-Monroe,1979 Rnd 1 Pick 8,United States,NBA 1984-1985 Players Information
Kenny Natt,G,6-3,185,26,"KCK, UTH",8,4,Louisiana-Monroe,1980 Rnd 2 Pick 7,United States,NBA 1984-1985 Players Information
Ed Nealy,F,6-7,238,25,KCK,22,2,Kansas State,1982 Rnd 8 Pick 5,United States,NBA 1984-1985 Players Information
Chuck Nevitt,C,7-5,217,25,LAL,11,2,NC State,1982 Rnd 3 Pick 17,United States,NBA 1984-1985 Players Information
Kurt Nimphius,FC,6-10,218,26,DAL,82,3,Arizona State,1980 Rnd 3 Pick 1,United States,NBA 1984-1985 Players Information
Norm Nixon,G,6-2,170,29,LAC,81,7,Duquesne,1977 Rnd 1 Pick 22,United States,NBA 1984-1985 Players Information
Audie Norris,C,6-9,230,24,POR,78,2,Jackson State,1982 Rnd 2 Pick 14,United States,NBA 1984-1985 Players Information
Mike O'Koren,GF,6-7,207,27,NJN,43,4,North Carolina,1980 Rnd 1 Pick 6,United States,NBA 1984-1985 Players Information
Hakeem Olajuwon,C,7-0,255,22,HOU,82,0,Houston,1984 Rnd 1 Pick 1,NigeriaUnited States,NBA 1984-1985 Players Information
Mark Olberding,PF,6-8,225,28,KCK,81,8,Minnesota,"1975 NBA Draft, Undrafted",United States,NBA 1984-1985 Players Information
Jawann Oldham,C,7-0,215,27,CHI,63,4,Seattle,1980 Rnd 2 Pick 18,United States,NBA 1984-1985 Players Information
Louis Orr,F,6-8,175,26,NYK,79,4,Syracuse,1980 Rnd 2 Pick 6,United States,NBA 1984-1985 Players Information
Robert Parish,C,7-0,230,31,BOS,79,7,Centenary,1976 Rnd 1 Pick 8,United States,NBA 1984-1985 Players Information
Billy Paultz,FC,6-11,235,36,UTA,61,8,St. John's,1970 Rnd 7 Pick 1,United States,NBA 1984-1985 Players Information
Jim Paxson,SG,6-6,200,27,POR,68,5,Dayton,1979 Rnd 1 Pick 12,United States,NBA 1984-1985 Players Information
John Paxson,G,6-2,185,24,SAS,78,1,Notre Dame,1983 Rnd 1 Pick 19,United States,NBA 1984-1985 Players Information
