Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Johnny Egan,PG,5-11,180,23,DET,56,0,Providence,1961 Rnd 2 Pick 3,United States,NBA 1961-1962 Players Information
Dick Eichhorst,G,6-3,200,28,STH,1,0,Southeast Missouri State,"1961 NBA Draft, Undrafted",United States,NBA 1961-1962 Players Information
Wayne Embry,C,6-8,240,24,CIN,75,3,Miami (OH),1958 Rnd 3 Pick 7,United States,NBA 1961-1962 Players Information
Ray Felix,C,6-11,220,31,LAL,80,8,Manchester (ABL) (United States),1953 Rnd 1 Pick 1,United States,NBA 1961-1962 Players Information
Al Ferrari,G,6-2,190,28,STH,78,4,Michigan State,1955 Rnd 3 Pick 1,United States,NBA 1961-1962 Players Information
Bob Ferry,FC,6-8,230,24,DET,80,2,Saint Louis,"1959 NBA Draft, Undrafted",United States,NBA 1961-1962 Players Information
Larry Foust,FC,6-9,215,33,STH,55,11,La Salle,"1950 NBA Draft, Undrafted",United States,NBA 1961-1962 Players Information
Dave Gambee,F,6-6,215,24,SYR,80,3,Oregon State,1958 Rnd 1 Pick 6,United States,NBA 1961-1962 Players Information
Tom Gola,GF,6-6,205,29,PHI,60,5,La Salle,"1955 NBA Draft, Undrafted",United States,NBA 1961-1962 Players Information
Joe Graboski,FC,6-7,195,32,"CHI, STH, SYR",36,12,Tuley High School (Illinois),"1948 NBA Draft, Undrafted",United States,NBA 1961-1962 Players Information
Johnny Green,SF,6-5,200,28,NYK,80,2,Michigan State,1959 Rnd 1 Pick 5,United States,NBA 1961-1962 Players Information
Si Green,G,6-2,185,28,"CHI, STH",71,4,Duquesne,1956 Rnd 1 Pick 1,United States,NBA 1961-1962 Players Information
Hal Greer,G,6-2,175,25,SYR,71,3,Marshall,1958 Rnd 2 Pick 6,United States,NBA 1961-1962 Players Information
Gene Guarilia,F,6-6,215,24,BOS,43,2,George Washington,1959 Rnd 2 Pick 8,United States,NBA 1961-1962 Players Information
Richie Guerin,SG,6-4,195,29,NYK,78,5,Iona,1954 Rnd 2 Pick 8,United States,NBA 1961-1962 Players Information
Cliff Hagan,GF,6-4,210,30,STH,76,5,Kentucky,1953 Rnd 3 Pick 6,United States,NBA 1961-1962 Players Information
Swede Halbrook,C,7-3,240,29,SYR,63,1,Wichita (NIBL) (United States),1956 Rnd 4 Pick 5,United States,NBA 1961-1962 Players Information
Vern Hatton,G,6-3,195,26,"CHI, STH",40,3,Kentucky,1958 Rnd 2 Pick 2,United States,NBA 1961-1962 Players Information
Tom Hawkins,F,6-5,210,25,LAL,79,2,Notre Dame,1959 Rnd 1 Pick 3,United States,NBA 1961-1962 Players Information
Tommy Heinsohn,PF,6-7,218,27,BOS,79,5,Holy Cross,"1956 NBA Draft, Undrafted",United States,NBA 1961-1962 Players Information
Cleo Hill,G,6-1,185,23,STH,58,0,Winston-Salem State,1961 Rnd 1 Pick 8,United States,NBA 1961-1962 Players Information
Ron Horn,F,6-7,220,23,STH,3,0,Indiana,1961 Rnd 2 Pick 7,United States,NBA 1961-1962 Players Information
Bailey Howell,SF,6-7,210,25,DET,79,2,Mississippi State,1959 Rnd 1 Pick 2,United States,NBA 1961-1962 Players Information
Hot Rod Hundley,G,6-4,185,27,LAL,77,4,West Virginia,1957 Rnd 1 Pick 1,United States,NBA 1961-1962 Players Information
Darrall Imhoff,C,6-10,220,23,NYK,73,1,California,1960 Rnd 1 Pick 3,United States,NBA 1961-1962 Players Information
Andy Johnson,F,6-5,215,29,CHI,71,3, ,"1958 NBA Draft, Undrafted",United States,NBA 1961-1962 Players Information
Howie Jolliff,FC,6-7,218,23,LAL,64,1,Ohio,1960 Rnd 7 Pick 2,United States,NBA 1961-1962 Players Information
K.C. Jones,G,6-1,200,29,BOS,80,3,San Francisco,1955 Rnd 11 Pick 5,United States,NBA 1961-1962 Players Information
Sam Jones,GF,6-4,198,28,BOS,78,4,North Carolina Central,1956 Rnd 8 Pick 3,United States,NBA 1961-1962 Players Information
Willie Jones,G,6-3,185,25,DET,68,1,Northwestern,1960 Rnd 5 Pick 4,United States,NBA 1961-1962 Players Information
Phil Jordon,C,6-10,205,28,NYK,76,5,Whitworth University,1956 Rnd 6 Pick 3,United States,NBA 1961-1962 Players Information
Red Kerr,FC,6-9,230,29,SYR,80,7,Illinois,1954 Rnd 1 Pick 6,United States,NBA 1961-1962 Players Information
Doug Kistler,F,6-9,205,23,NYK,5,0,Duke,1961 Rnd 3 Pick 3,United States,NBA 1961-1962 Players Information
Jim Krebs,C,6-8,230,26,LAL,78,4,Southern Methodist,1957 Rnd 1 Pick 3,United States,NBA 1961-1962 Players Information
Fred LaCour,F,6-5,205,24,STH,72,1,San Francisco,1960 Rnd 3 Pick 6,United States,NBA 1961-1962 Players Information
Rudy LaRusso,FC,6-7,220,24,LAL,80,2,Dartmouth,1959 Rnd 2 Pick 4,United States,NBA 1961-1962 Players Information
York Larese,G,6-4,190,23,"CHI, PHI",48,0,North Carolina,1960 Rnd 6 Pick 6,United States,NBA 1961-1962 Players Information
George Lee,G,6-3,-,25,DET,75,1,Michigan,1959 Rnd 4 Pick 2,United States,NBA 1961-1962 Players Information
Slick Leonard,G,6-3,185,29,CHI,70,5,Indiana,1954 Rnd 2 Pick 1,United States,NBA 1961-1962 Players Information
Jim Loscutoff,F,6-5,200,32,BOS,77,6,Oregon,1955 Rnd 1 Pick 3,United States,NBA 1961-1962 Players Information
Clyde Lovellette,FC,6-10,234,32,STH,40,8,Kansas,1952 Rnd 1 Pick 10,United States,NBA 1961-1962 Players Information
Ted Luckenbill,F,6-6,205,22,PHI,53,0,Houston,1961 Rnd 2 Pick 6,United States,NBA 1961-1962 Players Information
Whitey Martin,G,6-2,185,22,NYK,64,0,St. Bonaventure,1961 Rnd 2 Pick 1,United States,NBA 1961-1962 Players Information
Johnny McCarthy,G,6-0,170,27,STH,15,4,Canisius,1956 Rnd 4 Pick 1,United States,NBA 1961-1962 Players Information
Shellie McMillon,F,6-5,205,25,"DET, STH",60,3,Bradley,1958 Rnd 6 Pick 3,United States,NBA 1961-1962 Players Information
Bob McNeill,G,6-1,186,23,"LAL, PHI",47,1,Saint Joseph's,1960 Rnd 3 Pick 3,United States,NBA 1961-1962 Players Information
Tom Meschery,F,6-6,215,23,PHI,80,0,Saint Mary's,1961 Rnd 1 Pick 7,China,NBA 1961-1962 Players Information
Jackie Moreland,F,6-7,215,23,DET,72,1,LSU,1960 Rnd 1 Pick 4,United States,NBA 1961-1962 Players Information
Willie Naulls,F,6-6,225,27,NYK,75,5,UCLA,1956 Rnd 2 Pick 2,United States,NBA 1961-1962 Players Information
Paul Neumann,PG,6-1,170,24,SYR,77,0,Stanford,1959 Rnd 4 Pick 5,United States,NBA 1961-1962 Players Information
Chuck Noble,SG,6-4,200,30,DET,25,6,Louisville,1954 Rnd 4 Pick 3,United States,NBA 1961-1962 Players Information
Bevo Nordmann,C,6-10,230,22,CIN,55,0,Saint Louis,1961 Rnd 3 Pick 2,United States,NBA 1961-1962 Players Information
Don Ohl,SG,6-3,190,25,DET,77,1,Illinois,1958 Rnd 5 Pick 5,United States,NBA 1961-1962 Players Information
Chuck Osborne,F,6-6,210,23,SYR,4,0,Western Kentucky,1961 Rnd 3 Pick 5,United States,NBA 1961-1962 Players Information
Bob Pettit,FC,6-9,205,29,STH,78,7,LSU,1954 Rnd 1 Pick 2,United States,NBA 1961-1962 Players Information
Gary Phillips,G,6-3,189,22,BOS,67,0,Houston,1961 Rnd 1 Pick 9,United States,NBA 1961-1962 Players Information
Dave Piontek,F,6-6,230,27,CHI,40,5,Xavier,1956 Rnd 3 Pick 1,United States,NBA 1961-1962 Players Information
Frank Radovich,FC,6-8,235,23,PHI,35,0,Indiana,1960 Rnd 2 Pick 6,United States,NBA 1961-1962 Players Information
Frank Ramsey,F,6-3,190,30,BOS,79,6,Kentucky,1953 Rnd 1 Pick 5,United States,NBA 1961-1962 Players Information
Hub Reed,C,6-9,215,25,CIN,80,3,Oklahoma City,1958 Rnd 2 Pick 7,United States,NBA 1961-1962 Players Information
Joe Roberts,F,6-5,-,25,SYR,80,1,Ohio State,1960 Rnd 3 Pick 5,United States,NBA 1961-1962 Players Information
Oscar Robertson,G,6-5,220,23,CIN,79,1,Cincinnati,1960 Rnd 1 Pick 1,United States,NBA 1961-1962 Players Information
Guy Rodgers,PG,6-0,185,26,PHI,80,3,Temple,"1958 NBA Draft, Undrafted",United States,NBA 1961-1962 Players Information
Joe Ruklick,FC,6-9,220,23,PHI,42,2,Northwestern,1959 Rnd 2 Pick 3,United States,NBA 1961-1962 Players Information
Bill Russell,C,6-10,215,28,BOS,76,5,San Francisco,1956 Rnd 1 Pick 2,United States,NBA 1961-1962 Players Information
Satch Sanders,PF,6-6,210,23,BOS,80,1,NYU,1960 Rnd 1 Pick 8,United States,NBA 1961-1962 Players Information
Woody Sauldsberry,FC,6-7,220,27,"CHI, STH",62,4,Texas Southern,1957 Rnd 8 Pick 5,United States,NBA 1961-1962 Players Information
Dolph Schayes,FC,6-7,195,33,SYR,57,12,NYU,1948 Rnd 1 Pick 4,United States,NBA 1961-1962 Players Information
Ray Scott,FC,6-9,215,23,DET,75,0,Allentown (United States),1961 Rnd 1 Pick 4,United States,NBA 1961-1962 Players Information
Frank Selvy,SG,6-3,180,29,LAL,79,6,Furman,1954 Rnd 1 Pick 1,United States,NBA 1961-1962 Players Information
Lee Shaffer,SF,6-7,220,23,SYR,74,0,North Carolina,1960 Rnd 1 Pick 5,United States,NBA 1961-1962 Players Information
Gene Shue,G,6-2,170,30,DET,80,7,Maryland,1954 Rnd 1 Pick 3,United States,NBA 1961-1962 Players Information
Bob Sims,F,6-5,220,23,"LAL, STH",65,0,Pepperdine,1960 Rnd 7 Pick 6,United States,NBA 1961-1962 Players Information
Adrian Smith,PG,6-1,180,25,CIN,80,0,Kentucky,1958 Rnd 15 Pick 1,United States,NBA 1961-1962 Players Information
Bill Smith,GF,6-5,190,22,NYK,10,0,Saint Peter's,1961 Rnd 5 Pick 1,United States,NBA 1961-1962 Players Information
Bobby Smith,G,6-4,190,24,LAL,3,1,West Virginia,1959 Rnd 3 Pick 4,United States,NBA 1961-1962 Players Information
Sam Stith,G,6-2,185,24,NYK,29,0,St. Bonaventure,1960 Rnd 8 Pick 1,United States,NBA 1961-1962 Players Information
Jack Turner,F,6-5,220,22,CHI,40,0,Louisville,1961 Rnd 2 Pick 9,United States,NBA 1961-1962 Players Information
Jack Twyman,F,6-6,210,27,CIN,80,6,Cincinnati,1955 Rnd 2 Pick 2,United States,NBA 1961-1962 Players Information
Charlie Tyra,FC,6-8,230,26,CHI,78,4,Louisville,1957 Rnd 1 Pick 2,United States,NBA 1961-1962 Players Information
Horace Walker,F,6-3,210,24,CHI,62,0,Michigan State,1960 Rnd 4 Pick 6,United States,NBA 1961-1962 Players Information
Jerry West,SG,6-2,185,23,LAL,75,1,West Virginia,1960 Rnd 1 Pick 2,United States,NBA 1961-1962 Players Information
Bob Wiesenhahn,F,6-4,215,23,CIN,52,0,Cincinnati,1961 Rnd 2 Pick 2,United States,NBA 1961-1962 Players Information
Lenny Wilkens,PG,6-1,180,24,STH,20,1,Providence,1960 Rnd 1 Pick 6,United States,NBA 1961-1962 Players Information
Wayne Yates,C,6-8,235,24,LAL,36,0,Memphis,1961 Rnd 1 Pick 5,United States,NBA 1961-1962 Players Information
Dave Zeller,PG,6-1,175,22,CIN,44,0,Miami (OH),1961 Rnd 7 Pick 2,United States,NBA 1961-1962 Players Information
