Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Walt Frazier,PG,6-4,200,29,NYK,78,7,Southern Illinois,1967 Rnd 1 Pick 5,United States,NBA 1974-1975 Players Information
Bernie Fryer,SG,6-3,185,25,NOJ,31,1,Brigham Young,1972 Rnd 7 Pick 12,United States,NBA 1974-1975 Players Information
Rowland Garrett,SF,6-6,210,24,CHI,70,2,Florida State,1972 Rnd 5 Pick 15,United States,NBA 1974-1975 Players Information
John Gianelli,FC,6-10,220,24,NYK,80,2,Pacific,1972 Rnd 2 Pick 7,United States,NBA 1974-1975 Players Information
Dick Gibbs,GF,6-5,210,26,WAS,59,3,UTEP,1971 Rnd 3 Pick 14,United States,NBA 1974-1975 Players Information
Herm Gilliam,G,6-3,190,28,ATL,60,5,Purdue,1968 Rnd 13 Pick 3,United States,NBA 1974-1975 Players Information
Gail Goodrich,G,6-1,170,31,LAL,72,9,UCLA,"1965 NBA Draft, Undrafted",United States,NBA 1974-1975 Players Information
Leonard Gray,FC,6-8,240,23,SEA,75,0,Long Beach State,1973 Rnd 3 Pick 10,United States,NBA 1974-1975 Players Information
Lamar Green,FC,6-7,210,27,NOJ,15,5,Morehead State,1969 Rnd 3 Pick 4,United States,NBA 1974-1975 Players Information
Matt Guokas,GF,6-5,175,31,CHI,82,8,Saint Joseph's,1966 Rnd 1 Pick 9,United States,NBA 1974-1975 Players Information
Happy Hairston,F,6-7,225,32,LAL,74,10,NYU,1964 Rnd 4 Pick 8,United States,NBA 1974-1975 Players Information
Phil Hankinson,PF,6-8,195,23,BOS,3,1,Pennsylvania,1973 Rnd 2 Pick 17,United States,NBA 1974-1975 Players Information
Bernie Harris,PF,6-10,200,24,BUF,10,0,VCU,1974 Rnd 4 Pick 9,United States,NBA 1974-1975 Players Information
Clem Haskins,PG,6-3,195,31,WAS,70,7,Western Kentucky,1967 Rnd 1 Pick 3,United States,NBA 1974-1975 Players Information
John Havlicek,GF,6-5,200,34,BOS,82,10,Ohio State,1962 Rnd 1 Pick 7,United States,NBA 1974-1975 Players Information
Steve Hawes,C,6-9,220,24,HOU,54,0,Washington,1972 Rnd 2 Pick 11,United States,NBA 1974-1975 Players Information
Connie Hawkins,PF,6-8,210,32,LAL,43,6, ,"1964 NBA Draft, Undrafted",United States,NBA 1974-1975 Players Information
Nate Hawthorne,SG,6-4,190,25,PHX,50,1,Southern Illinois,1973 Rnd 7 Pick 15,United States,NBA 1974-1975 Players Information
Elvin Hayes,FC,6-9,235,29,WAS,82,6,Houston,1968 Rnd 1 Pick 1,United States,NBA 1974-1975 Players Information
Spencer Haywood,PF,6-8,225,25,SEA,68,4,Detroit-Mercy,1971 Rnd 2 Pick 13,United States,NBA 1974-1975 Players Information
Gar Heard,PF,6-6,219,26,BUF,66,4,Oklahoma,1970 Rnd 3 Pick 6,United States,NBA 1974-1975 Players Information
Tom Henderson,SG,6-3,190,23,ATL,79,0,Hawaii,1974 Rnd 1 Pick 7,United States,NBA 1974-1975 Players Information
Bill Hewitt,SF,6-7,210,30,CHI,18,5,USC,1968 Rnd 1 Pick 11,United States,NBA 1974-1975 Players Information
Lou Hudson,GF,6-5,210,30,ATL,11,8,Minnesota,1966 Rnd 1 Pick 4,United States,NBA 1974-1975 Players Information
John Hummer,FC,6-9,230,26,SEA,43,4,Princeton,1970 Rnd 1 Pick 15,United States,NBA 1974-1975 Players Information
Greg Jackson,PG,6-0,180,22,"NYK, PHX",47,0,Guilford,1974 Rnd 5 Pick 14,United States,NBA 1974-1975 Players Information
Phil Jackson,PF,6-8,220,29,NYK,78,7,North Dakota,1967 Rnd 2 Pick 5,United States,NBA 1974-1975 Players Information
Wardell Jackson,SF,6-7,200,23,SEA,56,0,Ohio State,1974 Rnd 6 Pick 8,United States,NBA 1974-1975 Players Information
Aaron James,SF,6-8,210,22,NOJ,76,0,Grambling State,1974 Rnd 2 Pick 10,United States,NBA 1974-1975 Players Information
Charles Johnson,PG,6-0,170,25,GSW,79,2,California,1971 Rnd 6 Pick 8,United States,NBA 1974-1975 Players Information
George Johnson,FC,6-11,205,26,GSW,82,3,Dillard,1970 Rnd 5 Pick 11,United States,NBA 1974-1975 Players Information
John Johnson,SF,6-7,200,27,POR,80,4,Iowa,1970 Rnd 1 Pick 7,United States,NBA 1974-1975 Players Information
Mickey Johnson,PF,6-10,190,22,CHI,38,0,Aurora,1974 Rnd 4 Pick 2,United States,NBA 1974-1975 Players Information
Ollie Johnson,SF,6-6,200,25,"KCK, NOJ",72,2,Temple,1972 Rnd 2 Pick 17,United States,NBA 1974-1975 Players Information
Dwight Jones,FC,6-10,210,23,ATL,75,1,Houston,1973 Rnd 1 Pick 9,United States,NBA 1974-1975 Players Information
Jimmy Jones,GF,6-4,188,30,WAS,73,0,Grambling State,1967 Rnd 2 Pick 1,United States,NBA 1974-1975 Players Information
Bob Kauffman,FC,6-8,240,28,ATL,73,6,Guilford,1968 Rnd 1 Pick 3,United States,NBA 1974-1975 Players Information
Frank Kendrick,SF,6-6,198,24,GSW,24,0,Purdue,1974 Rnd 3 Pick 11,United States,NBA 1974-1975 Players Information
Toby Kimball,PF,6-6,220,32,NOJ,3,8,UConn,1965 Rnd 3 Pick 9,United States,NBA 1974-1975 Players Information
Don Kojis,SF,6-3,202,36,KCK,22,11,Marquette,1961 Rnd 2 Pick 12,United States,NBA 1974-1975 Players Information
Len Kosmalski,C,7-0,245,23,KCK,65,0,Tennessee,1974 Rnd 2 Pick 6,United States,NBA 1974-1975 Players Information
Tom Kozelko,PF,6-8,220,23,WAS,73,1,Toledo,1973 Rnd 3 Pick 13,United States,NBA 1974-1975 Players Information
Steve Kuberski,FC,6-8,215,27,MIL,60,5,Bradley,1969 Rnd 4 Pick 9,United States,NBA 1974-1975 Players Information
Kevin Kunnert,FC,7-0,230,23,HOU,75,1,Iowa,1973 Rnd 1 Pick 12,United States,NBA 1974-1975 Players Information
Sam Lacey,C,6-10,235,26,KCK,81,4,New Mexico State,1970 Rnd 1 Pick 5,United States,NBA 1974-1975 Players Information
Bob Lanier,C,6-11,250,26,DET,76,4,St. Bonaventure,1970 Rnd 1 Pick 1,United States,NBA 1974-1975 Players Information
Stu Lantz,G,6-3,175,28,"LAL, NOJ",74,6,Nebraska,1968 Rnd 3 Pick 1,United States,NBA 1974-1975 Players Information
Clyde Lee,FC,6-10,205,30,"ATL, PHL",80,8,Vanderbilt,1966 Rnd 1 Pick 3,United States,NBA 1974-1975 Players Information
Russ Lee,SF,6-5,185,25,NOJ,15,2,Marshall,1972 Rnd 1 Pick 6,United States,NBA 1974-1975 Players Information
Bill Ligon,GF,6-4,180,22,DET,37,0,Vanderbilt,1974 Rnd 10 Pick 14,United States,NBA 1974-1975 Players Information
Bob Love,F,6-8,215,32,CHI,61,8,Southern,1965 Rnd 4 Pick 7,United States,NBA 1974-1975 Players Information
Stan Love,PF,6-9,215,25,LAL,30,3,Oregon,1971 Rnd 1 Pick 9,United States,NBA 1974-1975 Players Information
Phil Lumpkin,PG,6-0,165,23,POR,48,0,Miami (OH),1974 Rnd 2 Pick 16,United States,NBA 1974-1975 Players Information
Pete Maravich,GF,6-5,197,27,NOJ,79,4,LSU,1970 Rnd 1 Pick 3,United States,NBA 1974-1975 Players Information
Jack Marin,GF,6-7,200,30,BUF,81,8,Duke,1966 Rnd 1 Pick 5,United States,NBA 1974-1975 Players Information
LaRue Martin,C,6-11,208,24,POR,81,2,Loyola (IL),1972 Rnd 1 Pick 1,United States,NBA 1974-1975 Players Information
Don May,SF,6-4,200,29,KCK,27,6,Dayton,1968 Rnd 3 Pick 8,United States,NBA 1974-1975 Players Information
Bob McAdoo,FC,6-9,210,23,BUF,82,2,North Carolina,1972 Rnd 1 Pick 2,United States,NBA 1974-1975 Players Information
Glenn McDonald,GF,6-6,190,22,BOS,59,0,Long Beach State,1974 Rnd 1 Pick 17,United States,NBA 1974-1975 Players Information
Jon McGlocklin,GF,6-5,205,31,MIL,78,9,Indiana,1965 Rnd 3 Pick 7,United States,NBA 1974-1975 Players Information
Kenny McIntosh,SF,6-7,225,26,SEA,6,3,Eastern Michigan,1971 Rnd 1 Pick 15,United States,NBA 1974-1975 Players Information
Jim McMillian,SF,6-5,215,26,BUF,62,4,Columbia,1970 Rnd 1 Pick 13,United States,NBA 1974-1975 Players Information
Larry McNeill,FC,6-9,195,24,KCK,79,1,Marquette,1973 Rnd 2 Pick 7,United States,NBA 1974-1975 Players Information
Cliff Meely,PF,6-8,215,27,HOU,48,3,Colorado,1971 Rnd 1 Pick 7,United States,NBA 1974-1975 Players Information
Gary Melchionni,G,6-2,185,24,PHX,68,1,Duke,1973 Rnd 2 Pick 15,United States,NBA 1974-1975 Players Information
Dean Meminger,PG,6-0,175,26,ATL,80,3,Marquette,1971 Rnd 1 Pick 16,United States,NBA 1974-1975 Players Information
John Mengelt,SG,6-2,195,25,DET,80,3,Auburn,1971 Rnd 2 Pick 4,United States,NBA 1974-1975 Players Information
Steve Mix,F,6-7,215,27,PHI,46,4,Toledo,1969 Rnd 5 Pick 4,United States,NBA 1974-1975 Players Information
Eric Money,G,6-0,170,20,DET,65,0,Arizona,1974 Rnd 2 Pick 15,United States,NBA 1974-1975 Players Information
Earl Monroe,G,6-3,185,30,NYK,78,7,Winston-Salem State,1967 Rnd 1 Pick 2,United States,NBA 1974-1975 Players Information
Otto Moore,C,6-11,205,28,"DET, NOJ",42,6,Texas-RGV,1968 Rnd 1 Pick 6,United States,NBA 1974-1975 Players Information
Jeff Mullins,GF,6-4,190,32,GSW,66,10,Duke,1964 Rnd 1 Pick 5,United States,NBA 1974-1975 Players Information
Calvin Murphy,PG,5-9,165,26,HOU,78,4,Niagara,1970 Rnd 2 Pick 1,United States,NBA 1974-1975 Players Information
Lloyd Neal,PF,6-7,225,24,POR,82,2,Tennessee State,1972 Rnd 3 Pick 1,United States,NBA 1974-1975 Players Information
Don Nelson,F,6-6,210,34,BOS,79,12,Iowa,1962 Rnd 3 Pick 1,United States,NBA 1974-1975 Players Information
Louie Nelson,G,6-3,190,23,NOJ,72,1,Washington,1973 Rnd 2 Pick 1,United States,NBA 1974-1975 Players Information
Mike Newlin,GF,6-4,200,26,HOU,79,3,Utah,1971 Rnd 2 Pick 7,United States,NBA 1974-1975 Players Information
Connie Norman,G,6-3,175,21,PHI,12,0,Arizona,1974 Rnd 3 Pick 1,United States,NBA 1974-1975 Players Information
Willie Norwood,PF,6-7,220,27,DET,24,3,Alcorn State,1969 Rnd 2 Pick 4,United States,NBA 1974-1975 Players Information
Jim Owens,SF,6-5,200,24,PHX,41,1,Arizona State,1973 Rnd 8 Pick 8,United States,NBA 1974-1975 Players Information
Steve Patterson,C,6-9,225,26,CLE,80,3,UCLA,1970 Rnd 8 Pick 10,United States,NBA 1974-1975 Players Information
Curtis Perry,FC,6-7,220,26,PHX,79,4,Missouri State,1970 Rnd 3 Pick 1,United States,NBA 1974-1975 Players Information
Geoff Petrie,G,6-4,190,26,POR,80,4,Princeton,1970 Rnd 1 Pick 8,United States,NBA 1974-1975 Players Information
Howard Porter,PF,6-8,220,26,"DET, NYK",57,3,Villanova,1971 Rnd 2 Pick 15,United States,NBA 1974-1975 Players Information
Kevin Porter,PG,6-0,170,24,WAS,81,2,St. Francis (PA),1972 Rnd 3 Pick 9,United States,NBA 1974-1975 Players Information
Jim Price,G,6-3,195,25,"LAL, MIL",50,2,Louisville,1972 Rnd 2 Pick 3,United States,NBA 1974-1975 Players Information
Ed Ratleff,GF,6-6,195,24,HOU,80,1,Long Beach State,1973 Rnd 1 Pick 6,United States,NBA 1974-1975 Players Information
Clifford Ray,FC,6-9,230,26,GSW,82,3,Oklahoma,1971 Rnd 3 Pick 5,United States,NBA 1974-1975 Players Information
Kevin Restani,FC,6-9,225,23,MIL,76,0,San Francisco,1974 Rnd 3 Pick 3,United States,NBA 1974-1975 Players Information
Tom Riker,C,6-10,225,25,NYK,51,2,South Carolina,1972 Rnd 1 Pick 8,United States,NBA 1974-1975 Players Information
Pat Riley,SG,6-4,205,29,LAL,46,7,Kentucky,1967 Rnd 1 Pick 7,United States,NBA 1974-1975 Players Information
Ron Riley,PF,6-8,195,24,HOU,77,2,USC,1972 Rnd 3 Pick 8,United States,NBA 1974-1975 Players Information
Mike Riordan,GF,6-4,200,29,WAS,74,6,Providence,1967 Rnd 12 Pick 5,United States,NBA 1974-1975 Players Information
Rick Roberson,FC,6-9,231,27,NOJ,15,5,Cincinnati,1969 Rnd 1 Pick 15,United States,NBA 1974-1975 Players Information
Truck Robinson,F,6-7,225,23,WAS,76,0,Tennessee State,1974 Rnd 2 Pick 4,United States,NBA 1974-1975 Players Information
Curtis Rowe,PF,6-7,225,25,DET,82,3,UCLA,1971 Rnd 1 Pick 11,United States,NBA 1974-1975 Players Information
Paul Ruffner,FC,6-10,225,26,BUF,22,2,Brigham Young,1970 Rnd 2 Pick 11,United States,NBA 1974-1975 Players Information
Bob Rule,FC,6-9,220,30,MIL,1,7,Colorado State,1967 Rnd 2 Pick 7,United States,NBA 1974-1975 Players Information
Campy Russell,F,6-8,215,23,CLE,66,0,Michigan,1974 Rnd 1 Pick 8,United States,NBA 1974-1975 Players Information
Cazzie Russell,GF,6-5,218,30,LAL,40,8,Michigan,1966 Rnd 1 Pick 1,United States,NBA 1974-1975 Players Information
Fred Saunders,SF,6-7,210,23,PHX,69,0,Syracuse,1974 Rnd 2 Pick 13,United States,NBA 1974-1975 Players Information
Dale Schlueter,C,6-10,255,29,BUF,76,6,Colorado State,1967 Rnd 6 Pick 8,United States,NBA 1974-1975 Players Information
Charlie Scott,SG,6-5,175,26,PHX,69,3,North Carolina,1970 Rnd 7 Pick 4,United States,NBA 1974-1975 Players Information
Paul Silas,PF,6-7,225,31,BOS,82,10,Creighton,1964 Rnd 2 Pick 3,United States,NBA 1974-1975 Players Information
Tal Skinner,SF,6-5,210,22,SEA,73,0,Maryland Bible College,1974 Rnd 3 Pick 8,United States,NBA 1974-1975 Players Information
Jerry Sloan,GF,6-5,195,32,CHI,78,9,Evansville,1964 Rnd 3 Pick 3,United States,NBA 1974-1975 Players Information
Bingo Smith,GF,6-5,195,29,CLE,82,5,Tulsa,1969 Rnd 1 Pick 6,United States,NBA 1974-1975 Players Information
Don Smith,PG,6-0,160,23,PHI,54,0,Dayton,1974 Rnd 2 Pick 1,United States,NBA 1974-1975 Players Information
Elmore Smith,C,7-0,250,25,LAL,74,3,Kentucky State,1971 Rnd 1 Pick 3,United States,NBA 1974-1975 Players Information
Greg Smith,SF,6-5,195,28,POR,55,6,Western Kentucky,1968 Rnd 4 Pick 14,United States,NBA 1974-1975 Players Information
Phil Smith,SG,6-4,185,22,GSW,73,0,San Francisco,1974 Rnd 2 Pick 11,United States,NBA 1974-1975 Players Information
Randy Smith,GF,6-3,180,26,BUF,82,3,Buffalo State,1970 Rnd 14 Pick 2,United States,NBA 1974-1975 Players Information
Dick Snyder,GF,6-5,207,31,CLE,82,8,Davidson,1966 Rnd 2 Pick 4,United States,NBA 1974-1975 Players Information
Mike Sojourner,FC,6-9,225,21,ATL,73,0,Utah,1974 Rnd 1 Pick 10,United States,NBA 1974-1975 Players Information
Kevin Stacom,SG,6-3,185,23,BOS,58,0,Providence,1973 Rnd 2 Pick 6,United States,NBA 1974-1975 Players Information
Bud Stallworth,GF,6-5,190,25,NOJ,73,2,Kansas,1972 Rnd 1 Pick 7,United States,NBA 1974-1975 Players Information
Dave Stallworth,SF,6-7,200,33,NYK,7,7,Wichita State,1965 Rnd 1 Pick 3,United States,NBA 1974-1975 Players Information
Larry Steele,G,6-5,180,25,POR,76,3,Kentucky,1971 Rnd 3 Pick 2,United States,NBA 1974-1975 Players Information
George Thompson,PG,6-2,200,27,MIL,73,0,Marquette,1969 Rnd 5 Pick 9,United States,NBA 1974-1975 Players Information
Nate Thurmond,FC,6-11,225,33,CHI,80,12,Bowling Green,1963 Rnd 1 Pick 3,United States,NBA 1974-1975 Players Information
Dean Tolson,PF,6-8,190,23,SEA,17,0,Arkansas,1974 Rnd 5 Pick 8,United States,NBA 1974-1975 Players Information
Rudy Tomjanovich,F,6-8,218,26,HOU,81,4,Michigan,1970 Rnd 1 Pick 2,United States,NBA 1974-1975 Players Information
George Trapp,FC,6-8,205,26,DET,75,3,Long Beach State,1971 Rnd 1 Pick 5,United States,NBA 1974-1975 Players Information
John Tschogl,SF,6-6,206,24,PHI,37,2,UC Santa Barbara,1972 Rnd 4 Pick 13,United States,NBA 1974-1975 Players Information
Wes Unseld,FC,6-7,245,28,WAS,73,6,Louisville,1968 Rnd 1 Pick 2,United States,NBA 1974-1975 Players Information
Dick Van Arsdale,GF,6-5,210,32,PHX,70,9,Indiana,1965 Rnd 2 Pick 2,United States,NBA 1974-1975 Players Information
Tom Van Arsdale,GF,6-5,202,32,"ATL, PHL",82,9,Indiana,1965 Rnd 2 Pick 3,United States,NBA 1974-1975 Players Information
Norm Van Lier,PG,6-1,173,27,CHI,70,5,St. Francis (PA),1969 Rnd 3 Pick 5,United States,NBA 1974-1975 Players Information
Neal Walk,C,6-10,220,26,"NOJ, NYK",67,5,Florida,1969 Rnd 1 Pick 2,United States,NBA 1974-1975 Players Information
Chet Walker,F,6-6,212,35,CHI,76,12,Bradley,1962 Rnd 2 Pick 5,United States,NBA 1974-1975 Players Information
Foots Walker,PG,6-0,172,23,CLE,69,0,West Georgia,1974 Rnd 3 Pick 2,United States,NBA 1974-1975 Players Information
