Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Mike James,G,6-2,188,28,"BOS, DET",81,2,Duquesne,"1998 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Antawn Jamison,F,6-9,235,27,DAL,82,5,North Carolina,1998 Rnd 1 Pick 4,United States,NBA 2003-2004 Players Information
Marko Jaric,GF,6-7,224,25,LAC,58,1,Fortituto Kontatto Bologna (Italy),2000 Rnd 2 Pick 1,SerbiaGreece,NBA 2003-2004 Players Information
Chris Jefferies,F,6-8,225,24,"CHI, TOR",21,1,Fresno State,2002 Rnd 1 Pick 27,United States,NBA 2003-2004 Players Information
Richard Jefferson,SF,6-7,233,23,NJN,82,2,Arizona,2001 Rnd 1 Pick 13,United States,NBA 2003-2004 Players Information
Jared Jeffries,PF,6-11,240,22,WAS,82,1,Indiana,2002 Rnd 1 Pick 11,United States,NBA 2003-2004 Players Information
Britton Johnsen,F,6-10,210,24,ORL,20,0,Utah,"2003 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Anthony Johnson,G,6-3,195,29,IND,73,6,Charleston,1997 Rnd 2 Pick 11,United States,NBA 2003-2004 Players Information
Avery Johnson,PG,5-10,175,38,GSW,46,15,Southern,"1988 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
DerMarr Johnson,GF,6-9,201,23,NYK,21,3,Cincinnati,2000 Rnd 1 Pick 6,United States,NBA 2003-2004 Players Information
Ervin Johnson,C,6-11,245,36,MIN,66,10,New Orleans,1993 Rnd 1 Pick 23,United States,NBA 2003-2004 Players Information
Joe Johnson,SG,6-7,240,22,PHX,82,2,Arkansas,2001 Rnd 1 Pick 10,United States,NBA 2003-2004 Players Information
Linton Johnson,F,6-8,205,23,CHI,41,0,Tulane,"2002 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Dahntay Jones,GF,6-6,225,23,MEM,20,0,Duke,2003 Rnd 1 Pick 20,United States,NBA 2003-2004 Players Information
Damon Jones,G,6-3,185,27,MIL,82,5,Houston,"1997 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Eddie Jones,G-F,6-6,200,32,MIA,81,9,Temple,1994 Rnd 1 Pick 10,United States,NBA 2003-2004 Players Information
Fred Jones,G,6-4,210,24,IND,81,1,Oregon,2002 Rnd 1 Pick 14,United States,NBA 2003-2004 Players Information
James Jones,SF,6-8,218,23,IND,6,0,Miami (FL),2003 Rnd 2 Pick 20,United States,NBA 2003-2004 Players Information
Jumaine Jones,SF,6-8,218,25,BOS,42,4,Georgia,1999 Rnd 1 Pick 27,United States,NBA 2003-2004 Players Information
Popeye Jones,PF,6-8,250,33,GSW,5,10,Murray State,1992 Rnd 2 Pick 14,United States,NBA 2003-2004 Players Information
Chris Kaman,C,7-0,265,21,LAC,82,0,Central Michigan,2003 Rnd 1 Pick 6,United StatesGermany,NBA 2003-2004 Players Information
Jason Kapono,SF,6-8,213,23,CLE,41,0,UCLA,2003 Rnd 2 Pick 2,United States,NBA 2003-2004 Players Information
Jason Kidd,PG,6-4,210,30,NJN,67,9,California,1994 Rnd 1 Pick 2,United States,NBA 2003-2004 Players Information
Andrei Kirilenko,PF,6-9,235,23,UTA,78,2,CSKA Moscow (Russia),1999 Rnd 1 Pick 24,Russia,NBA 2003-2004 Players Information
Kerry Kittles,G,6-5,179,29,NJN,82,7,Villanova,1996 Rnd 1 Pick 8,United States,NBA 2003-2004 Players Information
Brevin Knight,G,5-10,170,28,"MIL, PHX, WAS",56,6,Stanford,1997 Rnd 1 Pick 16,United States,NBA 2003-2004 Players Information
Kyle Korver,SF,6-7,212,22,PHI,74,0,Creighton,2003 Rnd 2 Pick 22,United States,NBA 2003-2004 Players Information
Toni Kukoc,SF,6-11,235,35,MIL,73,10,KK Split (Croatia),1990 Rnd 2 Pick 2,Croatia,NBA 2003-2004 Players Information
Raef LaFrentz,F,6-11,245,27,BOS,17,5,Kansas,1998 Rnd 1 Pick 3,United States,NBA 2003-2004 Players Information
Rusty LaRue,SG,6-2,210,30,GSW,4,4,Wake Forest,"1996 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Christian Laettner,PF,6-11,245,34,WAS,48,11,Duke,1992 Rnd 1 Pick 3,United States,NBA 2003-2004 Players Information
Maciej Lampe,FC,6-11,275,19,PHX,21,0,Complutense University  (Spain),2003 Rnd 2 Pick 1,Poland,NBA 2003-2004 Players Information
Sean Lampley,F-G,6-6,213,24,GSW,10,2,California,2001 Rnd 2 Pick 16,United States,NBA 2003-2004 Players Information
Dan Langhi,FC,6-11,220,26,"GOS, MIL",6,3,Vanderbilt,2000 Rnd 2 Pick 2,United States,NBA 2003-2004 Players Information
Voshon Lenard,SG,6-4,205,30,DEN,73,8,Minnesota,1994 Rnd 2 Pick 19,United States,NBA 2003-2004 Players Information
Quincy Lewis,SF,6-7,215,26,MIN,14,3,Minnesota,1999 Rnd 1 Pick 19,United States,NBA 2003-2004 Players Information
Rashard Lewis,F,6-10,235,24,SEA,80,5,Alief Elsik High School (Texas),1998 Rnd 2 Pick 3,United States,NBA 2003-2004 Players Information
Randy Livingston,GF,6-4,209,28,LAC,4,7,LSU,1996 Rnd 2 Pick 13,United States,NBA 2003-2004 Players Information
Raul Lopez,PG,6-0,175,23,UTA,82,1,Real Madrid (Spain),2001 Rnd 1 Pick 24,Spain,NBA 2003-2004 Players Information
Tyronn Lue,G,6-0,170,26,ORL,76,5,Nebraska,1998 Rnd 1 Pick 23,United States,NBA 2003-2004 Players Information
George Lynch,SF,6-8,218,33,NOP,78,10,North Carolina,1993 Rnd 1 Pick 12,United States,NBA 2003-2004 Players Information
Mark Madsen,C-F,6-9,240,28,MIN,72,3,Stanford,2000 Rnd 1 Pick 29,United States,NBA 2003-2004 Players Information
Corey Maggette,GF,6-6,225,24,LAC,73,4,Duke,1999 Rnd 1 Pick 13,United States,NBA 2003-2004 Players Information
Jamaal Magloire,C,6-11,259,25,NOP,82,3,Kentucky,2000 Rnd 1 Pick 19,Canada,NBA 2003-2004 Players Information
Karl Malone,PF,6-9,265,40,LAL,42,18,Louisiana Tech,1985 Rnd 1 Pick 13,United States,NBA 2003-2004 Players Information
Stephon Marbury,G,6-2,180,27,"NYK, PHX",81,7,Georgia Tech,1996 Rnd 1 Pick 4,United States,NBA 2003-2004 Players Information
Shawn Marion,F,6-7,228,25,PHX,79,4,UNLV,1999 Rnd 1 Pick 9,United States,NBA 2003-2004 Players Information
Donyell Marshall,F,6-9,245,30,"CHI, TOR",82,9,UConn,1994 Rnd 1 Pick 4,United States,NBA 2003-2004 Players Information
Darrick Martin,G,5-11,170,32,MIN,16,9,UCLA,"1992 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Kenyon Martin,F,6-9,240,26,NJN,65,3,Cincinnati,2000 Rnd 1 Pick 1,United States,NBA 2003-2004 Players Information
Jamal Mashburn,SF,6-8,247,31,NOP,19,10,Kentucky,1993 Rnd 1 Pick 4,United States,NBA 2003-2004 Players Information
Desmond Mason,G-F,6-7,224,26,MIL,82,3,Oklahoma State,2000 Rnd 1 Pick 17,United States,NBA 2003-2004 Players Information
Roger Mason,SG,6-5,205,23,"CHI, TOR",26,1,Virginia,2002 Rnd 2 Pick 2,United States,NBA 2003-2004 Players Information
Tony Massenburg,PF,6-9,220,36,SAC,59,11,Maryland,1990 Rnd 2 Pick 16,United States,NBA 2003-2004 Players Information
Walter McCarty,F,6-10,230,30,BOS,77,7,Kentucky,1996 Rnd 1 Pick 19,United States,NBA 2003-2004 Players Information
Amal McCaskill,C,6-11,235,30,PHI,59,6,Marquette,1996 Rnd 2 Pick 20,United States,NBA 2003-2004 Players Information
Jelani McCoy,FC,6-10,245,26,CLE,2,5,UCLA,1998 Rnd 2 Pick 4,United States,NBA 2003-2004 Players Information
Antonio McDyess,F,6-9,245,29,"NYK, PHX",42,8,Alabama,1995 Rnd 1 Pick 2,United States,NBA 2003-2004 Players Information
Tracy McGrady,GF,6-8,210,24,ORL,67,6,Mt. Zion Christian Academy (North Carolina),1997 Rnd 1 Pick 9,United States,NBA 2003-2004 Players Information
Jeff McInnis,G,6-4,190,29,"CLE, POR",70,6,North Carolina,1996 Rnd 2 Pick 8,United States,NBA 2003-2004 Players Information
Aaron McKie,G,6-5,209,31,PHI,75,9,Temple,1994 Rnd 1 Pick 17,United States,NBA 2003-2004 Players Information
Keith McLeod,G,6-2,190,24,MIN,33,0,Bowling Green,"2002 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Slava Medvedenko,F,6-10,250,24,LAL,68,3,BC Kyiv (Ukraine),"1998 NBA Draft, Undrafted",Ukraine,NBA 2003-2004 Players Information
Bateer Mengke,C,6-11,287,28,TOR,7,2,Ningbo Rockets (China),"1997 NBA Draft, Undrafted",China,NBA 2003-2004 Players Information
Ron Mercer,SG,6-7,210,27,SAS,39,6,Kentucky,1997 Rnd 1 Pick 6,United States,NBA 2003-2004 Players Information
Chris Mihm,C,7-0,265,24,"BOS, CLE",76,3,Texas,2000 Rnd 1 Pick 7,United States,NBA 2003-2004 Players Information
Darius Miles,F,6-9,210,22,"CLE, POR",79,3,East St. Louis Senior High School (Illinois),2000 Rnd 1 Pick 3,United States,NBA 2003-2004 Players Information
Darko Milicic,FC,7-0,275,18,DET,34,0,KK Vrsac Swisslion (Serbia),2003 Rnd 1 Pick 2,Serbia,NBA 2003-2004 Players Information
Andre Miller,PG,6-3,200,27,DEN,82,4,Utah,1999 Rnd 1 Pick 8,United States,NBA 2003-2004 Players Information
Brad Miller,C,7-0,261,27,SAC,72,5,Purdue,"1998 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Mike Miller,GF,6-8,218,24,MEM,65,3,Florida,2000 Rnd 1 Pick 5,United States,NBA 2003-2004 Players Information
Oliver Miller,C,6-9,280,33,MIN,48,9,Arkansas,1992 Rnd 1 Pick 22,United States,NBA 2003-2004 Players Information
Reggie Miller,SG,6-7,185,38,IND,80,16,UCLA,1987 Rnd 1 Pick 11,United States,NBA 2003-2004 Players Information
Yao Ming,C,7-6,310,23,HOU,82,1,Shanghai Dongfang (China),2002 Rnd 1 Pick 1,China,NBA 2003-2004 Players Information
Cuttino Mobley,G,6-4,190,28,HOU,80,5,Rhode Island,1998 Rnd 2 Pick 12,United States,NBA 2003-2004 Players Information
Nazr Mohammed,C,6-10,250,26,"ATL, NYK",80,5,Kentucky,1998 Rnd 1 Pick 29,United States,NBA 2003-2004 Players Information
Jerome Moiso,FC,6-10,235,25,TOR,35,3,UCLA,2000 Rnd 1 Pick 11,France,NBA 2003-2004 Players Information
Mikki Moore,F-C,6-11,225,28,"NJN, UTH",32,6,Nebraska,"1997 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Alonzo Mourning,C,6-10,240,34,NJN,12,11,Georgetown,1992 Rnd 1 Pick 2,United States,NBA 2003-2004 Players Information
Troy Murphy,FC,6-11,245,23,GSW,28,2,Notre Dame,2001 Rnd 1 Pick 14,United States,NBA 2003-2004 Players Information
Flip Murray,SG,6-3,200,24,SEA,82,1,Shaw,2002 Rnd 2 Pick 13,United States,NBA 2003-2004 Players Information
Lamond Murray,SF,6-7,236,30,TOR,33,9,California,1994 Rnd 1 Pick 7,United States,NBA 2003-2004 Players Information
Tracy Murray,F,6-7,225,32,POR,7,11,UCLA,1992 Rnd 1 Pick 18,United States,NBA 2003-2004 Players Information
Dikembe Mutombo,C,7-2,260,37,NYK,65,12,Georgetown,1991 Rnd 1 Pick 4,Democratic Republic of the Congo,NBA 2003-2004 Players Information
Mamadou N'Diaye,C,7-0,255,28,"ATL, DAL",28,3,Auburn,2000 Rnd 1 Pick 26,Senegal,NBA 2003-2004 Players Information
Bostjan Nachbar,F,6-10,220,23,HOU,45,1,Universo De'Longhi Treviso (Italy),2002 Rnd 1 Pick 15,Slovenia,NBA 2003-2004 Players Information
Lee Nailon,F,6-9,238,29,"ATL, CLE, ORL",57,3,TCU,1999 Rnd 2 Pick 14,United States,NBA 2003-2004 Players Information
Eduardo Najera,F,6-8,235,27,DAL,58,3,Oklahoma,2000 Rnd 2 Pick 9,Mexico,NBA 2003-2004 Players Information
Steve Nash,G,6-3,178,30,DAL,78,7,Santa Clara,1996 Rnd 1 Pick 15,CanadaSouth Africa,NBA 2003-2004 Players Information
Maybyner Nene,C,6-11,250,21,DEN,77,1,Vasco da Gama (Brazil),2002 Rnd 1 Pick 7,Brazil,NBA 2003-2004 Players Information
Rasho Nesterovic,C,7-0,255,27,SAS,82,5,Virtus Bologna (Italy),1998 Rnd 1 Pick 17,Slovenia,NBA 2003-2004 Players Information
Ira Newble,G-F,6-7,220,29,CLE,64,4,Miami (OH),"1997 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Moochie Norris,G,6-1,175,30,"HOU, NYK",66,6,West Florida,1996 Rnd 2 Pick 4,United States,NBA 2003-2004 Players Information
Dirk Nowitzki,PF,7-0,245,25,DAL,77,5,DJK Wurzburg (Germany),1998 Rnd 1 Pick 9,Germany,NBA 2003-2004 Players Information
Jermaine O'Neal,FC,6-11,235,25,IND,78,7,Eau Claire High School (South Carolina),1996 Rnd 1 Pick 17,United States,NBA 2003-2004 Players Information
Shaquille O'Neal,C,7-1,325,31,LAL,67,11,LSU,1992 Rnd 1 Pick 1,United States,NBA 2003-2004 Players Information
Charles Oakley,PF,6-8,225,40,HOU,7,18,Virginia Union,1985 Rnd 1 Pick 9,United States,NBA 2003-2004 Players Information
Lamar Odom,PF,6-10,230,24,MIA,80,4,Rhode Island,1999 Rnd 1 Pick 4,United States,NBA 2003-2004 Players Information
Mehmet Okur,FC,6-11,249,24,DET,71,1,Anadolu Efes (Turkey),2001 Rnd 2 Pick 9,Turkey,NBA 2003-2004 Players Information
Kevin Ollie,G,6-4,195,31,CLE,82,7,UConn,"1995 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Michael Olowokandi,C,7-0,270,28,MIN,43,5,Pacific,1998 Rnd 1 Pick 1,NigeriaEngland,NBA 2003-2004 Players Information
Greg Ostertag,C,7-2,280,30,UTA,78,8,Kansas,1995 Rnd 1 Pick 28,United States,NBA 2003-2004 Players Information
Bo Outlaw,F,6-8,210,32,MEM,82,10,Houston,"1993 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Travis Outlaw,F,6-9,207,19,POR,8,0,Starkville High School (Mississippi),2003 Rnd 1 Pick 23,United States,NBA 2003-2004 Players Information
Doug Overton,SG,6-3,190,34,"LAC, NJN",61,12,La Salle,1991 Rnd 2 Pick 13,United States,NBA 2003-2004 Players Information
Zaza Pachulia,C,6-11,270,20,ORL,59,0,Alpella B.K. (Turkey),2003 Rnd 2 Pick 13,Georgia,NBA 2003-2004 Players Information
Robert Pack,SG,6-2,180,35,NJN,26,12,USC,"1991 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Scott Padgett,F,6-9,240,27,HOU,58,4,Kentucky,1999 Rnd 1 Pick 28,United States,NBA 2003-2004 Players Information
Milt Palacio,G,6-3,195,26,TOR,59,4,Colorado State,"1999 NBA Draft, Undrafted",United StatesNorway,NBA 2003-2004 Players Information
Jannero Pargo,PG,6-1,185,24,"CHI, LAL, TOR",31,1,Arkansas,"2002 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Tony Parker,G,6-2,185,21,SAS,75,2,Paris Basket Racing (France),2001 Rnd 1 Pick 28,France,NBA 2003-2004 Players Information
Cherokee Parks,C,6-11,235,31,GSW,12,8,Duke,1995 Rnd 1 Pick 12,United States,NBA 2003-2004 Players Information
Ruben Patterson,F-G,6-5,223,28,POR,73,5,Cincinnati,1998 Rnd 2 Pick 2,United States,NBA 2003-2004 Players Information
Sasha Pavlovic,GF,6-7,235,20,UTA,79,0,Buducnost (Montenegro),2003 Rnd 1 Pick 19,Serbia,NBA 2003-2004 Players Information
Gary Payton,G,6-4,180,35,LAL,82,13,Oregon State,1990 Rnd 1 Pick 2,United States,NBA 2003-2004 Players Information
Anthony Peeler,G,6-4,208,34,SAC,75,11,Missouri,1992 Rnd 1 Pick 15,United States,NBA 2003-2004 Players Information
Desmond Penigar,F,6-7,245,22,ORL,10,0,Utah State,"2003 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Kirk Penney,G,6-5,220,23,MIA,2,0,Wisconsin,"2003 NBA Draft, Undrafted",New Zealand,NBA 2003-2004 Players Information
Kendrick Perkins,C,6-10,270,19,BOS,10,0,Ozen High School (Texas),2003 Rnd 1 Pick 27,United States,NBA 2003-2004 Players Information
Wesley Person,SG,6-6,195,32,"ATL, MEM, POR",58,9,Auburn,1994 Rnd 1 Pick 23,United States,NBA 2003-2004 Players Information
Morris Peterson,G,6-7,220,26,TOR,82,3,Michigan State,2000 Rnd 1 Pick 21,United States,NBA 2003-2004 Players Information
Eric Piatkowski,G-F,6-7,210,33,HOU,49,9,Nebraska,1994 Rnd 1 Pick 15,United States,NBA 2003-2004 Players Information
Paul Pierce,SF,6-7,235,26,BOS,80,5,Kansas,1998 Rnd 1 Pick 10,United States,NBA 2003-2004 Players Information
Mickael Pietrus,GF,6-6,215,22,GSW,53,0,Pau-Orthez (France),2003 Rnd 1 Pick 11,France,NBA 2003-2004 Players Information
Scottie Pippen,SF,6-8,228,38,CHI,23,16,Central Arkansas,1987 Rnd 1 Pick 5,United States,NBA 2003-2004 Players Information
Zoran Planinic,GF,6-7,210,21,NJN,49,0,Khimki (Russia),2003 Rnd 1 Pick 22,Croatia,NBA 2003-2004 Players Information
Scot Pollard,C-F,6-11,265,29,IND,61,6,Kansas,1997 Rnd 1 Pick 19,United States,NBA 2003-2004 Players Information
Olden Polynice,C,6-11,220,39,LAC,2,15,RivieraBanca Rimini (Italy),1987 Rnd 1 Pick 8,Haiti,NBA 2003-2004 Players Information
Mark Pope,C,6-10,235,31,DEN,4,6,Kentucky,1996 Rnd 2 Pick 23,United States,NBA 2003-2004 Players Information
James Posey,F,6-8,217,27,MEM,82,4,Xavier,1999 Rnd 1 Pick 18,United States,NBA 2003-2004 Players Information
Vitaly Potapenko,C-F,6-10,280,28,SEA,65,7,Wright State,1996 Rnd 1 Pick 12,Ukraine,NBA 2003-2004 Players Information
Tayshaun Prince,F,6-9,212,24,DET,82,1,Kentucky,2002 Rnd 1 Pick 23,United States,NBA 2003-2004 Players Information
Joel Przybilla,C,7-1,245,24,"ATL, MIL",17,3,Minnesota,2000 Rnd 1 Pick 9,United States,NBA 2003-2004 Players Information
Vladimir Radmanovic,PF,6-10,235,23,SEA,77,2,KK FMP (Serbia),2001 Rnd 1 Pick 12,Serbia,NBA 2003-2004 Players Information
Zach Randolph,PF,6-9,260,22,POR,81,2,Michigan State,2001 Rnd 1 Pick 19,United States,NBA 2003-2004 Players Information
Theo Ratliff,C,6-10,235,30,"ATL, POR",85,8,Wyoming,1995 Rnd 1 Pick 18,United States,NBA 2003-2004 Players Information
Zeljko Rebraca,C,7-0,265,31,"ATL, DET",24,2,KK Partizan (Serbia),1994 Rnd 2 Pick 27,Serbia,NBA 2003-2004 Players Information
Michael Redd,G,6-6,220,24,MIL,82,3,Ohio State,2000 Rnd 2 Pick 14,United States,NBA 2003-2004 Players Information
Glen Rice,SF,6-8,228,36,LAC,18,14,Michigan,1989 Rnd 1 Pick 4,United States,NBA 2003-2004 Players Information
Jason Richardson,GF,6-6,225,23,GSW,78,2,Michigan State,2001 Rnd 1 Pick 5,United States,NBA 2003-2004 Players Information
Quentin Richardson,GF,6-6,223,23,LAC,65,3,DePaul,2000 Rnd 1 Pick 18,United States,NBA 2003-2004 Players Information
Luke Ridnour,PG,6-2,175,23,SEA,69,0,Oregon,2003 Rnd 1 Pick 14,United States,NBA 2003-2004 Players Information
Cliff Robinson,PF,6-10,225,37,GSW,82,14,UConn,1989 Rnd 2 Pick 9,United States,NBA 2003-2004 Players Information
Eddie Robinson,F,6-9,210,27,CHI,51,4,Central Oklahoma,"1997 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Glenn Robinson,SF,6-7,225,31,PHI,42,9,Purdue,1994 Rnd 1 Pick 1,United States,NBA 2003-2004 Players Information
Rodney Rogers,F,6-7,235,32,NJN,69,10,Wake Forest,1993 Rnd 1 Pick 9,United States,NBA 2003-2004 Players Information
Sean Rooks,C,6-10,250,34,"NOP, ORL",55,11,Arizona,1992 Rnd 2 Pick 3,United States,NBA 2003-2004 Players Information
Jalen Rose,G,6-8,210,31,"CHI, TOR",66,9,Michigan,1994 Rnd 1 Pick 13,United States,NBA 2003-2004 Players Information
Malik Rose,F,6-7,250,29,SAS,67,7,Drexel,1996 Rnd 2 Pick 15,United States,NBA 2003-2004 Players Information
Michael Ruffin,F-C,6-9,245,27,UTA,41,3,Tulsa,1999 Rnd 2 Pick 3,United States,NBA 2003-2004 Players Information
Kareem Rush,G,6-6,201,23,LAL,72,1,Missouri,2002 Rnd 1 Pick 20,United States,NBA 2003-2004 Players Information
Bryon Russell,SG,6-7,225,33,LAL,72,10,Long Beach State,1993 Rnd 2 Pick 18,United States,NBA 2003-2004 Players Information
John Salmons,GF,6-7,210,24,PHI,77,1,Miami (FL),2002 Rnd 1 Pick 26,United States,NBA 2003-2004 Players Information
Jamal Sampson,FC,6-11,235,20,LAL,10,1,California,2002 Rnd 2 Pick 18,United States,NBA 2003-2004 Players Information
Daniel Santiago,C,7-0,256,27,MIL,54,2,Saint Vincent College,"1998 NBA Draft, Undrafted",United StatesPuerto Rico,NBA 2003-2004 Players Information
Brian Scalabrine,PF,6-9,241,25,NJN,69,2,USC,2001 Rnd 2 Pick 6,United States,NBA 2003-2004 Players Information
Ansu Sesay,F,6-9,225,27,SEA,57,4,Ole Miss,1998 Rnd 2 Pick 1,United States,NBA 2003-2004 Players Information
Paul Shirley,PF,6-10,230,26,CHI,7,2,Iowa State,"2001 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Bobby Simmons,F,6-6,235,23,LAC,56,2,DePaul,2001 Rnd 2 Pick 13,United States,NBA 2003-2004 Players Information
Brian Skinner,FC,6-9,255,27,MIL,56,5,Baylor,1998 Rnd 1 Pick 22,United States,NBA 2003-2004 Players Information
Tamar Slay,GF,6-8,215,23,NJN,22,1,Marshall,2002 Rnd 2 Pick 25,United States,NBA 2003-2004 Players Information
Jabari Smith,C,6-11,250,26,SAC,31,3,LSU,2000 Rnd 2 Pick 16,United States,NBA 2003-2004 Players Information
Joe Smith,F,6-10,225,28,MIL,76,8,Maryland,1995 Rnd 1 Pick 1,United States,NBA 2003-2004 Players Information
Leon Smith,PF,6-10,235,23,SEA,1,4,King College Prep High School (Illinois),1999 Rnd 1 Pick 29,United States,NBA 2003-2004 Players Information
Steve Smith,SG,6-7,200,34,NOP,71,12,Michigan State,1991 Rnd 1 Pick 5,United States,NBA 2003-2004 Players Information
Theron Smith,F,6-8,225,23,MEM,20,0,Ball State,"2003 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Eric Snow,G,6-3,190,30,PHI,82,8,Michigan State,1995 Rnd 2 Pick 14,United States,NBA 2003-2004 Players Information
Darius Songaila,PF,6-8,248,26,SAC,73,0,Wake Forest,2002 Rnd 2 Pick 21,Lithuania,NBA 2003-2004 Players Information
Latrell Sprewell,SG,6-5,190,33,MIN,82,11,Alabama,1992 Rnd 1 Pick 24,United States,NBA 2003-2004 Players Information
Jerry Stackhouse,SF,6-6,218,29,WAS,26,8,North Carolina,1995 Rnd 1 Pick 3,United States,NBA 2003-2004 Players Information
Vladimir Stepania,C,7-0,235,27,POR,42,5,Union Olimpija (Slovenia),1998 Rnd 1 Pick 27,Georgia,NBA 2003-2004 Players Information
DeShawn Stevenson,SG,6-5,218,22,"ORL, UTH",80,3,Washington Union High School (California),2000 Rnd 1 Pick 23,United States,NBA 2003-2004 Players Information
Michael Stewart,FC,6-10,230,28,"BOS, CLE",25,6,California,"1997 NBA Draft, Undrafted",FranceUnited States,NBA 2003-2004 Players Information
Peja Stojakovic,F,6-10,229,26,SAC,81,5,PAOK BC (Greece),1996 Rnd 1 Pick 14,SerbiaGreece,NBA 2003-2004 Players Information
Damon Stoudamire,G,5-10,171,30,POR,82,8,Arizona,1995 Rnd 1 Pick 7,United States,NBA 2003-2004 Players Information
Amar'e Stoudemire,FC,6-10,245,21,PHX,55,1,Cypress Creek High School (Florida),2002 Rnd 1 Pick 9,United States,NBA 2003-2004 Players Information
Erick Strickland,G,6-3,210,30,MIL,43,7,Nebraska,"1996 NBA Draft, Undrafted",United States,NBA 2003-2004 Players Information
Rod Strickland,PG,6-3,175,37,"ORL, TOR",61,15,DePaul,1988 Rnd 1 Pick 19,United States,NBA 2003-2004 Players Information
Bruno Sundov,C,7-2,220,24,"CLE, NYK",5,5,KK Split (Croatia),1998 Rnd 2 Pick 6,Croatia,NBA 2003-2004 Players Information
Bob Sura,G,6-5,200,30,"ATL, DET",80,8,Florida State,1995 Rnd 1 Pick 17,United States,NBA 2003-2004 Players Information
Mike Sweetney,PF,6-8,275,21,NYK,42,0,Georgetown,2003 Rnd 1 Pick 9,United States,NBA 2003-2004 Players Information
Stromile Swift,F-C,6-9,225,24,MEM,77,3,LSU,2000 Rnd 1 Pick 2,United States,NBA 2003-2004 Players Information
Wally Szczerbiak,F,6-7,240,26,MIN,28,4,Miami (OH),1999 Rnd 1 Pick 6,United StatesSpain,NBA 2003-2004 Players Information
Mo Taylor,F,6-9,265,27,HOU,75,6,Michigan,1997 Rnd 1 Pick 14,United States,NBA 2003-2004 Players Information
Jason Terry,G,6-2,185,26,ATL,81,4,Arizona,1999 Rnd 1 Pick 10,United States,NBA 2003-2004 Players Information
Etan Thomas,C,6-9,256,25,WAS,79,3,Syracuse,2000 Rnd 1 Pick 12,United States,NBA 2003-2004 Players Information
Kenny Thomas,F,6-7,245,26,PHI,74,4,New Mexico,1999 Rnd 1 Pick 22,United States,NBA 2003-2004 Players Information
Kurt Thomas,FC,6-9,240,31,NYK,80,8,TCU,1995 Rnd 1 Pick 10,United States,NBA 2003-2004 Players Information
Tim Thomas,F,6-10,240,27,"MIL, NYK",66,6,Villanova,1997 Rnd 1 Pick 7,United States,NBA 2003-2004 Players Information
Jamaal Tinsley,PG,6-3,188,26,IND,52,2,Iowa State,2001 Rnd 1 Pick 27,United States,NBA 2003-2004 Players Information
Robert Traylor,F-C,6-8,284,27,NOP,71,5,Michigan,1998 Rnd 1 Pick 6,United States,NBA 2003-2004 Players Information
Gary Trent,PF,6-8,250,29,MIN,68,8,Ohio,1995 Rnd 1 Pick 11,United States,NBA 2003-2004 Players Information
Jeff Trepagnier,G,6-4,200,24,DEN,11,2,USC,2001 Rnd 2 Pick 7,United States,NBA 2003-2004 Players Information
Cezary Trybanski,C,7-2,240,24,"NYK, PHX",7,1,MKS Pruszkow (Poland),"2001 NBA Draft, Undrafted",Poland,NBA 2003-2004 Players Information
Jake Tsakalidis,C,7-2,285,24,MEM,40,3,AEK Athens (Greece),2000 Rnd 1 Pick 25,GreeceGeorgia,NBA 2003-2004 Players Information
Nikoloz Tskitishvili,F,7-0,225,20,DEN,39,1,Universo De'Longhi Treviso (Italy),2002 Rnd 1 Pick 5,Georgia,NBA 2003-2004 Players Information
Hedo Turkoglu,F,6-10,220,24,SAS,80,3,Anadolu Efes (Turkey),2000 Rnd 1 Pick 16,Turkey,NBA 2003-2004 Players Information
Ime Udoka,G-F,6-5,220,26,LAL,4,1,Portland State,"2000 NBA Draft, Undrafted",United StatesNigeria,NBA 2003-2004 Players Information
Nick Van Exel,PG,6-1,170,32,GSW,39,10,Cincinnati,1993 Rnd 2 Pick 10,United States,NBA 2003-2004 Players Information
Keith Van Horn,F,6-10,220,28,"MIL, NYK",72,6,Utah,1997 Rnd 1 Pick 2,United States,NBA 2003-2004 Players Information
