Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Dave Bing,G,6-3,180,26,DET,70,3,Syracuse,1966 Rnd 1 Pick 2,United States,NBA 1969-1970 Players Information
John Block,FC,6-9,207,25,SDR,82,3,USC,1966 Rnd 3 Pick 7,United States,NBA 1969-1970 Players Information
Tom Boerwinkle,C,7-0,265,24,CHI,81,1,Tennessee,1968 Rnd 1 Pick 4,United States,NBA 1969-1970 Players Information
Bob Boozer,PF,6-8,215,32,SEA,82,9,Kansas State,1959 Rnd 1 Pick 1,United States,NBA 1969-1970 Players Information
Nate Bowman,C,6-10,230,26,NYK,81,3,Wichita State,1965 Rnd 1 Pick 7,United States,NBA 1969-1970 Players Information
Bill Bradley,GF,6-5,205,26,NYK,67,2,Princeton,"1965 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Bill Bridges,FC,6-6,228,30,ATL,82,7,Kansas,1961 Rnd 3 Pick 9,United States,NBA 1969-1970 Players Information
Emmette Bryant,PG,6-1,175,31,BOS,70,5,DePaul,1964 Rnd 7 Pick 1,United States,NBA 1969-1970 Players Information
Joe Caldwell,GF,6-5,195,28,ATL,82,5,Arizona State,1964 Rnd 1 Pick 2,United States,NBA 1969-1970 Players Information
Fred Carter,G,6-3,185,25,WAS,75,0,Mount St. Mary's,1969 Rnd 3 Pick 14,United States,NBA 1969-1970 Players Information
Wilt Chamberlain,C,7-1,265,33,LAL,12,10,Kansas,"1959 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Jerry Chambers,SF,6-5,185,26,PHX,79,2,Utah,1966 Rnd 1 Pick 7,United States,NBA 1969-1970 Players Information
Don Chaney,G,6-5,210,23,BOS,63,1,Houston,1968 Rnd 1 Pick 12,United States,NBA 1969-1970 Players Information
Len Chappell,PF,6-8,240,29,MIL,76,7,Wake Forest,1962 Rnd 1 Pick 4,United States,NBA 1969-1970 Players Information
Archie Clark,G,6-2,175,28,PHI,76,3,Minnesota,1966 Rnd 4 Pick 7,United States,NBA 1969-1970 Players Information
Barry Clemens,PF,6-6,210,26,SEA,77,4,Ohio Wesleyan,1965 Rnd 3 Pick 2,United States,NBA 1969-1970 Players Information
Mel Counts,FC,7-0,230,28,LAL,81,5,Oregon State,1964 Rnd 1 Pick 7,United States,NBA 1969-1970 Players Information
Bob Cousy,PG,6-1,175,41,CIN,7,13,Holy Cross,"1950 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Freddie Crawford,SG,6-4,189,28,MIL,77,3,St. Bonaventure,1963 Rnd 8 Pick 1,United States,NBA 1969-1970 Players Information
Billy Cunningham,FC,6-7,210,26,PHI,81,4,North Carolina,1965 Rnd 1 Pick 5,United States,NBA 1969-1970 Players Information
Dick Cunningham,C,6-10,245,23,MIL,59,1,Murray State,1968 Rnd 2 Pick 7,United States,NBA 1969-1970 Players Information
Bob Dandridge,SF,6-6,195,22,MIL,81,0,Norfolk State,1969 Rnd 4 Pick 2,United States,NBA 1969-1970 Players Information
Jim Davis,C,6-9,225,28,ATL,82,3,Colorado,1964 Rnd 4 Pick 2,United States,NBA 1969-1970 Players Information
Mike Davis,G,6-3,185,23,WAS,56,0,Virginia Union,1969 Rnd 1 Pick 14,United States,NBA 1969-1970 Players Information
Dave DeBusschere,F,6-6,220,29,NYK,79,7,Detroit-Mercy,"1962 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Connie Dierking,C,6-9,222,33,CIN,76,8,Cincinnati,1958 Rnd 1 Pick 5,United States,NBA 1969-1970 Players Information
Terry Dischinger,GF,6-7,189,29,DET,75,5,Purdue,1962 Rnd 2 Pick 1,United States,NBA 1969-1970 Players Information
Johnny Egan,PG,5-11,180,31,LAL,72,8,Providence,1961 Rnd 2 Pick 3,United States,NBA 1969-1970 Players Information
Joe Ellis,F,6-6,175,25,GSW,76,3,San Francisco,1966 Rnd 2 Pick 3,United States,NBA 1969-1970 Players Information
Leroy Ellis,FC,6-10,210,29,WAS,71,7,St. John's,1962 Rnd 1 Pick 6,United States,NBA 1969-1970 Players Information
Keith Erickson,GF,6-5,195,25,LAL,67,4,UCLA,1965 Rnd 3 Pick 1,United States,NBA 1969-1970 Players Information
Hank Finkel,C,7-0,240,27,BOS,80,3,Dayton,1964 Rnd 4 Pick 5,United States,NBA 1969-1970 Players Information
Fred Foster,SF,6-5,210,23,CIN,73,1,Miami (OH),1968 Rnd 3 Pick 6,United States,NBA 1969-1970 Players Information
Jim Fox,C,6-10,230,26,PHX,81,2,South Carolina,1965 Rnd 8 Pick 6,United States,NBA 1969-1970 Players Information
Walt Frazier,PG,6-4,200,24,NYK,77,2,Southern Illinois,1967 Rnd 1 Pick 5,United States,NBA 1969-1970 Players Information
Dave Gambee,F,6-6,215,32,GSW,73,11,Oregon State,1958 Rnd 1 Pick 6,United States,NBA 1969-1970 Players Information
Dick Garrett,G,6-3,185,23,LAL,73,0,Southern Illinois,1969 Rnd 2 Pick 12,United States,NBA 1969-1970 Players Information
Herm Gilliam,G,6-3,190,23,CIN,56,0,Purdue,1968 Rnd 13 Pick 3,United States,NBA 1969-1970 Players Information
Gail Goodrich,G,6-1,170,26,PHX,81,4,UCLA,"1965 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Bob Greacen,F,6-7,205,22,MIL,42,0,Rutgers,1969 Rnd 2 Pick 2,United States,NBA 1969-1970 Players Information
Johnny Green,SF,6-5,200,36,CIN,78,10,Michigan State,1959 Rnd 1 Pick 5,United States,NBA 1969-1970 Players Information
Lamar Green,FC,6-7,210,22,PHX,58,0,Morehead State,1969 Rnd 3 Pick 4,United States,NBA 1969-1970 Players Information
Hal Greer,G,6-2,175,33,PHI,80,11,Marshall,1958 Rnd 2 Pick 6,United States,NBA 1969-1970 Players Information
Gary Gregor,F,6-7,225,24,ATL,80,1,South Carolina,1967 Rnd 3 Pick 5,United States,NBA 1969-1970 Players Information
Richie Guerin,SG,6-4,195,37,ATL,5,12,Iona,1954 Rnd 2 Pick 8,United States,NBA 1969-1970 Players Information
Matt Guokas,GF,6-5,175,26,PHI,80,3,Saint Joseph's,1966 Rnd 1 Pick 9,United States,NBA 1969-1970 Players Information
Al Hairston,G,6-1,175,24,SEA,3,1,Bowling Green,1968 Rnd 5 Pick 2,United States,NBA 1969-1970 Players Information
Happy Hairston,F,6-7,225,27,"DET, LAL",70,5,NYU,1964 Rnd 4 Pick 8,United States,NBA 1969-1970 Players Information
Shaler Halimon,F,6-5,199,24,CHI,38,1,Utah State,1968 Rnd 1 Pick 14,United States,NBA 1969-1970 Players Information
Art Harris,G,6-4,185,23,"PHX, SEA",81,1,Stanford,1968 Rnd 2 Pick 2,United States,NBA 1969-1970 Players Information
Clem Haskins,PG,6-3,195,26,CHI,82,2,Western Kentucky,1967 Rnd 1 Pick 3,United States,NBA 1969-1970 Players Information
John Havlicek,GF,6-5,200,29,BOS,81,5,Ohio State,1962 Rnd 1 Pick 7,United States,NBA 1969-1970 Players Information
Connie Hawkins,PF,6-8,210,27,PHX,81,1, ,"1964 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Elvin Hayes,FC,6-9,235,24,SDR,82,1,Houston,1968 Rnd 1 Pick 1,United States,NBA 1969-1970 Players Information
Brian Heaney,G,6-2,180,23,WAS,14,0,Acadia,1969 Rnd 19 Pick 4,United States,NBA 1969-1970 Players Information
Fred Hetzel,F,6-8,220,27,PHI,63,4,Davidson,1965 Rnd 1 Pick 1,United States,NBA 1969-1970 Players Information
Bill Hewitt,SF,6-7,210,25,"DET, LAL",65,1,USC,1968 Rnd 1 Pick 11,United States,NBA 1969-1970 Players Information
Bill Hosket,PF,6-8,225,23,NYK,36,1,Ohio State,1968 Rnd 1 Pick 10,United States,NBA 1969-1970 Players Information
Bailey Howell,SF,6-7,210,33,BOS,82,10,Mississippi State,1959 Rnd 1 Pick 2,United States,NBA 1969-1970 Players Information
Lou Hudson,GF,6-5,210,25,ATL,80,3,Minnesota,1966 Rnd 1 Pick 4,United States,NBA 1969-1970 Players Information
Darrall Imhoff,C,6-10,220,31,PHI,79,9,California,1960 Rnd 1 Pick 3,United States,NBA 1969-1970 Players Information
Luke Jackson,FC,6-9,240,28,PHI,37,5,Texas-RGV,1964 Rnd 1 Pick 4,United States,NBA 1969-1970 Players Information
Gus Johnson,FC,6-6,230,31,WAS,78,6,Idaho,1963 Rnd 2 Pick 2,United States,NBA 1969-1970 Players Information
Neil Johnson,F,6-7,220,26,PHX,28,3,Creighton,1966 Rnd 2 Pick 5,United States,NBA 1969-1970 Players Information
Rich Johnson,F,6-7,210,23,BOS,63,1,Grambling State,1968 Rnd 4 Pick 10,United States,NBA 1969-1970 Players Information
Wali Jones,G,6-2,180,28,PHI,78,5,Villanova,1964 Rnd 3 Pick 2,United States,NBA 1969-1970 Players Information
Bob Kauffman,FC,6-8,240,23,CHI,63,1,Guilford,1968 Rnd 1 Pick 3,United States,NBA 1969-1970 Players Information
Joe Kennedy,SF,6-6,210,23,SEA,12,1,Duke,1968 Rnd 10 Pick 2,United States,NBA 1969-1970 Players Information
Toby Kimball,PF,6-6,220,27,SDR,77,3,UConn,1965 Rnd 3 Pick 9,United States,NBA 1969-1970 Players Information
Jim King,G,6-2,175,29,"CIN, GOS",34,6,Tulsa,1963 Rnd 2 Pick 5,United States,NBA 1969-1970 Players Information
Don Kojis,SF,6-3,202,31,SDR,56,6,Marquette,1961 Rnd 2 Pick 12,United States,NBA 1969-1970 Players Information
Howard Komives,PG,6-1,185,28,DET,82,5,Bowling Green,1964 Rnd 2 Pick 6,United States,NBA 1969-1970 Players Information
Steve Kuberski,FC,6-8,215,22,BOS,51,0,Bradley,1969 Rnd 4 Pick 9,United States,NBA 1969-1970 Players Information
Stu Lantz,G,6-3,175,23,SDR,82,1,Nebraska,1968 Rnd 3 Pick 1,United States,NBA 1969-1970 Players Information
Clyde Lee,FC,6-10,205,25,GSW,82,3,Vanderbilt,1966 Rnd 1 Pick 3,United States,NBA 1969-1970 Players Information
Bobby Lewis,SG,6-3,175,24,GSW,78,2,North Carolina,1967 Rnd 4 Pick 8,United States,NBA 1969-1970 Players Information
Paul Long,SG,6-2,180,26,DET,25,2,Wake Forest,1966 Rnd 15 Pick 1,United States,NBA 1969-1970 Players Information
Kevin Loughery,SG,6-3,190,29,WAS,55,7,St. John's,1961 Rnd 11 Pick 1,United States,NBA 1969-1970 Players Information
Bob Love,F,6-8,215,27,CHI,82,3,Southern,1965 Rnd 4 Pick 7,United States,NBA 1969-1970 Players Information
Jerry Lucas,FC,6-8,230,29,"CIN, GOS",67,6,Ohio State,"1962 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Mike Lynn,F,6-7,215,24,LAL,43,0,UCLA,1967 Rnd 5 Pick 8,United States,NBA 1969-1970 Players Information
Ed Manning,F,6-7,210,26,"CHI, WAS",67,2,Jackson State,1967 Rnd 8 Pick 1,United States,NBA 1969-1970 Players Information
Jack Marin,GF,6-7,200,25,WAS,82,3,Duke,1966 Rnd 1 Pick 5,United States,NBA 1969-1970 Players Information
Don May,SF,6-4,200,24,NYK,37,1,Dayton,1968 Rnd 3 Pick 8,United States,NBA 1969-1970 Players Information
Willie McCarter,SG,6-3,175,23,LAL,40,0,Drake,1969 Rnd 1 Pick 12,United States,NBA 1969-1970 Players Information
Jon McGlocklin,GF,6-5,205,26,MIL,82,4,Indiana,1965 Rnd 3 Pick 7,United States,NBA 1969-1970 Players Information
Stan McKenzie,GF,6-5,195,25,PHX,58,2,NYU,1966 Rnd 11 Pick 3,United States,NBA 1969-1970 Players Information
McCoy McLemore,SF,6-7,230,27,DET,73,5,Drake,1964 Rnd 3 Pick 7,United States,NBA 1969-1970 Players Information
Tom Meschery,F,6-6,215,31,SEA,80,8,Saint Mary's,1961 Rnd 1 Pick 7,China,NBA 1969-1970 Players Information
Eddie Miles,SG,6-4,195,29,"DET, WAS",46,6,Seattle,1963 Rnd 1 Pick 4,United States,NBA 1969-1970 Players Information
Steve Mix,F,6-7,215,22,DET,18,0,Toledo,1969 Rnd 5 Pick 4,United States,NBA 1969-1970 Players Information
Earl Monroe,G,6-3,185,25,WAS,82,2,Winston-Salem State,1967 Rnd 1 Pick 2,United States,NBA 1969-1970 Players Information
Otto Moore,C,6-11,205,23,DET,81,1,Texas-RGV,1968 Rnd 1 Pick 6,United States,NBA 1969-1970 Players Information
Erwin Mueller,FC,6-8,230,25,"DET, SEA",78,3,San Francisco,1966 Rnd 2 Pick 10,United States,NBA 1969-1970 Players Information
Jeff Mullins,GF,6-4,190,27,GSW,74,5,Duke,1964 Rnd 1 Pick 5,United States,NBA 1969-1970 Players Information
Dorie Murrey,PF,6-8,215,26,SEA,80,3,Detroit-Mercy,1966 Rnd 2 Pick 2,United States,NBA 1969-1970 Players Information
Don Nelson,F,6-6,210,29,BOS,82,7,Iowa,1962 Rnd 3 Pick 1,United States,NBA 1969-1970 Players Information
Dave Newmark,C,7-1,214,23,ATL,63,1,Columbia,1968 Rnd 3 Pick 9,United States,NBA 1969-1970 Players Information
Rich Niemann,C,7-0,245,23,BOS,6,1,Saint Louis,1968 Rnd 4 Pick 6,United States,NBA 1969-1970 Players Information
Grady O'Malley,G,6-5,205,21,ATL,24,0,Manhattan,1969 Rnd 19 Pick 3,United States,NBA 1969-1970 Players Information
Bud Ogden,F,6-6,215,23,PHI,46,0,Santa Clara,1968 Rnd 13 Pick 2,United States,NBA 1969-1970 Players Information
Don Ohl,SG,6-3,190,33,ATL,65,9,Illinois,1958 Rnd 5 Pick 5,United States,NBA 1969-1970 Players Information
Loy Petersen,SG,6-5,205,24,CHI,31,1,Oregon State,1967 Rnd 17 Pick 1,United States,NBA 1969-1970 Players Information
Bob Portman,GF,6-5,200,22,GSW,60,0,Creighton,1969 Rnd 1 Pick 7,United States,NBA 1969-1970 Players Information
Bob Quick,GF,6-5,215,23,"DET, WAS",34,1,Xavier,1968 Rnd 2 Pick 4,United States,NBA 1969-1970 Players Information
Luther Rackley,C,6-10,220,23,CIN,66,0,Xavier,1969 Rnd 3 Pick 8,United States,NBA 1969-1970 Players Information
Willis Reed,FC,6-9,240,27,NYK,81,5,Grambling State,1964 Rnd 2 Pick 1,United States,NBA 1969-1970 Players Information
George Reynolds,G,6-4,195,22,DET,10,0,Houston,1969 Rnd 9 Pick 4,United States,NBA 1969-1970 Players Information
Pat Riley,SG,6-4,205,24,SDR,36,2,Kentucky,1967 Rnd 1 Pick 7,United States,NBA 1969-1970 Players Information
Mike Riordan,GF,6-4,200,24,NYK,81,1,Providence,1967 Rnd 12 Pick 5,United States,NBA 1969-1970 Players Information
Rick Roberson,FC,6-9,231,22,LAL,74,0,Cincinnati,1969 Rnd 1 Pick 15,United States,NBA 1969-1970 Players Information
Oscar Robertson,G,6-5,220,31,CIN,69,9,Cincinnati,1960 Rnd 1 Pick 1,United States,NBA 1969-1970 Players Information
Flynn Robinson,G,6-1,185,28,MIL,81,3,Wyoming,1965 Rnd 2 Pick 7,United States,NBA 1969-1970 Players Information
Guy Rodgers,PG,6-0,185,34,MIL,63,11,Temple,"1958 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Bob Rule,FC,6-9,220,25,SEA,80,2,Colorado State,1967 Rnd 2 Pick 7,United States,NBA 1969-1970 Players Information
Cazzie Russell,GF,6-5,218,25,NYK,78,3,Michigan,1966 Rnd 1 Pick 1,United States,NBA 1969-1970 Players Information
Satch Sanders,PF,6-6,210,31,BOS,57,9,NYU,1960 Rnd 1 Pick 8,United States,NBA 1969-1970 Players Information
Dale Schlueter,C,6-10,255,24,GSW,63,1,Colorado State,1967 Rnd 6 Pick 8,United States,NBA 1969-1970 Players Information
Dave Scholz,F,6-8,220,21,PHI,1,0,Illinois,1969 Rnd 4 Pick 13,United States,NBA 1969-1970 Players Information
Ray Scott,FC,6-9,215,31,WAS,73,8,Allentown (United States),1961 Rnd 1 Pick 4,United States,NBA 1969-1970 Players Information
Larry Siegfried,G,6-3,190,30,BOS,78,6,Ohio State,1961 Rnd 1 Pick 3,United States,NBA 1969-1970 Players Information
Paul Silas,PF,6-7,225,26,PHX,78,5,Creighton,1964 Rnd 2 Pick 3,United States,NBA 1969-1970 Players Information
Jerry Sloan,GF,6-5,195,27,CHI,53,4,Evansville,1964 Rnd 3 Pick 3,United States,NBA 1969-1970 Players Information
Adrian Smith,PG,6-1,180,33,"CIN, GOS",76,8,Kentucky,1958 Rnd 15 Pick 1,United States,NBA 1969-1970 Players Information
Bingo Smith,GF,6-5,195,24,SDR,74,0,Tulsa,1969 Rnd 1 Pick 6,United States,NBA 1969-1970 Players Information
Greg Smith,SF,6-5,195,23,MIL,82,1,Western Kentucky,1968 Rnd 4 Pick 14,United States,NBA 1969-1970 Players Information
Dick Snyder,GF,6-5,207,26,"PHX, SEA",82,3,Davidson,1966 Rnd 2 Pick 4,United States,NBA 1969-1970 Players Information
Dave Stallworth,SF,6-7,200,28,NYK,82,2,Wichita State,1965 Rnd 1 Pick 3,United States,NBA 1969-1970 Players Information
Rod Thorn,G,6-4,195,28,SEA,19,6,West Virginia,1963 Rnd 1 Pick 2,United States,NBA 1969-1970 Players Information
Nate Thurmond,FC,6-11,225,28,GSW,43,7,Bowling Green,1963 Rnd 1 Pick 3,United States,NBA 1969-1970 Players Information
Gene Tormohlen,FC,6-8,230,32,ATL,1,5,Tennessee,1959 Rnd 2 Pick 5,United States,NBA 1969-1970 Players Information
John Q. Trapp,SF,6-7,210,24,SDR,70,1,UNLV,1968 Rnd 2 Pick 1,United States,NBA 1969-1970 Players Information
John Tresvant,PF,6-7,215,30,"LAL, SEA",69,5,Seattle,1964 Rnd 5 Pick 6,United States,NBA 1969-1970 Players Information
Al Tucker,SF,6-8,190,27,"CHI, WAS",60,2,Oklahoma Baptist,1967 Rnd 1 Pick 6,United States,NBA 1969-1970 Players Information
Bill Turner,F,6-7,220,26,"CIN, GOS",72,2,Akron,1966 Rnd 9 Pick 1,United States,NBA 1969-1970 Players Information
Wes Unseld,FC,6-7,245,23,WAS,82,1,Louisville,1968 Rnd 1 Pick 2,United States,NBA 1969-1970 Players Information
Dick Van Arsdale,GF,6-5,210,27,PHX,77,4,Indiana,1965 Rnd 2 Pick 2,United States,NBA 1969-1970 Players Information
Tom Van Arsdale,GF,6-5,202,27,CIN,71,4,Indiana,1965 Rnd 2 Pick 3,United States,NBA 1969-1970 Players Information
Norm Van Lier,PG,6-1,173,22,CIN,81,0,St. Francis (PA),1969 Rnd 3 Pick 5,United States,NBA 1969-1970 Players Information
Neal Walk,C,6-10,220,21,PHX,82,0,Florida,1969 Rnd 1 Pick 2,United States,NBA 1969-1970 Players Information
Chet Walker,F,6-6,212,30,CHI,78,7,Bradley,1962 Rnd 2 Pick 5,United States,NBA 1969-1970 Players Information
Jimmy Walker,SG,6-3,195,25,DET,81,2,Providence,1967 Rnd 1 Pick 1,United States,NBA 1969-1970 Players Information
John Warren,G,6-3,180,22,NYK,44,0,St. John's,1969 Rnd 1 Pick 11,United States,NBA 1969-1970 Players Information
Jim Washington,PF,6-6,210,26,PHI,79,4,Villanova,1965 Rnd 1 Pick 6,United States,NBA 1969-1970 Players Information
Bob Weiss,SG,6-2,180,27,CHI,82,4,Penn State,1965 Rnd 3 Pick 5,United States,NBA 1969-1970 Players Information
Walt Wesley,C,6-11,220,25,CHI,71,3,Kansas,1966 Rnd 1 Pick 6,United States,NBA 1969-1970 Players Information
Jerry West,SG,6-2,185,31,LAL,74,9,West Virginia,1960 Rnd 1 Pick 2,United States,NBA 1969-1970 Players Information
Jo Jo White,G,6-3,190,23,BOS,59,0,Kansas,1969 Rnd 1 Pick 9,United States,NBA 1969-1970 Players Information
Lenny Wilkens,PG,6-1,180,32,SEA,75,9,Providence,1960 Rnd 1 Pick 6,United States,NBA 1969-1970 Players Information
Art Williams,PG,6-1,180,30,SDR,79,2,Cal Poly - Pomona,"1967 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Bernie Williams,G,6-3,175,24,SDR,72,0,La Salle,1969 Rnd 2 Pick 6,United States,NBA 1969-1970 Players Information
Ron Williams,G,6-3,188,25,GSW,80,1,West Virginia,1968 Rnd 1 Pick 9,United States,NBA 1969-1970 Players Information
Samuel Williams,G,6-3,180,25,MIL,11,1,Iowa,1968 Rnd 3 Pick 13,United States,NBA 1969-1970 Players Information
Jiff Wilson,FC,6-8,225,27,PHI,65,5,Cincinnati,"1964 NBA Draft, Undrafted",United States,NBA 1969-1970 Players Information
Lee Winfield,PG,6-2,175,23,SEA,64,0,North Texas,1969 Rnd 3 Pick 3,United States,NBA 1969-1970 Players Information
Tom Workman,F,6-7,218,25,DET,2,2,Seattle,1967 Rnd 1 Pick 8,United States,NBA 1969-1970 Players Information
