Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Vin Baker,PF,6-11,240,34,LAC,8,12,Hartford,1993 Rnd 1 Pick 8,United States,NBA 2005-2006 Players Information
Marcus Banks,G,6-2,200,24,"BOS, MIN",58,2,UNLV,2003 Rnd 1 Pick 13,United States,NBA 2005-2006 Players Information
Leandro Barbosa,G,6-3,194,23,PHX,57,2,Bauru (Brazil),2003 Rnd 1 Pick 28,Brazil,NBA 2005-2006 Players Information
Matt Barnes,GF,6-7,226,25,"NYK, PHL",56,3,UCLA,2002 Rnd 2 Pick 17,United States,NBA 2005-2006 Players Information
Andre Barrett,PG,5-10,173,24,"PHX, TOR",19,1,Seton Hall,"2004 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Earl Barron,C,7-0,250,24,MIA,8,1,Memphis,"2003 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Brent Barry,G,6-7,210,34,SAS,74,10,Oregon State,1995 Rnd 1 Pick 15,United States,NBA 2005-2006 Players Information
Jon Barry,SG,6-4,195,36,HOU,20,13,Georgia Tech,1992 Rnd 1 Pick 21,United States,NBA 2005-2006 Players Information
Eddie Basden,G,6-5,215,23,CHI,19,0,Charlotte,"2005 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Brandon Bass,PF,6-8,250,20,NOP,29,0,LSU,2005 Rnd 2 Pick 3,United States,NBA 2005-2006 Players Information
Esteban Batista,FC,6-10,270,22,ATL,58,0,Aguas de Calpe (Gibraltar),"2005 NBA Draft, Undrafted",Uruguay,NBA 2005-2006 Players Information
Tony Battie,PF,6-11,230,30,ORL,82,8,Texas Tech,1997 Rnd 1 Pick 5,United States,NBA 2005-2006 Players Information
Shane Battier,F,6-8,220,27,MEM,81,4,Duke,2001 Rnd 1 Pick 6,United States,NBA 2005-2006 Players Information
Lonny Baxter,PF,6-8,260,27,"CHA, HOU",41,3,Maryland,2002 Rnd 2 Pick 15,United States,NBA 2005-2006 Players Information
Charlie Bell,G,6-3,200,26,MIL,59,1,Michigan State,"2001 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Raja Bell,SG,6-5,204,29,PHX,79,6,Florida International,"1999 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Jonathan Bender,F,6-11,202,25,IND,2,6,Picayune High School (Mississippi),1999 Rnd 1 Pick 5,United States,NBA 2005-2006 Players Information
Mike Bibby,G,6-2,195,27,SAC,82,7,Arizona,1998 Rnd 1 Pick 2,United States,NBA 2005-2006 Players Information
Andris Biedrins,C,7-0,250,19,GSW,68,1,BK Skonto Riga  (Latvia),2004 Rnd 1 Pick 11,Latvia,NBA 2005-2006 Players Information
Chauncey Billups,G,6-3,210,29,DET,81,8,Colorado,1997 Rnd 1 Pick 3,United States,NBA 2005-2006 Players Information
Steve Blake,G,6-3,172,26,POR,68,2,Maryland,2003 Rnd 2 Pick 9,United States,NBA 2005-2006 Players Information
Andray Blatche,PF,6-11,260,19,WAS,29,0,South Kent School (Connecticut),2005 Rnd 2 Pick 19,United StatesPhilippines,NBA 2005-2006 Players Information
Mark Blount,C-F,7-0,250,30,"BOS, MIN",81,6,Pittsburgh,1997 Rnd 2 Pick 26,United States,NBA 2005-2006 Players Information
Keith Bogans,GF,6-5,215,25,"CHA, HOU",72,2,Kentucky,2003 Rnd 2 Pick 14,United States,NBA 2005-2006 Players Information
Andrew Bogut,C,7-0,260,21,MIL,82,0,Utah,2005 Rnd 1 Pick 1,Australia,NBA 2005-2006 Players Information
Matt Bonner,FC,6-10,235,25,TOR,78,1,Florida,2003 Rnd 2 Pick 16,United States,NBA 2005-2006 Players Information
Calvin Booth,C,6-11,230,29,WAS,33,6,Penn State,1999 Rnd 2 Pick 6,United States,NBA 2005-2006 Players Information
Carlos Boozer,PF,6-9,266,24,UTA,33,3,Duke,2002 Rnd 2 Pick 6,GermanyUnited States,NBA 2005-2006 Players Information
Chris Bosh,PF,6-11,235,21,TOR,70,2,Georgia Tech,2003 Rnd 1 Pick 4,United States,NBA 2005-2006 Players Information
Bruce Bowen,F,6-7,200,34,SAS,82,10,Cal State Fullerton,"1993 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Ryan Bowen,F,6-9,218,30,HOU,68,6,Iowa,1998 Rnd 2 Pick 26,United States,NBA 2005-2006 Players Information
Earl Boykins,G,5-5,135,29,DEN,60,7,Eastern Michigan,"1998 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Michael Bradley,F,6-10,245,26,PHI,46,4,Villanova,2001 Rnd 1 Pick 17,United States,NBA 2005-2006 Players Information
Elton Brand,PF,6-9,254,26,LAC,79,6,Duke,1999 Rnd 1 Pick 1,United States,NBA 2005-2006 Players Information
Primoz Brezec,C,7-2,252,26,CHA,79,4,Union Olimpija (Slovenia),2000 Rnd 1 Pick 27,Slovenia,NBA 2005-2006 Players Information
Devin Brown,SF,6-5,220,27,UTA,81,3,Texas-San Antonio,"2002 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Kwame Brown,C,6-11,290,23,LAL,72,4,Glynn Academy (Georgia),2001 Rnd 1 Pick 1,United States,NBA 2005-2006 Players Information
P.J. Brown,C,6-11,225,36,NOP,75,12,Louisiana Tech,1992 Rnd 2 Pick 2,United States,NBA 2005-2006 Players Information
Rick Brunson,SG,6-4,190,33,"HOU, SEA",27,9,Temple,"1995 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Kobe Bryant,SG,6-6,212,27,LAL,80,9,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 2005-2006 Players Information
Greg Buckner,G-F,6-4,210,29,DEN,73,7,Clemson,1998 Rnd 2 Pick 24,United States,NBA 2005-2006 Players Information
Pat Burke,C,6-11,250,32,PHX,42,1,Auburn,"1997 NBA Draft, Undrafted",Ireland,NBA 2005-2006 Players Information
Antonio Burks,G,6-1,200,26,MEM,57,1,Memphis,2004 Rnd 2 Pick 7,United States,NBA 2005-2006 Players Information
Kevin Burleson,G,6-3,205,26,CHA,39,0,Minnesota,"2003 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Caron Butler,SF,6-7,228,25,WAS,75,3,UConn,2002 Rnd 1 Pick 10,United States,NBA 2005-2006 Players Information
Jackie Butler,C,6-10,250,20,NYK,55,1,Coastal Christian Academy (Virginia),"2004 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Rasual Butler,GF,6-7,215,26,NOP,79,3,La Salle,2002 Rnd 2 Pick 24,United States,NBA 2005-2006 Players Information
Andrew Bynum,C,7-0,285,18,LAL,46,0,St. Joseph High School (New Jersey),2005 Rnd 1 Pick 10,United States,NBA 2005-2006 Players Information
Will Bynum,G,6-0,185,23,GSW,15,0,Georgia Tech,"2005 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Zarko Cabarkapa,F-C,6-11,235,24,GSW,60,2,Buducnost (Montenegro),2003 Rnd 1 Pick 17,Serbia,NBA 2005-2006 Players Information
Jose Calderon,G,6-3,200,24,TOR,64,0,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2005-2006 Players Information
Marcus Camby,C,6-11,240,31,DEN,56,9,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 2005-2006 Players Information
Brian Cardinal,PF,6-8,245,28,MEM,36,5,Purdue,2000 Rnd 2 Pick 15,United States,NBA 2005-2006 Players Information
Matt Carroll,GF,6-6,212,25,CHA,78,2,Notre Dame,"2003 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Anthony Carter,PG,6-1,190,30,MIN,45,7,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Vince Carter,SF,6-6,220,29,NJN,79,7,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2005-2006 Players Information
Sam Cassell,G,6-3,185,36,LAC,78,12,Florida State,1993 Rnd 1 Pick 24,United States,NBA 2005-2006 Players Information
Kelvin Cato,C,6-11,255,31,"DET, ORL",27,8,Iowa State,1997 Rnd 1 Pick 15,United States,NBA 2005-2006 Players Information
Tyson Chandler,C,7-1,240,23,CHI,79,4,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2005-2006 Players Information
Calbert Cheaney,GF,6-7,209,34,GSW,42,12,Indiana,1993 Rnd 1 Pick 6,United States,NBA 2005-2006 Players Information
Josh Childress,SF,6-8,210,22,ATL,74,1,Stanford,2004 Rnd 1 Pick 6,United States,NBA 2005-2006 Players Information
Doug Christie,SG,6-6,200,35,DAL,7,13,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 2005-2006 Players Information
Speedy Claxton,G,5-11,170,27,NOP,71,5,Hofstra,2000 Rnd 1 Pick 20,United States,NBA 2005-2006 Players Information
Mateen Cleaves,G,6-2,205,28,SEA,27,5,Michigan State,2000 Rnd 1 Pick 14,United States,NBA 2005-2006 Players Information
Jarron Collins,C,6-11,248,27,UTA,79,4,Stanford,2001 Rnd 2 Pick 24,United States,NBA 2005-2006 Players Information
Jason Collins,C,7-0,255,27,NJN,71,4,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2005-2006 Players Information
Nick Collison,FC,6-10,255,25,SEA,66,2,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2005-2006 Players Information
Brian Cook,PF,6-9,234,25,LAL,81,2,Illinois,2003 Rnd 1 Pick 24,United States,NBA 2005-2006 Players Information
Jamal Crawford,SG,6-5,195,25,NYK,79,5,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2005-2006 Players Information
Austin Croshere,F,6-9,235,30,IND,50,8,Providence,1997 Rnd 1 Pick 12,United States,NBA 2005-2006 Players Information
Eddy Curry,C,7-0,295,23,NYK,72,4,Thornwood High School (Illinois),2001 Rnd 1 Pick 4,United States,NBA 2005-2006 Players Information
Samuel Dalembert,C,6-11,250,24,PHI,66,4,Seton Hall,2001 Rnd 1 Pick 26,CanadaHaiti,NBA 2005-2006 Players Information
Erick Dampier,C,6-11,265,30,DAL,82,9,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 2005-2006 Players Information
Antonio Daniels,G,6-4,195,30,WAS,79,8,Bowling Green,1997 Rnd 1 Pick 4,United States,NBA 2005-2006 Players Information
Marquis Daniels,SF,6-6,200,25,DAL,62,2,Auburn,"2003 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Antonio Davis,FC,6-9,245,37,"NYK, TOR",44,12,UTEP,1990 Rnd 2 Pick 18,United States,NBA 2005-2006 Players Information
Baron Davis,G,6-3,215,26,GSW,54,6,UCLA,1999 Rnd 1 Pick 3,United States,NBA 2005-2006 Players Information
Dale Davis,C-F,6-11,252,36,DET,28,14,Clemson,1991 Rnd 1 Pick 13,United States,NBA 2005-2006 Players Information
Josh Davis,F,6-8,235,25,"HOU, MIL, PHX",6,2,Wyoming,"2002 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Ricky Davis,GF,6-7,195,26,"BOS, MIN",78,7,Iowa,1998 Rnd 1 Pick 21,United States,NBA 2005-2006 Players Information
Carlos Delfino,SG,6-6,230,23,DET,68,1,Fortituto Kontatto Bologna (Italy),2003 Rnd 1 Pick 25,Argentina,NBA 2005-2006 Players Information
Tony Delk,G,6-1,189,32,"ATL, DET",24,9,Kentucky,1996 Rnd 1 Pick 16,United States,NBA 2005-2006 Players Information
Luol Deng,GF,6-9,220,20,CHI,78,1,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2005-2006 Players Information
Boris Diaw,PF,6-8,250,23,PHX,81,2,Pau-Orthez (France),2003 Rnd 1 Pick 21,France,NBA 2005-2006 Players Information
Dan Dickau,G,6-0,190,27,BOS,19,3,Gonzaga,2002 Rnd 1 Pick 28,United States,NBA 2005-2006 Players Information
Travis Diener,PG,6-1,174,24,ORL,23,0,Marquette,2005 Rnd 2 Pick 8,United StatesItaly,NBA 2005-2006 Players Information
Ike Diogu,PF,6-8,255,22,GSW,69,0,Arizona State,2005 Rnd 1 Pick 9,United StatesNigeria,NBA 2005-2006 Players Information
DeSagana Diop,C,7-0,280,24,DAL,81,4,Oak Hill Academy (Virginia),2001 Rnd 1 Pick 8,Senegal,NBA 2005-2006 Players Information
Juan Dixon,G,6-3,164,27,POR,76,3,Maryland,2002 Rnd 1 Pick 17,United States,NBA 2005-2006 Players Information
Michael Doleac,C,6-11,262,28,MIA,31,7,Utah,1998 Rnd 1 Pick 12,United States,NBA 2005-2006 Players Information
Keyon Dooling,G,6-3,196,25,ORL,50,5,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2005-2006 Players Information
Chris Duhon,G,6-1,190,23,CHI,74,1,Duke,2004 Rnd 2 Pick 9,United States,NBA 2005-2006 Players Information
Tim Duncan,FC,6-11,250,29,SAS,80,8,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2005-2006 Players Information
Mike Dunleavy,GF,6-9,230,25,GSW,81,3,Duke,2002 Rnd 1 Pick 3,United States,NBA 2005-2006 Players Information
Ronald Dupree,F,6-7,209,25,MIN,36,2,LSU,"2003 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
John Edwards,C,7-0,275,24,ATL,40,1,Kent State,"2004 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Howard Eisley,G,6-2,177,33,"DEN, LAC",32,11,Boston College,1994 Rnd 2 Pick 3,United States,NBA 2005-2006 Players Information
Raed Farid Elhamali,F,6-9,225,26,CHI,4,2,San Diego State,2002 Rnd 2 Pick 28,United StatesLibya,NBA 2005-2006 Players Information
Monta Ellis,G,6-3,185,20,GSW,49,0,Lanier High School (Mississippi),2005 Rnd 2 Pick 10,United States,NBA 2005-2006 Players Information
Francisco Elson,C-F,7-0,235,30,DEN,72,2,California,1999 Rnd 2 Pick 12,NetherlandsSouth Sudan,NBA 2005-2006 Players Information
Melvin Ely,FC,6-10,261,27,CHA,57,3,Fresno State,2002 Rnd 1 Pick 12,United States,NBA 2005-2006 Players Information
Maurice Evans,G-F,6-5,220,27,DET,80,3,Texas,"2001 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Reggie Evans,PF,6-8,245,25,"DEN, SEA",67,3,Iowa,"2002 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Daniel Ewing,G,6-3,185,22,LAC,66,0,Duke,2005 Rnd 2 Pick 2,United States,NBA 2005-2006 Players Information
Noel Felix,F-C,6-9,235,24,SEA,12,0,Fresno State,"2003 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Raymond Felton,PG,6-1,205,21,CHA,80,0,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2005-2006 Players Information
Michael Finley,G-F,6-7,225,32,SAS,77,10,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 2005-2006 Players Information
Derek Fisher,G,6-1,210,31,GSW,82,9,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2005-2006 Players Information
Gerald Fitch,G,6-3,188,23,MIA,18,1,Kentucky,"2004 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Marcus Fizer,F,6-8,246,27,NOP,3,5,Iowa State,2000 Rnd 1 Pick 4,United States,NBA 2005-2006 Players Information
Sharrod Ford,PF,6-9,242,23,PHX,3,0,Clemson,"2005 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
T.J. Ford,PG,6-0,165,22,MIL,72,2,Texas,2003 Rnd 1 Pick 8,United States,NBA 2005-2006 Players Information
Danny Fortson,F,6-7,260,29,SEA,23,8,Cincinnati,1997 Rnd 1 Pick 10,United States,NBA 2005-2006 Players Information
Jeff Foster,C,6-11,236,29,IND,63,6,Texas State,1999 Rnd 1 Pick 21,United States,NBA 2005-2006 Players Information
Adonal Foyle,C,6-10,250,30,GSW,77,8,Colgate,1997 Rnd 1 Pick 8,Saint Vincent and the GrenadinesUnited States,NBA 2005-2006 Players Information
Richie Frahm,G,6-5,210,28,"HOU, MIN",33,3,Gonzaga,"2000 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Steve Francis,G,6-3,195,29,"NYK, ORL",70,6,Maryland,1999 Rnd 1 Pick 2,United States,NBA 2005-2006 Players Information
Channing Frye,FC,7-0,255,22,NYK,65,0,Arizona,2005 Rnd 1 Pick 8,United States,NBA 2005-2006 Players Information
Dan Gadzuric,FC,6-11,240,28,MIL,74,3,UCLA,2002 Rnd 2 Pick 5,NetherlandsUnited States,NBA 2005-2006 Players Information
Deng Gai,F,6-9,250,23,PHI,2,0,Fairfield,"2005 NBA Draft, Undrafted",South SudanUnited States,NBA 2005-2006 Players Information
Reece Gaines,G,6-6,210,25,MIL,12,2,Louisville,2003 Rnd 1 Pick 15,United States,NBA 2005-2006 Players Information
Francisco Garcia,GF,6-7,195,24,SAC,67,0,Louisville,2005 Rnd 1 Pick 23,Dominican Republic,NBA 2005-2006 Players Information
Kevin Garnett,PF,6-11,240,29,MIN,76,10,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2005-2006 Players Information
Pat Garrity,F,6-9,238,29,ORL,57,7,Notre Dame,1998 Rnd 1 Pick 19,United States,NBA 2005-2006 Players Information
Pau Gasol,FC,7-0,250,25,MEM,80,4,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2005-2006 Players Information
Devean George,F-G,6-8,235,28,LAL,71,6,Augsburg College,1999 Rnd 1 Pick 23,United States,NBA 2005-2006 Players Information
Eddie Gill,PG,6-0,190,27,IND,40,5,Weber State,"2000 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Manu Ginobili,SG,6-6,205,28,SAS,65,3,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2005-2006 Players Information
Gordan Giricek,G-F,6-6,210,28,UTA,37,3,KK Cibona (Croatia),1999 Rnd 2 Pick 11,Croatia,NBA 2005-2006 Players Information
Anthony Goldwire,G,6-1,182,34,LAC,3,8,Houston,1994 Rnd 2 Pick 25,United States,NBA 2005-2006 Players Information
Ryan Gomes,F,6-7,245,23,BOS,61,0,Providence,2005 Rnd 2 Pick 20,United States,NBA 2005-2006 Players Information
Drew Gooden,FC,6-10,250,24,CLE,79,3,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2005-2006 Players Information
Ben Gordon,SG,6-3,200,22,CHI,80,1,UConn,2004 Rnd 1 Pick 3,EnglandUnited States,NBA 2005-2006 Players Information
Joey Graham,G,6-7,225,23,TOR,80,0,Oklahoma State,2005 Rnd 1 Pick 16,United States,NBA 2005-2006 Players Information
Stephen Graham,GF,6-6,215,23,"CHI, CLE, HOU",22,0,Oklahoma State,"2005 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Danny Granger,GF,6-9,222,22,IND,78,0,New Mexico,2005 Rnd 1 Pick 17,United States,NBA 2005-2006 Players Information
Brian Grant,PF,6-9,254,33,PHX,21,11,Xavier,1994 Rnd 1 Pick 8,United States,NBA 2005-2006 Players Information
Devin Green,GF,6-7,210,23,LAL,27,0,Hampton,"2005 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Gerald Green,GF,6-7,205,20,BOS,32,0,Gulf Shores Academy (Texas),2005 Rnd 1 Pick 18,United States,NBA 2005-2006 Players Information
Willie Green,SG,6-3,201,24,PHI,10,2,Detroit-Mercy,2003 Rnd 2 Pick 12,United States,NBA 2005-2006 Players Information
Orien Greene,G,6-5,218,24,BOS,80,0,Louisiana,2005 Rnd 2 Pick 23,United States,NBA 2005-2006 Players Information
Adrian Griffin,G-F,6-5,217,31,DAL,52,7,Seton Hall,"1996 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Eddie Griffin,F,6-10,220,23,MIN,70,4,Seton Hall,2001 Rnd 1 Pick 7,United States,NBA 2005-2006 Players Information
Anthony Grundy,G,6-3,180,26,ATL,12,0,NC State,"2002 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Richard Hamilton,SG,6-7,193,28,DET,80,6,UConn,1999 Rnd 1 Pick 7,United States,NBA 2005-2006 Players Information
Zendon Hamilton,C,6-11,250,30,"CLE, PHL",12,6,St. John's,"1998 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Penny Hardaway,PG,6-7,195,34,NYK,4,12,Memphis,1993 Rnd 1 Pick 3,United States,NBA 2005-2006 Players Information
Matt Harpring,F,6-7,230,29,UTA,71,7,Georgia Tech,1998 Rnd 1 Pick 15,United States,NBA 2005-2006 Players Information
Al Harrington,F,6-9,245,26,ATL,76,7,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2005-2006 Players Information
Othella Harrington,F-C,6-9,235,32,CHI,72,9,Georgetown,1996 Rnd 2 Pick 1,United States,NBA 2005-2006 Players Information
Devin Harris,G,6-3,185,23,DAL,56,1,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2005-2006 Players Information
David Harrison,C,7-0,254,23,IND,67,1,Colorado,2004 Rnd 1 Pick 29,United States,NBA 2005-2006 Players Information
Jason Hart,G,6-3,180,27,SAC,66,4,Syracuse,2000 Rnd 2 Pick 20,United States,NBA 2005-2006 Players Information
Udonis Haslem,FC,6-7,235,25,MIA,81,2,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Trenton Hassell,F,6-5,227,26,MIN,77,4,Austin Peay,2001 Rnd 2 Pick 1,United States,NBA 2005-2006 Players Information
Chuck Hayes,PF,6-6,240,22,HOU,40,0,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Jarvis Hayes,SF,6-6,220,24,WAS,21,2,Georgia,2003 Rnd 1 Pick 10,United StatesQatar,NBA 2005-2006 Players Information
Brendan Haywood,C,7-0,263,26,WAS,79,4,North Carolina,2001 Rnd 1 Pick 20,United States,NBA 2005-2006 Players Information
Luther Head,G,6-3,185,23,HOU,80,0,Illinois,2005 Rnd 1 Pick 24,United States,NBA 2005-2006 Players Information
Alan Henderson,F-C,6-9,235,33,CLE,51,10,Indiana,1995 Rnd 1 Pick 16,United States,NBA 2005-2006 Players Information
Grant Hill,SF,6-8,225,33,ORL,21,11,Duke,1994 Rnd 1 Pick 3,United States,NBA 2005-2006 Players Information
Kirk Hinrich,G,6-4,190,25,CHI,81,2,Kansas,2003 Rnd 1 Pick 7,United States,NBA 2005-2006 Players Information
Julius Hodge,SF,6-7,210,22,DEN,14,0,NC State,2005 Rnd 1 Pick 20,United States,NBA 2005-2006 Players Information
Robert Horry,PF,6-9,220,35,SAS,63,13,Alabama,1992 Rnd 1 Pick 11,United States,NBA 2005-2006 Players Information
Eddie House,G,6-1,190,27,PHX,81,5,Arizona State,2000 Rnd 2 Pick 8,United States,NBA 2005-2006 Players Information
Dwight Howard,C,6-11,265,20,ORL,82,1,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2005-2006 Players Information
Josh Howard,GF,6-7,210,25,DAL,59,2,Wake Forest,2003 Rnd 1 Pick 29,United States,NBA 2005-2006 Players Information
Juwan Howard,PF,6-9,240,33,HOU,80,11,Michigan,1994 Rnd 1 Pick 5,United States,NBA 2005-2006 Players Information
Troy Hudson,G,6-1,170,29,MIN,36,8,Southern Illinois,"1997 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Larry Hughes,G,6-5,184,27,CLE,36,7,Saint Louis,1998 Rnd 1 Pick 8,United States,NBA 2005-2006 Players Information
Kris Humphries,PF,6-9,235,21,UTA,62,1,Minnesota,2004 Rnd 1 Pick 14,United States,NBA 2005-2006 Players Information
Lindsey Hunter,G,6-2,195,35,DET,30,12,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 2005-2006 Players Information
Steven Hunter,F-C,7-0,240,24,PHI,69,4,DePaul,2001 Rnd 1 Pick 15,United States,NBA 2005-2006 Players Information
Andre Iguodala,SF,6-6,215,22,PHI,82,1,Arizona,2004 Rnd 1 Pick 9,United States,NBA 2005-2006 Players Information
Zydrunas Ilgauskas,C,7-3,260,30,CLE,78,9,BC Aisciai-Atletas (Lithuania),1996 Rnd 1 Pick 20,Lithuania,NBA 2005-2006 Players Information
Allen Iverson,G,6-0,165,30,PHI,72,9,Georgetown,1996 Rnd 1 Pick 1,United States,NBA 2005-2006 Players Information
Royal Ivey,G,6-4,215,24,ATL,73,1,Texas,2004 Rnd 2 Pick 8,United States,NBA 2005-2006 Players Information
Jarrett Jack,G,6-3,200,22,POR,79,0,Georgia Tech,2005 Rnd 1 Pick 22,United States,NBA 2005-2006 Players Information
Bobby Jackson,G,6-1,185,32,MEM,71,8,Minnesota,1997 Rnd 1 Pick 23,United States,NBA 2005-2006 Players Information
Jermaine Jackson,G,6-4,204,29,MIL,30,5,Detroit-Mercy,"1999 NBA Draft, Undrafted",United States,NBA 2005-2006 Players Information
Jim Jackson,SG,6-6,220,35,"LAL, PHX",40,13,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 2005-2006 Players Information
Luke Jackson,SF,6-7,215,24,CLE,35,1,Oregon,2004 Rnd 1 Pick 10,United States,NBA 2005-2006 Players Information
