Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Noble Jorgensen,FC,6-9,228,25,"SYR, TCB",63,2,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
George Kaftan,G,6-3,190,23,NYK,55,2,Holy Cross,1949 Rnd 2 Pick 4,United States,NBA 1950-1951 Players Information
Jack Kerris,F,6-6,215,26,FWP,68,1,Loyola (IL),1949 Rnd 1 Pick 10,United States,NBA 1950-1951 Players Information
Duane Klueh,G,6-3,175,25,FWP,58,1,Indiana State,1949 Rnd 8 Pick 3,United States,NBA 1950-1951 Players Information
Frank Kudelka,GF,6-2,193,25,"BOS, WAS",62,1,Saint Mary's,"1949 NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Tony Lavelli,G,6-3,185,24,NYK,27,1,Yale,1949 Rnd 1 Pick 4,United States,NBA 1950-1951 Players Information
Bob Lavoy,F,6-7,185,24,IND,61,0,Western Kentucky,1950 Rnd 1 Pick 9,United States,NBA 1950-1951 Players Information
Ed Leede,G,6-3,185,23,BOS,57,1,Dartmouth,1949 Rnd 3 Pick 1,United States,NBA 1950-1951 Players Information
Ron Livingstone,C,6-10,220,25,PHI,61,1,Wyoming,1947 Rnd 5 Pick 5,United States,NBA 1950-1951 Players Information
Earl Lloyd,F,6-5,225,22,WAS,7,0,West Virginia State,1950 Rnd 9 Pick 5,United States,NBA 1950-1951 Players Information
Don Lofgran,F,6-5,200,22,"IND, SYR",55,0,San Francisco,1950 Rnd 1 Pick 12,United States,NBA 1950-1951 Players Information
Johnny Logan,G,6-2,175,30,TCB,29,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Ray Lumpp,G,6-1,178,27,NYK,61,2,NYU,1948 Rnd 2 Pick 2,United States,NBA 1950-1951 Players Information
Ed Macauley,FC,6-8,185,22,BOS,67,1,Saint Louis,1949 Rnd 1 Pick 5,United States,NBA 1950-1951 Players Information
Johnny Macknowski,G,6-0,180,28,SYR,55,1,Seton Hall,1948 Rnd 3 Pick 10,United States,NBA 1950-1951 Players Information
Norm Mager,GF,6-5,185,24,BAL,22,0,City College of New York,1950 Rnd 5 Pick 2,United States,NBA 1950-1951 Players Information
John Mahnken,C,6-8,220,28,"BOS, IND",54,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Slater Martin,PG,5-10,170,25,MIN,68,1,Texas,1949 Rnd 3 Pick 11,United States,NBA 1950-1951 Players Information
Ariel Maughan,G,6-4,188,27,WAS,35,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Dick McGuire,G,6-0,180,25,NYK,64,1,St. John's,1949 Rnd 1 Pick 8,United States,NBA 1950-1951 Players Information
Bones McKinney,FC,6-6,185,32,"BOS, WAS",44,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Mal McMullen,GF,6-5,210,23,IND,48,1,Xavier,"1949 NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Joe McNamee,F,6-6,210,24,ROR,51,0,San Francisco,1950 Rnd 1 Pick 10,United States,NBA 1950-1951 Players Information
Dick Mehen,PF,6-5,195,28,"BAL, BOS, FWP",64,1,Tennessee,"1947 NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Ed Mikan,FC,6-8,229,25,"PHI, ROR, WAS",61,2,DePaul,1948 Rnd 1 Pick 5,United States,NBA 1950-1951 Players Information
George Mikan,C,6-10,245,26,MIN,68,2,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Vern Mikkelsen,F,6-7,230,22,MIN,64,1,Hamline,1949 Rnd 1 Pick 11,United States,NBA 1950-1951 Players Information
Leo Mogus,FC,6-4,200,29,PHI,50,3,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Chuck Mrazovich,GF,6-5,185,27,IND,23,0,Eastern Kentucky,1950 Rnd 3 Pick 9,United States,NBA 1950-1951 Players Information
Ken Murray,SG,6-2,190,22,"BAL, FWP",66,0,St. Bonaventure,1950 Rnd 4 Pick 6,United States,NBA 1950-1951 Players Information
Jack Nichols,F,6-7,222,24,TCB,6,2,Washington,1948 Rnd 1 Pick 12,United States,NBA 1950-1951 Players Information
Paul Noel,GF,6-4,185,26,ROR,42,3,Kentucky,"1947 NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Johnny Norlander,GF,6-3,175,29,WAS,9,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Dick O'Keefe,G,6-2,185,27,WAS,16,3,Santa Clara,1947 Rnd 1 Pick 9,United States,NBA 1950-1951 Players Information
Tommy O'Keefe,G,6-2,185,22,"BAL, WAS",4,0,Georgetown,1950 Rnd 4 Pick 5,United States,NBA 1950-1951 Players Information
Kevin O'Shea,G,6-2,175,25,MIN,56,0,Notre Dame,1950 Rnd 1 Pick 11,United States,NBA 1950-1951 Players Information
John Oldham,G,6-3,175,27,FWP,67,1,Western Kentucky,1949 Rnd 2 Pick 3,United States,NBA 1950-1951 Players Information
Don Otten,C,6-10,240,29,"BAL, FWP, WAS",65,1,Bowling Green,"1947 NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Easy Parham,G,6-3,200,29,PHI,3,2,Texas Wesleyan,1948 Rnd 3 Pick 7,United States,NBA 1950-1951 Players Information
Warren Perkins,G,6-3,190,27,TCB,66,1,Tulane,1949 Rnd 4 Pick 1,United States,NBA 1950-1951 Players Information
Ed Peterson,FC,6-9,220,26,"SYR, TCB",51,1,Cornell,1948 Rnd 4 Pick 4,United States,NBA 1950-1951 Players Information
Andy Phillip,GF,6-2,195,28,PHI,66,3,Illinois,1947 Rnd 5 Pick 7,United States,NBA 1950-1951 Players Information
Jim Pollard,F,6-4,185,28,MIN,54,2,Stanford,1947 Rnd 7 Pick 5,United States,NBA 1950-1951 Players Information
George Ratkovicz,FC,6-6,220,28,SYR,65,1,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Don Rehfeldt,F,6-7,210,24,BAL,58,0,Wisconsin,1950 Rnd 1 Pick 2,United States,NBA 1950-1951 Players Information
Jim Riffey,GF,6-4,200,27,FWP,34,0,Tulane,1950 Rnd 2 Pick 8,United States,NBA 1950-1951 Players Information
Arnie Risen,C,6-9,200,26,ROR,66,2,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Tex Ritter,G,6-2,185,27,NYK,33,2,Eastern Kentucky,1948 Rnd 7 Pick 4,United States,NBA 1950-1951 Players Information
Red Rocha,FC,6-9,185,27,BAL,64,3,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Kenny Sailors,PG,5-10,175,29,"BAL, BOS",58,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Pep Saul,GF,6-2,185,27,ROR,61,1,Seton Hall,1949 Rnd 1 Pick 12,United States,NBA 1950-1951 Players Information
Alan Sawyer,GF,6-5,195,23,WAS,31,0,UCLA,1950 Rnd 3 Pick 5,United States,NBA 1950-1951 Players Information
Fred Schaus,GF,6-5,205,25,FWP,68,1,West Virginia,1949 Rnd 3 Pick 3,United States,NBA 1950-1951 Players Information
Dolph Schayes,FC,6-7,195,22,SYR,66,1,NYU,1948 Rnd 1 Pick 4,United States,NBA 1950-1951 Players Information
Herb Scherer,F,6-9,212,22,TCB,17,0,Long Island,1950 Rnd 2 Pick 7,United States,NBA 1950-1951 Players Information
Dick Schnittker,PF,6-5,200,22,WAS,29,0,Ohio State,1950 Rnd 1 Pick 5,United States,NBA 1950-1951 Players Information
Fred Scolari,PG,5-10,180,28,"SYR, WAS",66,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
George Senesky,G,6-2,179,28,PHI,64,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Paul Seymour,GF,6-1,180,23,SYR,50,2,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Carl Shaeffer,G,6-3,185,26,IND,8,1,Alabama,1949 Rnd 2 Pick 1,United States,NBA 1950-1951 Players Information
Bill Sharman,G,6-1,175,24,WAS,31,0,USC,1950 Rnd 2 Pick 5,United States,NBA 1950-1951 Players Information
Connie Simmons,F,6-8,222,25,NYK,65,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Belus Smawley,G,6-1,180,32,"BAL, SYR",60,4,," NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Ed Stanczak,G,6-1,185,29,BOS,17,1, ,"1949 NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Mike Todorovich,GF,6-5,200,27,TCB,66,1, ,"1949 NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
Gene Vance,GF,6-3,195,28,TCB,28,3,Illinois,1947 Rnd 4 Pick 8,United States,NBA 1950-1951 Players Information
Ernie Vandeweghe,G,6-3,195,22,NYK,44,1,Colgate,1949 Rnd 3 Pick 8,Canada,NBA 1950-1951 Players Information
Brady Walker,GF,6-6,205,29,"BAL, BOS",61,2,Brigham Young,1948 Rnd 2 Pick 1,United States,NBA 1950-1951 Players Information
Paul Walther,G,6-2,160,23,IND,63,1,Tennessee,1949 Rnd 4 Pick 9,United States,NBA 1950-1951 Players Information
Bobby Wanzer,G,6-0,170,29,ROR,68,2,Seton Hall,1948 Rnd 1 Pick 10,United States,NBA 1950-1951 Players Information
Max Zaslofsky,SG,6-2,170,25,NYK,66,4,St. John's,"1950 NBA Draft, Undrafted",United States,NBA 1950-1951 Players Information
