Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Nate Blackwell,G,6-4,170,23,SAS,10,0,Temple,1987 Rnd 2 Pick 4,United States,NBA 1987-1988 Players Information
Muggsy Bogues,PG,5-3,136,23,WAS,79,0,Wake Forest,1987 Rnd 1 Pick 12,United States,NBA 1987-1988 Players Information
Manute Bol,C,7-7,200,25,WAS,77,2,Bridgeport,1983 Rnd 5 Pick 4,South Sudan,NBA 1987-1988 Players Information
Dudley Bradley,GF,6-6,195,30,"MIL, NJN",65,8,North Carolina,1979 Rnd 1 Pick 13,United States,NBA 1987-1988 Players Information
Adrian Branch,GF,6-7,185,24,NJN,20,2,Maryland,1985 Rnd 2 Pick 22,United States,NBA 1987-1988 Players Information
Randy Breuer,C,7-3,230,27,MIL,81,4,Minnesota,1983 Rnd 1 Pick 18,United States,NBA 1987-1988 Players Information
Frank Brickowski,PF,6-9,240,28,SAS,70,3,Penn State,1981 Rnd 3 Pick 11,United States,NBA 1987-1988 Players Information
Michael Brooks,F,6-7,220,29,DEN,16,5,La Salle,1980 Rnd 1 Pick 9,United States,NBA 1987-1988 Players Information
Mike Brown,PF,6-9,257,24,CHI,46,1,Georgetown,1985 Rnd 3 Pick 22,United States,NBA 1987-1988 Players Information
Steve Burtt,G,6-2,185,25,LAC,19,2,Iona,1984 Rnd 2 Pick 6,United States,NBA 1987-1988 Players Information
Michael Cage,PF,6-9,224,26,LAC,72,3,San Diego State,1984 Rnd 1 Pick 14,United States,NBA 1987-1988 Players Information
Tony Campbell,GF,6-7,215,25,LAL,13,3,Ohio State,1984 Rnd 1 Pick 20,United States,NBA 1987-1988 Players Information
Rick Carlisle,G,6-5,210,28,NYK,26,3,Virginia,1984 Rnd 3 Pick 23,United States,NBA 1987-1988 Players Information
Antoine Carr,PF,6-9,225,26,ATL,80,3,Wichita State,1983 Rnd 1 Pick 8,United States,NBA 1987-1988 Players Information
Joe Barry Carroll,FC,7-0,225,29,"GOS, HOU",77,6,Purdue,1980 Rnd 1 Pick 1,United States,NBA 1987-1988 Players Information
Bill Cartwright,C,7-1,245,30,NYK,82,8,San Francisco,1979 Rnd 1 Pick 3,United States,NBA 1987-1988 Players Information
Terry Catledge,F,6-8,220,24,WAS,70,2,South Alabama,1985 Rnd 1 Pick 21,United States,NBA 1987-1988 Players Information
Tom Chambers,PF,6-10,220,28,SEA,82,6,Utah,1981 Rnd 1 Pick 8,United States,NBA 1987-1988 Players Information
Mo Cheeks,PG,6-1,180,31,PHI,79,9,West Texas A&M,1978 Rnd 2 Pick 14,United States,NBA 1987-1988 Players Information
Ben Coleman,F,6-9,235,26,"NJN, PHL",70,2,Maryland,1984 Rnd 2 Pick 13,United States,NBA 1987-1988 Players Information
Norris Coleman,F,6-8,210,26,LAC,29,0,Kansas State,1987 Rnd 2 Pick 15,United States,NBA 1987-1988 Players Information
Steve Colter,G,6-3,165,25,"PHL, WAS",68,3,New Mexico State,1984 Rnd 2 Pick 9,United States,NBA 1987-1988 Players Information
Dallas Comegys,PF,6-9,205,23,NJN,75,0,DePaul,1987 Rnd 1 Pick 21,United States,NBA 1987-1988 Players Information
Lester Conner,G,6-4,180,28,HOU,52,4,Oregon State,1982 Rnd 1 Pick 14,United States,NBA 1987-1988 Players Information
Jeff Cook,FC,6-10,215,31,PHX,33,8,Idaho State,1978 Rnd 3 Pick 5,United States,NBA 1987-1988 Players Information
Michael Cooper,SG,6-5,170,31,LAL,61,9,New Mexico,1978 Rnd 3 Pick 16,United States,NBA 1987-1988 Players Information
Wayne Cooper,FC,6-10,220,31,DEN,45,9,New Orleans,1978 Rnd 2 Pick 18,United States,NBA 1987-1988 Players Information
Tyrone Corbin,F,6-6,210,25,"CLE, PHX",84,2,DePaul,1985 Rnd 2 Pick 11,United States,NBA 1987-1988 Players Information
Dave Corzine,C,6-11,250,31,CHI,80,9,DePaul,1978 Rnd 1 Pick 18,United States,NBA 1987-1988 Players Information
Winston Crite,F,6-7,233,22,PHX,29,0,Texas A&M,1987 Rnd 3 Pick 7,United States,NBA 1987-1988 Players Information
Pat Cummings,FC,6-9,230,31,NYK,62,9,Cincinnati,1978 Rnd 3 Pick 15,United States,NBA 1987-1988 Players Information
Terry Cummings,PF,6-9,220,26,MIL,76,5,DePaul,1982 Rnd 1 Pick 2,United States,NBA 1987-1988 Players Information
Earl Cureton,PF,6-9,210,30,LAC,69,7,Detroit-Mercy,1979 Rnd 3 Pick 14,United States,NBA 1987-1988 Players Information
Dell Curry,SG,6-4,190,23,CLE,79,1,Virginia Tech,1986 Rnd 1 Pick 15,United States,NBA 1987-1988 Players Information
Quintin Dailey,G,6-3,180,27,LAC,67,5,San Francisco,1982 Rnd 1 Pick 7,United States,NBA 1987-1988 Players Information
Adrian Dantley,SF,6-5,208,32,DET,69,11,Notre Dame,1976 Rnd 1 Pick 6,United States,NBA 1987-1988 Players Information
Brad Daugherty,C,7-0,245,22,CLE,79,1,North Carolina,1986 Rnd 1 Pick 1,United States,NBA 1987-1988 Players Information
Brad Davis,G,6-3,180,32,DAL,75,10,Maryland,1977 Rnd 1 Pick 15,United States,NBA 1987-1988 Players Information
Charles Davis,F,6-7,215,29,"MIL, SAN",21,5,Vanderbilt,1981 Rnd 2 Pick 12,United States,NBA 1987-1988 Players Information
Walter Davis,GF,6-6,193,33,PHX,68,10,North Carolina,1977 Rnd 1 Pick 5,United States,NBA 1987-1988 Players Information
Darryl Dawkins,C,6-11,251,31,"DET, UTH",6,12,Evans High School (Florida),1975 Rnd 1 Pick 5,United States,NBA 1987-1988 Players Information
Johnny Dawkins,G,6-2,165,24,SAS,65,1,Duke,1986 Rnd 1 Pick 10,United States,NBA 1987-1988 Players Information
Darren Daye,FC,6-8,220,27,BOS,47,4,UCLA,1983 Rnd 3 Pick 10,United States,NBA 1987-1988 Players Information
James Donaldson,C,7-2,275,30,DAL,81,7,Washington State,1979 Rnd 4 Pick 7,England,NBA 1987-1988 Players Information
Billy Donovan,G,5-11,171,22,NYK,44,0,Providence,1987 Rnd 3 Pick 22,United States,NBA 1987-1988 Players Information
Greg Dreiling,C,7-1,250,24,IND,20,1,Kansas,1986 Rnd 2 Pick 2,United States,NBA 1987-1988 Players Information
Larry Drew,G,6-1,170,29,LAC,74,7,Missouri,1980 Rnd 1 Pick 17,United States,NBA 1987-1988 Players Information
Clyde Drexler,SG,6-7,210,25,POR,81,4,Houston,1983 Rnd 1 Pick 14,United States,NBA 1987-1988 Players Information
Kevin Duckworth,C,7-0,275,23,POR,78,1,Eastern Illinois,1986 Rnd 2 Pick 9,United States,NBA 1987-1988 Players Information
Chris Dudley,C,6-11,235,23,CLE,55,0,Yale,1987 Rnd 4 Pick 6,United States,NBA 1987-1988 Players Information
Joe Dumars,SG,6-3,190,24,DET,82,2,McNeese State,1985 Rnd 1 Pick 18,United States,NBA 1987-1988 Players Information
T.R. Dunn,G,6-4,192,33,DEN,82,10,Alabama,1977 Rnd 2 Pick 19,United States,NBA 1987-1988 Players Information
Mark Eaton,C,7-4,275,31,UTA,82,5,UCLA,1979 Rnd 5 Pick 19,United States,NBA 1987-1988 Players Information
Franklin Edwards,G,6-1,170,29,SAC,16,6,Cleveland State,1981 Rnd 1 Pick 22,United States,NBA 1987-1988 Players Information
James Edwards,C,7-0,225,32,"DET, PHX",69,10,Washington,1977 Rnd 3 Pick 2,United States,NBA 1987-1988 Players Information
Craig Ehlo,SG,6-6,180,26,CLE,79,4,Washington State,1983 Rnd 3 Pick 1,United States,NBA 1987-1988 Players Information
Dale Ellis,GF,6-7,205,27,SEA,75,4,Tennessee,1983 Rnd 1 Pick 9,United States,NBA 1987-1988 Players Information
Chris Engler,C,6-11,245,29,NJN,54,5,Wyoming,1982 Rnd 3 Pick 14,United States,NBA 1987-1988 Players Information
Alex English,SF,6-7,190,34,DEN,80,11,South Carolina,1976 Rnd 2 Pick 6,United States,NBA 1987-1988 Players Information
Mike Evans,G,6-1,170,32,DEN,56,9,Kansas State,1978 Rnd 1 Pick 21,United States,NBA 1987-1988 Players Information
Patrick Ewing,C,7-0,240,25,NYK,82,2,Georgetown,1985 Rnd 1 Pick 1,United StatesJamaica,NBA 1987-1988 Players Information
Jim Farmer,G,6-4,190,23,DAL,30,0,Alabama,1987 Rnd 1 Pick 20,United States,NBA 1987-1988 Players Information
Dave Feitl,C,6-11,235,25,GSW,70,1,UTEP,1986 Rnd 2 Pick 19,United States,NBA 1987-1988 Players Information
Kenny Fields,GF,6-5,220,26,LAC,7,3,UCLA,1984 Rnd 1 Pick 21,United States,NBA 1987-1988 Players Information
Vern Fleming,G,6-5,185,26,IND,80,3,Georgia,1984 Rnd 1 Pick 18,United States,NBA 1987-1988 Players Information
Sleepy Floyd,PG,6-3,170,27,"GOS, HOU",77,5,Georgetown,1982 Rnd 1 Pick 13,United States,NBA 1987-1988 Players Information
Tellis Frank,FC,6-10,225,22,GSW,78,0,Western Kentucky,1987 Rnd 1 Pick 14,United States,NBA 1987-1988 Players Information
World B. Free,G,6-2,185,34,HOU,58,12,Guilford,1975 Rnd 2 Pick 5,United States,NBA 1987-1988 Players Information
Kevin Gamble,SF,6-5,210,22,POR,9,0,Iowa,1987 Rnd 3 Pick 17,United States,NBA 1987-1988 Players Information
Winston Garland,G,6-2,170,23,GSW,67,0,Missouri State,1987 Rnd 2 Pick 17,United States,NBA 1987-1988 Players Information
Armen Gilliam,PF,6-9,230,23,PHX,55,0,UNLV,1987 Rnd 1 Pick 2,United States,NBA 1987-1988 Players Information
Artis Gilmore,C,7-2,240,38,"BOS, CHI",71,11,Jacksonville,1971 Rnd 7 Pick 15,United States,NBA 1987-1988 Players Information
Mike Gminski,C,6-11,250,28,"NJN, PHL",81,7,Duke,1980 Rnd 1 Pick 7,United States,NBA 1987-1988 Players Information
Lancaster Gordon,G,6-3,185,25,LAC,8,3,Louisville,1984 Rnd 1 Pick 8,United States,NBA 1987-1988 Players Information
Horace Grant,PF,6-10,255,22,CHI,81,0,Clemson,1987 Rnd 1 Pick 10,United States,NBA 1987-1988 Players Information
Stuart Gray,C,7-0,235,24,IND,74,3,UCLA,1984 Rnd 2 Pick 5,Panama,NBA 1987-1988 Players Information
A.C. Green,PF,6-9,220,24,LAL,82,2,Oregon State,1985 Rnd 1 Pick 23,United States,NBA 1987-1988 Players Information
Rickey Green,PG,6-0,170,33,UTA,81,9,Michigan,1977 Rnd 1 Pick 16,United States,NBA 1987-1988 Players Information
Sidney Green,FC,6-9,220,27,NYK,82,4,UNLV,1983 Rnd 1 Pick 5,United States,NBA 1987-1988 Players Information
David Greenwood,F,6-9,222,30,SAS,45,8,UCLA,1979 Rnd 1 Pick 2,United States,NBA 1987-1988 Players Information
Claude Gregory,F,6-8,205,29,LAC,23,2,Wisconsin,1981 Rnd 2 Pick 18,United States,NBA 1987-1988 Players Information
Darrell Griffith,SG,6-4,190,29,UTA,52,6,Louisville,1980 Rnd 1 Pick 2,United States,NBA 1987-1988 Players Information
Petur Gudmundsson,C,7-2,260,29,SAS,69,4,Valur (Iceland),1981 Rnd 3 Pick 15,Iceland,NBA 1987-1988 Players Information
Bobby Hansen,SG,6-6,190,27,UTA,81,4,Iowa,1983 Rnd 3 Pick 7,United States,NBA 1987-1988 Players Information
Bill Hanzlik,SF,6-7,185,30,DEN,77,7,Notre Dame,1980 Rnd 1 Pick 20,United States,NBA 1987-1988 Players Information
Derek Harper,PG,6-4,185,26,DAL,82,4,Illinois,1983 Rnd 1 Pick 11,United States,NBA 1987-1988 Players Information
Ron Harper,SG,6-6,185,24,CLE,57,1,Miami (OH),1986 Rnd 1 Pick 8,United States,NBA 1987-1988 Players Information
Steve Harris,G,6-5,185,24,"GOS, HOU",58,2,Tulsa,1985 Rnd 1 Pick 19,United States,NBA 1987-1988 Players Information
Scott Hastings,FC,6-10,235,27,ATL,55,5,Arkansas,1982 Rnd 2 Pick 6,United States,NBA 1987-1988 Players Information
Dave Henderson,G,6-5,195,23,PHI,22,1,Duke,1986 Rnd 3 Pick 11,United States,NBA 1987-1988 Players Information
Gerald Henderson,G,6-2,175,32,"NYK, PHL",75,9,VCU,1978 Rnd 3 Pick 20,United States,NBA 1987-1988 Players Information
Kevin Henderson,SG,6-4,195,23,"CLE, GOS",17,1,Cal State Fullerton,1986 Rnd 3 Pick 3,United States,NBA 1987-1988 Players Information
Conner Henry,GF,6-7,195,24,"BOS, MIL, SAC",39,1,UC Santa Barbara,1986 Rnd 4 Pick 19,United States,NBA 1987-1988 Players Information
Rod Higgins,FC,6-7,200,28,GSW,68,5,Fresno State,1982 Rnd 2 Pick 8,United States,NBA 1987-1988 Players Information
Roy Hinson,FC,6-9,210,26,"NJN, PHL",77,4,Rutgers,1983 Rnd 1 Pick 20,United States,NBA 1987-1988 Players Information
Craig Hodges,G,6-2,190,27,"MIL, PHX",66,5,Long Beach State,1982 Rnd 3 Pick 2,United States,NBA 1987-1988 Players Information
Mike Holton,G,6-4,185,26,POR,82,4,UCLA,1983 Rnd 3 Pick 6,United StatesIsrael,NBA 1987-1988 Players Information
Dave Hoppen,C,6-11,235,23,"GOS, MIL",39,0,Nebraska,1986 Rnd 3 Pick 18,United States,NBA 1987-1988 Players Information
Dennis Hopson,GF,6-5,200,22,NJN,61,0,Ohio State,1987 Rnd 1 Pick 3,United States,NBA 1987-1988 Players Information
Jeff Hornacek,SG,6-3,190,24,PHX,82,1,Iowa State,1986 Rnd 2 Pick 22,United States,NBA 1987-1988 Players Information
Phil Hubbard,FC,6-8,215,31,CLE,78,8,Michigan,1979 Rnd 1 Pick 15,United States,NBA 1987-1988 Players Information
Eddie Hughes,G,5-10,165,27,UTA,11,3,Colorado State,1982 Rnd 7 Pick 2,United States,NBA 1987-1988 Players Information
Jay Humphries,G,6-3,185,25,"MIL, PHX",68,3,Colorado,1984 Rnd 1 Pick 13,United States,NBA 1987-1988 Players Information
Marc Iavaroni,F,6-8,210,31,UTA,81,6,Virginia,1978 Rnd 3 Pick 11,United States,NBA 1987-1988 Players Information
Mark Jackson,PG,6-1,180,22,NYK,82,0,St. John's,1987 Rnd 1 Pick 18,United States,NBA 1987-1988 Players Information
Michael Jackson,G,6-2,183,23,SAC,58,1,Georgetown,1986 Rnd 2 Pick 23,United States,NBA 1987-1988 Players Information
Buck Johnson,F,6-7,190,24,HOU,70,1,Alabama,1986 Rnd 1 Pick 20,United States,NBA 1987-1988 Players Information
Clemon Johnson,FC,6-10,240,31,SEA,74,9,Florida A&M,1978 Rnd 2 Pick 22,United States,NBA 1987-1988 Players Information
Dennis Johnson,PG,6-4,185,33,BOS,77,11,Pepperdine,1976 Rnd 2 Pick 12,United States,NBA 1987-1988 Players Information
Eddie Johnson,SF,6-7,215,28,PHX,73,6,Illinois,1981 Rnd 2 Pick 6,United States,NBA 1987-1988 Players Information
Frank Johnson,G,6-1,185,29,WAS,75,6,Wake Forest,1981 Rnd 1 Pick 11,United States,NBA 1987-1988 Players Information
Kannard Johnson,F,6-9,220,22,CLE,4,0,Western Kentucky,1987 Rnd 2 Pick 18,United States,NBA 1987-1988 Players Information
Kevin Johnson,PG,6-1,180,21,"CLE, PHX",80,0,California,1987 Rnd 1 Pick 7,United States,NBA 1987-1988 Players Information
Magic Johnson,PG,6-9,255,28,LAL,72,8,Michigan State,1979 Rnd 1 Pick 1,United States,NBA 1987-1988 Players Information
Steve Johnson,FC,6-10,235,30,POR,43,6,Oregon State,1981 Rnd 1 Pick 7,United States,NBA 1987-1988 Players Information
Vinnie Johnson,G,6-2,200,31,DET,82,8,Baylor,1979 Rnd 1 Pick 7,United States,NBA 1987-1988 Players Information
Caldwell Jones,FC,6-11,216,37,POR,79,13,Albany State (GA),1973 Rnd 2 Pick 14,United States,NBA 1987-1988 Players Information
Charles A. Jones,FC,6-9,215,30,WAS,69,6,Albany State (GA),1979 Rnd 8 Pick 18,United States,NBA 1987-1988 Players Information
Charles Alexander Jones,F,6-8,215,26,POR,37,3,Louisville,1984 Rnd 2 Pick 12,United States,NBA 1987-1988 Players Information
Michael Jordan,SG,6-6,215,25,CHI,82,3,North Carolina,1984 Rnd 1 Pick 3,United States,NBA 1987-1988 Players Information
Jerome Kersey,PF,6-7,215,25,POR,79,3,Longwood,1984 Rnd 2 Pick 22,United States,NBA 1987-1988 Players Information
Albert King,GF,6-6,190,28,PHI,72,6,Maryland,1981 Rnd 1 Pick 10,United States,NBA 1987-1988 Players Information
Bernard King,SF,6-7,205,31,WAS,69,10,Tennessee,1977 Rnd 1 Pick 7,United States,NBA 1987-1988 Players Information
Greg Kite,C,6-11,250,26,"BOS, LAC",53,4,Brigham Young,1983 Rnd 1 Pick 21,United States,NBA 1987-1988 Players Information
Joe Kleine,C,6-11,255,26,SAC,82,2,Arkansas,1985 Rnd 1 Pick 6,United States,NBA 1987-1988 Players Information
Bart Kofoed,G,6-4,210,23,UTA,36,0,Nebraska-Kearney,1987 Rnd 5 Pick 15,United States,NBA 1987-1988 Players Information
Jon Koncak,C,7-0,250,24,ATL,49,2,Southern Methodist,1985 Rnd 1 Pick 5,United States,NBA 1987-1988 Players Information
Larry Krystkowiak,PF,6-9,220,23,MIL,50,1,Montana,1986 Rnd 2 Pick 4,United States,NBA 1987-1988 Players Information
Bill Laimbeer,C,6-11,245,30,DET,82,7,Notre Dame,1979 Rnd 3 Pick 21,United States,NBA 1987-1988 Players Information
Jeff Lamp,GF,6-6,195,28,LAL,3,4,Virginia,1981 Rnd 1 Pick 15,United States,NBA 1987-1988 Players Information
Allen Leavell,G,6-1,170,30,HOU,80,8,Oklahoma City,1979 Rnd 5 Pick 16,United States,NBA 1987-1988 Players Information
Fat Lever,PG,6-3,170,27,DEN,82,5,Arizona State,1982 Rnd 1 Pick 11,United States,NBA 1987-1988 Players Information
Cliff Levingston,F,6-8,210,27,ATL,82,5,Wichita State,1982 Rnd 1 Pick 9,United States,NBA 1987-1988 Players Information
Ralph Lewis,G,6-6,200,24,DET,50,0,La Salle,1985 Rnd 6 Pick 23,United States,NBA 1987-1988 Players Information
Reggie Lewis,SF,6-7,195,22,BOS,49,0,Northeastern,1987 Rnd 1 Pick 22,United States,NBA 1987-1988 Players Information
Alton Lister,FC,7-0,240,29,SEA,82,6,Arizona State,1981 Rnd 1 Pick 21,United States,NBA 1987-1988 Players Information
Brad Lohaus,FC,6-11,230,23,BOS,70,0,Iowa,1987 Rnd 2 Pick 22,United States,NBA 1987-1988 Players Information
John Long,GF,6-5,195,31,IND,81,9,Detroit-Mercy,1978 Rnd 2 Pick 7,United States,NBA 1987-1988 Players Information
John Lucas,G,6-3,175,34,MIL,81,11,Maryland,1976 Rnd 1 Pick 1,United States,NBA 1987-1988 Players Information
Maurice Lucas,PF,6-9,215,36,POR,73,11,Marquette,1974 Rnd 1 Pick 14,United States,NBA 1987-1988 Players Information
Rick Mahorn,C,6-10,240,29,DET,67,7,Hampton,1980 Rnd 2 Pick 12,United States,NBA 1987-1988 Players Information
Jeff Malone,SG,6-4,205,26,WAS,80,4,Mississippi State,1983 Rnd 1 Pick 10,United States,NBA 1987-1988 Players Information
Karl Malone,PF,6-9,265,24,UTA,82,2,Louisiana Tech,1985 Rnd 1 Pick 13,United States,NBA 1987-1988 Players Information
Moses Malone,C,6-10,215,32,WAS,79,11,Petersburg High School (Virginia),"1975 NBA Draft, Undrafted",United States,NBA 1987-1988 Players Information
Pace Mannion,GF,6-7,190,27,MIL,35,4,Utah,1983 Rnd 2 Pick 19,United States,NBA 1987-1988 Players Information
Bill Martin,F,6-7,205,25,PHX,10,2,Georgetown,1985 Rnd 2 Pick 2,United States,NBA 1987-1988 Players Information
Maurice Martin,GF,6-6,200,23,DEN,26,1,Saint Joseph's,1986 Rnd 1 Pick 16,United States,NBA 1987-1988 Players Information
Wes Matthews,G,6-1,170,28,LAL,51,7,Wisconsin,1980 Rnd 1 Pick 14,United States,NBA 1987-1988 Players Information
Cedric Maxwell,F,6-8,205,32,HOU,71,10,Charlotte,1977 Rnd 1 Pick 12,United States,NBA 1987-1988 Players Information
Tim McCormick,C,6-11,240,25,"NJN, PHL",70,3,Michigan,1984 Rnd 1 Pick 12,United States,NBA 1987-1988 Players Information
Rodney McCray,SF,6-7,220,26,HOU,81,4,Louisville,1983 Rnd 1 Pick 3,United States,NBA 1987-1988 Players Information
Xavier McDaniel,PF,6-7,205,24,SEA,78,2,Wichita State,1985 Rnd 1 Pick 4,United States,NBA 1987-1988 Players Information
Ben McDonald,F,6-8,210,25,GSW,81,2,UC Irvine,1984 Rnd 3 Pick 3,United States,NBA 1987-1988 Players Information
Mike McGee,GF,6-5,190,28,"ATL, SAC",48,6,Michigan,1981 Rnd 1 Pick 19,United States,NBA 1987-1988 Players Information
Kevin McHale,PF,6-10,210,30,BOS,64,7,Minnesota,1980 Rnd 1 Pick 3,United States,NBA 1987-1988 Players Information
Kevin McKenna,GF,6-5,195,29,NJN,31,5,Creighton,1981 Rnd 4 Pick 19,United States,NBA 1987-1988 Players Information
Derrick McKey,SF,6-9,205,21,SEA,82,0,Alabama,1987 Rnd 1 Pick 9,United States,NBA 1987-1988 Players Information
Nate McMillan,GF,6-5,195,23,SEA,82,1,NC State,1986 Rnd 2 Pick 6,United States,NBA 1987-1988 Players Information
Mark McNamara,C,6-11,235,28,PHI,42,4,California,1982 Rnd 1 Pick 22,United States,NBA 1987-1988 Players Information
Chris McNealy,F,6-7,210,26,NYK,19,2,San Jose State,1983 Rnd 2 Pick 14,United States,NBA 1987-1988 Players Information
Reggie Miller,SG,6-7,185,22,IND,82,0,UCLA,1987 Rnd 1 Pick 11,United States,NBA 1987-1988 Players Information
Dirk Minniefield,G,6-3,180,27,"BOS, GOS",72,4,Kentucky,1983 Rnd 2 Pick 9,United States,NBA 1987-1988 Players Information
Mike Mitchell,F,6-7,215,32,SAS,68,9,Auburn,1978 Rnd 1 Pick 15,United States,NBA 1987-1988 Players Information
Paul Mokeski,C,7-0,250,31,MIL,60,8,Kansas,1979 Rnd 2 Pick 20,United States,NBA 1987-1988 Players Information
Sidney Moncrief,SG,6-3,180,30,MIL,56,8,Arkansas,1979 Rnd 1 Pick 5,United States,NBA 1987-1988 Players Information
Andre Moore,PF,6-9,215,23,"DEN, MIL",10,0,Loyola (IL),1987 Rnd 2 Pick 8,United States,NBA 1987-1988 Players Information
Johnny Moore,G,6-1,175,29,"NJN, SAN",5,8,Texas,1979 Rnd 2 Pick 21,United States,NBA 1987-1988 Players Information
Ron Moore,C,7-0,260,26,"DET, PHX",14,0,West Virginia State,1987 Rnd 2 Pick 2,United States,NBA 1987-1988 Players Information
Chris Mullin,SF,6-7,215,24,GSW,60,2,St. John's,1985 Rnd 1 Pick 7,United States,NBA 1987-1988 Players Information
Jay Murphy,FC,6-9,220,25,WAS,9,3,Boston College,1984 Rnd 2 Pick 7,United States,NBA 1987-1988 Players Information
Ronnie Murphy,F,6-5,225,23,POR,18,0,Jacksonville,1987 Rnd 1 Pick 17,United States,NBA 1987-1988 Players Information
Tod Murphy,FC,6-9,220,24,LAC,1,0,UC Irvine,1986 Rnd 3 Pick 6,United States,NBA 1987-1988 Players Information
Pete Myers,GF,6-6,180,24,SAS,22,1,Little Rock,1986 Rnd 6 Pick 4,United States,NBA 1987-1988 Players Information
Larry Nance,PF,6-10,205,29,"CLE, PHX",67,6,Clemson,1981 Rnd 1 Pick 20,United States,NBA 1987-1988 Players Information
Calvin Natt,F,6-6,220,31,DEN,27,8,Louisiana-Monroe,1979 Rnd 1 Pick 8,United States,NBA 1987-1988 Players Information
Ed Nealy,F,6-7,238,28,SAS,68,4,Kansas State,1982 Rnd 8 Pick 5,United States,NBA 1987-1988 Players Information
Martin Nessley,C,7-2,260,23,"LAC, SAC",44,0,Duke,1987 Rnd 6 Pick 2,United States,NBA 1987-1988 Players Information
Chuck Nevitt,C,7-5,217,28,DET,17,5,NC State,1982 Rnd 3 Pick 17,United States,NBA 1987-1988 Players Information
Johnny Newman,SF,6-7,190,24,NYK,77,1,Richmond,1986 Rnd 2 Pick 5,United States,NBA 1987-1988 Players Information
Kurt Nimphius,FC,6-10,218,29,SAS,72,6,Arizona State,1980 Rnd 3 Pick 1,United States,NBA 1987-1988 Players Information
