Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Chauncey Billups,G,6-3,210,26,DET,74,5,Colorado,1997 Rnd 1 Pick 3,United States,NBA 2002-2003 Players Information
Corie Blount,PF,6-9,240,34,CHI,50,9,Cincinnati,1993 Rnd 1 Pick 25,United States,NBA 2002-2003 Players Information
Mark Blount,C-F,7-0,250,27,"BOS, DEN",81,3,Pittsburgh,1997 Rnd 2 Pick 26,United States,NBA 2002-2003 Players Information
Calvin Booth,C,6-11,230,26,SEA,47,3,Penn State,1999 Rnd 2 Pick 6,United States,NBA 2002-2003 Players Information
Carlos Boozer,PF,6-9,266,21,CLE,81,0,Duke,2002 Rnd 2 Pick 6,GermanyUnited States,NBA 2002-2003 Players Information
Ruben Boumtje-Boumtje,C,7-0,260,24,POR,2,1,Georgetown,2001 Rnd 2 Pick 21,Cameroon,NBA 2002-2003 Players Information
Bruce Bowen,F,6-7,200,31,SAS,82,7,Cal State Fullerton,"1993 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Ryan Bowen,F,6-9,218,27,DEN,62,3,Iowa,1998 Rnd 2 Pick 26,United States,NBA 2002-2003 Players Information
Earl Boykins,G,5-5,135,26,GSW,68,4,Eastern Michigan,"1998 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Michael Bradley,F,6-10,245,23,TOR,67,1,Villanova,2001 Rnd 1 Pick 17,United States,NBA 2002-2003 Players Information
Shawn Bradley,C,7-6,235,30,DAL,81,9,Brigham Young,1993 Rnd 1 Pick 2,United StatesGermany,NBA 2002-2003 Players Information
Elton Brand,PF,6-9,254,23,LAC,62,3,Duke,1999 Rnd 1 Pick 1,United States,NBA 2002-2003 Players Information
J.R. Bremer,SG,6-2,185,22,BOS,64,0,St. Bonaventure,"2002 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Jamison Brewer,PG,6-4,180,22,IND,10,1,Auburn,2001 Rnd 2 Pick 12,United States,NBA 2002-2003 Players Information
Primoz Brezec,C,7-2,252,23,IND,21,1,Union Olimpija (Slovenia),2000 Rnd 1 Pick 27,Slovenia,NBA 2002-2003 Players Information
Damone Brown,F,6-9,200,23,TOR,5,1,Syracuse,2001 Rnd 2 Pick 8,United States,NBA 2002-2003 Players Information
Devin Brown,SF,6-5,220,24,"DEN, SAN",10,0,Texas-San Antonio,"2002 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Kedrick Brown,GF,6-7,222,21,BOS,51,1,Northwest Florida State College,2001 Rnd 1 Pick 11,United States,NBA 2002-2003 Players Information
Kwame Brown,C,6-11,290,20,WAS,80,1,Glynn Academy (Georgia),2001 Rnd 1 Pick 1,United States,NBA 2002-2003 Players Information
P.J. Brown,C,6-11,225,33,NOP,78,9,Louisiana Tech,1992 Rnd 2 Pick 2,United States,NBA 2002-2003 Players Information
Randy Brown,PG,6-2,190,34,PHX,32,11,New Mexico State,1991 Rnd 2 Pick 4,United States,NBA 2002-2003 Players Information
Tierre Brown,G,6-2,189,23,CLE,14,1,McNeese State,"2001 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Rick Brunson,SG,6-4,190,30,CHI,17,6,Temple,"1995 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Kobe Bryant,SG,6-6,212,24,LAL,82,6,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 2002-2003 Players Information
Mark Bryant,PF,6-9,245,37,"BOS, DEN, PHL",16,14,Seton Hall,1988 Rnd 1 Pick 21,United States,NBA 2002-2003 Players Information
Greg Buckner,G-F,6-4,210,26,PHI,75,4,Clemson,1998 Rnd 2 Pick 24,United States,NBA 2002-2003 Players Information
Pat Burke,C,6-11,250,29,ORL,62,0,Auburn,"1997 NBA Draft, Undrafted",Ireland,NBA 2002-2003 Players Information
Caron Butler,SF,6-7,228,22,MIA,78,0,UConn,2002 Rnd 1 Pick 10,United States,NBA 2002-2003 Players Information
Rasual Butler,GF,6-7,215,23,MIA,72,0,La Salle,2002 Rnd 2 Pick 24,United States,NBA 2002-2003 Players Information
Jason Caffey,PF,6-8,255,29,MIL,51,7,Alabama,1995 Rnd 1 Pick 20,United States,NBA 2002-2003 Players Information
Marcus Camby,C,6-11,240,28,DEN,29,6,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 2002-2003 Players Information
Elden Campbell,FC,6-11,215,34,"NOP, SEA",56,12,Clemson,1990 Rnd 1 Pick 27,United States,NBA 2002-2003 Players Information
Brian Cardinal,PF,6-8,245,25,WAS,5,2,Purdue,2000 Rnd 2 Pick 15,United States,NBA 2002-2003 Players Information
Anthony Carter,PG,6-1,190,27,MIA,49,4,Hawaii,"1998 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Vince Carter,SF,6-6,220,26,TOR,43,4,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2002-2003 Players Information
Sam Cassell,G,6-3,185,33,MIL,78,9,Florida State,1993 Rnd 1 Pick 24,United States,NBA 2002-2003 Players Information
Kelvin Cato,C,6-11,255,28,HOU,73,5,Iowa State,1997 Rnd 1 Pick 15,United States,NBA 2002-2003 Players Information
Tyson Chandler,C,7-1,240,20,CHI,75,1,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2002-2003 Players Information
Calbert Cheaney,GF,6-7,209,31,UTA,81,9,Indiana,1993 Rnd 1 Pick 6,United States,NBA 2002-2003 Players Information
Chris Childs,SG,6-3,195,35,NJN,12,9,Boise State,"1989 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Doug Christie,SG,6-6,200,32,SAC,80,10,Pepperdine,1992 Rnd 1 Pick 17,United States,NBA 2002-2003 Players Information
Keon Clark,C,6-11,221,27,SAC,80,4,UNLV,1998 Rnd 1 Pick 13,United States,NBA 2002-2003 Players Information
Speedy Claxton,G,5-11,170,24,SAS,30,2,Hofstra,2000 Rnd 1 Pick 20,United States,NBA 2002-2003 Players Information
Mateen Cleaves,G,6-2,205,25,SAC,12,2,Michigan State,2000 Rnd 1 Pick 14,United States,NBA 2002-2003 Players Information
Derrick Coleman,FC,6-10,230,35,PHI,64,12,Syracuse,1990 Rnd 1 Pick 1,United States,NBA 2002-2003 Players Information
Bimbo Coles,SG,6-1,180,34,"BOS, CLE",35,12,Virginia Tech,1990 Rnd 2 Pick 13,United States,NBA 2002-2003 Players Information
Jason Collier,F-C,7-0,260,25,HOU,13,2,Georgia Tech,2000 Rnd 1 Pick 15,United States,NBA 2002-2003 Players Information
Jarron Collins,C,6-11,248,24,UTA,22,1,Stanford,2001 Rnd 2 Pick 24,United States,NBA 2002-2003 Players Information
Jason Collins,C,7-0,255,24,NJN,81,1,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2002-2003 Players Information
Chris Crawford,PF,6-9,235,27,ATL,5,5,Marquette,1997 Rnd 2 Pick 22,United States,NBA 2002-2003 Players Information
Jamal Crawford,SG,6-5,195,22,CHI,80,2,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2002-2003 Players Information
Austin Croshere,F,6-9,235,27,IND,49,5,Providence,1997 Rnd 1 Pick 12,United States,NBA 2002-2003 Players Information
John Crotty,PG,6-1,185,33,DEN,12,11,Virginia,"1991 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Eddy Curry,C,7-0,295,20,CHI,81,1,Thornwood High School (Illinois),2001 Rnd 1 Pick 4,United States,NBA 2002-2003 Players Information
Michael Curry,F-G,6-5,210,34,DET,78,9,Georgia Southern,"1990 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Erick Dampier,C,6-11,265,27,GSW,82,6,Mississippi State,1996 Rnd 1 Pick 10,United States,NBA 2002-2003 Players Information
Antonio Daniels,G,6-4,195,27,POR,67,5,Bowling Green,1997 Rnd 1 Pick 4,United States,NBA 2002-2003 Players Information
Antonio Davis,FC,6-9,245,34,TOR,53,9,UTEP,1990 Rnd 2 Pick 18,United States,NBA 2002-2003 Players Information
Baron Davis,G,6-3,215,23,NOP,50,3,UCLA,1999 Rnd 1 Pick 3,United States,NBA 2002-2003 Players Information
Dale Davis,C-F,6-11,252,33,POR,78,11,Clemson,1991 Rnd 1 Pick 13,United States,NBA 2002-2003 Players Information
Emanual Davis,SG,6-4,195,34,ATL,24,7,Delaware State,"1991 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Hubert Davis,SF,6-5,183,32,DET,43,10,North Carolina,1992 Rnd 1 Pick 20,United States,NBA 2002-2003 Players Information
Ricky Davis,GF,6-7,195,23,CLE,79,4,Iowa,1998 Rnd 1 Pick 21,United States,NBA 2002-2003 Players Information
Andrew DeClercq,C,6-10,230,30,ORL,77,7,Florida,1995 Rnd 2 Pick 5,United States,NBA 2002-2003 Players Information
Tony Delk,G,6-1,189,29,BOS,67,6,Kentucky,1996 Rnd 1 Pick 16,United States,NBA 2002-2003 Players Information
Dan Dickau,G,6-0,190,24,ATL,50,0,Gonzaga,2002 Rnd 1 Pick 28,United States,NBA 2002-2003 Players Information
Michael Dickerson,SG,6-5,190,27,MEM,6,4,Arizona,1998 Rnd 1 Pick 14,United States,NBA 2002-2003 Players Information
DeSagana Diop,C,7-0,280,21,CLE,80,1,Oak Hill Academy (Virginia),2001 Rnd 1 Pick 8,Senegal,NBA 2002-2003 Players Information
Vlade Divac,C,7-1,260,35,SAC,80,13,KK Partizan (Serbia),1989 Rnd 1 Pick 26,Serbia,NBA 2002-2003 Players Information
Juan Dixon,G,6-3,164,24,WAS,42,0,Maryland,2002 Rnd 1 Pick 17,United States,NBA 2002-2003 Players Information
Michael Doleac,C,6-11,262,25,NYK,75,4,Utah,1998 Rnd 1 Pick 12,United States,NBA 2002-2003 Players Information
Keyon Dooling,G,6-3,196,22,LAC,55,2,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2002-2003 Players Information
Bryce Drew,SG,6-2,185,28,NOP,13,4,Valparaiso,1998 Rnd 1 Pick 16,United States,NBA 2002-2003 Players Information
Peja Drobnjak,FC,6-11,270,27,SEA,82,1,KK Partizan (Serbia),1997 Rnd 2 Pick 20,Montenegro,NBA 2002-2003 Players Information
Chris Dudley,C,6-11,235,38,POR,3,15,Yale,1987 Rnd 4 Pick 6,United States,NBA 2002-2003 Players Information
Tim Duncan,FC,6-11,250,26,SAS,81,5,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2002-2003 Players Information
Mike Dunleavy,GF,6-9,230,22,GSW,82,0,Duke,2002 Rnd 1 Pick 3,United States,NBA 2002-2003 Players Information
Howard Eisley,G,6-2,177,30,NYK,82,8,Boston College,1994 Rnd 2 Pick 3,United States,NBA 2002-2003 Players Information
LaPhonso Ellis,PF,6-8,240,32,MIA,55,10,Notre Dame,1992 Rnd 1 Pick 5,United States,NBA 2002-2003 Players Information
Melvin Ely,FC,6-10,261,24,LAC,52,0,Fresno State,2002 Rnd 1 Pick 12,United States,NBA 2002-2003 Players Information
Evan Eschmeyer,C,6-11,255,27,DAL,17,3,Northwestern,1999 Rnd 2 Pick 5,United States,NBA 2002-2003 Players Information
Reggie Evans,PF,6-8,245,22,SEA,67,0,Iowa,"2002 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Danny Ferry,PF,6-10,230,36,SAS,65,12,Duke,1989 Rnd 1 Pick 2,United States,NBA 2002-2003 Players Information
Michael Finley,G-F,6-7,225,29,DAL,69,7,Wisconsin,1995 Rnd 1 Pick 21,United States,NBA 2002-2003 Players Information
Derek Fisher,G,6-1,210,28,LAL,82,6,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2002-2003 Players Information
Marcus Fizer,F,6-8,246,24,CHI,38,2,Iowa State,2000 Rnd 1 Pick 4,United States,NBA 2002-2003 Players Information
Alton Ford,PF,6-9,275,21,PHX,11,1,Houston,2001 Rnd 2 Pick 22,United States,NBA 2002-2003 Players Information
Joseph Forte,SG,6-4,194,21,SEA,17,1,North Carolina,2001 Rnd 1 Pick 21,United States,NBA 2002-2003 Players Information
Danny Fortson,F,6-7,260,26,GSW,17,5,Cincinnati,1997 Rnd 1 Pick 10,United States,NBA 2002-2003 Players Information
Greg Foster,C,6-11,240,34,TOR,29,12,UTEP,1990 Rnd 2 Pick 8,United States,NBA 2002-2003 Players Information
Jeff Foster,C,6-11,236,26,IND,77,3,Texas State,1999 Rnd 1 Pick 21,United States,NBA 2002-2003 Players Information
Tremaine Fowlkes,F,6-8,220,26,LAC,37,2,Fresno State,1998 Rnd 2 Pick 25,United States,NBA 2002-2003 Players Information
Rick Fox,SF,6-7,230,33,LAL,76,11,North Carolina,1991 Rnd 1 Pick 24,CanadaBahamas,NBA 2002-2003 Players Information
Adonal Foyle,C,6-10,250,27,GSW,82,5,Colgate,1997 Rnd 1 Pick 8,Saint Vincent and the GrenadinesUnited States,NBA 2002-2003 Players Information
Steve Francis,G,6-3,195,26,HOU,81,3,Maryland,1999 Rnd 1 Pick 2,United States,NBA 2002-2003 Players Information
Lawrence Funderburke,PF,6-9,230,32,SAC,27,5,Ohio State,1994 Rnd 2 Pick 24,United States,NBA 2002-2003 Players Information
Dan Gadzuric,FC,6-11,240,25,MIL,49,0,UCLA,2002 Rnd 2 Pick 5,NetherlandsUnited States,NBA 2002-2003 Players Information
Kevin Garnett,PF,6-11,240,26,MIN,82,7,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2002-2003 Players Information
Pat Garrity,F,6-9,238,26,ORL,81,4,Notre Dame,1998 Rnd 1 Pick 19,United States,NBA 2002-2003 Players Information
Pau Gasol,FC,7-0,250,22,MEM,82,1,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2002-2003 Players Information
Devean George,F-G,6-8,235,25,LAL,71,3,Augsburg College,1999 Rnd 1 Pick 23,United States,NBA 2002-2003 Players Information
Kendall Gill,SG,6-5,195,34,MIN,82,12,Illinois,1990 Rnd 1 Pick 5,United States,NBA 2002-2003 Players Information
Manu Ginobili,SG,6-6,205,25,SAS,69,0,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2002-2003 Players Information
Gordan Giricek,G-F,6-6,210,25,"MEM, ORL",76,0,KK Cibona (Croatia),1999 Rnd 2 Pick 11,Croatia,NBA 2002-2003 Players Information
Dion Glover,GF,6-5,228,24,ATL,76,3,Georgia Tech,1999 Rnd 1 Pick 20,United States,NBA 2002-2003 Players Information
Anthony Goldwire,G,6-1,182,31,"SAN, WAS",15,6,Houston,1994 Rnd 2 Pick 25,United States,NBA 2002-2003 Players Information
Drew Gooden,FC,6-10,250,21,"MEM, ORL",70,0,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2002-2003 Players Information
Brian Grant,PF,6-9,254,30,MIA,82,8,Xavier,1994 Rnd 1 Pick 8,United States,NBA 2002-2003 Players Information
Horace Grant,PF,6-10,255,37,ORL,5,15,Clemson,1987 Rnd 1 Pick 10,United States,NBA 2002-2003 Players Information
Adrian Griffin,G-F,6-5,217,28,DAL,74,4,Seton Hall,"1996 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Eddie Griffin,F,6-10,220,20,HOU,77,1,Seton Hall,2001 Rnd 1 Pick 7,United States,NBA 2002-2003 Players Information
Tom Gugliotta,PF,6-10,240,33,PHX,27,10,NC State,1992 Rnd 1 Pick 6,United States,NBA 2002-2003 Players Information
A.J. Guyton,PG,6-1,180,25,GSW,2,2,Indiana,2000 Rnd 2 Pick 3,United States,NBA 2002-2003 Players Information
Marcus Haislip,FC,6-10,230,22,MIL,39,0,Tennessee,2002 Rnd 1 Pick 13,United States,NBA 2002-2003 Players Information
Darvin Ham,F-G,6-7,220,29,ATL,75,5,Texas Tech,"1996 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Richard Hamilton,SG,6-7,193,25,DET,82,3,UConn,1999 Rnd 1 Pick 7,United States,NBA 2002-2003 Players Information
Zendon Hamilton,C,6-11,250,27,TOR,3,3,St. John's,"1998 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Penny Hardaway,PG,6-7,195,31,PHX,58,9,Memphis,1993 Rnd 1 Pick 3,United States,NBA 2002-2003 Players Information
Tim Hardaway,PG,6-0,175,36,IND,10,13,UTEP,1989 Rnd 1 Pick 14,United States,NBA 2002-2003 Players Information
Matt Harpring,F,6-7,230,26,UTA,78,4,Georgia Tech,1998 Rnd 1 Pick 15,United States,NBA 2002-2003 Players Information
Adam Harrington,G,6-5,200,22,"DAL, DEN",19,0,Auburn,"2002 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Al Harrington,F,6-9,245,23,IND,82,4,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2002-2003 Players Information
Junior Harrington,G,6-4,180,22,DEN,82,0,Wingate,"2002 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Othella Harrington,F-C,6-9,235,29,NYK,74,6,Georgetown,1996 Rnd 2 Pick 1,United States,NBA 2002-2003 Players Information
Lucious Harris,SG,6-5,190,32,NJN,77,9,Long Beach State,1993 Rnd 2 Pick 1,United States,NBA 2002-2003 Players Information
Antonio Harvey,C,6-11,225,32,ATL,4,7,Pfeiffer,"1993 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Donnell Harvey,F,6-8,220,22,DEN,77,2,Florida,2000 Rnd 1 Pick 22,United States,NBA 2002-2003 Players Information
Trenton Hassell,F,6-5,227,23,CHI,82,1,Austin Peay,2001 Rnd 2 Pick 1,United States,NBA 2002-2003 Players Information
Kirk Haston,PF,6-9,242,23,NOP,12,1,Indiana,2001 Rnd 1 Pick 16,United States,NBA 2002-2003 Players Information
Juaquin Hawkins,SF,6-7,220,29,HOU,57,2,Long Beach State,"1996 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Brendan Haywood,C,7-0,263,23,WAS,81,1,North Carolina,2001 Rnd 1 Pick 20,United States,NBA 2002-2003 Players Information
Alan Henderson,F-C,6-9,235,30,ATL,82,7,Indiana,1995 Rnd 1 Pick 16,United States,NBA 2002-2003 Players Information
Grant Hill,SF,6-8,225,30,ORL,29,8,Duke,1994 Rnd 1 Pick 3,United States,NBA 2002-2003 Players Information
Tyrone Hill,PF,6-9,240,34,"CLE, PHL",56,12,Xavier,1990 Rnd 1 Pick 11,United States,NBA 2002-2003 Players Information
Fred Hoiberg,G,6-4,203,30,CHI,63,7,Iowa State,1995 Rnd 2 Pick 23,United States,NBA 2002-2003 Players Information
Robert Horry,PF,6-9,220,32,LAL,80,10,Alabama,1992 Rnd 1 Pick 11,United States,NBA 2002-2003 Players Information
Eddie House,G,6-1,190,24,MIA,55,2,Arizona State,2000 Rnd 2 Pick 8,United States,NBA 2002-2003 Players Information
Allan Houston,G,6-6,205,31,NYK,82,9,Tennessee,1993 Rnd 1 Pick 11,United States,NBA 2002-2003 Players Information
Juwan Howard,PF,6-9,240,30,DEN,77,8,Michigan,1994 Rnd 1 Pick 5,United States,NBA 2002-2003 Players Information
Troy Hudson,G,6-1,170,26,MIN,79,5,Southern Illinois,"1997 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Nate Huffman,C,7-1,245,27,TOR,7,1,Central Michigan,"1997 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Larry Hughes,G,6-5,184,24,WAS,67,4,Saint Louis,1998 Rnd 1 Pick 8,United States,NBA 2002-2003 Players Information
Ryan Humphrey,F,6-8,235,23,"MEM, ORL",48,0,Notre Dame,2002 Rnd 1 Pick 19,United States,NBA 2002-2003 Players Information
Lindsey Hunter,G,6-2,195,32,TOR,29,9,Jackson State,1993 Rnd 1 Pick 10,United States,NBA 2002-2003 Players Information
Steven Hunter,F-C,7-0,240,21,ORL,33,1,DePaul,2001 Rnd 1 Pick 15,United States,NBA 2002-2003 Players Information
Zydrunas Ilgauskas,C,7-3,260,27,CLE,81,6,BC Aisciai-Atletas (Lithuania),1996 Rnd 1 Pick 20,Lithuania,NBA 2002-2003 Players Information
Allen Iverson,G,6-0,165,27,PHI,82,6,Georgetown,1996 Rnd 1 Pick 1,United States,NBA 2002-2003 Players Information
Bobby Jackson,G,6-1,185,29,SAC,59,5,Minnesota,1997 Rnd 1 Pick 23,United States,NBA 2002-2003 Players Information
Jermaine Jackson,G,6-4,204,26,"ATL, TOR",53,3,Detroit-Mercy,"1999 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Jim Jackson,SG,6-6,220,32,SAC,63,10,Ohio State,1992 Rnd 1 Pick 4,United States,NBA 2002-2003 Players Information
Marc Jackson,C,6-10,270,28,MIN,77,2,Temple,1997 Rnd 2 Pick 9,United States,NBA 2002-2003 Players Information
Mark Jackson,PG,6-1,180,37,UTA,82,15,St. John's,1987 Rnd 1 Pick 18,United States,NBA 2002-2003 Players Information
Stephen Jackson,GF,6-8,220,24,SAS,80,5,Butler CC,1997 Rnd 2 Pick 14,United States,NBA 2002-2003 Players Information
Casey Jacobsen,SG,6-6,214,21,PHX,72,0,Stanford,2002 Rnd 1 Pick 22,United States,NBA 2002-2003 Players Information
Jerome James,C,7-0,300,27,SEA,51,3,Florida A&M,1998 Rnd 2 Pick 7,United States,NBA 2002-2003 Players Information
Mike James,G,6-2,188,27,MIA,78,1,Duquesne,"1998 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Antawn Jamison,F,6-9,235,26,GSW,82,4,North Carolina,1998 Rnd 1 Pick 4,United States,NBA 2002-2003 Players Information
Marko Jaric,GF,6-7,224,24,LAC,66,0,Fortituto Kontatto Bologna (Italy),2000 Rnd 2 Pick 1,SerbiaGreece,NBA 2002-2003 Players Information
Chris Jefferies,F,6-8,225,23,TOR,51,0,Fresno State,2002 Rnd 1 Pick 27,United States,NBA 2002-2003 Players Information
Richard Jefferson,SF,6-7,233,22,NJN,80,1,Arizona,2001 Rnd 1 Pick 13,United States,NBA 2002-2003 Players Information
Jared Jeffries,PF,6-11,240,21,WAS,20,0,Indiana,2002 Rnd 1 Pick 11,United States,NBA 2002-2003 Players Information
Anthony Johnson,G,6-3,195,28,NJN,66,5,Charleston,1997 Rnd 2 Pick 11,United States,NBA 2002-2003 Players Information
Avery Johnson,PG,5-10,175,37,DAL,48,14,Southern,"1988 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Ervin Johnson,C,6-11,245,35,MIL,69,9,New Orleans,1993 Rnd 1 Pick 23,United States,NBA 2002-2003 Players Information
Joe Johnson,SG,6-7,240,21,PHX,82,1,Arkansas,2001 Rnd 1 Pick 10,United States,NBA 2002-2003 Players Information
Ken Johnson,C,6-11,240,25,MIA,16,0,Ohio State,2001 Rnd 2 Pick 20,United States,NBA 2002-2003 Players Information
Damon Jones,G,6-3,185,26,SAC,49,4,Houston,"1997 NBA Draft, Undrafted",United States,NBA 2002-2003 Players Information
Eddie Jones,G-F,6-6,200,31,MIA,47,8,Temple,1994 Rnd 1 Pick 10,United States,NBA 2002-2003 Players Information
Fred Jones,G,6-4,210,23,IND,19,0,Oregon,2002 Rnd 1 Pick 14,United States,NBA 2002-2003 Players Information
Jumaine Jones,SF,6-8,218,24,CLE,80,3,Georgia,1999 Rnd 1 Pick 27,United States,NBA 2002-2003 Players Information
Popeye Jones,PF,6-8,250,32,DAL,26,9,Murray State,1992 Rnd 2 Pick 14,United States,NBA 2002-2003 Players Information
