Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Wilbert Kautz,GF,6-0,180,31,CHI,48,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Ken Keller,G,6-1,180,25,"PRO, WAS",26,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Jerry Kelly,G,6-2,174,28,BOS,42,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Tom King,G,6-0,165,22,DTF,53,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Lee Knorek,F,6-7,216,25,NYK,22,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Harold Kottman,C,6-8,220,24,BOS,50,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Pete Lalich,F,6-2,190,26,CLR,1,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Hank Lefkowitz,G,6-2,190,23,CLR,20,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Grady Lewis,C,6-7,215,29,DTF,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Johnny Logan,G,6-2,175,26,STB,61,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Al Lujack,GF,6-3,220,26,WAS,5,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
John Mahnken,C,6-8,220,24,WAS,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Frank Mangiapane,G,5-10,195,21,NYK,3,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Press Maravich,G,6-0,180,26,PIT,50,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Dino Martin,G,5-8,160,26,PRO,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Don Martin,FC,6-7,210,27,STB,52,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Ariel Maughan,G,6-4,188,23,DTF,58,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Mike McCarron,G,5-11,180,24,TRH,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Howie McCarty,G,6-2,190,-,DTF,16,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Bones McKinney,FC,6-6,185,28,WAS,58,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
George Mearns,G,6-3,175,24,PRO,57,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Ed Melvin,G,5-9,170,31,PIT,56,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Stan Miasek,F,6-5,210,22,DTF,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Red Mihalik,G,6-0,180,30,PIT,5,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Nat Militzok,G,6-3,195,23,"NYK, TRH",56,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Harry Miller,GF,6-4,230,23,TRH,53,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Walt Miller,GF,6-2,190,31,PIT,9,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
John Mills,F,6-8,203,27,PIT,43,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Leo Mogus,FC,6-4,200,25,"CLR, TRH",57,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Elmore Morgenthaler,C,7-1,230,24,PRO,10,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Bob Mullens,G,6-1,175,24,"NYK, TRH",52,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
George Munroe,G,5-11,170,25,STB,59,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Dick Murphy,G,6-1,175,25,"BOS, NYK",19,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
John Murphy,G,6-2,175,22,"NYK, PHI",16,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Angelo Musi,G,5-9,145,28,PHI,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Al Negratti,G,6-3,180,25,WAS,11,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Johnny Norlander,GF,6-3,175,25,WAS,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
George Nostrand,FC,6-8,220,23,"CLR, TRH",61,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Stan Noszka,G,6-1,185,26,PIT,57,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Buddy O'Grady,G,5-11,170,27,WAS,55,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Garland O'Shields,G,6-1,195,25,CHI,7,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Bud Palmer,GF,6-4,190,25,NYK,42,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Doyle Parrack,G,6-0,175,25,CHI,57,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Marty Passaglia,G,6-1,170,27,WAS,41,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
George Pastushok,G,6-1,195,24,PRO,39,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
George Pearcy,G,6-1,165,27,DTF,32,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Henry Pearcy,G,6-1,170,24,DTF,28,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Don Putman,G,6-1,170,24,STB,58,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Bob Rensberger,G,6-2,170,25,CHI,3,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Mel Riebe,G,5-11,180,30,CLR,55,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Petey Rosenberg,G,5-10,165,28,PHI,49,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Hank Rosenstein,GF,6-4,185,26,"NYK, PRO",59,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Irv Rothenberg,F,6-7,215,25,CLR,29,0,Long Island,1947 Rnd 6 Pick 7,United States,NBA 1946-1947 Players Information
Mickey Rottner,G,5-10,181,27,CHI,54,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Giff Roux,GF,6-5,194,23,STB,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Jerry Rullo,G,5-10,165,23,PHI,49,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Ed Sadowski,C,6-5,240,29,"CLR, TRH",53,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Kenny Sailors,PG,5-10,175,25,CLR,58,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Ben Scharnus,GF,6-2,174,29,CLR,47,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Ossie Schectman,G,6-0,180,27,NYK,52,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Milt Schoon,F,6-7,229,25,DTF,37,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Dick Schulz,G,6-2,192,30,"CLR, TRH",57,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Fred Scolari,PG,5-10,180,24,WAS,58,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Jim Seminoff,GF,6-2,190,24,CHI,59,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
George Senesky,G,6-2,179,24,PHI,58,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Nick Shaback,G,5-11,180,28,CLR,51,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Earl Shannon,G,5-11,170,25,PRO,56,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Bob Shea,G,6-2,194,22,PRO,41,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Fred Sheffield,G,6-2,165,23,PHI,22,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Ralph Siewert,C,7-1,220,23,"STB, TRH",21,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Connie Simmons,F,6-8,222,21,BOS,60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Johnny Simmons,G,6-1,184,22,BOS,55,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Belus Smawley,G,6-1,180,28,STB,22,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Deb Smith,G,6-3,180,27,STB,47,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Gino Sovran,G,6-2,190,22,TRH,6,0,," NBA Draft, Undrafted",Canada,NBA 1946-1947 Players Information
Art Spector,GF,6-4,201,26,BOS,54,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Lou Spicer,G,6-2,195,24,PRO,4,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Art Stolkey,G,6-1,180,26,DTF,23,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Stan Stutz,G,5-10,170,26,NYK,57,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Buck Sydnor,G,5-10,175,25,CHI,15,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Irv Torgoff,GF,6-2,180,29,WAS,58,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Butch Van Breda Kolff,G,6-3,185,24,NYK,12,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Virgil Vaughn,G,6-4,205,28,BOS,15,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Red Wallace,G,6-1,185,28,"BOS, TRH",61,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Jake Weber,GF,6-6,225,28,"NYK, PRO",46,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Ray Wertis,G,5-11,175,25,"CLR, TRH",60,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Max Zaslofsky,SG,6-2,170,21,CHI,61,0,St. John's,"1950 NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
Harry Zeller,GF,6-4,210,27,PIT,48,0,," NBA Draft, Undrafted",United States,NBA 1946-1947 Players Information
