Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Dick Van Arsdale,GF,6-5,210,33,PHX,58,10,Indiana,1965 Rnd 2 Pick 2,United States,NBA 1975-1976 Players Information
Tom Van Arsdale,GF,6-5,202,33,ATL,75,10,Indiana,1965 Rnd 2 Pick 3,United States,NBA 1975-1976 Players Information
Norm Van Lier,PG,6-1,173,28,CHI,76,6,St. Francis (PA),1969 Rnd 3 Pick 5,United States,NBA 1975-1976 Players Information
Neal Walk,C,6-10,220,27,NYK,82,6,Florida,1969 Rnd 1 Pick 2,United States,NBA 1975-1976 Players Information
Foots Walker,PG,6-0,172,24,CLE,81,1,West Georgia,1974 Rnd 3 Pick 2,United States,NBA 1975-1976 Players Information
Jimmy Walker,SG,6-3,195,31,KCK,73,8,Providence,1967 Rnd 1 Pick 1,United States,NBA 1975-1976 Players Information
Bill Walton,C,6-11,235,23,POR,51,1,UCLA,1974 Rnd 1 Pick 1,United States,NBA 1975-1976 Players Information
Cornell Warner,FC,6-9,220,27,LAL,81,5,Jackson State,1970 Rnd 2 Pick 7,United States,NBA 1975-1976 Players Information
Jim Washington,PF,6-6,210,32,BUF,1,10,Villanova,1965 Rnd 1 Pick 6,United States,NBA 1975-1976 Players Information
Kermit Washington,FC,6-8,230,24,LAL,36,2,American University,1973 Rnd 1 Pick 5,United States,NBA 1975-1976 Players Information
Slick Watts,G,6-1,185,24,SEA,82,2,Xavier-Louisiana,"1973 NBA Draft, Undrafted",United States,NBA 1975-1976 Players Information
Nick Weatherspoon,SF,6-7,195,25,WAS,64,2,Illinois,1973 Rnd 1 Pick 13,United States,NBA 1975-1976 Players Information
Scott Wedman,GF,6-7,215,23,KCK,82,1,Colorado,1974 Rnd 1 Pick 6,United States,NBA 1975-1976 Players Information
Bob Weiss,SG,6-2,180,33,BUF,66,10,Penn State,1965 Rnd 3 Pick 5,United States,NBA 1975-1976 Players Information
Walt Wesley,C,6-11,220,31,LAL,1,9,Kansas,1966 Rnd 1 Pick 6,United States,NBA 1975-1976 Players Information
Paul Westphal,G,6-4,195,25,PHX,82,3,USC,1972 Rnd 1 Pick 10,United States,NBA 1975-1976 Players Information
John Wetzel,GF,6-5,190,31,PHX,37,6,Virginia Tech,1966 Rnd 8 Pick 7,United States,NBA 1975-1976 Players Information
Jo Jo White,G,6-3,190,29,BOS,82,6,Kansas,1969 Rnd 1 Pick 9,United States,NBA 1975-1976 Players Information
Rudy White,SG,6-2,195,22,HOU,32,0,Arizona State,1975 Rnd 3 Pick 11,United States,NBA 1975-1976 Players Information
Sidney Wicks,FC,6-8,225,26,POR,79,4,UCLA,1971 Rnd 1 Pick 2,United States,NBA 1975-1976 Players Information
Jamaal Wilkes,GF,6-6,190,22,GSW,82,1,UCLA,1974 Rnd 1 Pick 11,United States,NBA 1975-1976 Players Information
Earl Williams,C,6-7,230,24,DET,46,1,Winston-Salem State,1974 Rnd 3 Pick 13,United States,NBA 1975-1976 Players Information
Gus Williams,G,6-2,175,22,GSW,77,0,USC,1975 Rnd 2 Pick 2,United States,NBA 1975-1976 Players Information
Nate Williams,GF,6-5,206,25,NOJ,81,4,Utah State,"1971 NBA Draft, Undrafted",United States,NBA 1975-1976 Players Information
Ron Williams,G,6-3,188,31,LAL,9,7,West Virginia,1968 Rnd 1 Pick 9,United States,NBA 1975-1976 Players Information
Bill Willoughby,FC,6-8,205,18,ATL,61,0, ,1975 Rnd 2 Pick 1,United States,NBA 1975-1976 Players Information
Bobby Wilson,SG,6-3,175,25,CHI,58,1,Wichita State,1974 Rnd 3 Pick 16,United States,NBA 1975-1976 Players Information
Lee Winfield,PG,6-2,175,29,KCK,22,6,North Texas,1969 Rnd 3 Pick 3,United States,NBA 1975-1976 Players Information
Hawthorne Wingo,F,6-6,210,28,NYK,56,3,Friendship College,"1973 NBA Draft, Undrafted",United States,NBA 1975-1976 Players Information
Brian Winters,GF,6-4,185,24,MIL,78,1,South Carolina,1974 Rnd 1 Pick 12,United States,NBA 1975-1976 Players Information
Luke Witte,C,7-0,235,25,CLE,22,2,Ohio State,1973 Rnd 4 Pick 5,United States,NBA 1975-1976 Players Information
Dave Wohl,PG,6-2,185,26,HOU,50,4,Pennsylvania,1971 Rnd 3 Pick 11,United States,NBA 1975-1976 Players Information
