Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Omer Asik,C,7-0,255,26,HOU,82,2,Fenerbahce Beko (Turkey),2008 Rnd 2 Pick 6,Turkey,NBA 2012-2013 Players Information
D.J. Augustin,G,6-0,183,25,IND,76,4,Texas,2008 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
Gustavo Ayon,C,6-10,250,27,"MIL, ORL",55,1, ,"2007 NBA Draft, Undrafted",Mexico,NBA 2012-2013 Players Information
Jeff Ayres,FC,6-10,240,25,IND,37,2,Arizona State,2009 Rnd 2 Pick 1,United States,NBA 2012-2013 Players Information
Luke Babbitt,SF,6-9,225,23,POR,62,2,Nevada,2010 Rnd 1 Pick 16,United States,NBA 2012-2013 Players Information
Leandro Barbosa,G,6-3,194,30,BOS,41,9,Bauru (Brazil),2003 Rnd 1 Pick 28,Brazil,NBA 2012-2013 Players Information
J.J. Barea,G,5-10,180,28,MIN,74,6,Northeastern,"2006 NBA Draft, Undrafted",Puerto RicoUnited States,NBA 2012-2013 Players Information
Andrea Bargnani,FC,7-0,245,27,TOR,35,6,Universo De'Longhi Treviso (Italy),2006 Rnd 1 Pick 1,Italy,NBA 2012-2013 Players Information
Harrison Barnes,SF,6-8,225,20,GSW,81,0,North Carolina,2012 Rnd 1 Pick 7,United States,NBA 2012-2013 Players Information
Matt Barnes,GF,6-7,226,32,LAC,80,10,UCLA,2002 Rnd 2 Pick 17,United States,NBA 2012-2013 Players Information
Earl Barron,C,7-0,250,31,"NYK, WAS",12,7,Memphis,"2003 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Will Barton,GF,6-5,181,22,POR,73,0,Memphis,2012 Rnd 2 Pick 10,United States,NBA 2012-2013 Players Information
Brandon Bass,PF,6-8,250,27,BOS,81,7,LSU,2005 Rnd 2 Pick 3,United States,NBA 2012-2013 Players Information
Shane Battier,F,6-8,220,34,MIA,72,11,Duke,2001 Rnd 1 Pick 6,United States,NBA 2012-2013 Players Information
Nicolas Batum,F,6-8,230,24,POR,73,4,Le Mans Sarthe Basket (France),2008 Rnd 1 Pick 25,France,NBA 2012-2013 Players Information
Jerryd Bayless,G,6-3,210,24,MEM,80,4,Arizona,2008 Rnd 1 Pick 11,United States,NBA 2012-2013 Players Information
Aron Baynes,C,6-10,260,26,SAS,16,0,Washington State,"2009 NBA Draft, Undrafted",New ZealandAustralia,NBA 2012-2013 Players Information
Kent Bazemore,GF,6-4,195,23,GSW,61,0,Old Dominion,"2012 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Bradley Beal,SG,6-4,207,19,WAS,56,0,Florida,2012 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Michael Beasley,PF,6-9,235,24,PHX,75,4,Kansas State,2008 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Rodrigue Beaubois,G,6-1,183,25,DAL,45,3,Cholet Basket (France),2009 Rnd 1 Pick 25,France,NBA 2012-2013 Players Information
Marco Belinelli,G,6-5,225,26,CHI,73,5,Fortituto Kontatto Bologna (Italy),2007 Rnd 1 Pick 18,Italy,NBA 2012-2013 Players Information
Patrick Beverley,PG,6-2,180,24,HOU,41,0,Dnipro Dnipropetrovsk (Ukraine),2009 Rnd 2 Pick 12,United States,NBA 2012-2013 Players Information
Andris Biedrins,C,7-0,250,26,GSW,53,8,BK Skonto Riga  (Latvia),2004 Rnd 1 Pick 11,Latvia,NBA 2012-2013 Players Information
Chauncey Billups,G,6-3,210,36,LAC,22,15,Colorado,1997 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Bismack Biyombo,PF,6-8,255,20,CHA,80,1,Urbas Fuenlabrada (Spain),2011 Rnd 1 Pick 7,Democratic Republic of the Congo,NBA 2012-2013 Players Information
DeJuan Blair,F,6-8,270,23,SAS,61,3,Pittsburgh,2009 Rnd 2 Pick 7,United States,NBA 2012-2013 Players Information
Steve Blake,G,6-3,172,33,LAL,45,9,Maryland,2003 Rnd 2 Pick 9,United States,NBA 2012-2013 Players Information
Andray Blatche,PF,6-11,260,26,BRK,82,7,South Kent School (Connecticut),2005 Rnd 2 Pick 19,United StatesPhilippines,NBA 2012-2013 Players Information
Eric Bledsoe,PG,6-1,214,23,LAC,76,2,Kentucky,2010 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Keith Bogans,GF,6-5,215,32,BRK,74,9,Kentucky,2003 Rnd 2 Pick 14,United States,NBA 2012-2013 Players Information
Andrew Bogut,C,7-0,260,28,GSW,32,7,Utah,2005 Rnd 1 Pick 1,Australia,NBA 2012-2013 Players Information
Matt Bonner,FC,6-10,235,32,SAS,68,8,Florida,2003 Rnd 2 Pick 16,United States,NBA 2012-2013 Players Information
Trevor Booker,PF,6-8,228,25,WAS,48,2,Clemson,2010 Rnd 1 Pick 23,United States,NBA 2012-2013 Players Information
Carlos Boozer,PF,6-9,266,31,CHI,79,10,Duke,2002 Rnd 2 Pick 6,GermanyUnited States,NBA 2012-2013 Players Information
Chris Bosh,PF,6-11,235,28,MIA,74,9,Georgia Tech,2003 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Avery Bradley,PG,6-3,180,22,BOS,50,2,Texas,2010 Rnd 1 Pick 19,United States,NBA 2012-2013 Players Information
Elton Brand,PF,6-9,254,33,DAL,72,13,Duke,1999 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Corey Brewer,GF,6-9,186,26,DEN,82,5,Florida,2007 Rnd 1 Pick 7,United States,NBA 2012-2013 Players Information
Ronnie Brewer,GF,6-7,235,27,"NYK, OKC",60,6,Arkansas,2006 Rnd 1 Pick 14,United States,NBA 2012-2013 Players Information
Aaron Brooks,G,6-0,161,28,"HOU, SAC",53,4,Oregon,2007 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
MarShon Brooks,GF,6-5,200,24,BRK,73,1,Providence,2011 Rnd 1 Pick 25,United States,NBA 2012-2013 Players Information
Kwame Brown,C,6-11,290,30,PHI,22,11,Glynn Academy (Georgia),2001 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Shannon Brown,G,6-4,210,27,PHX,59,6,Michigan State,2006 Rnd 1 Pick 25,United States,NBA 2012-2013 Players Information
Kobe Bryant,SG,6-6,212,34,LAL,78,16,Lower Merion High School (Pennsylvania),1996 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
Chase Budinger,GF,6-7,215,24,MIN,23,3,Arizona,2009 Rnd 2 Pick 14,United States,NBA 2012-2013 Players Information
Alec Burks,SG,6-5,214,21,UTA,64,1,Colorado,2011 Rnd 1 Pick 12,United States,NBA 2012-2013 Players Information
Caron Butler,SF,6-7,228,32,LAC,78,10,UConn,2002 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Jimmy Butler,GF,6-7,230,23,CHI,82,1,Marquette,2011 Rnd 1 Pick 30,United States,NBA 2012-2013 Players Information
Will Bynum,G,6-0,185,30,DET,65,5,Georgia Tech,"2005 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Jose Calderon,G,6-3,200,31,"DET, TOR",73,7,Baskonia (Spain),"2003 NBA Draft, Undrafted",Spain,NBA 2012-2013 Players Information
Marcus Camby,C,6-11,240,38,NYK,24,16,Massachusetts,1996 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
DeMarre Carroll,F,6-8,215,26,UTA,66,3,Missouri,2009 Rnd 1 Pick 27,United States,NBA 2012-2013 Players Information
Matt Carroll,GF,6-6,212,32,CHA,1,9,Notre Dame,"2003 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Vince Carter,SF,6-6,220,36,DAL,81,14,North Carolina,1998 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Omri Casspi,F,6-9,225,24,CLE,43,3,Maccabi FOX Tel Aviv (Israel),2009 Rnd 1 Pick 23,Israel,NBA 2012-2013 Players Information
Mario Chalmers,G,6-2,190,26,MIA,77,4,Kansas,2008 Rnd 2 Pick 4,United States,NBA 2012-2013 Players Information
Tyson Chandler,C,7-1,240,30,NYK,66,11,Dominguez High School (California),2001 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Wilson Chandler,SF,6-9,225,25,DEN,43,5,DePaul,2007 Rnd 1 Pick 23,United States,NBA 2012-2013 Players Information
Josh Childress,SF,6-8,210,29,BRK,14,6,Stanford,2004 Rnd 1 Pick 6,United States,NBA 2012-2013 Players Information
Earl Clark,F,6-10,234,25,LAL,59,3,Louisville,2009 Rnd 1 Pick 14,United States,NBA 2012-2013 Players Information
Victor Claver,SF,6-10,235,24,POR,49,0,Valencia Basket (Spain),2009 Rnd 1 Pick 22,Spain,NBA 2012-2013 Players Information
Norris Cole,G,6-2,170,24,MIA,80,1,Cleveland State,2011 Rnd 1 Pick 28,United States,NBA 2012-2013 Players Information
Jason Collins,C,7-0,255,34,"BOS, WAS",38,11,Stanford,2001 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Darren Collison,PG,6-0,175,25,DAL,81,3,UCLA,2009 Rnd 1 Pick 21,United States,NBA 2012-2013 Players Information
Nick Collison,FC,6-10,255,32,OKC,81,9,Kansas,2003 Rnd 1 Pick 12,United States,NBA 2012-2013 Players Information
Mike Conley,PG,6-0,175,25,MEM,80,5,Ohio State,2007 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Will Conroy,G,6-2,195,30,MIN,4,2,Washington,"2005 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Daequan Cook,G,6-5,205,25,"CHI, HOU",49,5,Ohio State,2007 Rnd 1 Pick 21,United States,NBA 2012-2013 Players Information
Chris Copeland,PF,6-8,235,28,NYK,56,0,Colorado,"2006 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
DeMarcus Cousins,C,6-11,270,22,SAC,75,2,Kentucky,2010 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Jamal Crawford,SG,6-5,195,32,LAC,76,12,Michigan,2000 Rnd 1 Pick 8,United States,NBA 2012-2013 Players Information
Jordan Crawford,G,6-5,195,24,"BOS, WAS",70,2,Xavier,2010 Rnd 1 Pick 27,United States,NBA 2012-2013 Players Information
Jae Crowder,SF,6-6,235,22,DAL,78,0,Marquette,2012 Rnd 2 Pick 4,United States,NBA 2012-2013 Players Information
Dante Cunningham,F,6-8,230,25,MIN,80,3,Villanova,2009 Rnd 2 Pick 3,United States,NBA 2012-2013 Players Information
Jared Cunningham,SG,6-4,194,21,DAL,8,0,Oregon State,2012 Rnd 1 Pick 24,United States,NBA 2012-2013 Players Information
Eddy Curry,C,7-0,295,30,DAL,2,11,Thornwood High School (Illinois),2001 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Stephen Curry,G,6-2,185,24,GSW,78,3,Davidson,2009 Rnd 1 Pick 7,United States,NBA 2012-2013 Players Information
Samuel Dalembert,C,6-11,250,31,MIL,47,11,Seton Hall,2001 Rnd 1 Pick 26,CanadaHaiti,NBA 2012-2013 Players Information
Marquis Daniels,SF,6-6,200,32,MIL,59,9,Auburn,"2003 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Anthony Davis,PF,6-10,253,19,NOP,64,0,Kentucky,2012 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Ed Davis,PF,6-9,218,23,"MEM, TOR",81,2,North Carolina,2010 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
Glen Davis,PF,6-9,289,27,ORL,34,5,LSU,2007 Rnd 2 Pick 5,United States,NBA 2012-2013 Players Information
Austin Daye,F,6-11,220,24,"DET, MEM",55,3,Gonzaga,2009 Rnd 1 Pick 15,United States,NBA 2012-2013 Players Information
Nando De Colo,G,6-5,195,25,SAS,72,0,Cholet Basket (France),2009 Rnd 2 Pick 23,France,NBA 2012-2013 Players Information
DeMar DeRozan,GF,6-6,220,23,TOR,82,3,USC,2009 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
Carlos Delfino,SG,6-6,230,30,HOU,67,7,Fortituto Kontatto Bologna (Italy),2003 Rnd 1 Pick 25,Argentina,NBA 2012-2013 Players Information
Luol Deng,GF,6-9,220,27,CHI,75,8,Duke,2004 Rnd 1 Pick 7,EnglandSouth Sudan,NBA 2012-2013 Players Information
Justin Dentmon,PG,6-0,185,27,DAL,2,1,Washington,"2009 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Boris Diaw,PF,6-8,250,30,SAS,75,9,Pau-Orthez (France),2003 Rnd 1 Pick 21,France,NBA 2012-2013 Players Information
DeSagana Diop,C,7-0,280,31,CHA,22,11,Oak Hill Academy (Virginia),2001 Rnd 1 Pick 8,Senegal,NBA 2012-2013 Players Information
Keyon Dooling,G,6-3,196,32,MEM,7,12,Missouri,2000 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Toney Douglas,G,6-2,195,26,"HOU, SAC",71,3,Florida State,2009 Rnd 1 Pick 29,United States,NBA 2012-2013 Players Information
Chris Douglas-Roberts,SF,6-7,210,26,DAL,6,3,Memphis,2008 Rnd 2 Pick 10,United States,NBA 2012-2013 Players Information
Goran Dragic,G,6-4,190,26,PHX,77,4,Union Olimpija (Slovenia),2008 Rnd 2 Pick 15,Slovenia,NBA 2012-2013 Players Information
Andre Drummond,C,6-11,279,19,DET,60,0,UConn,2012 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
Jared Dudley,PF,6-7,237,27,PHX,79,5,Boston College,2007 Rnd 1 Pick 22,United States,NBA 2012-2013 Players Information
Chris Duhon,G,6-1,190,30,LAL,46,8,Duke,2004 Rnd 2 Pick 9,United States,NBA 2012-2013 Players Information
Tim Duncan,FC,6-11,250,36,SAS,69,15,Wake Forest,1997 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Mike Dunleavy,GF,6-9,230,32,MIL,75,10,Duke,2002 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Kevin Durant,SF,6-11,240,24,OKC,81,5,Texas,2007 Rnd 1 Pick 2,United States,NBA 2012-2013 Players Information
Devin Ebanks,F,6-9,215,23,LAL,19,2,West Virginia,2010 Rnd 2 Pick 13,United StatesGreece,NBA 2012-2013 Players Information
Wayne Ellington,SG,6-4,207,25,"CLE, MEM",78,3,North Carolina,2009 Rnd 1 Pick 28,United States,NBA 2012-2013 Players Information
Monta Ellis,G,6-3,185,27,MIL,82,7,Lanier High School (Mississippi),2005 Rnd 2 Pick 10,United States,NBA 2012-2013 Players Information
Kim English,SG,6-6,200,24,DET,41,0,Missouri,2012 Rnd 2 Pick 14,United States,NBA 2012-2013 Players Information
Jeremy Evans,F,6-9,200,25,UTA,37,2,Western Kentucky,2010 Rnd 2 Pick 25,United States,NBA 2012-2013 Players Information
Reggie Evans,PF,6-8,245,32,BRK,80,10,Iowa,"2002 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Tyreke Evans,G,6-6,220,23,SAC,65,3,Memphis,2009 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Festus Ezeli,C,6-11,265,23,GSW,78,0,Vanderbilt,2012 Rnd 1 Pick 30,Nigeria,NBA 2012-2013 Players Information
Kenneth Faried,F,6-8,228,23,DEN,80,1,Morehead State,2011 Rnd 1 Pick 22,United States,NBA 2012-2013 Players Information
Derrick Favors,FC,6-10,265,21,UTA,77,2,Georgia Tech,2010 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Raymond Felton,PG,6-1,205,28,NYK,68,7,North Carolina,2005 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Landry Fields,F,6-7,210,24,TOR,51,2,Stanford,2010 Rnd 2 Pick 9,United States,NBA 2012-2013 Players Information
Derek Fisher,G,6-1,210,38,"DAL, OKC",33,16,Little Rock,1996 Rnd 1 Pick 24,United States,NBA 2012-2013 Players Information
Evan Fournier,SG,6-6,205,20,DEN,38,0,Poitiers Basket 86 (France),2012 Rnd 1 Pick 20,France,NBA 2012-2013 Players Information
Randy Foye,G,6-4,218,29,UTA,82,6,Villanova,2006 Rnd 1 Pick 7,United States,NBA 2012-2013 Players Information
Jimmer Fredette,G,6-2,195,24,SAC,69,1,Brigham Young,2011 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Enes Freedom,F,6-10,250,20,UTA,70,1,Kentucky,2011 Rnd 1 Pick 3,SwitzerlandTurkey,NBA 2012-2013 Players Information
Joel Freeland,PF,6-11,255,26,POR,51,0,Gran Canaria (Spain),2006 Rnd 1 Pick 30,England,NBA 2012-2013 Players Information
Danilo Gallinari,SF,6-10,236,24,DEN,71,4,AX Armani Exchange Milan (Italy),2008 Rnd 1 Pick 6,Italy,NBA 2012-2013 Players Information
Francisco Garcia,GF,6-7,195,31,"HOU, SAC",58,7,Louisville,2005 Rnd 1 Pick 23,Dominican Republic,NBA 2012-2013 Players Information
Kevin Garnett,PF,6-11,240,36,BOS,68,17,Farragut Career Academy (Illinois),1995 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Diante Garrett,SG,6-4,190,24,PHX,19,0,Iowa State,"2011 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Marc Gasol,C,7-1,255,28,MEM,80,4,CB Girona (Spain),2007 Rnd 2 Pick 18,Spain,NBA 2012-2013 Players Information
Pau Gasol,FC,7-0,250,32,LAL,49,11,Barca (Spain),2001 Rnd 1 Pick 3,Spain,NBA 2012-2013 Players Information
Rudy Gay,SF,6-7,250,26,"MEM, TOR",75,6,UConn,2006 Rnd 1 Pick 8,United States,NBA 2012-2013 Players Information
Alonzo Gee,SF,6-6,225,25,CLE,82,3,Alabama,"2009 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Mickael Gelabale,F,6-7,215,29,MIN,36,2,Real Madrid (Spain),2005 Rnd 2 Pick 18,France,NBA 2012-2013 Players Information
Paul George,GF,6-8,220,22,IND,79,2,Fresno State,2010 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Daniel Gibson,G,6-2,200,27,CLE,46,6,Texas,2006 Rnd 2 Pick 12,United States,NBA 2012-2013 Players Information
Taj Gibson,F,6-9,232,27,CHI,65,3,USC,2009 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
Manu Ginobili,SG,6-6,205,35,SAS,60,10,Viola Reggio Calabria (Italy),1999 Rnd 2 Pick 28,Argentina,NBA 2012-2013 Players Information
Drew Gooden,FC,6-10,250,31,MIL,16,10,Kansas,2002 Rnd 1 Pick 4,United States,NBA 2012-2013 Players Information
Ben Gordon,SG,6-3,200,29,CHA,75,8,UConn,2004 Rnd 1 Pick 3,EnglandUnited States,NBA 2012-2013 Players Information
Eric Gordon,G,6-3,215,24,NOP,42,4,Indiana,2008 Rnd 1 Pick 7,United StatesBahamas,NBA 2012-2013 Players Information
Marcin Gortat,FC,6-11,240,29,PHX,61,5,Koln 99ers (Germany),2005 Rnd 2 Pick 27,Poland,NBA 2012-2013 Players Information
Andrew Goudelock,G,6-3,200,24,LAL,1,1,Charleston,2011 Rnd 2 Pick 16,United States,NBA 2012-2013 Players Information
Danny Granger,GF,6-9,222,29,IND,5,7,New Mexico,2005 Rnd 1 Pick 17,United States,NBA 2012-2013 Players Information
Aaron Gray,C,7-0,270,28,TOR,42,5,Pittsburgh,2007 Rnd 2 Pick 19,United States,NBA 2012-2013 Players Information
Danny Green,SF,6-6,215,25,SAS,80,3,North Carolina,2009 Rnd 2 Pick 16,United States,NBA 2012-2013 Players Information
Draymond Green,F,6-6,230,22,GSW,79,0,Michigan State,2012 Rnd 2 Pick 5,United States,NBA 2012-2013 Players Information
Gerald Green,GF,6-7,205,27,IND,60,5,Gulf Shores Academy (Texas),2005 Rnd 1 Pick 18,United States,NBA 2012-2013 Players Information
Jeff Green,F,6-8,235,26,BOS,81,4,Georgetown,2007 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Willie Green,SG,6-3,201,31,LAC,72,9,Detroit-Mercy,2003 Rnd 2 Pick 12,United States,NBA 2012-2013 Players Information
Blake Griffin,PF,6-9,250,23,LAC,80,3,Oklahoma,2009 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Hamed Haddadi,C,7-2,265,27,"MEM, PHX",30,4,Saba Mehr Qazvin BC (Iran),"2004 NBA Draft, Undrafted",Iran,NBA 2012-2013 Players Information
Jordan Hamilton,SF,6-7,220,22,DEN,40,1,Texas,2011 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
Richard Hamilton,SG,6-7,193,35,CHI,50,13,UConn,1999 Rnd 1 Pick 7,United States,NBA 2012-2013 Players Information
Ben Hansbrough,G,6-3,203,25,IND,28,0,Notre Dame,"2011 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Tyler Hansbrough,PF,6-9,250,27,IND,81,3,North Carolina,2009 Rnd 1 Pick 13,United States,NBA 2012-2013 Players Information
James Harden,SG,6-5,220,23,HOU,78,3,Arizona State,2009 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Maurice Harkless,F,6-7,220,19,ORL,76,0,St. John's,2012 Rnd 1 Pick 15,United StatesPuerto Rico,NBA 2012-2013 Players Information
Josh Harrellson,F,6-10,275,24,MIA,6,1,Kentucky,2011 Rnd 2 Pick 15,United States,NBA 2012-2013 Players Information
Al Harrington,F,6-9,245,33,ORL,10,14,St. Patrick High School (New Jersey),1998 Rnd 1 Pick 25,United States,NBA 2012-2013 Players Information
Devin Harris,G,6-3,185,30,ATL,58,8,Wisconsin,2004 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Terrel Harris,SF,6-5,190,25,"MIA, NOP",20,1,Oklahoma State,"2009 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Tobias Harris,F,6-8,226,20,"MIL, ORL",55,1,Tennessee,2011 Rnd 1 Pick 19,United States,NBA 2012-2013 Players Information
Udonis Haslem,FC,6-7,235,32,MIA,75,9,Florida,"2002 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Spencer Hawes,C,7-1,245,24,PHI,82,5,Washington,2007 Rnd 1 Pick 10,United States,NBA 2012-2013 Players Information
Chuck Hayes,PF,6-6,240,29,SAC,74,7,Kentucky,"2005 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Gordon Hayward,GF,6-7,225,22,UTA,72,2,Butler,2010 Rnd 1 Pick 9,United States,NBA 2012-2013 Players Information
Lazar Hayward,F,6-6,225,26,MIN,4,2,Marquette,2010 Rnd 1 Pick 30,United States,NBA 2012-2013 Players Information
Brendan Haywood,C,7-0,263,33,CHA,61,11,North Carolina,2001 Rnd 1 Pick 20,United States,NBA 2012-2013 Players Information
Gerald Henderson,SG,6-5,215,25,CHA,68,3,Duke,2009 Rnd 1 Pick 12,United States,NBA 2012-2013 Players Information
Xavier Henry,G,6-6,220,21,NOP,50,2,Kansas,2010 Rnd 1 Pick 12,United States,NBA 2012-2013 Players Information
John Henson,PF,6-11,219,22,MIL,63,0,North Carolina,2012 Rnd 1 Pick 14,United States,NBA 2012-2013 Players Information
Roy Hibbert,C,7-2,270,26,IND,79,4,Georgetown,2008 Rnd 1 Pick 17,United States,NBA 2012-2013 Players Information
J.J. Hickson,PF,6-9,242,24,POR,80,4,NC State,2008 Rnd 1 Pick 19,United States,NBA 2012-2013 Players Information
Cory Higgins,G,6-5,181,23,CHA,6,1,Colorado,"2011 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
George Hill,G,6-3,188,26,IND,76,4,IUPUI,2008 Rnd 1 Pick 26,United States,NBA 2012-2013 Players Information
Grant Hill,SF,6-8,225,40,LAC,29,18,Duke,1994 Rnd 1 Pick 3,United States,NBA 2012-2013 Players Information
Jordan Hill,PF,6-10,240,25,LAL,29,3,Arizona,2009 Rnd 1 Pick 8,United States,NBA 2012-2013 Players Information
Kirk Hinrich,G,6-4,190,32,CHI,60,9,Kansas,2003 Rnd 1 Pick 7,United States,NBA 2012-2013 Players Information
Jrue Holiday,G,6-4,205,22,PHI,78,3,UCLA,2009 Rnd 1 Pick 17,United States,NBA 2012-2013 Players Information
Justin Holiday,SF,6-6,180,23,PHI,9,0,Washington,"2011 NBA Draft, Undrafted",United States,NBA 2012-2013 Players Information
Ryan Hollins,C,7-0,230,28,LAC,60,6,UCLA,2006 Rnd 2 Pick 20,United States,NBA 2012-2013 Players Information
Tyler Honeycutt,F,6-8,190,22,SAC,9,1,UCLA,2011 Rnd 2 Pick 5,United States,NBA 2012-2013 Players Information
Al Horford,FC,6-9,240,26,ATL,74,5,Florida,2007 Rnd 1 Pick 3,Dominican RepublicUnited States,NBA 2012-2013 Players Information
Dwight Howard,C,6-11,265,27,LAL,76,8,Southwest Atlanta Christian Academy (Georgia),2004 Rnd 1 Pick 1,United States,NBA 2012-2013 Players Information
Josh Howard,GF,6-7,210,32,MIN,11,9,Wake Forest,2003 Rnd 1 Pick 29,United States,NBA 2012-2013 Players Information
Juwan Howard,PF,6-9,240,40,MIA,7,18,Michigan,1994 Rnd 1 Pick 5,United States,NBA 2012-2013 Players Information
Kris Humphries,PF,6-9,235,28,BRK,65,8,Minnesota,2004 Rnd 1 Pick 14,United States,NBA 2012-2013 Players Information
