Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Johnny Ezersky,GF,6-3,185,-,"BAL, BOS",54,2,Rhode Island,1947 Rnd 4 Pick 3,United States,NBA 1949-1950 Players Information
Bob Feerick,GF,6-3,190,30,WAS,59,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
George Feigenbaum,PG,6-1,185,20,BAL,11,0,Kentucky,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Arnie Ferrin,G,6-2,180,24,MIN,62,1,Utah,1948 Rnd 3 Pick 9,United States,NBA 1949-1950 Players Information
Jerry Fleishman,G,6-2,190,28,PHI,64,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Joe Fulks,SF,6-5,190,28,PHI,68,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Bill Gabor,SG,5-11,170,27,SYR,56,0,Syracuse,1948 Rnd 2 Pick 10,United States,NBA 1949-1950 Players Information
Elmer Gainer,GF,6-6,195,31,WAT,15,1,DePaul,1947 Rnd 8 Pick 6,United States,NBA 1949-1950 Players Information
Harry Gallatin,FC,6-6,210,22,NYK,68,1,Truman State,1947 Rnd 4 Pick 10,United States,NBA 1949-1950 Players Information
Vern Gardner,GF,6-5,200,24,PHI,63,0,Utah,1949 Rnd 1 Pick 6,United States,NBA 1949-1950 Players Information
Frank Gates,G,6-0,160,29,AND,64,0,Sam Houston State,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Dee Gibson,G,5-11,175,26,TCB,44,0,Western Kentucky,1948 Rnd 5 Pick 9,United States,NBA 1949-1950 Players Information
Hoot Gibson,GF,6-5,198,28,"BOS, WAT",31,0,Creighton,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Chuck Gilmur,FC,6-4,225,27,WAS,68,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Normie Glick,F,6-7,190,22,MIN,1,0,Loyola Marymount,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Paul Gordon,G,6-3,185,22,BAL,3,0,Notre Dame,1949 Rnd 3 Pick 7,United States,NBA 1949-1950 Players Information
Joe Graboski,FC,6-7,195,20,CHI,50,1,Tuley High School (Illinois),"1948 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Bud Grant,,-,-,22,MIN,31,0,Minnesota,1950 Rnd 4 Pick 11,United States,NBA 1949-1950 Players Information
Don Grate,GF,6-2,185,26,SRS,2,0,Ohio State,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Alex Groza,C,6-7,218,23,IND,64,0,Kentucky,1949 Rnd 1 Pick 2,United States,NBA 1949-1950 Players Information
Al Guokas,GF,6-5,200,24,"DEN, PHI",55,0,Saint Joseph's,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Robert Hahn,C,6-10,240,24,CHI,9,0,NC State,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Chick Halbert,PF,6-9,225,31,WAS,66,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Bruce Hale,GF,6-1,170,31,IND,64,1, ,"1948 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Dale Hamilton,G,6-0,180,30,WAT,13,0, ,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Alex Hannum,FC,6-7,210,26,SYR,62,0,USC,1948 Rnd 4 Pick 2,United States,NBA 1949-1950 Players Information
John Hargis,G,6-2,180,29,AND,60,0,Texas,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Bob A. Harris,F,6-7,195,22,FWP,62,0,Oklahoma State,1949 Rnd 1 Pick 3,United States,NBA 1949-1950 Players Information
Bob Harrison,G,6-1,190,22,MIN,66,0,Michigan,1949 Rnd 2 Pick 11,United States,NBA 1949-1950 Players Information
Billy Hassett,G,5-11,185,28,"MIN, TCB",59,0,Notre Dame,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Marshall Hawkins,GF,6-3,205,25,IND,39,0,Tennessee,1948 Rnd 3 Pick 3,United States,NBA 1949-1950 Players Information
Bill Henry,F,6-9,215,25,"FWP, TCB",62,1,Rice,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Bill Herman,G,6-3,170,25,DEN,13,0,Mount Union,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Kleggie Hermsen,FC,6-9,225,26,CHI,66,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Sonny Hertzberg,G,5-10,180,27,BOS,68,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Paul Hoffman,GF,6-2,195,24,BAL,60,1,Purdue,1947 Rnd 5 Pick 2,United States,NBA 1949-1950 Players Information
Joe Holland,GF,6-4,185,24,IND,64,0,Kentucky,1948 Rnd 2 Pick 6,United States,NBA 1949-1950 Players Information
Red Holzman,G,5-10,175,29,ROR,67,1,City College of New York,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Gene James,G,6-4,180,25,NYK,23,1,Marshall,"1948 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Howie Janotta,F,6-3,185,25,BAL,9,0,Seton Hall,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Tony Jaros,G,6-3,185,30,MIN,58,2,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Buddy Jeannette,PG,5-11,175,32,BAL,36,2,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Arnie Johnson,F,6-5,236,29,ROR,68,1,Bemidji State,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Ralph Johnson,G,5-11,170,28,"AND, FWP",67,0,Huntington (IN),"1948 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Wah Wah Jones,GF,6-4,225,23,IND,60,0,Kentucky,1949 Rnd 1 Pick 9,United States,NBA 1949-1950 Players Information
Noble Jorgensen,FC,6-9,228,24,SRS,54,1,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
George Kaftan,G,6-3,190,22,BOS,54,1,Holy Cross,1949 Rnd 2 Pick 4,United States,NBA 1949-1950 Players Information
Leo Katkaveck,G,6-0,185,26,WAS,51,1,NC State,1948 Rnd 5 Pick 12,United States,NBA 1949-1950 Players Information
Jack Kerris,F,6-6,215,25,"FWP, TCB",67,0,Loyola (IL),1949 Rnd 1 Pick 10,United States,NBA 1949-1950 Players Information
Bob Kinney,GF,6-6,215,29,BOS,59,1,Rice,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Walt Kirk,G,6-3,173,25,"AND, TCB",59,1,Illinois,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Leo Klier,G,6-2,170,26,FWP,66,2,Notre Dame,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Duane Klueh,G,6-3,175,24,"DEN, FWP",52,0,Indiana State,1949 Rnd 8 Pick 3,United States,NBA 1949-1950 Players Information
Lee Knorek,F,6-7,216,28,BAL,1,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Milo Komenich,F,6-7,212,29,AND,64,0,Wyoming,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Leo Kubiak,G,5-11,160,22,WAT,62,0,Bowling Green,1948 Rnd 4 Pick 10,United States,NBA 1949-1950 Players Information
Frank Kudelka,GF,6-2,193,24,CHI,64,0,Saint Mary's,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Walt Lautenbach,G,6-2,185,27,SRS,55,0,Wisconsin,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Tony Lavelli,G,6-3,185,23,BOS,52,0,Yale,1949 Rnd 1 Pick 4,United States,NBA 1949-1950 Players Information
Ed Leede,G,6-3,185,22,BOS,60,0,Dartmouth,1949 Rnd 3 Pick 1,United States,NBA 1949-1950 Players Information
Andrew Levane,G,6-2,190,29,SYR,57,1,St. John's,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Freddie Lewis,G,6-2,195,29,"BAL, PHI",31,1, ,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Ron Livingstone,C,6-10,220,24,"BAL, PHI",67,0,Wyoming,1947 Rnd 5 Pick 5,United States,NBA 1949-1950 Players Information
Johnny Logan,G,6-2,175,29,STB,62,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Ray Lumpp,G,6-1,178,26,NYK,57,1,NYU,1948 Rnd 2 Pick 2,United States,NBA 1949-1950 Players Information
Ed Macauley,FC,6-8,185,21,STB,67,0,Saint Louis,1949 Rnd 1 Pick 5,United States,NBA 1949-1950 Players Information
Johnny Macknowski,G,6-0,180,27,SYR,58,0,Seton Hall,1948 Rnd 3 Pick 10,United States,NBA 1949-1950 Players Information
John Mahnken,C,6-8,220,27,"BOS, FWP, TCB",59,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
John Mandic,GF,6-4,205,30,"BAL, WAS",22,1,Oregon State,1947 Rnd 9 Pick 4,United States,NBA 1949-1950 Players Information
Slater Martin,PG,5-10,170,24,MIN,66,0,Texas,1949 Rnd 3 Pick 11,United States,NBA 1949-1950 Players Information
Ariel Maughan,G,6-4,188,26,STB,67,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Matt Mazza,GF,6-3,210,26,SRS,24,0,Michigan State,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Mike McCarron,G,5-11,180,27,"BAL, STB",7,1,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Dick McGuire,G,6-0,180,24,NYK,68,0,St. John's,1949 Rnd 1 Pick 8,United States,NBA 1949-1950 Players Information
Bones McKinney,FC,6-6,185,31,WAS,52,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Mal McMullen,GF,6-5,210,22,IND,58,0,Xavier,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Dick Mehen,PF,6-5,195,27,WAT,62,0,Tennessee,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Ken Menke,G,6-2,168,27,WAT,5,0,Illinois,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Stan Miasek,F,6-5,210,25,CHI,68,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Ed Mikan,FC,6-8,229,24,"CHI, ROR",60,1,DePaul,1948 Rnd 1 Pick 5,United States,NBA 1949-1950 Players Information
George Mikan,C,6-10,245,25,MIN,68,1,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Vern Mikkelsen,F,6-7,230,21,MIN,68,0,Hamline,1949 Rnd 1 Pick 11,United States,NBA 1949-1950 Players Information
Al Miksis,F,6-7,210,22,WAT,8,0,Western Illinois,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Murray Mitchell,GF,6-6,195,26,AND,2,0,Sam Houston State,1948 Rnd 5 Pick 3,United States,NBA 1949-1950 Players Information
Leo Mogus,FC,6-4,200,28,PHI,59,2,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Max Morris,GF,6-2,195,24,SRS,62,0,Northwestern,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Joe Mullaney,G,6-0,165,24,BOS,30,0,Holy Cross,1949 Rnd 3 Pick 4,United States,NBA 1949-1950 Players Information
Jerry Nagel,G,6-0,190,21,FWP,13,0,Loyola (IL),1949 Rnd 4 Pick 3,United States,NBA 1949-1950 Players Information
Jack Nichols,F,6-7,222,23,"TCB, WAS",67,1,Washington,1948 Rnd 1 Pick 12,United States,NBA 1949-1950 Players Information
Richie Niemiera,G,6-1,165,28,"AND, FWP",57,1, ,"1948 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Paul Noel,GF,6-4,185,25,NYK,60,2,Kentucky,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Jim Nolan,F,6-8,210,22,PHI,4,0,Georgia Tech,1949 Rnd 2 Pick 6,United States,NBA 1949-1950 Players Information
Johnny Norlander,GF,6-3,175,28,WAS,40,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
George Nostrand,FC,6-8,220,26,"BOS, CHI, TCB",53,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Mike Novak,C,6-9,219,34,"PHI, ROR",53,1,Loyola (IL),"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Dermie O'Connell,G,6-0,175,21,"BOS, STB",60,1, ,"1948 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Andy O'Donnell,G,6-1,180,24,BAL,24,0,Loyola (MD),"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Dick O'Keefe,G,6-2,185,26,WAS,68,2,Santa Clara,1947 Rnd 1 Pick 9,United States,NBA 1949-1950 Players Information
John Oldham,G,6-3,175,26,FWP,58,0,Western Kentucky,1949 Rnd 2 Pick 3,United States,NBA 1949-1950 Players Information
Gene Ollrich,G,5-11,160,27,WAT,14,0,Drake,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Johnny Orr,,-,-,22,"STB, WAT",31,0,Beloit,1948 Rnd 2 Pick 9,United States,NBA 1949-1950 Players Information
Don Otten,C,6-10,240,28,"TCB, WAS",64,0,Bowling Green,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Mac Otten,F,6-7,220,24,"STB, TCB",52,0,Bowling Green,1949 Rnd 3 Pick 2,United States,NBA 1949-1950 Players Information
Red Owens,GF,6-3,185,24,"AND, TCB",55,0,Baylor,1949 Rnd 2 Pick 9,United States,NBA 1949-1950 Players Information
Easy Parham,G,6-3,200,28,STB,63,1,Texas Wesleyan,1948 Rnd 3 Pick 7,United States,NBA 1949-1950 Players Information
Jack Parkinson,G,6-0,174,25,IND,2,0,Kentucky,1948 Rnd 2 Pick 12,United States,NBA 1949-1950 Players Information
Charlie Parsley,G,6-2,175,24,PHI,8,0,Western Kentucky,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Stan Patrick,G,6-2,185,27,"SRS, WAT",53,0,Illinois,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Johnny Payak,SG,6-2,174,23,"PHI, WAT",50,0,Bowling Green,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Warren Perkins,G,6-3,190,26,TCB,58,0,Tulane,1949 Rnd 4 Pick 1,United States,NBA 1949-1950 Players Information
Ed Peterson,FC,6-9,220,25,SYR,63,0,Cornell,1948 Rnd 4 Pick 4,United States,NBA 1949-1950 Players Information
Jack Phelan,GF,6-5,195,24,"SRS, WAT",51,0,DePaul,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Andy Phillip,GF,6-2,195,27,CHI,65,2,Illinois,1947 Rnd 5 Pick 7,United States,NBA 1949-1950 Players Information
Jim Pollard,F,6-4,185,27,MIN,66,1,Stanford,1947 Rnd 7 Pick 5,United States,NBA 1949-1950 Players Information
John Pritchard,FC,6-9,220,23,WAT,7,0,Drake,1949 Rnd 7 Pick 4,United States,NBA 1949-1950 Players Information
Les Pugh,FC,6-7,190,26,BAL,53,1, ,"1948 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Don Putman,G,6-1,170,27,STB,51,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
George Ratkovicz,FC,6-6,220,27,SYR,62,0,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Don Ray,GF,6-5,190,28,TCB,58,0,Western Kentucky,1948 Rnd 1 Pick 11,United States,NBA 1949-1950 Players Information
Chick Reiser,G,5-11,165,35,WAS,67,2, ,1947 Rnd 9 Pick 5,United States,NBA 1949-1950 Players Information
Arnie Risen,C,6-9,200,25,ROR,61,1,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Tex Ritter,G,6-2,185,26,NYK,59,1,Eastern Kentucky,1948 Rnd 7 Pick 4,United States,NBA 1949-1950 Players Information
Bill Roberts,FC,6-8,210,24,STB,59,1,Wyoming,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Red Rocha,FC,6-9,185,26,STB,65,2,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Kenny Rollins,G,6-0,168,26,CHI,63,1,Kentucky,1948 Rnd 3 Pick 8,United States,NBA 1949-1950 Players Information
Bob Royer,G,5-10,155,22,DEN,40,0,Indiana State,1949 Rnd 8 Pick 1,United States,NBA 1949-1950 Players Information
Jerry Rullo,G,5-10,165,26,PHI,3,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Ed Sadowski,C,6-5,240,32,"BAL, PHI",69,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Kenny Sailors,PG,5-10,175,28,DEN,57,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Pep Saul,GF,6-2,185,26,ROR,39,0,Seton Hall,1949 Rnd 1 Pick 12,United States,NBA 1949-1950 Players Information
Herm Schaefer,GF,6-0,175,31,MIN,63,1,Indiana,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Marv Schatzman,GF,6-5,200,23,BAL,30,0,Saint Louis,1949 Rnd 3 Pick 5,United States,NBA 1949-1950 Players Information
Fred Schaus,GF,6-5,205,24,FWP,67,0,West Virginia,1949 Rnd 3 Pick 3,United States,NBA 1949-1950 Players Information
Dolph Schayes,FC,6-7,195,21,SYR,64,0,NYU,1948 Rnd 1 Pick 4,United States,NBA 1949-1950 Players Information
Milt Schoon,F,6-7,229,28,SRS,62,1,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Howie Schultz,GF,6-6,190,27,"AND, FWP",66,0,Hamline,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Dick Schulz,G,6-2,192,33,"SRS, TCB, WAS",47,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Fred Scolari,PG,5-10,180,28,WAS,65,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Wayne See,GF,6-3,190,26,WAT,60,0,Northern Arizona,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Glen Selbo,GF,6-3,196,23,SRS,12,0,Wisconsin,1947 Rnd 1 Pick 2,United States,NBA 1949-1950 Players Information
Rollie Seltz,G,5-10,165,26,AND,34,0,Hamline,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Jim Seminoff,GF,6-2,190,27,BOS,64,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
George Senesky,G,6-2,179,27,PHI,68,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Paul Seymour,GF,6-1,180,22,SYR,62,1,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Carl Shaeffer,G,6-3,185,25,IND,41,0,Alabama,1949 Rnd 2 Pick 1,United States,NBA 1949-1950 Players Information
Howie Shannon,G,6-2,175,26,BOS,66,1,Kansas State,1949 Rnd 1 Pick 1,United States,NBA 1949-1950 Players Information
Charley Shipp,G,6-1,200,36,WAT,22,0, ,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Connie Simmons,F,6-8,222,24,NYK,60,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Belus Smawley,G,6-1,180,31,STB,60,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Jack Smiley,GF,6-3,190,27,"AND, WAT",57,1,Illinois,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Chips Sobek,G,6-0,180,30,SRS,60,0,Notre Dame,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Odie Spears,GF,6-5,205,24,CHI,68,1,Western Kentucky,1948 Rnd 4 Pick 5,United States,NBA 1949-1950 Players Information
Art Spector,GF,6-4,201,29,BOS,6,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Ed Stanczak,G,6-1,185,28,AND,57,0, ,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Gene Stump,G,6-2,185,26,"MIN, WAT",46,2,DePaul,1947 Rnd 3 Pick 3,United States,NBA 1949-1950 Players Information
Mike Todorovich,GF,6-5,200,26,"STB, TCB",65,0, ,"1949 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Jack Toomay,GF,6-6,215,27,DEN,62,2,Grant Tech,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Bob Tough,GF,6-0,185,29,"BAL, WAT",27,1,St. John's,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Blackie Towery,GF,6-5,210,29,BAL,68,1,Western Kentucky,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Dick Triptow,G,6-0,170,27,BAL,3,1,DePaul,"1947 NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Butch Van Breda Kolff,G,6-3,185,27,NYK,54,3,," NBA Draft, Undrafted",United States,NBA 1949-1950 Players Information
Gene Vance,GF,6-3,195,27,TCB,35,2,Illinois,1947 Rnd 4 Pick 8,United States,NBA 1949-1950 Players Information
