Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Rudy LaRusso,FC,6-7,220,23,LAL,79,1,Dartmouth,1959 Rnd 2 Pick 4,United States,NBA 1960-1961 Players Information
George Lee,G,6-3,-,24,DET,74,0,Michigan,1959 Rnd 4 Pick 2,United States,NBA 1960-1961 Players Information
Slick Leonard,G,6-3,185,28,LAL,55,4,Indiana,1954 Rnd 2 Pick 1,United States,NBA 1960-1961 Players Information
Jim Loscutoff,F,6-5,200,31,BOS,76,5,Oregon,1955 Rnd 1 Pick 3,United States,NBA 1960-1961 Players Information
Clyde Lovellette,FC,6-10,234,31,STH,67,7,Kansas,1952 Rnd 1 Pick 10,United States,NBA 1960-1961 Players Information
Johnny McCarthy,G,6-0,170,26,STH,79,3,Canisius,1956 Rnd 4 Pick 1,United States,NBA 1960-1961 Players Information
Shellie McMillon,F,6-5,205,24,DET,79,2,Bradley,1958 Rnd 6 Pick 3,United States,NBA 1960-1961 Players Information
Bob McNeill,G,6-1,186,22,NYK,75,0,Saint Joseph's,1960 Rnd 3 Pick 3,United States,NBA 1960-1961 Players Information
Jackie Moreland,F,6-7,215,22,DET,64,0,LSU,1960 Rnd 1 Pick 4,United States,NBA 1960-1961 Players Information
Willie Naulls,F,6-6,225,26,NYK,79,4,UCLA,1956 Rnd 2 Pick 2,United States,NBA 1960-1961 Players Information
Chuck Noble,SG,6-4,200,29,DET,75,5,Louisville,1954 Rnd 4 Pick 3,United States,NBA 1960-1961 Players Information
Don Ohl,SG,6-3,190,24,DET,79,0,Illinois,1958 Rnd 5 Pick 5,United States,NBA 1960-1961 Players Information
Jim Palmer,F,6-8,199,27,NYK,56,2,Dayton,1957 Rnd 2 Pick 4,United States,NBA 1960-1961 Players Information
Bob Pettit,FC,6-9,205,28,STH,76,6,LSU,1954 Rnd 1 Pick 2,United States,NBA 1960-1961 Players Information
Dave Piontek,F,6-6,230,26,STH,30,4,Xavier,1956 Rnd 3 Pick 1,United States,NBA 1960-1961 Players Information
Cal Ramsey,F,6-4,200,23,SYR,2,1,NYU,1959 Rnd 2 Pick 7,United States,NBA 1960-1961 Players Information
Frank Ramsey,F,6-3,190,29,BOS,79,5,Kentucky,1953 Rnd 1 Pick 5,United States,NBA 1960-1961 Players Information
Hub Reed,C,6-9,215,24,CIN,74,2,Oklahoma City,1958 Rnd 2 Pick 7,United States,NBA 1960-1961 Players Information
Joe Roberts,F,6-5,-,24,SYR,68,0,Ohio State,1960 Rnd 3 Pick 5,United States,NBA 1960-1961 Players Information
Oscar Robertson,G,6-5,220,22,CIN,71,0,Cincinnati,1960 Rnd 1 Pick 1,United States,NBA 1960-1961 Players Information
Guy Rodgers,PG,6-0,185,25,PHI,78,2,Temple,"1958 NBA Draft, Undrafted",United States,NBA 1960-1961 Players Information
Phil Rollins,G,6-2,155,27,"CIN, NYK, STH",60,2,Louisville,1956 Rnd 2 Pick 8,United States,NBA 1960-1961 Players Information
Joe Ruklick,FC,6-9,220,22,PHI,29,1,Northwestern,1959 Rnd 2 Pick 3,United States,NBA 1960-1961 Players Information
Bill Russell,C,6-10,215,27,BOS,78,4,San Francisco,1956 Rnd 1 Pick 2,United States,NBA 1960-1961 Players Information
Satch Sanders,PF,6-6,210,22,BOS,69,0,NYU,1960 Rnd 1 Pick 8,United States,NBA 1960-1961 Players Information
Woody Sauldsberry,FC,6-7,220,26,STH,69,3,Texas Southern,1957 Rnd 8 Pick 5,United States,NBA 1960-1961 Players Information
Dolph Schayes,FC,6-7,195,32,SYR,79,11,NYU,1948 Rnd 1 Pick 4,United States,NBA 1960-1961 Players Information
Kenny Sears,F,6-9,198,27,NYK,52,5,Santa Clara,1953 Rnd 15 Pick 2,United States,NBA 1960-1961 Players Information
Frank Selvy,SG,6-3,180,28,LAL,77,5,Furman,1954 Rnd 1 Pick 1,United States,NBA 1960-1961 Players Information
Bill Sharman,G,6-1,175,34,BOS,61,10,USC,1950 Rnd 2 Pick 5,United States,NBA 1960-1961 Players Information
Gene Shue,G,6-2,170,29,DET,78,6,Maryland,1954 Rnd 1 Pick 3,United States,NBA 1960-1961 Players Information
Larry Staverman,PF,6-7,205,24,CIN,67,2,Thomas More,1958 Rnd 9 Pick 2,United States,NBA 1960-1961 Players Information
Jack Twyman,F,6-6,210,26,CIN,79,5,Cincinnati,1955 Rnd 2 Pick 2,United States,NBA 1960-1961 Players Information
Charlie Tyra,FC,6-8,230,25,NYK,59,3,Louisville,1957 Rnd 1 Pick 2,United States,NBA 1960-1961 Players Information
Jerry West,SG,6-2,185,22,LAL,79,0,West Virginia,1960 Rnd 1 Pick 2,United States,NBA 1960-1961 Players Information
Win Wilfong,G,6-2,185,27,CIN,62,3,Memphis,1957 Rnd 1 Pick 4,United States,NBA 1960-1961 Players Information
Lenny Wilkens,PG,6-1,180,23,STH,75,0,Providence,1960 Rnd 1 Pick 6,United States,NBA 1960-1961 Players Information
