Player,Pos,HT,WT,Age,Teams,GP,YOS,Pre-Draft Team,Draft Status,Nationality,Title
Al Ferrari,G,6-2,190,22,STH,67,0,Michigan State,1955 Rnd 3 Pick 1,United States,NBA 1955-1956 Players Information
Ed Fleming,G,6-2,180,22,ROR,71,0,Niagara,1955 Rnd 3 Pick 2,United States,NBA 1955-1956 Players Information
Larry Foust,FC,6-9,215,27,FWP,72,5,La Salle,"1950 NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Harry Gallatin,FC,6-6,210,28,NYK,72,7,Truman State,1947 Rnd 4 Pick 10,United States,NBA 1955-1956 Players Information
Dick Garmaker,GF,6-3,200,23,MIN,68,0,Minnesota,1954 Rnd 9 Pick 8,United States,NBA 1955-1956 Players Information
Jack George,G,6-2,190,27,PHI,72,2,La Salle,1953 Rnd 13 Pick 1,United States,NBA 1955-1956 Players Information
Tom Gola,GF,6-6,205,23,PHI,68,0,La Salle,"1955 NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Joe Graboski,FC,6-7,195,26,PHI,72,6,Tuley High School (Illinois),"1948 NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Alex Hannum,FC,6-7,210,32,STH,71,6,USC,1948 Rnd 4 Pick 2,United States,NBA 1955-1956 Players Information
Chris Harris,SG,6-3,190,22,"ROR, STH",40,0,Dayton,"1955 NBA Draft, Undrafted",England,NBA 1955-1956 Players Information
Bob Harrison,G,6-1,190,28,STH,72,6,Michigan,1949 Rnd 2 Pick 11,United States,NBA 1955-1956 Players Information
Dick Hemric,F,6-6,220,22,BOS,71,0,Wake Forest,1955 Rnd 2 Pick 4,United States,NBA 1955-1956 Players Information
Larry Hennessy,G,6-3,185,26,PHI,54,0,Villanova,1953 Rnd 2 Pick 1,United States,NBA 1955-1956 Players Information
Lew Hitch,FC,6-8,200,26,MIN,69,4,Kansas State,1951 Rnd 2 Pick 10,United States,NBA 1955-1956 Players Information
Jim Holstein,SF,6-3,180,25,FWP,27,3,Cincinnati,1952 Rnd 2 Pick 10,United States,NBA 1955-1956 Players Information
Johnny Horan,F,6-8,190,23,"FWP, MIN",19,0,Dayton,1955 Rnd 1 Pick 6,United States,NBA 1955-1956 Players Information
Bob Houbregs,FC,6-7,210,23,FWP,70,2,Washington,1953 Rnd 1 Pick 2,Canada,NBA 1955-1956 Players Information
Mel Hutchins,FC,6-6,200,27,FWP,66,4,Brigham Young,1951 Rnd 1 Pick 2,United States,NBA 1955-1956 Players Information
Neil Johnston,C,6-8,210,27,PHI,70,4,Ohio State,"1948 NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Ed Kalafat,F,6-6,245,23,MIN,72,1,Minnesota,1954 Rnd 1 Pick 9,United States,NBA 1955-1956 Players Information
Billy Kenville,G,6-2,187,25,SYR,72,2,St. Bonaventure,1953 Rnd 3 Pick 7,United States,NBA 1955-1956 Players Information
Red Kerr,FC,6-9,230,23,SYR,72,1,Illinois,1954 Rnd 1 Pick 6,United States,NBA 1955-1956 Players Information
George King,G,6-0,175,27,SYR,72,4,University of Charleston,1950 Rnd 8 Pick 6,United States,NBA 1955-1956 Players Information
Earl Lloyd,F,6-5,225,27,SYR,72,4,West Virginia State,1950 Rnd 9 Pick 5,United States,NBA 1955-1956 Players Information
Jim Loscutoff,F,6-5,200,26,BOS,71,0,Oregon,1955 Rnd 1 Pick 3,United States,NBA 1955-1956 Players Information
Clyde Lovellette,FC,6-10,234,26,MIN,71,2,Kansas,1952 Rnd 1 Pick 10,United States,NBA 1955-1956 Players Information
Ed Macauley,FC,6-8,185,27,BOS,71,6,Saint Louis,1949 Rnd 1 Pick 5,United States,NBA 1955-1956 Players Information
Slater Martin,PG,5-10,170,30,MIN,72,6,Texas,1949 Rnd 3 Pick 11,United States,NBA 1955-1956 Players Information
Dick McGuire,G,6-0,180,30,NYK,62,6,St. John's,1949 Rnd 1 Pick 8,United States,NBA 1955-1956 Players Information
Jack McMahon,G,6-1,185,27,"ROR, STH",71,3,St. John's,1952 Rnd 2 Pick 9,United States,NBA 1955-1956 Players Information
Monk Meineke,PF,6-7,208,25,ROR,69,3,Dayton,1952 Rnd 2 Pick 3,United States,NBA 1955-1956 Players Information
Chuck Mencel,G,5-11,170,22,MIN,69,0,Minnesota,1955 Rnd 2 Pick 6,United States,NBA 1955-1956 Players Information
George Mikan,C,6-10,245,31,MIN,37,6,," NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Vern Mikkelsen,F,6-7,230,27,MIN,72,6,Hamline,1949 Rnd 1 Pick 11,United States,NBA 1955-1956 Players Information
Jackie Moore,F,6-5,190,23,PHI,55,1,La Salle,"1954 NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Red Morrison,FC,6-8,220,23,BOS,71,1,Idaho,1954 Rnd 2 Pick 5,United States,NBA 1955-1956 Players Information
Jack Nichols,F,6-7,222,29,BOS,60,6,Washington,1948 Rnd 1 Pick 12,United States,NBA 1955-1956 Players Information
Chuck Noble,SG,6-4,200,24,FWP,72,0,Louisville,1954 Rnd 4 Pick 3,United States,NBA 1955-1956 Players Information
Togo Palazzi,F,6-4,205,23,BOS,63,1,Holy Cross,1954 Rnd 1 Pick 5,United States,NBA 1955-1956 Players Information
Med Park,GF,6-2,205,22,STH,40,0,Missouri,"1955 NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Bob Peterson,F,6-5,210,24,NYK,58,2,Oregon,1952 Rnd 11 Pick 2,United States,NBA 1955-1956 Players Information
Bob Pettit,FC,6-9,205,23,STH,72,1,LSU,1954 Rnd 1 Pick 2,United States,NBA 1955-1956 Players Information
Andy Phillip,GF,6-2,195,33,FWP,70,8,Illinois,1947 Rnd 5 Pick 7,United States,NBA 1955-1956 Players Information
Richie Regan,G,6-2,180,25,ROR,72,0,Seton Hall,1953 Rnd 1 Pick 4,United States,NBA 1955-1956 Players Information
Dick Ricketts,F,6-7,215,22,"ROR, STH",68,0,Duquesne,1955 Rnd 1 Pick 1,United States,NBA 1955-1956 Players Information
Arnie Risen,C,6-9,200,31,BOS,68,7,," NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Red Rocha,FC,6-9,185,32,SYR,72,7,," NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Bob Santini,F,6-5,190,24,NYK,4,0,Iona,1953 Rnd 5 Pick 8,United States,NBA 1955-1956 Players Information
Bob Schafer,G,6-2,165,-,"PHI, STH",54,0,Villanova,1955 Rnd 3 Pick 3,United States,NBA 1955-1956 Players Information
Dolph Schayes,FC,6-7,195,27,SYR,72,6,NYU,1948 Rnd 1 Pick 4,United States,NBA 1955-1956 Players Information
Dick Schnittker,PF,6-5,200,27,MIN,72,3,Ohio State,1950 Rnd 1 Pick 5,United States,NBA 1955-1956 Players Information
Kenny Sears,F,6-9,198,22,NYK,70,0,Santa Clara,1953 Rnd 15 Pick 2,United States,NBA 1955-1956 Players Information
Frank Selvy,SG,6-3,180,23,STH,16,1,Furman,1954 Rnd 1 Pick 1,United States,NBA 1955-1956 Players Information
Paul Seymour,GF,6-1,180,28,SYR,57,7,," NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Charlie Share,C,6-11,235,28,STH,72,4,Bowling Green,1950 Rnd 1 Pick 1,United States,NBA 1955-1956 Players Information
Bill Sharman,G,6-1,175,29,BOS,72,5,USC,1950 Rnd 2 Pick 5,United States,NBA 1955-1956 Players Information
Gene Shue,G,6-2,170,24,NYK,72,1,Maryland,1954 Rnd 1 Pick 3,United States,NBA 1955-1956 Players Information
Connie Simmons,F,6-8,222,30,ROR,68,9,," NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
Whitey Skoog,G,5-11,180,29,MIN,72,4,Minnesota,1951 Rnd 1 Pick 10,United States,NBA 1955-1956 Players Information
Odie Spears,GF,6-5,205,30,FWP,72,6,Western Kentucky,1948 Rnd 4 Pick 5,United States,NBA 1955-1956 Players Information
Art Spoelstra,C,6-10,205,23,ROR,72,1,Western Kentucky,1954 Rnd 4 Pick 7,United States,NBA 1955-1956 Players Information
Jack Stephens,G,6-2,190,22,STH,71,0,Notre Dame,1955 Rnd 2 Pick 1,United States,NBA 1955-1956 Players Information
Maurice Stokes,FC,6-7,232,22,ROR,67,0,St. Francis (PA),1955 Rnd 1 Pick 2,United States,NBA 1955-1956 Players Information
Jim Tucker,C,6-8,185,23,SYR,70,1,Duquesne,1954 Rnd 3 Pick 6,United States,NBA 1955-1956 Players Information
Jack Twyman,F,6-6,210,21,ROR,72,0,Cincinnati,1955 Rnd 2 Pick 2,United States,NBA 1955-1956 Players Information
Ernie Vandeweghe,G,6-3,195,27,NYK,5,5,Colgate,1949 Rnd 3 Pick 8,Canada,NBA 1955-1956 Players Information
Bobby Wanzer,G,6-0,170,34,ROR,72,7,Seton Hall,1948 Rnd 1 Pick 10,United States,NBA 1955-1956 Players Information
Bob Williams,F,6-6,230,24,MIN,20,0,Florida A&M,"1955 NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
George Yardley,GF,6-5,190,27,FWP,71,2,Stanford,1950 Rnd 1 Pick 8,United States,NBA 1955-1956 Players Information
Max Zaslofsky,SG,6-2,170,30,FWP,9,9,St. John's,"1950 NBA Draft, Undrafted",United States,NBA 1955-1956 Players Information
